Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

06:46:18 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:46:19 AM  1000   3769542  294.00    4.00    0.00    0.00  298.00     1  java
06:46:20 AM  1000   3769542  279.00    6.00    0.00    0.00  285.00     1  java
06:46:21 AM  1000   3769542  278.00    8.00    0.00    0.00  286.00     1  java
06:46:22 AM  1000   3769542  224.00    6.00    0.00    0.00  230.00     1  java
06:46:23 AM  1000   3769542  255.00    2.00    0.00    0.00  257.00     1  java
06:46:24 AM  1000   3769542   23.00    0.00    0.00    0.00   23.00     1  java
06:46:25 AM  1000   3769542    0.00    0.00    0.00    0.00    0.00     1  java
06:46:26 AM  1000   3769542    0.00    0.00    0.00    0.00    0.00     1  java
06:46:27 AM  1000   3769542  225.00   14.00    0.00    0.00  239.00     1  java
06:46:28 AM  1000   3769542  375.00   20.00    0.00    0.00  395.00     1  java
06:46:29 AM  1000   3769542  373.00   20.00    0.00    0.00  393.00     1  java
06:46:30 AM  1000   3769542  373.00   22.00    0.00    0.00  395.00     1  java
06:46:31 AM  1000   3769542  374.00   19.00    0.00    0.00  393.00     1  java
06:46:32 AM  1000   3769542  370.00   24.00    0.00    0.00  394.00     1  java
06:46:33 AM  1000   3769542  366.00   23.00    0.00    0.00  389.00     1  java
06:46:34 AM  1000   3769542  368.00   24.00    0.00    0.00  392.00     1  java
06:46:35 AM  1000   3769542  363.00   31.00    0.00    0.00  394.00     1  java
06:46:36 AM  1000   3769542  359.00   33.00    0.00    0.00  392.00     1  java
06:46:37 AM  1000   3769542  356.00   37.00    0.00    0.00  393.00     1  java
06:46:38 AM  1000   3769542  366.00   26.00    0.00    0.00  392.00     1  java
06:46:39 AM  1000   3769542  363.00   30.00    0.00    0.00  393.00     1  java
06:46:40 AM  1000   3769542  360.00   30.00    0.00    0.00  390.00     1  java
06:46:41 AM  1000   3769542  358.00   34.00    0.00    0.00  392.00     1  java
06:46:42 AM  1000   3769542  353.00   38.00    0.00    0.00  391.00     1  java
06:46:43 AM  1000   3769542  355.00   35.00    0.00    0.00  390.00     1  java
06:46:44 AM  1000   3769542  357.00   34.00    0.00    0.00  391.00     1  java
06:46:45 AM  1000   3769542  354.00   38.00    0.00    0.00  392.00     1  java
06:46:46 AM  1000   3769542  335.00   57.00    0.00    0.00  392.00     1  java
06:46:47 AM  1000   3769542  337.00   53.00    0.00    0.00  390.00     1  java
06:46:48 AM  1000   3769542  350.00   40.00    0.00    0.00  390.00     1  java
06:46:49 AM  1000   3769542  340.00   50.00    0.00    0.00  390.00     1  java
06:46:50 AM  1000   3769542  339.00   52.00    0.00    0.00  391.00     1  java
06:46:51 AM  1000   3769542  327.00   64.00    0.00    0.00  391.00     1  java
06:46:52 AM  1000   3769542  347.00   43.00    0.00    0.00  390.00     1  java
06:46:53 AM  1000   3769542  345.00   44.00    0.00    0.00  389.00     1  java
06:46:54 AM  1000   3769542  342.00   47.00    0.00    0.00  389.00     1  java
06:46:55 AM  1000   3769542  340.00   49.00    0.00    0.00  389.00     1  java
06:46:56 AM  1000   3769542  340.00   49.00    0.00    0.00  389.00     1  java
06:46:57 AM  1000   3769542  333.00   55.00    0.00    0.00  388.00     1  java
06:46:58 AM  1000   3769542  335.00   54.00    0.00    0.00  389.00     1  java
06:46:59 AM  1000   3769542  338.00   51.00    0.00    0.00  389.00     1  java
06:47:00 AM  1000   3769542  338.00   49.00    0.00    0.00  387.00     1  java
06:47:01 AM  1000   3769542  335.00   53.00    0.00    0.00  388.00     1  java
06:47:02 AM  1000   3769542  305.00   82.00    0.00    0.00  387.00     1  java
06:47:03 AM  1000   3769542  323.00   64.00    0.00    0.00  387.00     1  java
06:47:04 AM  1000   3769542  318.00   69.00    0.00    0.00  387.00     1  java
06:47:05 AM  1000   3769542  306.00   83.00    0.00    0.00  389.00     1  java
06:47:06 AM  1000   3769542  300.00   88.00    0.00    0.00  388.00     1  java
06:47:07 AM  1000   3769542  284.00  107.00    0.00    0.00  391.00     1  java
06:47:08 AM  1000   3769542  302.00   86.00    0.00    0.00  388.00     1  java
06:47:09 AM  1000   3769542  277.00  113.00    0.00    0.00  390.00     1  java
06:47:10 AM  1000   3769542  274.00  116.00    0.00    0.00  390.00     1  java
06:47:11 AM  1000   3769542  303.00   84.00    0.00    0.00  387.00     1  java
06:47:12 AM  1000   3769542  267.00  123.00    0.00    0.00  390.00     1  java
06:47:13 AM  1000   3769542  283.00  105.00    0.00    0.00  388.00     1  java
06:47:14 AM  1000   3769542  296.00   90.00    0.00    0.00  386.00     1  java
06:47:15 AM  1000   3769542  298.00   90.00    0.00    0.00  388.00     1  java
06:47:16 AM  1000   3769542  273.00  115.00    0.00    0.00  388.00     1  java
06:47:17 AM  1000   3769542  274.00  115.00    0.00    0.00  389.00     1  java
06:47:18 AM  1000   3769542  275.00  109.00    0.00    0.00  384.00     1  java
06:47:19 AM  1000   3769542  285.00  103.00    0.00    0.00  388.00     1  java
06:47:20 AM  1000   3769542  277.00  111.00    0.00    0.00  388.00     1  java
06:47:21 AM  1000   3769542  270.00  119.00    0.00    0.00  389.00     1  java
06:47:22 AM  1000   3769542  262.00  123.00    0.00    0.00  385.00     1  java
06:47:23 AM  1000   3769542  285.00  103.00    0.00    0.00  388.00     1  java
06:47:24 AM  1000   3769542  260.00  129.00    0.00    0.00  389.00     1  java
06:47:25 AM  1000   3769542  291.00   96.00    0.00    0.00  387.00     1  java
06:47:26 AM  1000   3769542  270.00  119.00    0.00    0.00  389.00     1  java
06:47:27 AM  1000   3769542  281.00  107.00    0.00    0.00  388.00     1  java
06:47:28 AM  1000   3769542  307.00   80.00    0.00    0.00  387.00     1  java
06:47:29 AM  1000   3769542  294.00   91.00    0.00    0.00  385.00     1  java
06:47:30 AM  1000   3769542  289.00   96.00    0.00    0.00  385.00     1  java
06:47:31 AM  1000   3769542  298.00   89.00    0.00    0.00  387.00     1  java
06:47:32 AM  1000   3769542  263.00  127.00    0.00    0.00  390.00     1  java
06:47:33 AM  1000   3769542  286.00  101.00    0.00    0.00  387.00     1  java
06:47:34 AM  1000   3769542  289.00   98.00    0.00    0.00  387.00     1  java
06:47:35 AM  1000   3769542  312.00   74.00    0.00    0.00  386.00     1  java
06:47:36 AM  1000   3769542  259.00  129.00    0.00    0.00  388.00     1  java
06:47:37 AM  1000   3769542  307.00   80.00    0.00    0.00  387.00     1  java
06:47:38 AM  1000   3769542  301.00   85.00    0.00    0.00  386.00     1  java
06:47:39 AM  1000   3769542  267.00  121.00    0.00    0.00  388.00     1  java
06:47:40 AM  1000   3769542  249.00  141.00    0.00    0.00  390.00     1  java
06:47:41 AM  1000   3769542  288.00   97.00    0.00    0.00  385.00     1  java
06:47:42 AM  1000   3769542  270.00  117.00    0.00    0.00  387.00     1  java
06:47:43 AM  1000   3769542  304.00   83.00    0.00    0.00  387.00     1  java
06:47:44 AM  1000   3769542  292.00   94.00    0.00    0.00  386.00     1  java
06:47:45 AM  1000   3769542  284.00   97.00    0.00    0.00  381.00     1  java
06:47:46 AM  1000   3769542  268.00  120.00    0.00    0.00  388.00     1  java
06:47:47 AM  1000   3769542  281.00  107.00    0.00    0.00  388.00     1  java
06:47:48 AM  1000   3769542  299.00   88.00    0.00    0.00  387.00     1  java
06:47:49 AM  1000   3769542  307.00   78.00    0.00    0.00  385.00     1  java
06:47:50 AM  1000   3769542  302.00   84.00    0.00    0.00  386.00     1  java
06:47:51 AM  1000   3769542  300.00   86.00    0.00    0.00  386.00     1  java
06:47:52 AM  1000   3769542  284.00  103.00    0.00    0.00  387.00     1  java
06:47:53 AM  1000   3769542  290.00   96.00    0.00    0.00  386.00     1  java
06:47:54 AM  1000   3769542  296.00   90.00    0.00    0.00  386.00     1  java
06:47:55 AM  1000   3769542  307.00   78.00    0.00    0.00  385.00     1  java
06:47:56 AM  1000   3769542  261.00  126.00    0.00    0.00  387.00     1  java
06:47:57 AM  1000   3769542  251.00  137.00    0.00    0.00  388.00     1  java
06:47:58 AM  1000   3769542  307.00   78.00    0.00    0.00  385.00     1  java
06:47:59 AM  1000   3769542  264.00  124.00    0.00    0.00  388.00     1  java
