Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

05:57:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:57:18 AM  1000   3736125  291.00    5.00    0.00    0.00  296.00     0  java
05:57:19 AM  1000   3736125  292.00    9.00    0.00    0.00  301.00     0  java
05:57:20 AM  1000   3736125  291.00    8.00    0.00    0.00  299.00     0  java
05:57:21 AM  1000   3736125  172.00    7.00    0.00    0.00  179.00     0  java
05:57:22 AM  1000   3736125  284.00    2.00    0.00    0.00  286.00     0  java
05:57:23 AM  1000   3736125   36.00    0.00    0.00    0.00   36.00     0  java
05:57:24 AM  1000   3736125    0.00    0.00    0.00    0.00    0.00     0  java
05:57:25 AM  1000   3736125    0.00    0.00    0.00    0.00    0.00     0  java
05:57:26 AM  1000   3736125  130.00    3.00    0.00    0.00  133.00     0  java
05:57:27 AM  1000   3736125  378.00   11.00    0.00    0.00  389.00     0  java
05:57:28 AM  1000   3736125  382.00   12.00    0.00    0.00  394.00     0  java
05:57:29 AM  1000   3736125  375.00   18.00    0.00    0.00  393.00     0  java
05:57:30 AM  1000   3736125  372.00   19.00    0.00    0.00  391.00     0  java
05:57:31 AM  1000   3736125  364.00   26.00    0.00    0.00  390.00     0  java
05:57:32 AM  1000   3736125  365.00   23.00    0.00    0.00  388.00     0  java
05:57:33 AM  1000   3736125  370.00   21.00    0.00    0.00  391.00     0  java
05:57:34 AM  1000   3736125  368.00   22.00    0.00    0.00  390.00     0  java
05:57:35 AM  1000   3736125  365.00   24.00    0.00    0.00  389.00     0  java
05:57:36 AM  1000   3736125  362.00   26.00    0.00    0.00  388.00     0  java
05:57:37 AM  1000   3736125  354.00   34.00    0.00    0.00  388.00     0  java
05:57:38 AM  1000   3736125  348.00   37.00    0.00    0.00  385.00     0  java
05:57:39 AM  1000   3736125  350.00   36.00    0.00    0.00  386.00     0  java
05:57:40 AM  1000   3736125  351.00   35.00    0.00    0.00  386.00     0  java
05:57:41 AM  1000   3736125  344.00   41.00    0.00    0.00  385.00     0  java
05:57:42 AM  1000   3736125  341.00   42.00    0.00    0.00  383.00     0  java
05:57:43 AM  1000   3736125  329.00   51.00    0.00    0.00  380.00     0  java
05:57:44 AM  1000   3736125  325.00   55.00    0.00    0.00  380.00     0  java
05:57:45 AM  1000   3736125  276.00   91.00    0.00    0.00  367.00     0  java
05:57:46 AM  1000   3736125  275.00   92.00    0.00    0.00  367.00     0  java
05:57:47 AM  1000   3736125  275.00   92.00    0.00    0.00  367.00     0  java
