procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390608928      0 308252    0    0     2     1    0    0  0  0 100  0  0
 0  0      0 390571392      0 353956    0    0 46368     0 3396 3660  0  0 100  0  0
 1  0      0 390568128      0 354048    0    0    56  1016 7293 4142  0  0 99  0  0
 4  0      0 390494720      0 394956    0    0 41000     4 6976 5415  1  0 98  0  0
 2  0      0 390443616      0 412308    0    0 18976    16 5295 7120  3  0 96  0  0
 1  1      0 390400160      0 423988    0    0 13820    32 4417 5537  2  0 97  0  0
 0  0      0 390369408      0 427308    0    0  2612     4 1577 1568  1  0 99  0  0
11  0      0 390193760      0 435832    0    0  8200     4 10459 37383  3  1 96  0  0
24  0      0 390141056      0 435912    0    0    68   544 29643 111461  6  4 90  0  0
22  0      0 390123712      0 436196    0    0   300     4 29062 110975  6  4 90  0  0
29  0      0 390131808      0 436544    0    0   340     4 32900 128079  5  4 91  0  0
29  0      0 390135680      0 436588    0    0    36    76 33891 129029  5  4 91  0  0
15  0      0 390138592      0 436648    0    0    56     4 32907 125723  4  4 92  0  0
18  0      0 390144832      0 436756    0    0   100    28 32997 126837  5  4 91  0  0
33  0      0 390150112      0 436760    0    0    16     8 33728 129089  5  4 91  0  0
28  0      0 390156768      0 436856    0    0    20     0 32959 128843  4  4 92  0  0
22  0      0 390164480      0 436964    0    0   100     4 31508 124935  4  4 92  0  0
32  0      0 390166144      0 437000    0    0    32    40 33081 128373  5  4 92  0  0
28  0      0 390170464      0 437012    0    0     0     4 33768 127073  4  4 92  0  0
23  0      0 390175840      0 437016    0    0     0     0 33576 124131  4  4 92  0  0
30  0      0 390183584      0 437028    0    0     4     8 34284 125911  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 390190976      0 437032    0    0     0     0 33898 122847  4  4 92  0  0
32  0      0 390194976      0 437040    0    0     0     4 33094 122185  4  4 92  0  0
27  0      0 390198976      0 437044    0    0     0    40 34142 125619  4  4 92  0  0
19  0      0 390205824      0 437052    0    0     0     4 33770 122210  4  4 92  0  0
35  0      0 390204032      0 437132    0    0     0     0 34684 124594  4  4 92  0  0
21  0      0 390208128      0 437140    0    0     0     4 34095 122172  4  4 92  0  0
24  0      0 390206848      0 437148    0    0     4    12 33973 121944  4  4 92  0  0
27  0      0 390209568      0 437152    0    0     0     4 34015 124653  4  4 92  0  0
40  0      0 390217280      0 437160    0    0     0    44 33126 122469  4  4 92  0  0
24  0      0 390213088      0 437164    0    0     0     4 32812 121954  4  4 92  0  0
19  0      0 390213248      0 437172    0    0     0     8 32412 125758  4  4 92  0  0
31  0      0 390213792      0 437180    0    0     0     0 31620 122477  4  4 92  0  0
35  0      0 390212992      0 437184    0    0     0     0 30703 123218  4  4 92  0  0
25  0      0 390213856      0 437196    0    0    16    36 31504 126458  4  4 92  0  0
21  0      0 390217440      0 437268    0    0     0    40 31581 124080  4  4 92  0  0
20  0      0 390217600      0 437276    0    0     0   284 30508 122932  4  4 92  0  0
25  0      0 390219968      0 437280    0    0     0     0 30711 125521  4  4 92  0  0
25  0      0 390223584      0 437288    0    0     0    12 31799 124051  4  4 92  0  0
25  0      0 390224832      0 437292    0    0    56   272 31864 127088  4  4 92  0  0
28  0      0 390224768      0 437372    0    0    72     4 32299 124240  4  4 92  0  0
29  0      0 390225984      0 437380    0    0     0    44 31262 123525  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 390225088      0 437388    0    0     0   368 31557 123948  4  4 92  0  0
24  0      0 390219968      0 437404    0    0     0   300 31229 125807  4  4 92  0  0
23  0      0 390227552      0 437408    0    0     0     8 31057 124562  4  4 92  0  0
27  0      0 390234112      0 437396    0    0     0     0 31810 124341  4  4 92  0  0
16  0      0 390231456      0 437400    0    0     0    12 31419 125202  4  4 92  0  0
14  0      0 390237248      0 437408    0    0     0    40 30696 124273  4  4 92  0  0
19  0      0 390234464      0 437416    0    0     0     8 31476 123972  4  4 92  0  0
31  0      0 390234336      0 437420    0    0     0     4 32107 124201  4  4 92  0  0
28  0      0 390239040      0 437428    0    0     0     0 31403 124374  4  4 92  0  0
19  0      0 390237344      0 437436    0    0     0     0 32586 127216  4  4 92  0  0
23  0      0 390234496      0 437444    0    0     0     4 31509 123697  4  4 92  0  0
 8  0      0 390240864      0 437448    0    0     0    40 32583 124203  4  4 92  0  0
23  0      0 390240800      0 437456    0    0     0     4 33657 122925  4  4 92  0  0
19  0      0 390245952      0 440040    0    0     4     0 35459 126196  4  4 92  0  0
37  0      0 390247168      0 440176    0    0     4     8 33663 123785  4  4 92  0  0
30  0      0 390248512      0 440184    0    0     0     0 32209 124658  4  4 92  0  0
22  0      0 390247776      0 440188    0    0     0     4 31897 124376  4  4 92  0  0
24  0      0 390247360      0 440200    0    0     0    44 32200 123878  4  4 92  0  0
 1  0      0 390244192      0 440204    0    0     0     4 30864 125461  4  4 92  0  0
19  0      0 390248960      0 440212    0    0     0     0 30720 124828  4  4 92  0  0
19  0      0 390255008      0 440216    0    0     0     8 31023 124425  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 390250912      0 440224    0    0     0     0 31285 124079  4  4 92  0  0
20  0      0 390250368      0 440232    0    0     0     4 31563 127530  4  4 92  0  0
24  0      0 390252192      0 440304    0    0     0    52 31399 123838  4  4 92  0  0
33  0      0 390257056      0 440312    0    0     0     4 31963 124534  4  4 92  0  0
 9  0      0 390253536      0 440320    0    0     0     0 31643 124415  4  4 92  0  0
 1  0      0 390250080      0 440332    0    0    20     8 32482 125253  4  4 92  0  0
19  0      0 390241344      0 440336    0    0     0     0 32216 126167  4  4 92  0  0
22  0      0 390241120      0 440344    0    0     0     4 30978 123933  4  4 92  0  0
22  0      0 390245696      0 440352    0    0     0    44 29849 123353  4  4 92  0  0
22  0      0 390247008      0 440356    0    0     0   148 31061 124159  4  4 92  0  0
31  0      0 390246144      0 440364    0    0     0    28 31921 126822  4  4 92  0  0
34  0      0 390245568      0 440368    0    0     0     0 31425 124971  4  4 92  0  0
29  0      0 390239456      0 440448    0    0     0     0 33381 124643  4  4 92  0  0
21  0      0 390238816      0 440452    0    0     8     4 31826 124105  4  4 92  0  0
22  0      0 390236192      0 440460    0    0     0   720 31688 123781  4  4 92  0  0
19  0      0 390234144      0 440432    0    0     0     4 31484 127382  4  4 92  0  0
39  0      0 390237632      0 440440    0    0     0     0 30676 123903  4  4 92  0  0
32  0      0 390236128      0 440448    0    0     0     8 31081 124590  4  4 92  0  0
23  0      0 390234080      0 440452    0    0     0     0 30961 123375  4  4 92  0  0
34  0      0 390231040      0 440460    0    0     0     4 31241 124276  4  4 92  0  0
20  0      0 390230336      0 440468    0    0     0    40 31755 126494  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 390230208      0 440476    0    0     0     4 31525 124498  4  4 92  0  0
17  0      0 390225152      0 440552    0    0     0     0 31258 123937  4  4 92  0  0
