Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

04:36:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:36:42 AM  1000   3667461  223.00    7.00    0.00    0.00  230.00     0  java
04:36:43 AM  1000   3667461   76.00    2.00    0.00    0.00   78.00     0  java
04:36:44 AM  1000   3667461    0.00    0.00    0.00    0.00    0.00     0  java
04:36:45 AM  1000   3667461    0.00    0.00    0.00    0.00    0.00     0  java
04:36:46 AM  1000   3667461    0.00    0.00    0.00    0.00    0.00     0  java
04:36:47 AM  1000   3667461    0.00    0.00    0.00    0.00    0.00     0  java
04:36:48 AM  1000   3667461    0.00    0.00    0.00    0.00    0.00     0  java
04:36:49 AM  1000   3667461   34.00    4.00    0.00    0.00   38.00     0  java
04:36:50 AM  1000   3667461  326.00   15.00    0.00    0.00  341.00     0  java
04:36:51 AM  1000   3667461  375.00   18.00    0.00    0.00  393.00     0  java
04:36:52 AM  1000   3667461  363.00   29.00    0.00    0.00  392.00     0  java
04:36:53 AM  1000   3667461  355.00   34.00    0.00    0.00  389.00     0  java
04:36:54 AM  1000   3667461  355.00   32.00    0.00    0.00  387.00     0  java
04:36:55 AM  1000   3667461  352.00   34.00    0.00    0.00  386.00     0  java
04:36:56 AM  1000   3667461  359.00   30.00    0.00    0.00  389.00     0  java
04:36:57 AM  1000   3667461  344.00   40.00    0.00    0.00  384.00     0  java
04:36:58 AM  1000   3667461  338.00   43.00    0.00    0.00  381.00     0  java
04:36:59 AM  1000   3667461  334.00   46.00    0.00    0.00  380.00     0  java
04:37:00 AM  1000   3667461  317.00   61.00    0.00    0.00  378.00     0  java
04:37:01 AM  1000   3667461  312.00   65.00    0.00    0.00  377.00     0  java
04:37:02 AM  1000   3667461  283.00   83.00    0.00    0.00  366.00     0  java
04:37:03 AM  1000   3667461  247.00  115.00    0.00    0.00  362.00     0  java
04:37:04 AM  1000   3667461  249.00  114.00    0.00    0.00  363.00     0  java
04:37:05 AM  1000   3667461  243.00  114.00    0.00    0.00  357.00     0  java
04:37:06 AM  1000   3667461  248.00  114.00    0.00    0.00  362.00     0  java
04:37:07 AM  1000   3667461  247.00  112.00    0.00    0.00  359.00     0  java
04:37:08 AM  1000   3667461  246.00  116.00    0.00    0.00  362.00     0  java
04:37:09 AM  1000   3667461  244.00  119.00    0.00    0.00  363.00     0  java
04:37:10 AM  1000   3667461  253.00  108.00    0.00    0.00  361.00     0  java
04:37:11 AM  1000   3667461  244.00  116.00    0.00    0.00  360.00     0  java
04:37:12 AM  1000   3667461  247.00  115.00    0.00    0.00  362.00     0  java
04:37:13 AM  1000   3667461  246.00  113.00    0.00    0.00  359.00     0  java
04:37:14 AM  1000   3667461  245.00  117.00    0.00    0.00  362.00     0  java
04:37:15 AM  1000   3667461  251.00  111.00    0.00    0.00  362.00     0  java
04:37:16 AM  1000   3667461  248.00  114.00    0.00    0.00  362.00     0  java
04:37:17 AM  1000   3667461  244.00  117.00    0.00    0.00  361.00     0  java
04:37:18 AM  1000   3667461  249.00  114.00    0.00    0.00  363.00     0  java
04:37:19 AM  1000   3667461  245.54  112.87    0.00    0.00  358.42     0  java
04:37:20 AM  1000   3667461  245.00  117.00    0.00    0.00  362.00     0  java
04:37:21 AM  1000   3667461  244.00  117.00    0.00    0.00  361.00     0  java
04:37:22 AM  1000   3667461  250.00  111.00    0.00    0.00  361.00     0  java
04:37:23 AM  1000   3667461  246.00  116.00    0.00    0.00  362.00     0  java
04:37:24 AM  1000   3667461  246.00  116.00    0.00    0.00  362.00     0  java
04:37:25 AM  1000   3667461  251.00  111.00    0.00    0.00  362.00     0  java
04:37:26 AM  1000   3667461  248.00  113.00    0.00    0.00  361.00     0  java
04:37:27 AM  1000   3667461  243.00  118.00    0.00    0.00  361.00     0  java
04:37:28 AM  1000   3667461  242.00  121.00    0.00    0.00  363.00     0  java
04:37:29 AM  1000   3667461  243.00  115.00    0.00    0.00  358.00     0  java
04:37:30 AM  1000   3667461  248.00  114.00    0.00    0.00  362.00     0  java
04:37:31 AM  1000   3667461  249.00  113.00    0.00    0.00  362.00     0  java
04:37:32 AM  1000   3667461  248.00  112.00    0.00    0.00  360.00     0  java
04:37:33 AM  1000   3667461  242.00  117.00    0.00    0.00  359.00     0  java
04:37:34 AM  1000   3667461  246.00  113.00    0.00    0.00  359.00     0  java
04:37:35 AM  1000   3667461  248.00  114.00    0.00    0.00  362.00     0  java
04:37:36 AM  1000   3667461  244.00  117.00    0.00    0.00  361.00     0  java
04:37:37 AM  1000   3667461  246.00  117.00    0.00    0.00  363.00     0  java
04:37:38 AM  1000   3667461  248.00  114.00    0.00    0.00  362.00     0  java
04:37:39 AM  1000   3667461  241.00  118.00    0.00    0.00  359.00     0  java
04:37:40 AM  1000   3667461  244.00  115.00    0.00    0.00  359.00     0  java
04:37:41 AM  1000   3667461  243.00  119.00    0.00    0.00  362.00     0  java
04:37:42 AM  1000   3667461  245.00  116.00    0.00    0.00  361.00     0  java
04:37:43 AM  1000   3667461  266.00  100.00    0.00    0.00  366.00     0  java
04:37:44 AM  1000   3667461  247.00  116.00    0.00    0.00  363.00     0  java
04:37:45 AM  1000   3667461  247.00  114.00    0.00    0.00  361.00     0  java
04:37:46 AM  1000   3667461  245.00  117.00    0.00    0.00  362.00     0  java
04:37:47 AM  1000   3667461  242.00  119.00    0.00    0.00  361.00     0  java
04:37:48 AM  1000   3667461  244.00  118.00    0.00    0.00  362.00     0  java
04:37:49 AM  1000   3667461  240.00  121.00    0.00    0.00  361.00     0  java
04:37:50 AM  1000   3667461  245.00  114.00    0.00    0.00  359.00     0  java
04:37:51 AM  1000   3667461  244.00  118.00    0.00    0.00  362.00     0  java
