procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 389147104      0 357872    0    0     2     1    0    0  0  0 100  0  0
 0  0      0 389089920      0 403640    0    0 45856     0 3539 3864  0  0 100  0  0
 1  0      0 389079872      0 403668    0    0    72  1036 6521 4224  0  1 99  0  0
 2  0      0 389010272      0 444600    0    0 41004     8 7075 5445  1  0 98  0  0
 3  0      0 388979008      0 461360    0    0 18584     4 5169 6989  3  0 97  0  0
 2  0      0 388885568      0 473316    0    0 14540    32 4150 5490  2  0 97  0  0
 0  0      0 388837440      0 476428    0    0  2864     8 1648 1468  1  0 99  0  0
66  0      0 388769696      0 481988    0    0  5220     0 7148 481551  2  1 97  0  0
17  0      0 388766272      0 482636    0    0   576   572 21295 843968  6  3 91  0  0
68  0      0 388764992      0 482820    0    0   176     4 20567 557142  6  3 91  0  0
43  0      0 388760992      0 482924    0    0    96     4 19603 1013208  5  3 92  0  0
 1  0      0 388758560      0 483048    0    0    88    44 19178 677418  4  3 93  0  0
29  0      0 388767360      0 483172    0    0    56     4 18573 1068404  4  3 93  0  0
47  0      0 388762080      0 483172    0    0   108    12 18909 928603  4  3 92  0  0
71  0      0 388765632      0 483280    0    0     0    16 18811 1735221  3  4 93  0  0
34  0      0 388770656      0 483280    0    0     0     0 20260 961630  4  3 93  0  0
20  0      0 388770944      0 483480    0    0   200     4 18411 1383601  3  3 93  0  0
52  0      0 388772000      0 483644    0    0   164    40 19069 1177545  4  3 93  0  0
27  0      0 388774016      0 483712    0    0     0     4 19011 781208  4  3 93  0  0
36  0      0 388764704      0 483712    0    0     0     0 18584 881172  4  3 93  0  0
53  0      0 388763936      0 483712    0    0     0    16 18548 811776  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  0      0 388760608      0 483792    0    0     0     0 19109 324171  5  3 93  0  0
48  0      0 388765664      0 483804    0    0     0     4 18884 1608136  3  4 93  0  0
64  0      0 388770976      0 483808    0    0     0    40 17442 1171060  4  3 93  0  0
42  0      0 388773248      0 483820    0    0     0     4 18922 1398811  4  4 93  0  0
30  0      0 388777312      0 483828    0    0     0    16 18764 508611  4  3 93  0  0
52  0      0 388781088      0 483836    0    0     0     0 18903 1001606  4  3 93  0  0
85  0      0 388792800      0 483844    0    0     4    12 19458 923694  4  3 93  0  0
39  0      0 388790944      0 486412    0    0    20   128 19964 1015576  4  3 93  0  0
92  0      0 388783136      0 486424    0    0     0  1004 19094 1592412  3  4 93  0  0
63  0      0 388765760      0 486212    0    0     0     4 19202 538768  4  3 93  0  0
 3  0      0 388756448      0 486224    0    0     0     0 18212 1038539  4  3 93  0  0
62  0      0 388763744      0 486232    0    0     0    20 17735 789046  4  3 93  0  0
44  0      0 388767040      0 486240    0    0     0     0 18648 1209984  4  3 93  0  0
19  0      0 388774880      0 486268    0    0    52    36 18413 668558  4  3 93  0  0
31  0      0 388774368      0 486276    0    0     0    40 19613 840006  4  3 93  0  0
45  0      0 388776384      0 486284    0    0     0     4 18643 1665660  3  4 93  0  0
38  0      0 388787200      0 486292    0    0     0     0 18145 1295726  3  3 93  0  0
56  0      0 388789024      0 486400    0    0    32    20 18412 818358  4  3 93  0  0
76  0      0 388790784      0 486408    0    0    36   272 17970 1462397  3  3 93  0  0
19  0      0 388795328      0 486416    0    0     0     4 18031 818747  4  3 93  0  0
46  0      0 388792576      0 486428    0    0     0    48 18731 684533  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 388776960      0 486432    0    0     0     4 19293 1034508  4  3 93  0  0
91  0      0 388777984      0 486560    0    0   128    16 17535 1101471  4  3 93  0  0
42  0      0 388774976      0 486560    0    0     0     0 19094 1132805  4  3 93  0  0
 1  0      0 388772480      0 486560    0    0     0     0 18907 429143  4  3 93  0  0
44  0      0 388768704      0 486560    0    0     0     8 18845 393645  4  3 93  0  0
10  0      0 388762912      0 486560    0    0    64    40 18488 899389  4  3 93  0  0
41  0      0 388768288      0 486692    0    0     0     8 18786 770174  4  3 93  0  0
47  0      0 388771552      0 486692    0    0     0     0 17688 711068  4  3 93  0  0
 8  0      0 388778880      0 486692    0    0     0    16 19004 790744  4  3 93  0  0
56  0      0 388782432      0 486692    0    0     0     0 19016 902942  4  3 93  0  0
26  0      0 388770112      0 486692    0    0     0     4 18893 761009  4  3 93  0  0
44  0      0 388763808      0 486792    0    0     0    40 18620 1636906  3  4 93  0  0
60  0      0 388766592      0 486800    0    0     0     4 19367 1106004  4  3 93  0  0
31  0      0 388768896      0 486812    0    0     0     0 19691 684881  4  3 93  0  0
14  0      0 388773952      0 486724    0    0     0    16 19556 1239673  4  4 93  0  0
17  0      0 388780256      0 486732    0    0     0     0 17448 1402699  3  3 93  0  0
 9  0      0 388782304      0 486816    0    0    20   320 19377 1166380  4  3 93  0  0
68  0      0 388789376      0 486824    0    0     4   240 18039 1180653  4  3 93  0  0
51  0      0 388779072      0 486832    0    0     0     4 20298 324045  4  3 93  0  0
42  0      0 388749600      0 486840    0    0     0     0 20198 722982  4  3 93  0  0
58  0      0 388751360      0 486848    0    0     0    16 20052 597172  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
30  0      0 388753632      0 486792    0    0     0     0 20504 667959  4  3 93  0  0
56  0      0 388754944      0 486804    0    0     0     4 19448 1648384  3  4 93  0  0
17  0      0 388755712      0 486808    0    0     0    40 20069 565004  4  3 93  0  0
64  0      0 388762752      0 486820    0    0     0     4 18902 688811  4  3 93  0  0
50  0      0 388761760      0 486824    0    0     0    16 19608 1399177  4  4 93  0  0
20  0      0 388765056      0 486904    0    0     0     0 17322 1199338  4  3 93  0  0
23  0      0 388767584      0 486908    0    0     0   280 18086 667222  4  3 93  0  0
28  0      0 388772128      0 486920    0    0     0    16 18331 845580  4  3 93  0  0
49  0      0 388771648      0 486928    0    0     0    44 18427 1346519  4  3 93  0  0
74  0      0 388774208      0 486936    0    0     0     4 16930 688945  4  3 93  0  0
30  0      0 388780288      0 486944    0    0     0     0 17109 729992  4  3 93  0  0
66  0      0 388782560      0 486948    0    0     0    16 18223 1261120  4  3 93  0  0
29  0      0 388786880      0 486948    0    0     0     0 18322 1293195  4  3 93  0  0
66  0      0 388782592      0 486948    0    0     0     4 18775 781001  4  3 93  0  0
17  0      0 388765184      0 486948    0    0     0    40 19637 587986  4  3 93  0  0
41  0      0 388765792      0 487016    0    0     0     4 19554 414927  4  3 93  0  0
22  0      0 388774624      0 487016    0    0     0     0 18199 876213  4  3 93  0  0
60  0      0 388776928      0 487016    0    0     0    20 19117 1235356  4  3 93  0  0
54  0      0 388779200      0 487016    0    0     0     0 19014 989306  4  3 93  0  0
63  0      0 388788032      0 487016    0    0     0     4 18522 894349  4  3 93  0  0
43  0      0 388784256      0 487016    0    0     0    40 18459 1245577  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0      0 388784256      0 487104    0    0     0     4 17985 1242084  4  3 93  0  0
73  0      0 388785760      0 487116    0    0     0    20 18933 1554057  3  4 93  0  0
49  0      0 388789056      0 487124    0    0     0     0 18300 1158820  4  3 93  0  0
46  0      0 388784032      0 487136    0    0     0     0 18818 497406  4  3 93  0  0
64  0      0 388774112      0 487644    0    0     0   132 19372 1607548  3  4 93  0  0
25  0      0 388772608      0 487656    0    0     0    68 19447 1045237  4  3 93  0  0
44  0      0 388778208      0 487660    0    0     0     8 19917 535777  4  3 93  0  0
48  0      0 388779264      0 487676    0    0     0    16 18692 1492493  3  4 93  0  0
25  0      0 388785824      0 487680    0    0     0     0 16779 812824  4  3 93  0  0
 1  0      0 388792672      0 487692    0    0     0     0 18733 1040307  4  3 93  0  0
 1  0      0 388793184      0 487696    0    0     0     8 18758 1026481  4  3 93  0  0
55  0      0 388794976      0 487708    0    0     0    40 18771 1753152  3  4 93  0  0
49  0      0 388801024      0 487716    0    0     0     4 18722 1015576  4  3 93  0  0
56  0      0 388778336      0 487724    0    0     0     0 20307 525005  4  3 93  0  0
28  0      0 388755424      0 487800    0    0     0    16 19796 1221255  4  3 93  0  0
45  0      0 388763744      0 487808    0    0     0     0 20236 970165  4  3 93  0  0
18  0      0 388767808      0 487816    0    0     0     4 19752 1041882  4  3 93  0  0
44  0      0 388768832      0 487824    0    0     0    52 18334 1352403  4  4 93  0  0
44  0      0 388775136      0 487832    0    0     0     4 18820 728013  4  3 93  0  0
