procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 390947712      0 319340    0    0     2     1    0    0  0  0 100  0  0
 0  0      0 390913632      0 365920    0    0 46580     0 3040 3519  0  0 100  0  0
 1  0      0 390895392      0 366168    0    0    92  1048 7352 4224  0  1 99  0  0
 3  0      0 390812576      0 367940    0    0  1828     8 7173 4843  1  0 98  0  0
 3  0      0 390736256      0 383544    0    0 17200     4 5078 6936  3  0 97  0  0
 1  1      0 390689376      0 392908    0    0 11080    36 3866 4561  2  0 97  0  0
 0  0      0 390666976      0 394084    0    0  1060     4 1182 1400  1  0 99  0  0
 7  0      0 390624704      0 397612    0    0  3708    16 6492 14035  3  0 97  0  0
 7  0      0 390511616      0 398432    0    0   516   864 9774 19927  7  1 93  0  0
 8  0      0 390424192      0 398592    0    0     0     4 9374 30989  6  1 93  0  0
 7  0      0 390270496      0 398692    0    0    92     4 13679 56116  8  1 91  0  0
10  0      0 390260736      0 398724    0    0    28   116 16266 74483  7  1 91  0  0
 9  0      0 390257504      0 398780    0    0    52     4 14053 73843  6  1 92  0  0
 9  0      0 390217760      0 398840    0    0    52     4 17488 84794  6  1 92  0  0
 6  0      0 390214080      0 398844    0    0     0     8 16426 79437  6  1 93  0  0
 8  0      0 390212576      0 398852    0    0     0     0 17634 86957  6  2 92  0  0
 7  0      0 390210208      0 401764    0    0    40     4 22417 110031  6  2 92  0  0
 9  0      0 390211264      0 401768    0    0     0    40 26886 119840  6  2 92  0  0
 8  0      0 390211136      0 401780    0    0     0     4 31454 141059  6  3 91  0  0
 9  0      0 390212352      0 401784    0    0     0    36 41995 162293  6  3 91  0  0
 8  0      0 390211296      0 401792    0    0     0    68 55847 190013  6  4 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390209536      0 401796    0    0     4   540 68625 238986  6  5 89  0  0
 8  0      0 390199168      0 401804    0    0     0     4 78678 285539  6  6 89  0  0
11  0      0 390210944      0 401808    0    0     0    40 80139 284810  6  5 89  0  0
 4  0      0 390227808      0 401816    0    0    16     4 77534 292738  6  6 89  0  0
10  0      0 390230656      0 401824    0    0     0     0 75127 282078  6  6 89  0  0
11  0      0 390232256      0 401772    0    0     0     4 83357 294219  6  6 89  0  0
 9  0      0 390241280      0 401780    0    0     0     0 84714 297345  6  6 89  0  0
 8  0      0 390244224      0 401784    0    0     0     4 82699 301355  6  6 89  0  0
 9  0      0 390241248      0 401792    0    0     0    48 78396 294144  6  5 89  0  0
 9  0      0 390240032      0 401796    0    0     0     4 76867 296934  6  5 89  0  0
 8  0      0 390239168      0 401804    0    0     0     8 75199 286582  6  5 89  0  0
14  0      0 390237568      0 401812    0    0     0     0 82898 295562  6  6 89  0  0
10  0      0 390242592      0 401816    0    0     0     0 81113 296287  6  6 89  0  0
 9  0      0 390247712      0 401828    0    0     0     4 83183 294488  6  6 89  0  0
 9  0      0 390249920      0 401832    0    0     0    40 85716 299733  6  6 89  0  0
10  0      0 390262528      0 401912    0    0     0     4 87876 295727  6  6 89  0  0
12  0      0 390264448      0 401916    0    0     0     0 83528 298393  6  6 89  0  0
 9  0      0 390264992      0 401924    0    0     0     8 85361 295109  6  6 89  0  0
 7  0      0 390266368      0 401928    0    0     0    36 79228 302265  6  6 89  0  0
12  0      0 390269120      0 401936    0    0     0     4 78472 299209  6  6 89  0  0
 9  0      0 390269920      0 401944    0    0     0   192 83765 299878  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390271264      0 401948    0    0     0     4 88192 291075  6  6 89  0  0
11  0      0 390272128      0 401964    0    0     0     0 86582 293682  6  6 89  0  0
 9  0      0 390272448      0 401968    0    0     0    28 81884 301137  6  6 89  0  0
 9  0      0 390267136      0 401976    0    0     0     0 77884 298230  6  6 89  0  0
 8  0      0 390267456      0 402048    0    0     0     4 80842 296760  6  6 89  0  0
 8  0      0 390266528      0 402056    0    0     0    40 77531 295682  6  6 89  0  0
 9  0      0 390261184      0 402068    0    0     0     8 77527 299463  6  6 89  0  0
 8  0      0 390270784      0 402072    0    0     0   416 85172 303110  6  6 89  0  0
 7  0      0 390267840      0 402080    0    0     0   504 87983 296780  6  6 89  0  0
 9  0      0 390270784      0 402088    0    0     0    72 81438 295294  6  6 89  0  0
 8  0      0 390264640      0 402096    0    0     0     8 77960 298901  6  6 89  0  0
 7  0      0 390261856      0 402100    0    0     0    40 79721 299149  6  6 89  0  0
12  0      0 390263072      0 402108    0    0     0    24 80085 299245  6  6 89  0  0
 8  0      0 390265312      0 402020    0    0     0     0 77340 296891  6  6 89  0  0
 8  0      0 390263936      0 402092    0    0     0     8 84786 300532  6  6 89  0  0
11  0      0 390262240      0 402100    0    0     0     0 82646 290300  6  6 89  0  0
 8  0      0 390260448      0 402104    0    0     0     4 86680 296229  6  6 89  0  0
12  0      0 390260416      0 402116    0    0     0    64 87923 301162  6  6 89  0  0
10  0      0 390259264      0 402120    0    0     0     4 80724 283154  6  5 89  0  0
 9  0      0 390252544      0 402128    0    0     0     0 71989 273653  6  5 89  0  0
11  0      0 390247392      0 402132    0    0     0     8 77638 294906  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390253600      0 402044    0    0     0     0 76127 298255  6  6 89  0  0
 8  0      0 390250336      0 402052    0    0     0    24 80443 297199  6  6 89  0  0
 7  0      0 390244160      0 402056    0    0     0    40 84238 294524  6  6 89  0  0
 8  0      0 390253632      0 402136    0    0     0     4 81854 293851  6  6 89  0  0
 8  0      0 390255072      0 402144    0    0     0     0 79765 298687  6  6 89  0  0
10  0      0 390253952      0 402156    0    0    20     8 77763 298175  6  6 89  0  0
 9  0      0 390249664      0 402160    0    0     0    24 78612 299558  6  6 89  0  0
 7  0      0 390246112      0 402168    0    0     0     4 76079 293509  6  6 89  0  0
11  0      0 390243840      0 402176    0    0     0    44 76444 292100  6  5 89  0  0
10  0      0 390242336      0 402180    0    0     0     4 81715 296827  6  6 89  0  0
 8  0      0 390238848      0 402188    0    0     0     4 75381 295971  6  6 89  0  0
 8  0      0 390233440      0 402192    0    0     0    20 83204 292187  6  6 89  0  0
 9  0      0 390234368      0 402204    0    0     0     0 77809 290622  6  5 89  0  0
12  0      0 390231328      0 402736    0    0     0     4 80224 297584  6  6 89  0  0
 9  0      0 390231392      0 402744    0    0     0    40 83443 295773  6  6 89  0  0
 8  0      0 390229088      0 402652    0    0     0     4 86088 297907  6  6 89  0  0
 9  0      0 390229184      0 402660    0    0     0     0 81909 291785  6  6 89  0  0
13  0      0 390226496      0 402668    0    0     0    48 81797 287944  6  6 89  0  0
11  0      0 390220768      0 402672    0    0     0     8 76080 296222  6  5 89  0  0
 8  0      0 390221024      0 402680    0    0     0     4 81622 296370  6  6 89  0  0
10  0      0 390214560      0 402688    0    0     0    40 81311 297775  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390213888      0 402696    0    0     0     4 81115 292604  6  6 89  0  0
10  0      0 390209760      0 402700    0    0     0     0 83015 288917  6  6 89  0  0
 6  0      0 390202336      0 402780    0    0     0   700 76847 295820  6  6 89  0  0
 8  0      0 390199712      0 402788    0    0     0     0 79516 297757  6  6 89  0  0
 7  0      0 390194336      0 402792    0    0     0     4 78428 297095  6  6 89  0  0
 9  0      0 390187680      0 402800    0    0     0    44 79320 299630  6  6 89  0  0
 7  0      0 390185984      0 402804    0    0     0     8 79069 293578  6  6 89  0  0
 7  0      0 390181792      0 402816    0    0     0     8 74709 297295  6  5 89  0  0
 5  0      0 390178560      0 402820    0    0     0     0 76666 296514  6  5 89  0  0
 9  0      0 390174976      0 402828    0    0     0     0 77969 295890  6  6 89  0  0
10  0      0 390173568      0 402832    0    0     4     4 86685 290448  6  6 89  0  0
11  0      0 390169024      0 402840    0    0     0    40 79702 298380  6  6 89  0  0
 6  0      0 390165792      0 402916    0    0     0     4 84601 294169  6  6 89  0  0
11  0      0 390165824      0 402920    0    0     0     4 80077 292688  6  6 89  0  0
 7  0      0 390161024      0 402928    0    0     0     0 77465 300008  6  6 89  0  0
11  0      0 390158144      0 402940    0    0     0     0 79128 293158  6  6 89  0  0
11  0      0 390160512      0 402948    0    0     0     8 85319 297412  6  6 89  0  0
 5  0      0 390158016      0 402952    0    0     0    40 88263 290412  6  6 89  0  0
11  0      0 390150208      0 402960    0    0     0     4 79092 300131  5  6 89  0  0
10  0      0 390146624      0 402968    0    0     0     0 77146 294300  6  6 89  0  0
 9  0      0 390143904      0 402972    0    0     0     8 80359 298570  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390139936      0 402980    0    0     0    24 85152 298437  6  6 89  0  0
11  0      0 390135744      0 403052    0    0     0     4 82432 293249  6  6 89  0  0
 8  0      0 390129376      0 403064    0    0     0   100 86630 301180  6  6 89  0  0
 6  0      0 390123584      0 403068    0    0     0     4 88331 299326  6  6 89  0  0
 6  0      0 390122528      0 403076    0    0     0     0 85315 302185  6  6 89  0  0
 6  0      0 390119872      0 403080    0    0     0    16 77156 302597  6  6 89  0  0
 7  0      0 390114368      0 403088    0    0     0    24 78330 297842  6  6 89  0  0
12  0      0 390107744      0 403096    0    0     0     4 77854 293525  6  6 89  0  0
10  0      0 390103552      0 403100    0    0     0    40 75094 293838  6  5 89  0  0
 9  0      0 390103872      0 403108    0    0     0     8 76776 294827  6  5 89  0  0
12  0      0 390098336      0 403116    0    0     0     8 78272 296930  6  5 89  0  0
 7  0      0 390092704      0 403196    0    0     0     0 75886 294095  6  6 89  0  0
10  0      0 390088896      0 403200    0    0     0     0 78350 299160  6  6 89  0  0
 7  0      0 390085376      0 403208    0    0     0     4 84514 294055  6  6 89  0  0
 7  0      0 390081056      0 403216    0    0     0    44 79234 268503  6  5 89  0  0
12  0      0 390080928      0 403220    0    0     0     4 84718 298615  6  6 89  0  0
 9  0      0 390082080      0 403228    0    0     0     0 83607 298480  6  6 89  0  0
 7  0      0 390076160      0 403232    0    0     0     4 82458 298609  6  6 89  0  0
10  0      0 390072096      0 403244    0    0     0     0 80944 298844  6  6 89  0  0
13  0      0 390067776      0 403248    0    0     0     4 77270 293941  6  6 89  0  0
10  0      0 390061568      0 403256    0    0     0    40 80260 298645  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 390063360      0 403328    0    0     0     4 74312 290567  6  5 89  0  0
 7  0      0 390058560      0 403336    0    0     0   284 80457 300041  6  6 89  0  0
 7  0      0 390058080      0 403344    0    0     0     8 75858 297927  6  6 89  0  0
 8  0      0 390054720      0 403352    0    0     0     0 84199 298014  6  6 89  0  0
 8  0      0 390052320      0 403360    0    0     0     4 87241 293547  6  6 89  0  0
10  0      0 390053312      0 403368    0    0     0    40 78728 298482  6  6 89  0  0
 7  0      0 390046944      0 403376    0    0     0     8 77983 294420  6  6 89  0  0
 0  0      0 390023200      0 403664    0    0    96     0 35361 120676  4  2 94  0  0
 0  0      0 390524800      0 403444    0    0    32    40  468  480  0  0 100  0  0
 0  0      0 390526880      0 403452    0    0     0     0  280  432  0  0 100  0  0
 0  0      0 390526944      0 403976    0    0     0    20  447  404  0  0 100  0  0
 0  0      0 390532288      0 403984    0    0     0    44  193  238  0  0 100  0  0
 0  0      0 390532288      0 403988    0    0     0     8  199  252  0  0 100  0  0
 0  0      0 390532864      0 404000    0    0     0     8  281  381  0  0 100  0  0
 0  0      0 390533376      0 404004    0    0     0   264  204  280  0  0 100  0  0
 0  0      0 390534720      0 404012    0    0     0     8  188  243  0  0 100  0  0
 0  0      0 390534720      0 404020    0    0     0     4  238  309  0  0 100  0  0
 0  0      0 390534752      0 404024    0    0     0    40  261  404  0  0 100  0  0
 0  0      0 390534496      0 404032    0    0     0     4  227  310  0  0 100  0  0
 0  0      0 390534656      0 404036    0    0     0     0  164  214  0  0 100  0  0
 0  0      0 390534432      0 404112    0    0     0     4  506  427  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390534432      0 404120    0    0     0     0  240  344  0  0 100  0  0
 0  0      0 390534432      0 404128    0    0     0     4  176  228  0  0 100  0  0
 0  0      0 390534432      0 404132    0    0     0    44  180  248  0  0 100  0  0
 0  0      0 390534432      0 404140    0    0     0     4  148  210  0  0 100  0  0
