procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390612896      0 319616    0    0     2     1    0    0  0  0 100  0  0
 0  0      0 390559296      0 365728    0    0 46472    16 3761 3913  0  0 99  0  0
 1  0      0 390552864      0 365788    0    0    48     0 6576 3598  0  1 99  0  0
 2  0      0 390478528      0 367576    0    0  1828     8 6663 4735  1  1 98  0  0
 3  0      0 390443008      0 383756    0    0 17928     8 5133 7098  3  0 97  0  0
 3  0      0 390369248      0 393196    0    0 11184    36 3903 4799  2  0 97  0  0
 0  0      0 390356640      0 394328    0    0   700    76  838  755  1  0 99  0  0
26  0      0 390249408      0 397492    0    0  3276     0 8053 18649  4  0 96  0  0
19  0      0 390152416      0 398588    0    0   668    20 8614 17689  6  1 93  0  0
20  0      0 390071872      0 398628    0    0     0     4 8626 23746  6  1 93  0  0
19  0      0 390006752      0 398736    0    0    92     4 9054 33509  7  1 92  0  0
35  0      0 389922816      0 398860    0    0    44    48 11750 48470  7  1 92  0  0
16  0      0 389912000      0 398920    0    0    56     0 13531 64045  6  2 92  0  0
 5  0      0 389889312      0 398980    0    0    52     0 13930 67174  6  2 92  0  0
23  0      0 389878976      0 398984    0    0     0     8 12836 63501  6  2 93  0  0
21  0      0 389878720      0 398992    0    0     0     0 14401 73241  5  2 93  0  0
20  0      0 389874944      0 399000    0    0     0   116 14399 74016  5  2 93  0  0
26  0      0 389874240      0 399004    0    0     0   108 14342 73291  6  2 93  0  0
23  0      0 389871456      0 399016    0    0     0     0 15446 77468  5  2 93  0  0
22  0      0 389871456      0 399020    0    0     0     0 15523 78628  5  2 93  0  0
16  0      0 389867904      0 399028    0    0     0     8 15374 77367  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 389866208      0 399100    0    0     0     0 17922 84511  5  2 92  0  0
22  0      0 389861440      0 399108    0    0     0     4 18130 85046  5  2 92  0  0
19  0      0 389860960      0 399112    0    0     0    44 17962 87540  5  2 92  0  0
26  0      0 389860736      0 399120    0    0     0     0 16559 89766  5  2 93  0  0
21  0      0 389859296      0 399128    0    0     0     4 20706 103245  5  3 92  0  0
16  0      0 389859840      0 399136    0    0     0    72 19721 102262  5  3 92  0  0
11  0      0 389857600      0 399144    0    0     4  1204 21099 109495  5  3 92  0  0
17  0      0 389855424      0 399148    0    0    32    36 21994 112190  5  3 92  0  0
24  0      0 389854784      0 399156    0    0     0    48 22409 113157  5  3 92  0  0
16  0      0 389851392      0 399160    0    0     0     0 21895 114686  5  3 92  0  0
12  0      0 389841632      0 399240    0    0     0     4 20812 106961  5  3 92  0  0
23  0      0 389835424      0 399248    0    0     0     8 22439 122634  5  4 92  0  0
19  0      0 389830368      0 399220    0    0     0     0 24585 135467  4  4 92  0  0
23  0      0 389823744      0 399232    0    0     0     4 22392 128696  5  4 92  0  0
10  0      0 389803840      0 399236    0    0     0    44 25110 135239  4  4 92  0  0
12  0      0 389802784      0 399244    0    0     0    80 43091 141898  4  3 92  0  0
16  0      0 389800992      0 399248    0    0     0     0 29677 151868  4  5 91  0  0
45  0      0 389799808      0 399256    0    0    56   312 31264 163091  4  5 91  0  0
34  0      0 389802752      0 399260    0    0     0     0 32549 168958  4  5 91  0  0
29  0      0 389802112      0 399268    0    0     0     4 32146 171888  4  5 91  0  0
25  0      0 389804288      0 399344    0    0     0    52 31817 169112  4  5 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 389802336      0 399348    0    0     0     0 29114 168300  4  5 91  0  0
34  0      0 389804672      0 399364    0    0     0     8 31618 169685  4  5 91  0  0
23  0      0 389804736      0 399368    0    0     0     0 30027 167808  4  5 91  0  0
17  0      0 389804256      0 399376    0    0     0     0 30257 167376  4  5 91  0  0
26  0      0 389804864      0 399380    0    0     0   424 30800 170622  4  5 91  0  0
32  0      0 389807296      0 399388    0    0     0   500 30126 169921  4  5 91  0  0
42  0      0 389808096      0 399400    0    0     0     0 31811 178307  4  6 91  0  0
17  0      0 389809248      0 399404    0    0     0     0 33888 176478  4  6 91  0  0
48  0      0 389808928      0 399388    0    0     0     4 33848 183410  4  6 90  0  0
37  0      0 389805120      0 401872    0    0    20     0 34167 183515  4  6 90  0  0
33  0      0 389803136      0 401880    0    0     0     8 33991 184772  4  6 90  0  0
42  0      0 389804384      0 401884    0    0     0    44 35153 184406  4  6 90  0  0
42  0      0 389804288      0 401892    0    0     0     0 33843 183673  4  6 91  0  0
21  0      0 389803584      0 401900    0    0     0     0 34425 185275  3  6 90  0  0
33  0      0 389800512      0 402040    0    0     0     8 34187 186342  4  6 90  0  0
47  0      0 389799744      0 402048    0    0     0     0 33902 184805  4  6 90  0  0
38  0      0 389799616      0 402052    0    0     0     4 33331 181002  4  6 90  0  0
20  0      0 389799296      0 402064    0    0     0    64 32231 178652  3  6 90  0  0
25  0      0 389801504      0 402068    0    0     0     0 32047 178900  3  6 90  0  0
27  0      0 389799648      0 402144    0    0     4   600 33153 180324  3  6 90  0  0
