Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

05:02:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:02:51 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:52 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:53 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:54 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:55 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:56 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:57 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:58 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:02:59 AM  1000   3682642  207.00  108.00    0.00    0.00  315.00     0  quarkus3-runner
05:03:00 AM  1000   3682642  240.00  127.00    0.00    0.00  367.00     0  quarkus3-runner
05:03:01 AM  1000   3682642  241.00  125.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:02 AM  1000   3682642  242.00  135.00    0.00    0.00  377.00     0  quarkus3-runner
05:03:03 AM  1000   3682642  238.00  139.00    0.00    0.00  377.00     0  quarkus3-runner
05:03:04 AM  1000   3682642  234.00  134.00    0.00    0.00  368.00     0  quarkus3-runner
05:03:05 AM  1000   3682642  234.00  140.00    0.00    0.00  374.00     0  quarkus3-runner
05:03:06 AM  1000   3682642  236.00  139.00    0.00    0.00  375.00     0  quarkus3-runner
05:03:07 AM  1000   3682642  236.00  134.00    0.00    0.00  370.00     0  quarkus3-runner
05:03:08 AM  1000   3682642  241.00  134.00    0.00    0.00  375.00     0  quarkus3-runner
05:03:09 AM  1000   3682642  243.00  132.00    0.00    0.00  375.00     0  quarkus3-runner
05:03:10 AM  1000   3682642  235.00  134.00    0.00    0.00  369.00     0  quarkus3-runner
05:03:11 AM  1000   3682642  236.00  135.00    0.00    0.00  371.00     0  quarkus3-runner
05:03:12 AM  1000   3682642  233.00  133.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:13 AM  1000   3682642  238.00  133.00    0.00    0.00  371.00     0  quarkus3-runner
05:03:14 AM  1000   3682642  233.00  131.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:15 AM  1000   3682642  233.00  137.00    0.00    0.00  370.00     0  quarkus3-runner
05:03:16 AM  1000   3682642  231.00  133.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:17 AM  1000   3682642  230.00  132.00    0.00    0.00  362.00     0  quarkus3-runner
05:03:18 AM  1000   3682642  233.00  137.00    0.00    0.00  370.00     0  quarkus3-runner
05:03:19 AM  1000   3682642  235.00  128.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:20 AM  1000   3682642  226.00  137.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:21 AM  1000   3682642  239.00  131.00    0.00    0.00  370.00     0  quarkus3-runner
05:03:22 AM  1000   3682642  236.00  129.00    0.00    0.00  365.00     0  quarkus3-runner
05:03:23 AM  1000   3682642  228.00  135.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:24 AM  1000   3682642  236.00  134.00    0.00    0.00  370.00     0  quarkus3-runner
05:03:25 AM  1000   3682642  235.00  129.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:26 AM  1000   3682642  232.00  131.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:27 AM  1000   3682642  235.00  133.00    0.00    0.00  368.00     0  quarkus3-runner
05:03:28 AM  1000   3682642  233.00  132.00    0.00    0.00  365.00     0  quarkus3-runner
05:03:29 AM  1000   3682642  237.00  126.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:30 AM  1000   3682642  240.00  131.00    0.00    0.00  371.00     0  quarkus3-runner
05:03:31 AM  1000   3682642  231.00  135.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:32 AM  1000   3682642  235.00  130.00    0.00    0.00  365.00     0  quarkus3-runner
05:03:33 AM  1000   3682642  237.00  134.00    0.00    0.00  371.00     0  quarkus3-runner
05:03:34 AM  1000   3682642  230.00  133.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:35 AM  1000   3682642  232.00  135.00    0.00    0.00  367.00     0  quarkus3-runner
05:03:36 AM  1000   3682642  237.00  134.00    0.00    0.00  371.00     0  quarkus3-runner
05:03:37 AM  1000   3682642  229.00  133.00    0.00    0.00  362.00     0  quarkus3-runner
05:03:38 AM  1000   3682642  236.00  128.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:39 AM  1000   3682642  236.00  127.00    0.00    0.00  363.00     0  quarkus3-runner
05:03:40 AM  1000   3682642  239.00  134.00    0.00    0.00  373.00     0  quarkus3-runner
05:03:41 AM  1000   3682642  232.00  134.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:42 AM  1000   3682642  233.00  131.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:43 AM  1000   3682642  230.00  134.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:44 AM  1000   3682642  239.00  133.00    0.00    0.00  372.00     0  quarkus3-runner
05:03:45 AM  1000   3682642  232.00  132.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:46 AM  1000   3682642  235.00  130.00    0.00    0.00  365.00     0  quarkus3-runner
05:03:47 AM  1000   3682642  233.00  133.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:48 AM  1000   3682642  236.00  130.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:49 AM  1000   3682642  237.00  135.00    0.00    0.00  372.00     0  quarkus3-runner
05:03:50 AM  1000   3682642  229.00  136.00    0.00    0.00  365.00     0  quarkus3-runner
05:03:51 AM  1000   3682642  227.00  135.00    0.00    0.00  362.00     0  quarkus3-runner
05:03:52 AM  1000   3682642  228.00  137.00    0.00    0.00  365.00     0  quarkus3-runner
05:03:53 AM  1000   3682642  235.00  136.00    0.00    0.00  371.00     0  quarkus3-runner
05:03:54 AM  1000   3682642  236.00  128.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:55 AM  1000   3682642  234.00  132.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:56 AM  1000   3682642  237.00  129.00    0.00    0.00  366.00     0  quarkus3-runner
05:03:57 AM  1000   3682642  233.00  131.00    0.00    0.00  364.00     0  quarkus3-runner
05:03:58 AM  1000   3682642  233.00  136.00    0.00    0.00  369.00     0  quarkus3-runner
05:03:59 AM  1000   3682642  231.00  135.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:00 AM  1000   3682642  230.00  135.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:01 AM  1000   3682642  233.00  134.00    0.00    0.00  367.00     0  quarkus3-runner
05:04:02 AM  1000   3682642  238.00  131.00    0.00    0.00  369.00     0  quarkus3-runner
05:04:03 AM  1000   3682642  233.00  132.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:04 AM  1000   3682642  229.00  136.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:05 AM  1000   3682642  233.00  133.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:06 AM  1000   3682642  234.00  131.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:07 AM  1000   3682642  237.00  135.00    0.00    0.00  372.00     0  quarkus3-runner
05:04:08 AM  1000   3682642  233.00  131.00    0.00    0.00  364.00     0  quarkus3-runner
05:04:09 AM  1000   3682642  238.00  127.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:10 AM  1000   3682642  230.00  136.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:11 AM  1000   3682642  237.00  130.00    0.00    0.00  367.00     0  quarkus3-runner
05:04:12 AM  1000   3682642  234.00  134.00    0.00    0.00  368.00     0  quarkus3-runner
05:04:13 AM  1000   3682642  229.00  136.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:14 AM  1000   3682642  232.00  134.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:15 AM  1000   3682642  237.00  128.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:16 AM  1000   3682642  239.00  126.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:17 AM  1000   3682642  232.00  138.00    0.00    0.00  370.00     0  quarkus3-runner
05:04:18 AM  1000   3682642  231.00  135.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:19 AM  1000   3682642  233.00  130.00    0.00    0.00  363.00     0  quarkus3-runner
05:04:20 AM  1000   3682642  228.00  137.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:21 AM  1000   3682642  239.00  127.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:22 AM  1000   3682642  232.00  137.00    0.00    0.00  369.00     0  quarkus3-runner
05:04:23 AM  1000   3682642  236.00  129.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:24 AM  1000   3682642  232.00  133.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:25 AM  1000   3682642  229.00  136.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:26 AM  1000   3682642  235.00  131.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:27 AM  1000   3682642  237.00  135.00    0.00    0.00  372.00     0  quarkus3-runner
05:04:28 AM  1000   3682642  232.00  133.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:29 AM  1000   3682642  236.00  131.00    0.00    0.00  367.00     0  quarkus3-runner
05:04:30 AM  1000   3682642  235.00  130.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:31 AM  1000   3682642  240.00  125.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:32 AM  1000   3682642  237.00  133.00    0.00    0.00  370.00     0  quarkus3-runner
05:04:33 AM  1000   3682642  229.00  137.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:34 AM  1000   3682642  231.00  134.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:35 AM  1000   3682642  235.00  133.00    0.00    0.00  368.00     0  quarkus3-runner
05:04:36 AM  1000   3682642  231.00  133.00    0.00    0.00  364.00     0  quarkus3-runner
05:04:37 AM  1000   3682642  230.00  139.00    0.00    0.00  369.00     0  quarkus3-runner
05:04:38 AM  1000   3682642  236.00  130.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:39 AM  1000   3682642  231.00  134.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:40 AM  1000   3682642  232.00  134.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:41 AM  1000   3682642  232.00  132.00    0.00    0.00  364.00     0  quarkus3-runner
05:04:42 AM  1000   3682642  237.00  127.00    0.00    0.00  364.00     0  quarkus3-runner
05:04:43 AM  1000   3682642  235.00  130.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:44 AM  1000   3682642  235.00  133.00    0.00    0.00  368.00     0  quarkus3-runner
05:04:45 AM  1000   3682642  234.00  132.00    0.00    0.00  366.00     0  quarkus3-runner
05:04:46 AM  1000   3682642  237.00  128.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:47 AM  1000   3682642  234.00  131.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:48 AM  1000   3682642  231.00  134.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:49 AM  1000   3682642  232.00  140.00    0.00    0.00  372.00     0  quarkus3-runner
05:04:50 AM  1000   3682642  232.00  133.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:51 AM  1000   3682642  231.00  134.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:52 AM  1000   3682642  236.00  129.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:53 AM  1000   3682642  233.00  132.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:54 AM  1000   3682642  234.00  131.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:55 AM  1000   3682642  239.00  131.00    0.00    0.00  370.00     0  quarkus3-runner
05:04:56 AM  1000   3682642  232.00  133.00    0.00    0.00  365.00     0  quarkus3-runner
05:04:57 AM  1000   3682642  231.00  136.00    0.00    0.00  367.00     0  quarkus3-runner
05:04:58 AM  1000   3682642  233.00  131.00    0.00    0.00  364.00     0  quarkus3-runner
05:04:59 AM  1000   3682642  232.00  137.00    0.00    0.00  369.00     0  quarkus3-runner
05:05:00 AM  1000   3682642  233.00  133.00    0.00    0.00  366.00     0  quarkus3-runner
05:05:01 AM  1000   3682642  232.00  133.00    0.00    0.00  365.00     0  quarkus3-runner
05:05:02 AM  1000   3682642  229.00  135.00    0.00    0.00  364.00     0  quarkus3-runner
05:05:03 AM  1000   3682642  229.00  137.00    0.00    0.00  366.00     0  quarkus3-runner
05:05:04 AM  1000   3682642  232.00  132.00    0.00    0.00  364.00     0  quarkus3-runner
05:05:05 AM  1000   3682642   19.00   12.00    0.00    0.00   31.00     0  quarkus3-runner
05:05:06 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:07 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:08 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:09 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:10 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:11 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:12 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:13 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:14 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:15 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:16 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:17 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:18 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:19 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:20 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:21 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:22 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:23 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:24 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:25 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:26 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:27 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:28 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:29 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:30 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:31 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:32 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:33 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:34 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:35 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:36 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:37 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:38 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:39 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:05:40 AM  1000   3682642  212.00  127.00    0.00    0.00  339.00     0  quarkus3-runner
05:05:41 AM  1000   3682642  237.00  128.00    0.00    0.00  365.00     0  quarkus3-runner
05:05:42 AM  1000   3682642  236.00  134.00    0.00    0.00  370.00     0  quarkus3-runner
05:05:43 AM  1000   3682642  229.00  135.00    0.00    0.00  364.00     0  quarkus3-runner
05:05:44 AM  1000   3682642  236.00  130.00    0.00    0.00  366.00     0  quarkus3-runner
05:05:45 AM  1000   3682642  235.00  131.00    0.00    0.00  366.00     0  quarkus3-runner
05:05:46 AM  1000   3682642  228.00  134.00    0.00    0.00  362.00     0  quarkus3-runner
05:05:47 AM  1000   3682642  236.00  129.00    0.00    0.00  365.00     0  quarkus3-runner
05:05:48 AM  1000   3682642  231.00  135.00    0.00    0.00  366.00     0  quarkus3-runner
05:05:49 AM  1000   3682642  232.00  137.00    0.00    0.00  369.00     0  quarkus3-runner
05:05:50 AM  1000   3682642  234.00  130.00    0.00    0.00  364.00     0  quarkus3-runner
05:05:51 AM  1000   3682642  235.00  128.00    0.00    0.00  363.00     0  quarkus3-runner
05:05:52 AM  1000   3682642  230.00  133.00    0.00    0.00  363.00     0  quarkus3-runner
05:05:53 AM  1000   3682642  233.00  133.00    0.00    0.00  366.00     0  quarkus3-runner
05:05:54 AM  1000   3682642  233.00  130.00    0.00    0.00  363.00     0  quarkus3-runner
05:05:55 AM  1000   3682642  233.00  137.00    0.00    0.00  370.00     0  quarkus3-runner
05:05:56 AM  1000   3682642  234.00  131.00    0.00    0.00  365.00     0  quarkus3-runner
05:05:57 AM  1000   3682642  238.00  129.00    0.00    0.00  367.00     0  quarkus3-runner
05:05:58 AM  1000   3682642  231.00  134.00    0.00    0.00  365.00     0  quarkus3-runner
05:05:59 AM  1000   3682642  232.00  138.00    0.00    0.00  370.00     0  quarkus3-runner
05:06:00 AM  1000   3682642  235.00  131.00    0.00    0.00  366.00     0  quarkus3-runner
05:06:01 AM  1000   3682642  233.00  130.00    0.00    0.00  363.00     0  quarkus3-runner
05:06:02 AM  1000   3682642  229.00  137.00    0.00    0.00  366.00     0  quarkus3-runner
05:06:03 AM  1000   3682642  231.00  132.00    0.00    0.00  363.00     0  quarkus3-runner
05:06:04 AM  1000   3682642  237.00  135.00    0.00    0.00  372.00     0  quarkus3-runner
05:06:05 AM  1000   3682642  235.00  131.00    0.00    0.00  366.00     0  quarkus3-runner
05:06:06 AM  1000   3682642  236.00  128.00    0.00    0.00  364.00     0  quarkus3-runner
05:06:07 AM  1000   3682642  236.00  130.00    0.00    0.00  366.00     0  quarkus3-runner
05:06:08 AM  1000   3682642  243.00  122.00    0.00    0.00  365.00     0  quarkus3-runner
05:06:09 AM  1000   3682642  236.00  135.00    0.00    0.00  371.00     0  quarkus3-runner
05:06:10 AM  1000   3682642  238.00  127.00    0.00    0.00  365.00     0  quarkus3-runner
05:06:11 AM  1000   3682642  235.00  131.00    0.00    0.00  366.00     0  quarkus3-runner
05:06:12 AM  1000   3682642  237.00  129.00    0.00    0.00  366.00     0  quarkus3-runner
05:06:13 AM  1000   3682642  232.00  130.00    0.00    0.00  362.00     0  quarkus3-runner
05:06:14 AM  1000   3682642  240.00  131.00    0.00    0.00  371.00     0  quarkus3-runner
05:06:15 AM  1000   3682642  235.00  129.00    0.00    0.00  364.00     0  quarkus3-runner
05:06:16 AM  1000   3682642   15.00    7.00    0.00    0.00   22.00     0  quarkus3-runner
05:06:17 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
05:06:18 AM  1000   3682642    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
