Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

04:32:30 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:32:31 AM  1000   3665390  219.00    8.00    0.00    0.00  227.00     1  java
04:32:32 AM  1000   3665390   96.00    2.00    0.00    0.00   98.00     1  java
04:32:33 AM  1000   3665390    0.00    0.00    0.00    0.00    0.00     1  java
04:32:34 AM  1000   3665390    0.00    0.00    0.00    0.00    0.00     1  java
04:32:35 AM  1000   3665390    0.00    0.00    0.00    0.00    0.00     1  java
04:32:36 AM  1000   3665390    0.00    0.00    0.00    0.00    0.00     1  java
04:32:37 AM  1000   3665390    0.00    0.00    0.00    0.00    0.00     1  java
04:32:38 AM  1000   3665390   12.00    1.00    0.00    0.00   13.00     1  java
04:32:39 AM  1000   3665390  317.00   15.00    0.00    0.00  332.00     1  java
04:32:40 AM  1000   3665390  375.00   18.00    0.00    0.00  393.00     1  java
04:32:41 AM  1000   3665390  368.00   25.00    0.00    0.00  393.00     1  java
04:32:42 AM  1000   3665390  356.00   33.00    0.00    0.00  389.00     1  java
04:32:43 AM  1000   3665390  352.48   31.68    0.00    0.00  384.16     1  java
04:32:44 AM  1000   3665390  353.00   33.00    0.00    0.00  386.00     1  java
04:32:45 AM  1000   3665390  356.00   32.00    0.00    0.00  388.00     1  java
04:32:46 AM  1000   3665390  354.00   33.00    0.00    0.00  387.00     1  java
04:32:47 AM  1000   3665390  349.00   37.00    0.00    0.00  386.00     1  java
04:32:48 AM  1000   3665390  338.00   45.00    0.00    0.00  383.00     1  java
04:32:49 AM  1000   3665390  335.00   47.00    0.00    0.00  382.00     1  java
04:32:50 AM  1000   3665390  326.00   53.00    0.00    0.00  379.00     1  java
04:32:51 AM  1000   3665390  309.00   68.00    0.00    0.00  377.00     1  java
04:32:52 AM  1000   3665390  299.00   75.00    0.00    0.00  374.00     1  java
04:32:53 AM  1000   3665390  254.00  110.00    0.00    0.00  364.00     1  java
04:32:54 AM  1000   3665390  256.00  107.00    0.00    0.00  363.00     1  java
