procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 389273824      0 317776    0    0     2     1    0    0  0  0 100  0  0
 2  0      0 389172480      0 378556    0    0 61156   940 9691 7923  5  0 94  1  0
 2  0      0 389089440      0 384076    0    0  5348     0 10120 6678  4  1 96  0  0
 3  0      0 389046336      0 386892    0    0  2672    12 10031 4323  5  1 95  0  0
 2  0      0 388997504      0 398768    0    0 13960     4 5705 7517  4  0 96  0  0
 4  0      0 388917888      0 411540    0    0 12560    32 3963 4896  2  0 97  0  0
 0  0      0 388878848      0 414812    0    0  5580     4 2661 2848  2  0 98  0  0
11  0      0 388851168      0 416600    0    0  1744   648 2837 4830  2  0 98  0  0
 8  0      0 388837568      0 417744    0    0   756    12 7568 17069  6  0 93  0  0
 8  0      0 388779872      0 417940    0    0   188     4 7686 19679  6  1 93  0  0
 8  0      0 388774112      0 417948    0    0     0    80 8694 28074  7  1 92  0  0
 6  0      0 388767168      0 417972    0    0    16    44 11155 42599  7  1 92  0  0
 8  0      0 388748288      0 418012    0    0    48    56 11124 46554  6  1 93  0  0
 6  0      0 388718592      0 418020    0    0     0    28 12173 51595  6  1 93  0  0
 6  0      0 388708768      0 418028    0    0     0    16 10987 49205  6  1 93  0  0
 6  0      0 388686656      0 418184    0    0     0     0 11544 54772  6  1 93  0  0
 6  0      0 388686496      0 418196    0    0     0     4 12188 61484  6  1 93  0  0
 7  0      0 388684800      0 418200    0    0     0    40 13069 68093  6  1 93  0  0
 7  0      0 388683840      0 418212    0    0     0     4 14317 79811  6  1 93  0  0
 7  0      0 388683520      0 418216    0    0     0     0 15604 83617  6  1 93  0  0
 6  0      0 388682496      0 418228    0    0     0    92 18043 102086  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 388680480      0 418232    0    0     0     0 17125 99649  6  2 93  0  0
 7  0      0 388679296      0 418244    0    0     0     4 14957 92943  6  1 93  0  0
 7  0      0 388676000      0 418248    0    0     0    40 19043 111195  6  2 93  0  0
10  0      0 388674912      0 418260    0    0     0     4 29712 165225  6  2 92  0  0
 6  0      0 388688512      0 420824    0    0    20    16 35654 212647  5  4 91  0  0
 7  0      0 388691328      0 420824    0    0     0     0 35755 227817  5  4 91  0  0
 5  0      0 388690624      0 420824    0    0     4    12 39987 228861  5  4 91  0  0
 4  0      0 388686464      0 420824    0    0    12    36 39468 236352  5  4 91  0  0
 7  0      0 388684352      0 420824    0    0     0    52 40240 234997  5  4 91  0  0
 7  0      0 388679552      0 420824    0    0     4   520 38372 231837  5  4 91  0  0
 6  0      0 388672768      0 420824    0    0     0     0 40583 234216  5  4 91  0  0
 6  0      0 388669216      0 420824    0    0     0    20 37195 217658  5  3 91  0  0
 4  0      0 388664928      0 420824    0    0     0     0 35934 218091  6  3 91  0  0
 5  0      0 388661888      0 420824    0    0     0     4 38417 237977  5  4 91  0  0
 7  0      0 388669568      0 420892    0    0     0    40 37815 238153  6  4 91  0  0
 6  0      0 388670464      0 420984    0    0     0     4 34785 237037  5  4 91  0  0
 7  0      0 388664448      0 420992    0    0    16     4 40103 229732  5  4 91  0  0
 6  0      0 388659840      0 421000    0    0    60   316 38020 240586  5  4 91  0  0
 8  0      0 388655264      0 421008    0    0     0     4 39713 230774  5  4 91  0  0
 6  0      0 388652480      0 421016    0    0     0    76 41863 232486  5  4 91  0  0
 6  0      0 388653120      0 421028    0    0     0    44 39111 237961  5  4 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 388652544      0 421032    0    0     0   364 39664 240552  5  4 91  0  0
 7  0      0 388653696      0 421048    0    0     0   312 38905 238575  5  4 91  0  0
 7  0      0 388656832      0 421052    0    0     0     0 38830 234421  5  4 91  0  0
 7  0      0 388656032      0 421064    0    0     0     0 40275 233418  5  4 91  0  0
 5  0      0 388652320      0 421060    0    0     0     4 37468 234005  5  4 91  0  0
 5  0      0 388648288      0 421072    0    0     0    40 39248 234552  5  4 91  0  0
 1  0      0 388643040      0 421084    0    0     0     8 38337 232927  5  4 91  0  0
 4  0      0 388641152      0 421092    0    0     0     0 37925 237737  5  4 91  0  0
 5  0      0 388638240      0 421100    0    0     0    16 36714 233678  5  4 91  0  0
 5  0      0 388633600      0 421108    0    0     0    80 35736 236045  5  4 91  0  0
 5  0      0 388631008      0 421116    0    0     0     8 39949 231530  5  4 91  0  0
 6  0      0 388626336      0 421124    0    0     0    40 35001 236744  5  4 91  0  0
 4  0      0 388621408      0 421132    0    0     0     4 39513 230114  5  4 91  0  0
 6  0      0 388615712      0 421212    0    0     0     0 35937 231461  5  4 91  0  0
 6  0      0 388610880      0 421220    0    0     0    16 36777 235754  5  4 91  0  0
 6  0      0 388608832      0 421228    0    0     0     0 35558 233060  5  4 91  0  0
 6  0      0 388610144      0 421444    0    0   260     4 37613 231469  5  4 91  0  0
 7  0      0 388609600      0 421452    0    0     0    56 38889 233933  5  4 91  0  0
 7  0      0 388609408      0 421460    0    0     0    76 38882 228641  5  4 91  0  0
 5  0      0 388612800      0 421468    0    0     0     0 36596 235571  5  4 91  0  0
 5  0      0 388611104      0 421480    0    0     4    16 38741 235210  5  4 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 388612736      0 421456    0    0     0     4 35215 230509  5  4 91  0  0
 6  0      0 388609888      0 421468    0    0     0     4 39497 232912  5  4 91  0  0
 8  0      0 388612064      0 421540    0    0     0    40 39342 231294  5  4 91  0  0
