procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 390035392      0 324320    0    0     2     1    0    0  0  0 100  0  0
 1  0      0 389899904      0 380620    0    0 56068   984 9250 7359  5  0 95  0  0
 3  0      0 389783232      0 384580    0    0  4160     0 10880 5959  4  1 95  0  0
 4  0      0 389722944      0 387756    0    0  2788    20 11249 5339  5  1 94  0  0
 2  0      0 389695520      0 401980    0    0 16248     4 5889 7003  4  0 96  0  0
 2  0      0 389619424      0 411312    0    0 11344    32 3842 4890  2  0 97  0  0
 0  0      0 389580160      0 413124    0    0  1688     4 1604 1492  1  0 99  0  0
14  0      0 389523552      0 415872    0    0  2564   652 5645 15151  4  0 96  0  0
54  0      0 389516288      0 415892    0    0     4    12 7926 31914  7  1 93  0  0
59  0      0 389470944      0 416308    0    0   448     4 8467 20726  7  1 93  0  0
59  0      0 389470432      0 416316    0    0     0     4 8792 22580  7  1 93  0  0
50  0      0 389465664      0 416396    0    0    28   116 8712 23403  6  1 93  0  0
76  0      0 389464640      0 416460    0    0    56    12 8607 35864  6  1 93  0  0
34  0      0 389440512      0 416472    0    0     0     0 8819 27535  7  1 93  0  0
57  0      0 389440512      0 416480    0    0     0    16 9025 26408  6  1 93  0  0
81  0      0 389441216      0 416488    0    0     0    68 9248 49004  6  1 93  0  0
59  0      0 389440448      0 416572    0    0     0    28 9457 28825  6  1 93  0  0
50  0      0 389431648      0 416720    0    0     0    40 9264 39468  6  1 93  0  0
67  0      0 389430880      0 416732    0    0     0     4 9390 31256  6  1 93  0  0
51  0      0 389430880      0 416736    0    0     0     0 9778 52798  6  1 93  0  0
71  0      0 389423328      0 416748    0    0     0    16 9410 34089  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  0      0 389422304      0 416752    0    0     0    80 10038 107870  6  1 93  0  0
64  0      0 389422304      0 416764    0    0     0     4 10044 137567  6  1 93  0  0
54  0      0 389421568      0 416768    0    0     0    40 10022 76369  6  1 93  0  0
72  0      0 389421312      0 416780    0    0     0     4 10236 97320  6  1 93  0  0
31  0      0 389419040      0 416788    0    0     0    16 10348 40651  6  1 93  0  0
61  0      0 389417024      0 416864    0    0     0     0 10937 40415  6  1 93  0  0
57  0      0 389417536      0 416872    0    0     8    16 11095 131695  6  1 93  0  0
44  0      0 389416256      0 416880    0    0    12    36 10815 41874  6  1 93  0  0
54  0      0 389415712      0 416892    0    0     0    44 10930 103852  6  1 93  0  0
77  0      0 389415456      0 416896    0    0     0     4 10911 151822  6  1 93  0  0
56  0      0 389414752      0 416876    0    0     0    72 10817 45734  6  1 93  0  0
76  0      0 389413728      0 416884    0    0     0    20 11165 46710  6  1 93  0  0
82  0      0 389414240      0 416892    0    0     0     0 11709 80783  6  1 93  0  0
104  0      0 389414752      0 416900    0    0     0     4 11680 59978  6  1 93  0  0
74  0      0 389414496      0 416908    0    0     0    40 12085 54561  6  1 93  0  0
52  0      0 389422272      0 418844    0    0    20     4 12854 53518  6  2 93  0  0
