procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 389932288      0 316380    0    0     2     1    0    0  0  0 100  0  0
 1  0      0 389836928      0 377132    0    0 60924   920 8996 7632  5  0 95  1  0
 1  0      0 389761888      0 382428    0    0  5280     0 10759 6914  3  1 96  0  0
 3  0      0 389736352      0 385136    0    0  2748     0 10328 4372  5  1 95  0  0
 2  0      0 389673728      0 397016    0    0 13864    24 6231 6948  4  0 95  0  0
 1  0      0 389611488      0 409584    0    0 12444    32 3611 4952  2  0 97  0  0
 0  0      0 389557088      0 413792    0    0  5620     4 3045 3527  2  0 98  0  0
 8  0      0 389522976      0 417564    0    0  1432   644 2277 5350  1  0 99  0  0
40  0      0 389478400      0 419120    0    0  1036    12 8262 62288  6  1 93  0  0
80  0      0 389431648      0 419304    0    0   188     4 7901 27178  6  1 93  0  0
56  0      0 389428608      0 419312    0    0     0    40 8235 20767  7  1 93  0  0
44  0      0 389422304      0 419336    0    0    16    68 8501 21129  7  1 93  0  0
37  0      0 389422080      0 419404    0    0    56     4 8203 61989  6  1 93  0  0
 5  0      0 389420288      0 419600    0    0    60     8 8599 59770  6  1 93  0  0
74  0      0 389397376      0 419668    0    0     0    16 8297 23108  6  1 93  0  0
103  0      0 389397376      0 419676    0    0     0     0 8605 173466  6  1 93  0  0
32  0      0 389398656      0 419688    0    0    16     4 8752 72913  6  1 93  0  0
73  0      0 389397664      0 419772    0    0     0    40 9206 55917  6  1 93  0  0
39  0      0 389392384      0 419784    0    0     0     4 8858 27456  6  1 93  0  0
68  0      0 389390912      0 419788    0    0     0     0 8892 50853  6  1 93  0  0
67  0      0 389390432      0 419800    0    0     0    16 9200 31662  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  0      0 389384448      0 419804    0    0     0     4 9594 30717  6  1 93  0  0
68  0      0 389384448      0 419816    0    0     0     4 9867 32492  6  1 93  0  0
59  0      0 389384448      0 419820    0    0     0    40 9929 33713  6  1 93  0  0
82  0      0 389383424      0 419832    0    0     0     4 9954 34282  6  1 93  0  0
61  0      0 389382912      0 419840    0    0     0     0 9850 34521  6  1 93  0  0
61  0      0 389382912      0 419848    0    0     0    16 10339 83942  6  1 93  0  0
85  0      0 389382944      0 419924    0    0     0     0 10360 111657  6  1 93  0  0
58  0      0 389383936      0 419932    0    0    16   716 10549 37200  6  1 93  0  0
54  0      0 389380928      0 419944    0    0     0    44 10201 37728  6  1 93  0  0
34  0      0 389381664      0 419948    0    0     0     4 10522 40007  6  1 93  0  0
71  0      0 389381408      0 419960    0    0     0     0 10459 99919  6  1 93  0  0
105  0      0 389379392      0 419968    0    0     0    20 10373 110882  6  1 93  0  0
