procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 390730752      0 312116    0    0     2     1    0    0  0  0 100  0  0
 2  1      0 390638432      0 367576    0    0 56220     0 8801 6731  5  0 94  0  0
 4  0      0 390526784      0 377084    0    0  8816   928 11139 6589  4  1 95  0  0
 3  0      0 390492192      0 380720    0    0  3756     0 9473 4542  4  1 96  0  0
 3  0      0 390418112      0 386288    0    0  5600    16 5687 4846  5  0 94  0  0
 3  0      0 390469600      0 401000    0    0 16204    32 4578 6554  3  0 97  0  0
 1  0      0 390427808      0 409860    0    0 10364     4 3938 4404  3  0 97  0  0
 1  0      0 390428064      0 410432    0    0   528   660  693 1091  0  0 100  0  0
42  0      0 390366080      0 412648    0    0  1924    12 7978 19765  6  0 94  0  0
64  0      0 390366080      0 412660    0    0     4     0 7899 22497  6  1 93  0  0
58  0      0 390365600      0 412668    0    0     0    44 8257 19240  7  1 92  0  0
64  0      0 390364096      0 412700    0    0    24    68 8434 20966  7  1 93  0  0
68  0      0 390363840      0 412708    0    0     0     4 8310 21469  6  1 93  0  0
65  0      0 390352800      0 412928    0    0    56     0 7999 21050  6  1 93  0  0
77  0      0 390351552      0 412936    0    0     0    16 8687 37732  6  1 93  0  0
66  0      0 390349024      0 412944    0    0     0     0 8975 25067  6  1 93  0  0
51  0      0 390349024      0 412956    0    0     0     4 9230 40018  6  1 93  0  0
69  0      0 390336960      0 412960    0    0     0    40 8690 27653  6  1 93  0  0
87  0      0 390336672      0 413040    0    0     0    16 9289 29931  6  1 93  0  0
58  0      0 390336672      0 413044    0    0     0    16 8802 26908  6  1 93  0  0
56  0      0 390337184      0 413056    0    0     0     0 9323 28827  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  0      0 390336928      0 413060    0    0    16     0 9217 29813  6  1 93  0  0
80  0      0 390337184      0 413072    0    0     0     4 9299 34563  6  1 93  0  0
72  0      0 390337440      0 413076    0    0     0    40 9797 57248  6  1 93  0  0
40  0      0 390337472      0 413088    0    0     0     4 9765 35693  6  1 93  0  0
82  0      0 390337472      0 413096    0    0     0     0 9929 41027  6  1 93  0  0
75  0      0 390337696      0 413104    0    0     0    16 10599 145207  6  1 93  0  0
64  0      0 390338208      0 413112    0    0     8    20 10571 71683  6  1 93  0  0
85  0      0 390338720      0 413188    0    0     4    36 13159 154024  6  1 93  0  0
26  0      0 390334944      0 413200    0    0     0   324 10151 82058  6  1 93  0  0
90  0      0 390334176      0 413204    0    0     0     4 11662 273494  5  1 93  0  0
25  0      0 390334432      0 413216    0    0     0     0 10421 156612  6  1 93  0  0
103  0      0 390335424      0 413224    0    0     0    20 11009 152396  6  1 93  0  0
52  0      0 390334944      0 413232    0    0     0     0 10596 168100  6  1 93  0  0
101  0      0 390335200      0 413240    0    0     0     4 14647 338948  5  1 93  0  0
102  0      0 390335424      0 413248    0    0     0    40 11705 275874  5  1 93  0  0
77  0      0 390334432      0 413256    0    0     0     4 11795 432085  5  2 93  0  0
