Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

04:12:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:12:56 AM  1000   3649466  224.00    7.00    0.00    0.00  231.00     1  java
04:12:57 AM  1000   3649466   81.00    1.00    0.00    0.00   82.00     1  java
04:12:58 AM  1000   3649466    1.00    0.00    0.00    0.00    1.00     1  java
04:12:59 AM  1000   3649466    0.00    0.00    0.00    0.00    0.00     1  java
04:13:00 AM  1000   3649466    0.00    0.00    0.00    0.00    0.00     1  java
04:13:01 AM  1000   3649466    0.00    0.00    0.00    0.00    0.00     1  java
04:13:02 AM  1000   3649466    0.00    0.00    0.00    0.00    0.00     1  java
04:13:03 AM  1000   3649466   18.00    2.00    0.00    0.00   20.00     1  java
04:13:04 AM  1000   3649466  326.00   25.00    0.00    0.00  351.00     1  java
04:13:05 AM  1000   3649466  373.00   22.00    0.00    0.00  395.00     1  java
04:13:06 AM  1000   3649466  361.00   31.00    0.00    0.00  392.00     1  java
04:13:07 AM  1000   3649466  349.00   43.00    0.00    0.00  392.00     1  java
04:13:08 AM  1000   3649466  336.00   52.00    0.00    0.00  388.00     1  java
04:13:09 AM  1000   3649466  323.00   64.00    0.00    0.00  387.00     1  java
04:13:10 AM  1000   3649466  329.00   60.00    0.00    0.00  389.00     1  java
04:13:11 AM  1000   3649466  323.00   65.00    0.00    0.00  388.00     1  java
04:13:12 AM  1000   3649466  319.00   68.00    0.00    0.00  387.00     1  java
04:13:13 AM  1000   3649466  320.00   68.00    0.00    0.00  388.00     1  java
04:13:14 AM  1000   3649466  324.00   61.00    0.00    0.00  385.00     1  java
04:13:15 AM  1000   3649466  311.00   75.00    0.00    0.00  386.00     1  java
04:13:16 AM  1000   3649466  322.00   65.00    0.00    0.00  387.00     1  java
04:13:17 AM  1000   3649466  313.00   74.00    0.00    0.00  387.00     1  java
04:13:18 AM  1000   3649466  308.00   79.00    0.00    0.00  387.00     1  java
04:13:19 AM  1000   3649466  309.00   77.00    0.00    0.00  386.00     1  java
04:13:20 AM  1000   3649466  308.00   78.00    0.00    0.00  386.00     1  java
04:13:21 AM  1000   3649466  296.00   89.00    0.00    0.00  385.00     1  java
04:13:22 AM  1000   3649466  295.00   90.00    0.00    0.00  385.00     1  java
04:13:23 AM  1000   3649466  284.00  100.00    0.00    0.00  384.00     1  java
04:13:24 AM  1000   3649466  270.00  114.00    0.00    0.00  384.00     1  java
04:13:25 AM  1000   3649466  264.00  118.00    0.00    0.00  382.00     1  java
04:13:26 AM  1000   3649466  264.00  118.00    0.00    0.00  382.00     1  java
04:13:27 AM  1000   3649466  272.00  111.00    0.00    0.00  383.00     1  java
04:13:28 AM  1000   3649466  260.00  123.00    0.00    0.00  383.00     1  java
04:13:29 AM  1000   3649466  247.00  134.00    0.00    0.00  381.00     1  java
04:13:30 AM  1000   3649466  237.00  141.00    0.00    0.00  378.00     1  java
04:13:31 AM  1000   3649466  234.00  147.00    0.00    0.00  381.00     1  java
04:13:32 AM  1000   3649466  237.00  146.00    0.00    0.00  383.00     1  java
04:13:33 AM  1000   3649466  238.00  142.00    0.00    0.00  380.00     1  java
04:13:34 AM  1000   3649466  212.00  168.00    0.00    0.00  380.00     1  java
04:13:35 AM  1000   3649466  188.00  190.00    0.00    0.00  378.00     1  java
04:13:36 AM  1000   3649466  189.00  188.00    0.00    0.00  377.00     1  java
04:13:37 AM  1000   3649466  181.00  196.00    0.00    0.00  377.00     1  java
04:13:38 AM  1000   3649466  193.00  185.00    0.00    0.00  378.00     1  java
04:13:39 AM  1000   3649466  180.00  198.00    0.00    0.00  378.00     1  java
04:13:40 AM  1000   3649466  192.00  185.00    0.00    0.00  377.00     1  java
04:13:41 AM  1000   3649466  189.00  189.00    0.00    0.00  378.00     1  java
04:13:42 AM  1000   3649466  197.00  180.00    0.00    0.00  377.00     1  java
04:13:43 AM  1000   3649466  189.00  188.00    0.00    0.00  377.00     1  java
04:13:44 AM  1000   3649466  188.00  191.00    0.00    0.00  379.00     1  java
04:13:45 AM  1000   3649466  165.00  210.00    0.00    0.00  375.00     1  java
04:13:46 AM  1000   3649466  155.00  220.00    0.00    0.00  375.00     1  java
04:13:47 AM  1000   3649466  156.00  218.00    0.00    0.00  374.00     1  java
04:13:48 AM  1000   3649466  153.00  222.00    0.00    0.00  375.00     1  java
04:13:49 AM  1000   3649466  156.00  218.00    0.00    0.00  374.00     1  java
04:13:50 AM  1000   3649466  153.00  219.00    0.00    0.00  372.00     1  java
04:13:51 AM  1000   3649466  149.00  226.00    0.00    0.00  375.00     1  java
04:13:52 AM  1000   3649466  149.00  225.00    0.00    0.00  374.00     1  java
04:13:53 AM  1000   3649466  154.00  220.00    0.00    0.00  374.00     1  java
04:13:54 AM  1000   3649466  151.00  223.00    0.00    0.00  374.00     1  java
04:13:55 AM  1000   3649466  149.00  225.00    0.00    0.00  374.00     1  java
04:13:56 AM  1000   3649466  145.00  228.00    0.00    0.00  373.00     1  java
04:13:57 AM  1000   3649466  149.00  225.00    0.00    0.00  374.00     1  java
04:13:58 AM  1000   3649466  150.00  223.00    0.00    0.00  373.00     1  java
04:13:59 AM  1000   3649466  142.00  232.00    0.00    0.00  374.00     1  java
04:14:00 AM  1000   3649466  142.00  232.00    0.00    0.00  374.00     1  java
04:14:01 AM  1000   3649466  143.00  231.00    0.00    0.00  374.00     1  java
04:14:02 AM  1000   3649466  141.00  232.00    0.00    0.00  373.00     1  java
04:14:03 AM  1000   3649466  139.00  234.00    0.00    0.00  373.00     1  java
04:14:04 AM  1000   3649466  137.00  237.00    0.00    0.00  374.00     1  java
04:14:05 AM  1000   3649466  149.00  224.00    0.00    0.00  373.00     1  java
04:14:06 AM  1000   3649466  143.00  231.00    0.00    0.00  374.00     1  java
04:14:07 AM  1000   3649466  143.00  231.00    0.00    0.00  374.00     1  java
04:14:08 AM  1000   3649466  145.00  229.00    0.00    0.00  374.00     1  java
04:14:09 AM  1000   3649466  140.00  232.00    0.00    0.00  372.00     1  java
04:14:10 AM  1000   3649466  143.00  230.00    0.00    0.00  373.00     1  java
04:14:11 AM  1000   3649466  142.00  231.00    0.00    0.00  373.00     1  java
04:14:12 AM  1000   3649466  144.00  230.00    0.00    0.00  374.00     1  java
04:14:13 AM  1000   3649466  141.00  232.00    0.00    0.00  373.00     1  java
04:14:14 AM  1000   3649466  144.00  231.00    0.00    0.00  375.00     1  java
04:14:15 AM  1000   3649466  140.00  233.00    0.00    0.00  373.00     1  java
04:14:16 AM  1000   3649466  144.00  230.00    0.00    0.00  374.00     1  java
04:14:17 AM  1000   3649466  145.00  228.00    0.00    0.00  373.00     1  java
04:14:18 AM  1000   3649466  142.00  231.00    0.00    0.00  373.00     1  java
04:14:19 AM  1000   3649466  146.00  228.00    0.00    0.00  374.00     1  java
04:14:20 AM  1000   3649466  139.00  235.00    0.00    0.00  374.00     1  java
04:14:21 AM  1000   3649466  147.00  227.00    0.00    0.00  374.00     1  java
04:14:22 AM  1000   3649466  137.00  236.00    0.00    0.00  373.00     1  java
04:14:23 AM  1000   3649466  143.00  231.00    0.00    0.00  374.00     1  java
04:14:24 AM  1000   3649466  141.00  230.00    0.00    0.00  371.00     1  java
04:14:25 AM  1000   3649466  139.00  235.00    0.00    0.00  374.00     1  java
04:14:26 AM  1000   3649466  143.00  231.00    0.00    0.00  374.00     1  java
04:14:27 AM  1000   3649466  140.00  233.00    0.00    0.00  373.00     1  java
04:14:28 AM  1000   3649466  139.00  235.00    0.00    0.00  374.00     1  java
04:14:29 AM  1000   3649466  138.00  236.00    0.00    0.00  374.00     1  java
