Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

06:01:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:01:30 AM  1000   3738353  281.00    7.00    0.00    0.00  288.00     0  java
06:01:31 AM  1000   3738353  283.00    7.00    0.00    0.00  290.00     0  java
06:01:32 AM  1000   3738353  229.00    8.00    0.00    0.00  237.00     0  java
06:01:33 AM  1000   3738353  171.00    6.00    0.00    0.00  177.00     0  java
06:01:34 AM  1000   3738353  278.00    3.00    0.00    0.00  281.00     0  java
06:01:35 AM  1000   3738353   40.00    0.00    0.00    0.00   40.00     0  java
06:01:36 AM  1000   3738353    0.00    0.00    0.00    0.00    0.00     0  java
06:01:37 AM  1000   3738353    0.00    0.00    0.00    0.00    0.00     0  java
06:01:38 AM  1000   3738353  125.00    4.00    0.00    0.00  129.00     0  java
06:01:39 AM  1000   3738353  383.00    7.00    0.00    0.00  390.00     0  java
06:01:40 AM  1000   3738353  383.00   10.00    0.00    0.00  393.00     0  java
06:01:41 AM  1000   3738353  376.00   18.00    0.00    0.00  394.00     0  java
06:01:42 AM  1000   3738353  368.00   22.00    0.00    0.00  390.00     0  java
06:01:43 AM  1000   3738353  364.00   26.00    0.00    0.00  390.00     0  java
06:01:44 AM  1000   3738353  359.00   28.00    0.00    0.00  387.00     0  java
06:01:45 AM  1000   3738353  363.00   25.00    0.00    0.00  388.00     0  java
06:01:46 AM  1000   3738353  365.00   25.00    0.00    0.00  390.00     0  java
06:01:47 AM  1000   3738353  365.00   22.00    0.00    0.00  387.00     0  java
06:01:48 AM  1000   3738353  357.00   27.00    0.00    0.00  384.00     0  java
06:01:49 AM  1000   3738353  359.00   28.00    0.00    0.00  387.00     0  java
06:01:50 AM  1000   3738353  354.00   31.00    0.00    0.00  385.00     0  java
06:01:51 AM  1000   3738353  356.00   31.00    0.00    0.00  387.00     0  java
06:01:52 AM  1000   3738353  350.00   36.00    0.00    0.00  386.00     0  java
06:01:53 AM  1000   3738353  342.00   42.00    0.00    0.00  384.00     0  java
06:01:54 AM  1000   3738353  342.00   43.00    0.00    0.00  385.00     0  java
06:01:55 AM  1000   3738353  331.00   50.00    0.00    0.00  381.00     0  java
06:01:56 AM  1000   3738353  288.00   82.00    0.00    0.00  370.00     0  java
06:01:57 AM  1000   3738353  282.00   87.00    0.00    0.00  369.00     0  java
06:01:58 AM  1000   3738353  276.00   91.00    0.00    0.00  367.00     0  java
06:01:59 AM  1000   3738353  280.00   88.00    0.00    0.00  368.00     0  java
06:02:00 AM  1000   3738353  270.00   95.00    0.00    0.00  365.00     0  java
06:02:01 AM  1000   3738353  276.00   92.00    0.00    0.00  368.00     0  java
06:02:02 AM  1000   3738353  276.00   92.00    0.00    0.00  368.00     0  java
06:02:03 AM  1000   3738353  276.00   92.00    0.00    0.00  368.00     0  java
06:02:04 AM  1000   3738353  276.00   91.00    0.00    0.00  367.00     0  java
06:02:05 AM  1000   3738353  270.00   99.00    0.00    0.00  369.00     0  java
06:02:06 AM  1000   3738353  274.00   92.00    0.00    0.00  366.00     0  java
06:02:07 AM  1000   3738353  279.00   89.00    0.00    0.00  368.00     0  java
06:02:08 AM  1000   3738353  276.00   90.00    0.00    0.00  366.00     0  java
06:02:09 AM  1000   3738353  273.00   95.00    0.00    0.00  368.00     0  java
06:02:10 AM  1000   3738353  274.00   93.00    0.00    0.00  367.00     0  java
06:02:11 AM  1000   3738353  276.00   90.00    0.00    0.00  366.00     0  java
06:02:12 AM  1000   3738353  269.00   98.00    0.00    0.00  367.00     0  java
06:02:13 AM  1000   3738353  274.00   95.00    0.00    0.00  369.00     0  java
06:02:14 AM  1000   3738353  274.00   94.00    0.00    0.00  368.00     0  java
06:02:15 AM  1000   3738353  272.00   94.00    0.00    0.00  366.00     0  java
06:02:16 AM  1000   3738353  270.00   97.00    0.00    0.00  367.00     0  java
06:02:17 AM  1000   3738353  271.00   95.00    0.00    0.00  366.00     0  java
06:02:18 AM  1000   3738353  271.00   94.00    0.00    0.00  365.00     0  java
06:02:19 AM  1000   3738353  270.00   98.00    0.00    0.00  368.00     0  java
06:02:20 AM  1000   3738353  274.00   92.00    0.00    0.00  366.00     0  java
06:02:21 AM  1000   3738353  274.00   93.00    0.00    0.00  367.00     0  java
06:02:22 AM  1000   3738353  273.00   91.00    0.00    0.00  364.00     0  java
06:02:23 AM  1000   3738353  270.00   98.00    0.00    0.00  368.00     0  java
06:02:24 AM  1000   3738353  273.00   93.00    0.00    0.00  366.00     0  java
06:02:25 AM  1000   3738353  265.00  101.00    0.00    0.00  366.00     0  java
06:02:26 AM  1000   3738353  267.00   96.00    0.00    0.00  363.00     0  java
06:02:27 AM  1000   3738353  269.00   97.00    0.00    0.00  366.00     0  java
06:02:28 AM  1000   3738353  268.00   97.00    0.00    0.00  365.00     0  java
06:02:29 AM  1000   3738353  272.00   93.00    0.00    0.00  365.00     0  java
06:02:30 AM  1000   3738353  288.00   82.00    0.00    0.00  370.00     0  java
06:02:31 AM  1000   3738353  274.00   93.00    0.00    0.00  367.00     0  java
06:02:32 AM  1000   3738353  272.00   94.00    0.00    0.00  366.00     0  java
06:02:33 AM  1000   3738353  269.00   97.00    0.00    0.00  366.00     0  java
06:02:34 AM  1000   3738353  273.00   94.00    0.00    0.00  367.00     0  java
06:02:35 AM  1000   3738353  275.00   93.00    0.00    0.00  368.00     0  java
06:02:36 AM  1000   3738353  274.00   93.00    0.00    0.00  367.00     0  java
06:02:37 AM  1000   3738353  278.00   88.00    0.00    0.00  366.00     0  java
06:02:38 AM  1000   3738353  274.00   91.00    0.00    0.00  365.00     0  java
06:02:39 AM  1000   3738353  278.00   89.00    0.00    0.00  367.00     0  java
06:02:40 AM  1000   3738353  274.00   92.00    0.00    0.00  366.00     0  java
06:02:41 AM  1000   3738353  268.00   97.00    0.00    0.00  365.00     0  java
06:02:42 AM  1000   3738353  270.00   97.00    0.00    0.00  367.00     0  java
06:02:43 AM  1000   3738353  272.00   94.00    0.00    0.00  366.00     0  java
06:02:44 AM  1000   3738353  270.00   95.00    0.00    0.00  365.00     0  java
06:02:45 AM  1000   3738353  276.00   91.00    0.00    0.00  367.00     0  java
06:02:46 AM  1000   3738353  264.00   93.00    0.00    0.00  357.00     0  java
06:02:47 AM  1000   3738353  270.00   97.00    0.00    0.00  367.00     0  java
06:02:48 AM  1000   3738353  271.00   94.00    0.00    0.00  365.00     0  java
06:02:49 AM  1000   3738353  273.00   95.00    0.00    0.00  368.00     0  java
06:02:50 AM  1000   3738353  265.00  102.00    0.00    0.00  367.00     0  java
06:02:51 AM  1000   3738353  276.00   91.00    0.00    0.00  367.00     0  java
06:02:52 AM  1000   3738353  272.00   93.00    0.00    0.00  365.00     0  java
06:02:53 AM  1000   3738353  269.00   96.00    0.00    0.00  365.00     0  java
06:02:54 AM  1000   3738353  271.00   92.00    0.00    0.00  363.00     0  java
06:02:55 AM  1000   3738353  271.00   96.00    0.00    0.00  367.00     0  java
06:02:56 AM  1000   3738353  277.00   90.00    0.00    0.00  367.00     0  java
06:02:57 AM  1000   3738353  273.00   92.00    0.00    0.00  365.00     0  java
