Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/10/2026 	_x86_64_	(64 CPU)

04:21:14 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:21:15 AM  1000   3653947  225.00    8.00    0.00    0.00  233.00     0  java
04:21:16 AM  1000   3653947   63.00    3.00    0.00    0.00   66.00     0  java
04:21:17 AM  1000   3653947    0.00    0.00    0.00    0.00    0.00     0  java
04:21:18 AM  1000   3653947    0.00    0.00    0.00    0.00    0.00     0  java
04:21:19 AM  1000   3653947    0.00    0.00    0.00    0.00    0.00     0  java
04:21:20 AM  1000   3653947    0.00    0.00    0.00    0.00    0.00     0  java
04:21:21 AM  1000   3653947    0.00    0.00    0.00    0.00    0.00     0  java
04:21:22 AM  1000   3653947   23.00    3.00    0.00    0.00   26.00     0  java
04:21:23 AM  1000   3653947  329.00   25.00    0.00    0.00  354.00     0  java
04:21:24 AM  1000   3653947  371.00   23.00    0.00    0.00  394.00     0  java
04:21:25 AM  1000   3653947  361.00   32.00    0.00    0.00  393.00     0  java
04:21:26 AM  1000   3653947  347.00   46.00    0.00    0.00  393.00     0  java
04:21:27 AM  1000   3653947  338.00   51.00    0.00    0.00  389.00     0  java
04:21:28 AM  1000   3653947  320.00   67.00    0.00    0.00  387.00     0  java
04:21:29 AM  1000   3653947  315.00   68.00    0.00    0.00  383.00     0  java
04:21:30 AM  1000   3653947  314.00   73.00    0.00    0.00  387.00     0  java
04:21:31 AM  1000   3653947  311.00   75.00    0.00    0.00  386.00     0  java
04:21:32 AM  1000   3653947  309.00   79.00    0.00    0.00  388.00     0  java
04:21:33 AM  1000   3653947  319.00   69.00    0.00    0.00  388.00     0  java
04:21:34 AM  1000   3653947  305.00   81.00    0.00    0.00  386.00     0  java
04:21:35 AM  1000   3653947  310.00   77.00    0.00    0.00  387.00     0  java
04:21:36 AM  1000   3653947  296.00   90.00    0.00    0.00  386.00     0  java
04:21:37 AM  1000   3653947  294.00   90.00    0.00    0.00  384.00     0  java
04:21:38 AM  1000   3653947  296.00   90.00    0.00    0.00  386.00     0  java
04:21:39 AM  1000   3653947  296.00   89.00    0.00    0.00  385.00     0  java
04:21:40 AM  1000   3653947  296.00   88.00    0.00    0.00  384.00     0  java
04:21:41 AM  1000   3653947  297.00   89.00    0.00    0.00  386.00     0  java
04:21:42 AM  1000   3653947  288.00   95.00    0.00    0.00  383.00     0  java
04:21:43 AM  1000   3653947  283.00  100.00    0.00    0.00  383.00     0  java
04:21:44 AM  1000   3653947  271.00  113.00    0.00    0.00  384.00     0  java
04:21:45 AM  1000   3653947  265.00  116.00    0.00    0.00  381.00     0  java
04:21:46 AM  1000   3653947  261.00  121.00    0.00    0.00  382.00     0  java
04:21:47 AM  1000   3653947  259.00  123.00    0.00    0.00  382.00     0  java
04:21:48 AM  1000   3653947  246.00  132.00    0.00    0.00  378.00     0  java
04:21:49 AM  1000   3653947  234.00  147.00    0.00    0.00  381.00     0  java
04:21:50 AM  1000   3653947  237.00  144.00    0.00    0.00  381.00     0  java
04:21:51 AM  1000   3653947  204.00  174.00    0.00    0.00  378.00     0  java
04:21:52 AM  1000   3653947  202.00  176.00    0.00    0.00  378.00     0  java
04:21:53 AM  1000   3653947  206.00  173.00    0.00    0.00  379.00     0  java
04:21:54 AM  1000   3653947  191.00  186.00    0.00    0.00  377.00     0  java
04:21:55 AM  1000   3653947  207.00  172.00    0.00    0.00  379.00     0  java
04:21:56 AM  1000   3653947  203.00  176.00    0.00    0.00  379.00     0  java
04:21:57 AM  1000   3653947  191.00  186.00    0.00    0.00  377.00     0  java
04:21:58 AM  1000   3653947  184.00  194.00    0.00    0.00  378.00     0  java
04:21:59 AM  1000   3653947  197.00  180.00    0.00    0.00  377.00     0  java
04:22:00 AM  1000   3653947  171.00  205.00    0.00    0.00  376.00     0  java
04:22:01 AM  1000   3653947  157.00  218.00    0.00    0.00  375.00     0  java
04:22:02 AM  1000   3653947  155.00  219.00    0.00    0.00  374.00     0  java
04:22:03 AM  1000   3653947  154.00  221.00    0.00    0.00  375.00     0  java
04:22:04 AM  1000   3653947  146.00  227.00    0.00    0.00  373.00     0  java
04:22:05 AM  1000   3653947  143.00  231.00    0.00    0.00  374.00     0  java
04:22:06 AM  1000   3653947  144.00  231.00    0.00    0.00  375.00     0  java
04:22:07 AM  1000   3653947  145.00  228.00    0.00    0.00  373.00     0  java
04:22:08 AM  1000   3653947  147.00  228.00    0.00    0.00  375.00     0  java
04:22:09 AM  1000   3653947  144.00  229.00    0.00    0.00  373.00     0  java
04:22:10 AM  1000   3653947  147.00  227.00    0.00    0.00  374.00     0  java
04:22:11 AM  1000   3653947  149.00  225.00    0.00    0.00  374.00     0  java
04:22:12 AM  1000   3653947  146.00  227.00    0.00    0.00  373.00     0  java
04:22:13 AM  1000   3653947  147.00  227.00    0.00    0.00  374.00     0  java
04:22:14 AM  1000   3653947  144.00  230.00    0.00    0.00  374.00     0  java
04:22:15 AM  1000   3653947  148.00  226.00    0.00    0.00  374.00     0  java
04:22:16 AM  1000   3653947  143.00  230.00    0.00    0.00  373.00     0  java
04:22:17 AM  1000   3653947  142.00  233.00    0.00    0.00  375.00     0  java
04:22:18 AM  1000   3653947  146.00  228.00    0.00    0.00  374.00     0  java
04:22:19 AM  1000   3653947  141.00  232.00    0.00    0.00  373.00     0  java
04:22:20 AM  1000   3653947  143.00  231.00    0.00    0.00  374.00     0  java
04:22:21 AM  1000   3653947  144.00  230.00    0.00    0.00  374.00     0  java
04:22:22 AM  1000   3653947  139.00  234.00    0.00    0.00  373.00     0  java
04:22:23 AM  1000   3653947  149.00  225.00    0.00    0.00  374.00     0  java
04:22:24 AM  1000   3653947  150.00  224.00    0.00    0.00  374.00     0  java
04:22:25 AM  1000   3653947  142.00  232.00    0.00    0.00  374.00     0  java
04:22:26 AM  1000   3653947  140.00  233.00    0.00    0.00  373.00     0  java
04:22:27 AM  1000   3653947  142.00  231.00    0.00    0.00  373.00     0  java
04:22:28 AM  1000   3653947  142.00  232.00    0.00    0.00  374.00     0  java
04:22:29 AM  1000   3653947  135.00  238.00    0.00    0.00  373.00     0  java
04:22:30 AM  1000   3653947  144.00  230.00    0.00    0.00  374.00     0  java
04:22:31 AM  1000   3653947  138.00  236.00    0.00    0.00  374.00     0  java
04:22:32 AM  1000   3653947  143.00  230.00    0.00    0.00  373.00     0  java
04:22:33 AM  1000   3653947  136.00  237.00    0.00    0.00  373.00     0  java
04:22:34 AM  1000   3653947  143.00  232.00    0.00    0.00  375.00     0  java
04:22:35 AM  1000   3653947  144.00  229.00    0.00    0.00  373.00     0  java
04:22:36 AM  1000   3653947  146.00  227.00    0.00    0.00  373.00     0  java
04:22:37 AM  1000   3653947  140.00  233.00    0.00    0.00  373.00     0  java
04:22:38 AM  1000   3653947  143.00  232.00    0.00    0.00  375.00     0  java
04:22:39 AM  1000   3653947  141.00  232.00    0.00    0.00  373.00     0  java
04:22:40 AM  1000   3653947  137.00  236.00    0.00    0.00  373.00     0  java
04:22:41 AM  1000   3653947  142.00  230.00    0.00    0.00  372.00     0  java
04:22:42 AM  1000   3653947  145.00  229.00    0.00    0.00  374.00     0  java
04:22:43 AM  1000   3653947  148.00  226.00    0.00    0.00  374.00     0  java
04:22:44 AM  1000   3653947  141.00  232.00    0.00    0.00  373.00     0  java
04:22:45 AM  1000   3653947  143.00  230.00    0.00    0.00  373.00     0  java
04:22:46 AM  1000   3653947  142.00  232.00    0.00    0.00  374.00     0  java
04:22:47 AM  1000   3653947  140.00  234.00    0.00    0.00  374.00     0  java
04:22:48 AM  1000   3653947  139.00  233.00    0.00    0.00  372.00     0  java
04:22:49 AM  1000   3653947  142.00  231.00    0.00    0.00  373.00     0  java
04:22:50 AM  1000   3653947  139.00  234.00    0.00    0.00  373.00     0  java
04:22:51 AM  1000   3653947  140.00  235.00    0.00    0.00  375.00     0  java
04:22:52 AM  1000   3653947  135.00  238.00    0.00    0.00  373.00     0  java
04:22:53 AM  1000   3653947  138.00  235.00    0.00    0.00  373.00     0  java
04:22:54 AM  1000   3653947  141.00  232.00    0.00    0.00  373.00     0  java
04:22:55 AM  1000   3653947  144.00  229.00    0.00    0.00  373.00     0  java
04:22:56 AM  1000   3653947  146.00  228.00    0.00    0.00  374.00     0  java
04:22:57 AM  1000   3653947  135.00  239.00    0.00    0.00  374.00     0  java
04:22:58 AM  1000   3653947  144.00  229.00    0.00    0.00  373.00     0  java
04:22:59 AM  1000   3653947  142.00  232.00    0.00    0.00  374.00     0  java
04:23:00 AM  1000   3653947  144.00  230.00    0.00    0.00  374.00     0  java
04:23:01 AM  1000   3653947  136.00  236.00    0.00    0.00  372.00     0  java
04:23:02 AM  1000   3653947  141.00  233.00    0.00    0.00  374.00     0  java
04:23:03 AM  1000   3653947  140.00  233.00    0.00    0.00  373.00     0  java
04:23:04 AM  1000   3653947  145.00  229.00    0.00    0.00  374.00     0  java
04:23:05 AM  1000   3653947  141.00  232.00    0.00    0.00  373.00     0  java
04:23:06 AM  1000   3653947  141.00  231.00    0.00    0.00  372.00     0  java
04:23:07 AM  1000   3653947  137.00  229.00    0.00    0.00  366.00     0  java
04:23:08 AM  1000   3653947  140.00  234.00    0.00    0.00  374.00     0  java
04:23:09 AM  1000   3653947  139.00  232.00    0.00    0.00  371.00     0  java
04:23:10 AM  1000   3653947  144.00  229.00    0.00    0.00  373.00     0  java
04:23:11 AM  1000   3653947  135.00  239.00    0.00    0.00  374.00     0  java
04:23:12 AM  1000   3653947  140.00  234.00    0.00    0.00  374.00     0  java
04:23:13 AM  1000   3653947  139.00  234.00    0.00    0.00  373.00     0  java
