Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

04:42:08 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:42:09 AM  1000    331654  315.00    7.00    0.00    0.00  322.00     2  java
04:42:10 AM  1000    331654  304.00    6.00    0.00    0.00  310.00     2  java
04:42:11 AM  1000    331654  317.00    6.00    0.00    0.00  323.00     2  java
04:42:12 AM  1000    331654  318.00    5.00    0.00    0.00  323.00     2  java
04:42:13 AM  1000    331654  284.00    3.00    0.00    0.00  287.00     2  java
04:42:14 AM  1000    331654  203.00    1.00    0.00    0.00  204.00     2  java
04:42:15 AM  1000    331654   14.00    0.00    0.00    0.00   14.00     2  java
04:42:16 AM  1000    331654    0.00    0.00    0.00    0.00    0.00     2  java
04:42:17 AM  1000    331654    1.00    0.00    0.00    0.00    1.00     2  java
04:42:18 AM  1000    331654  203.00   13.00    0.00    0.00  216.00     2  java
04:42:19 AM  1000    331654  378.00   18.00    0.00    0.00  396.00     2  java
04:42:20 AM  1000    331654  379.00   16.00    0.00    0.00  395.00     2  java
04:42:21 AM  1000    331654  368.00   28.00    0.00    0.00  396.00     2  java
04:42:22 AM  1000    331654  373.00   22.00    0.00    0.00  395.00     2  java
04:42:23 AM  1000    331654  346.00   47.00    0.00    0.00  393.00     2  java
04:42:24 AM  1000    331654  362.00   33.00    0.00    0.00  395.00     2  java
04:42:25 AM  1000    331654  371.00   24.00    0.00    0.00  395.00     2  java
04:42:26 AM  1000    331654  350.00   43.00    0.00    0.00  393.00     2  java
04:42:27 AM  1000    331654  351.00   42.00    0.00    0.00  393.00     2  java
04:42:28 AM  1000    331654  362.00   33.00    0.00    0.00  395.00     2  java
04:42:29 AM  1000    331654  354.00   40.00    0.00    0.00  394.00     2  java
04:42:30 AM  1000    331654  353.00   39.00    0.00    0.00  392.00     2  java
04:42:31 AM  1000    331654  352.00   42.00    0.00    0.00  394.00     2  java
04:42:32 AM  1000    331654  343.00   49.00    0.00    0.00  392.00     2  java
04:42:33 AM  1000    331654  329.00   65.00    0.00    0.00  394.00     2  java
04:42:34 AM  1000    331654  316.00   77.00    0.00    0.00  393.00     2  java
04:42:35 AM  1000    331654  346.00   46.00    0.00    0.00  392.00     2  java
04:42:36 AM  1000    331654  317.00   77.00    0.00    0.00  394.00     2  java
04:42:37 AM  1000    331654  302.00   88.00    0.00    0.00  390.00     2  java
04:42:38 AM  1000    331654  340.00   54.00    0.00    0.00  394.00     2  java
04:42:39 AM  1000    331654  366.00   27.00    0.00    0.00  393.00     2  java
04:42:40 AM  1000    331654  365.00   28.00    0.00    0.00  393.00     2  java
04:42:41 AM  1000    331654  365.00   28.00    0.00    0.00  393.00     2  java
04:42:42 AM  1000    331654  364.00   28.00    0.00    0.00  392.00     2  java
04:42:43 AM  1000    331654  353.00   39.00    0.00    0.00  392.00     2  java
04:42:44 AM  1000    331654  361.00   32.00    0.00    0.00  393.00     2  java
04:42:45 AM  1000    331654  354.00   38.00    0.00    0.00  392.00     2  java
04:42:46 AM  1000    331654  332.00   59.00    0.00    0.00  391.00     2  java
04:42:47 AM  1000    331654  291.00   96.00    0.00    0.00  387.00     2  java
04:42:48 AM  1000    331654  318.00   73.00    0.00    0.00  391.00     2  java
04:42:49 AM  1000    331654  345.00   44.00    0.00    0.00  389.00     2  java
04:42:50 AM  1000    331654  343.00   48.00    0.00    0.00  391.00     2  java
04:42:51 AM  1000    331654  327.00   62.00    0.00    0.00  389.00     2  java
04:42:52 AM  1000    331654  300.00   92.00    0.00    0.00  392.00     2  java
04:42:53 AM  1000    331654  297.00   92.00    0.00    0.00  389.00     2  java
04:42:54 AM  1000    331654  336.00   53.00    0.00    0.00  389.00     2  java
04:42:55 AM  1000    331654  295.00   96.00    0.00    0.00  391.00     2  java
04:42:56 AM  1000    331654  322.00   68.00    0.00    0.00  390.00     2  java
04:42:57 AM  1000    331654  343.00   46.00    0.00    0.00  389.00     2  java
04:42:58 AM  1000    331654  337.00   53.00    0.00    0.00  390.00     2  java
04:42:59 AM  1000    331654  342.00   48.00    0.00    0.00  390.00     2  java
04:43:00 AM  1000    331654  343.00   46.00    0.00    0.00  389.00     2  java
04:43:01 AM  1000    331654  341.00   49.00    0.00    0.00  390.00     2  java
04:43:02 AM  1000    331654  345.00   45.00    0.00    0.00  390.00     2  java
04:43:03 AM  1000    331654  339.00   50.00    0.00    0.00  389.00     2  java
04:43:04 AM  1000    331654  328.00   62.00    0.00    0.00  390.00     2  java
04:43:05 AM  1000    331654  341.00   49.00    0.00    0.00  390.00     2  java
04:43:06 AM  1000    331654  341.00   49.00    0.00    0.00  390.00     2  java
04:43:07 AM  1000    331654  338.00   51.00    0.00    0.00  389.00     2  java
04:43:08 AM  1000    331654  336.00   52.00    0.00    0.00  388.00     2  java
04:43:09 AM  1000    331654  342.00   48.00    0.00    0.00  390.00     2  java
04:43:10 AM  1000    331654  313.00   77.00    0.00    0.00  390.00     2  java
04:43:11 AM  1000    331654  340.00   49.00    0.00    0.00  389.00     2  java
04:43:12 AM  1000    331654  340.00   49.00    0.00    0.00  389.00     2  java
04:43:13 AM  1000    331654  332.00   56.00    0.00    0.00  388.00     2  java
04:43:14 AM  1000    331654  338.00   51.00    0.00    0.00  389.00     2  java
04:43:15 AM  1000    331654  323.00   66.00    0.00    0.00  389.00     2  java
04:43:16 AM  1000    331654  335.00   53.00    0.00    0.00  388.00     2  java
04:43:17 AM  1000    331654  334.00   55.00    0.00    0.00  389.00     2  java
04:43:18 AM  1000    331654  339.00   49.00    0.00    0.00  388.00     2  java
04:43:19 AM  1000    331654  332.00   57.00    0.00    0.00  389.00     2  java
04:43:20 AM  1000    331654  339.00   50.00    0.00    0.00  389.00     2  java
04:43:21 AM  1000    331654  334.00   55.00    0.00    0.00  389.00     2  java
04:43:22 AM  1000    331654  334.00   55.00    0.00    0.00  389.00     2  java
04:43:23 AM  1000    331654  337.00   52.00    0.00    0.00  389.00     2  java
04:43:24 AM  1000    331654  334.00   55.00    0.00    0.00  389.00     2  java
04:43:25 AM  1000    331654  328.00   61.00    0.00    0.00  389.00     2  java
04:43:26 AM  1000    331654  339.00   50.00    0.00    0.00  389.00     2  java
04:43:27 AM  1000    331654  338.00   51.00    0.00    0.00  389.00     2  java
04:43:28 AM  1000    331654  331.00   57.00    0.00    0.00  388.00     2  java
04:43:29 AM  1000    331654  291.00  100.00    0.00    0.00  391.00     2  java
04:43:30 AM  1000    331654  330.00   59.00    0.00    0.00  389.00     2  java
04:43:31 AM  1000    331654  331.00   57.00    0.00    0.00  388.00     2  java
04:43:32 AM  1000    331654  334.00   55.00    0.00    0.00  389.00     2  java
04:43:33 AM  1000    331654  333.00   55.00    0.00    0.00  388.00     2  java
04:43:34 AM  1000    331654  330.00   58.00    0.00    0.00  388.00     2  java
04:43:35 AM  1000    331654  327.00   61.00    0.00    0.00  388.00     2  java
04:43:36 AM  1000    331654  331.00   58.00    0.00    0.00  389.00     2  java
04:43:37 AM  1000    331654  330.00   58.00    0.00    0.00  388.00     2  java
04:43:38 AM  1000    331654  329.00   56.00    0.00    0.00  385.00     2  java
04:43:39 AM  1000    331654  334.00   55.00    0.00    0.00  389.00     2  java
04:43:40 AM  1000    331654  331.00   57.00    0.00    0.00  388.00     2  java
04:43:41 AM  1000    331654  299.00   90.00    0.00    0.00  389.00     2  java
