Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

04:37:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:37:42 AM  1000    328900  320.00    6.00    0.00    0.00  326.00     2  java
04:37:43 AM  1000    328900  303.00    6.00    0.00    0.00  309.00     2  java
04:37:44 AM  1000    328900  314.00    5.00    0.00    0.00  319.00     2  java
04:37:45 AM  1000    328900  318.00    5.00    0.00    0.00  323.00     2  java
04:37:46 AM  1000    328900  289.00    3.00    0.00    0.00  292.00     2  java
04:37:47 AM  1000    328900  204.00    0.00    0.00    0.00  204.00     2  java
04:37:48 AM  1000    328900   48.00    0.00    0.00    0.00   48.00     2  java
04:37:49 AM  1000    328900    0.00    0.00    0.00    0.00    0.00     2  java
04:37:50 AM  1000    328900    0.00    0.00    0.00    0.00    0.00     2  java
04:37:51 AM  1000    328900  188.00   13.00    0.00    0.00  201.00     2  java
04:37:52 AM  1000    328900  373.00   23.00    0.00    0.00  396.00     2  java
04:37:53 AM  1000    328900  376.00   20.00    0.00    0.00  396.00     2  java
04:37:54 AM  1000    328900  372.00   18.00    0.00    0.00  390.00     2  java
04:37:55 AM  1000    328900  373.00   23.00    0.00    0.00  396.00     2  java
04:37:56 AM  1000    328900  372.00   23.00    0.00    0.00  395.00     2  java
04:37:57 AM  1000    328900  332.00   59.00    0.00    0.00  391.00     2  java
04:37:58 AM  1000    328900  370.00   26.00    0.00    0.00  396.00     2  java
04:37:59 AM  1000    328900  360.00   34.00    0.00    0.00  394.00     2  java
04:38:00 AM  1000    328900  358.00   36.00    0.00    0.00  394.00     2  java
04:38:01 AM  1000    328900  358.00   35.00    0.00    0.00  393.00     2  java
04:38:02 AM  1000    328900  365.00   29.00    0.00    0.00  394.00     2  java
04:38:03 AM  1000    328900  358.00   36.00    0.00    0.00  394.00     2  java
04:38:04 AM  1000    328900  334.00   58.00    0.00    0.00  392.00     2  java
04:38:05 AM  1000    328900  335.00   59.00    0.00    0.00  394.00     2  java
