procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2440 390295200      0 941168    0    0     2     2    0    0  0  0 100  0  0
 4  0   2440 390207008      0 991636    0    0 51204  4436 8371 7061  5  0 95  0  0
 2  0   2440 390151872      0 1006336    0    0 14968  1020 13603 9971  5  1 94  0  0
 3  0   2440 390084288      0 1012444    0    0  5572     8 8491 7268  4  0 96  0  0
 5  0   2440 390033600      0 1015808    0    0  3552     4 14579 8022  5  1 94  0  0
 5  1   2440 389943744      0 1022384    0    0  8820    32 8848 8571  6  0 93  0  0
 2  0   2440 389914752      0 1043704    0    0 20556     4 6671 8867  4  0 95  0  0
 0  0   2440 389851104      0 1052200    0    0  8488   824 4227 5209  2  0 97  0  0
 4  0   2440 389825984      0 1053272    0    0   928    20 1419 2691  1  0 99  0  0
20  0   2440 389769792      0 1054996    0    0  1456   136 8013 61221  7  1 93  0  0
104  0   2440 389755712      0 1055008    0    0    28    44 8520 106959  6  1 93  0  0
103  0   2440 389747648      0 1055020    0    0   160   252 9765 277455  7  1 92  0  0
97  0   2440 389733504      0 1059304    0    0  4292     4 9987 209678  7  1 93  0  0
101  0   2440 389727232      0 1059924    0    0   500     0 10044 446367  6  1 93  0  0
99  0   2440 389692256      0 1060416    0    0   132    20 9979 278333  6  1 93  0  0
103  0   2440 389686944      0 1060520    0    0    44    16 10063 455063  6  1 93  0  0
104  0   2440 389675200      0 1060800    0    0   148     4 9528 151238  6  1 93  0  0
103  0   2440 389671552      0 1060804    0    0     0    40 9781 264800  6  1 93  0  0
103  0   2440 389667968      0 1060932    0    0     0     4 10422 315430  6  1 93  0  0
98  0   2440 389655808      0 1061132    0    0     0   128 10780 485569  6  1 93  0  0
98  0   2440 389641088      0 1062796    0    0  1240    12 11192 523529  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
91  0   2440 389560896      0 1063768    0    0   312    16 13640 1537719  5  2 93  0  0
103  0   2440 389484160      0 1064716    0    0     0     4 11735 946908  5  2 93  0  0
93  0   2440 389474464      0 1065000    0    0   212    48 11840 774243  5  2 93  0  0
106  0   2440 389461088      0 1065804    0    0     4     4 12356 686912  6  1 93  0  0
103  0   2440 389450976      0 1065932    0    0    12    20 10730 379418  6  1 93  0  0
103  0   2440 389449856      0 1066052    0    0     0     0 10129 36157  6  1 93  0  0
96  0   2440 389448352      0 1066956    0    0   140    48 11321 295959  6  1 93  0  0
31  0   2440 389444192      0 1067084    0    0    28    36 10598 140493  6  1 93  0  0
104  0   2440 389444512      0 1067352    0    0    68   176 10626 39649  6  1 93  0  0
42  0   2440 389444896      0 1067560    0    0     0     4 10917 217087  6  1 93  0  0
59  0   2440 389445536      0 1067976    0    0   348    20 10370 41263  6  1 93  0  0
61  0   2440 389436064      0 1070024    0    0   588     8 11177 42849  6  1 93  0  0
103  0   2440 389434592      0 1070244    0    0    20     8 10777 44136  6  1 93  0  0
101  0   2440 389432064      0 1070568    0    0     0    12 11714 45199  6  1 93  0  0
42  0   2440 389421376      0 1071088    0    0     0    40 12263 505265  6  2 93  0  0
95  0   2440 389411200      0 1072064    0    0   128    12 13201 713133  6  2 93  0  0
67  0   2440 389410368      0 1072176    0    0     0    32 11836 322851  6  1 93  0  0
102  0   2440 389396896      0 1072384    0    0    36   352 12777 400439  6  2 93  0  0
104  0   2440 389344800      0 1073016    0    0    84   140 12867 465586  6  2 93  0  0
103  0   2440 389345312      0 1073368    0    0    64   376 14287 987220  5  2 93  0  0
97  0   2440 389321664      0 1074268    0    0    32   432 12700 180963  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39  0   2440 389318272      0 1076008    0    0     0    16 14328 1301863  5  2 93  0  0
38  0   2440 389312768      0 1076220    0    0     4   100 12296 65072  6  1 93  0  0
14  0   2440 389309312      0 1076420    0    0     0    24 13142 64568  6  1 92  0  0
33  0   2440 389305056      0 1077044    0    0     0     8 13180 66679  6  1 92  0  0
23  0   2440 389305568      0 1077708    0    0    64     4 12786 68121  6  1 92  0  0
60  0   2440 389303136      0 1078000    0    0     0     8 12703 69417  6  1 93  0  0
27  0   2440 389304096      0 1078408    0    0     0     8 13109 67491  6  2 93  0  0
19  0   2440 389298496      0 1079144    0    0    84   144 13288 67666  6  1 92  0  0
37  0   2440 389293344      0 1079824    0    0    76     0 13080 68107  6  1 92  0  0
32  0   2440 389293440      0 1080200    0    0     0     8 13193 67452  6  1 93  0  0
56  0   2440 389273216      0 1083080    0    0   124  2356 15222 477375  6  2 92  0  0
31  0   2440 389259680      0 1084312    0    0   292     8 14194 68606  6  2 92  0  0
63  0   2440 389254624      0 1087128    0    0     4     4 14811 68472  6  2 92  0  0
55  0   2440 389254240      0 1088252    0    0   912     0 13813 67582  6  2 93  0  0
44  0   2440 389244032      0 1088620    0    0     0    20 13689 66488  6  2 92  0  0
27  0   2440 389239936      0 1089616    0    0    16   144 13563 64068  6  2 92  0  0
30  0   2440 389180672      0 1090276    0    0     4  2000 13491 69336  6  2 92  0  0
45  0   2440 389142176      0 1090564    0    0     0   616 12637 65963  6  1 93  0  0
20  0   2440 389120576      0 1091316    0    0     0     4 14125 392726  6  2 93  0  0
55  0   2440 389117920      0 1092032    0    0    92     0 13085 62850  6  1 92  0  0
41  0   2440 389117856      0 1095444    0    0   140    64 14041 67326  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0   2440 389119264      0 1095744    0    0     0  1632 13379 68728  6  2 93  0  0
31  0   2440 389120480      0 1096032    0    0    20    12 14381 70628  6  2 92  0  0
98  0   2440 389119552      0 1096664    0    0     0     0 15309 77549  6  2 92  0  0
19  0   2440 389118976      0 1096952    0    0     4    12 14209 74325  6  2 93  0  0
16  0   2440 389120032      0 1097324    0    0     0     0 13631 70564  6  2 93  0  0
47  0   2440 389119712      0 1097996    0    0     0  2020 15230 73188  6  2 92  0  0
62  0   2440 389118880      0 1098280    0    0     0   164 13379 72363  6  2 93  0  0
60  0   2440 389118976      0 1099164    0    0   116   100 13915 73299  6  2 92  0  0
42  0   2440 389118816      0 1099456    0    0     0   416 14483 77465  6  2 93  0  0
