Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/27/2026 	_x86_64_	(64 CPU)

11:35:55 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:35:56 PM  1000    137711  191.00    6.00    0.00    0.00  197.00     6  java
11:35:57 PM  1000    137711  112.00    5.00    0.00    0.00  117.00     6  java
11:35:58 PM  1000    137711    1.00    0.00    0.00    0.00    1.00     6  java
11:35:59 PM  1000    137711    0.00    0.00    0.00    0.00    0.00     6  java
11:36:00 PM  1000    137711    0.00    0.00    0.00    0.00    0.00     6  java
11:36:01 PM  1000    137711    1.00    0.00    0.00    0.00    1.00     6  java
11:36:02 PM  1000    137711    0.00    0.00    0.00    0.00    0.00     6  java
11:36:03 PM  1000    137711    0.00    0.00    0.00    0.00    0.00     6  java
11:36:04 PM  1000    137711    0.00    0.00    0.00    0.00    0.00     6  java
11:36:05 PM  1000    137711  221.00    9.00    0.00    0.00  230.00     6  java
11:36:06 PM  1000    137711  381.00   15.00    0.00    0.00  396.00     6  java
11:36:07 PM  1000    137711  377.00   18.00    0.00    0.00  395.00     6  java
11:36:08 PM  1000    137711  368.00   23.00    0.00    0.00  391.00     6  java
11:36:09 PM  1000    137711  366.00   25.00    0.00    0.00  391.00     6  java
11:36:10 PM  1000    137711  361.00   29.00    0.00    0.00  390.00     6  java
11:36:11 PM  1000    137711  361.00   27.00    0.00    0.00  388.00     6  java
11:36:12 PM  1000    137711  363.00   27.00    0.00    0.00  390.00     6  java
11:36:13 PM  1000    137711  356.00   35.00    0.00    0.00  391.00     6  java
11:36:14 PM  1000    137711  363.00   27.00    0.00    0.00  390.00     6  java
11:36:15 PM  1000    137711  360.00   29.00    0.00    0.00  389.00     6  java
11:36:16 PM  1000    137711  359.00   30.00    0.00    0.00  389.00     6  java
11:36:17 PM  1000    137711  351.00   36.00    0.00    0.00  387.00     6  java
11:36:18 PM  1000    137711  346.00   40.00    0.00    0.00  386.00     6  java
11:36:19 PM  1000    137711  337.00   46.00    0.00    0.00  383.00     6  java
11:36:20 PM  1000    137711  335.64   46.53    0.00    0.00  382.18     6  java
11:36:21 PM  1000    137711  336.00   49.00    0.00    0.00  385.00     6  java
11:36:22 PM  1000    137711  334.00   52.00    0.00    0.00  386.00     6  java
11:36:23 PM  1000    137711  332.00   51.00    0.00    0.00  383.00     6  java
11:36:24 PM  1000    137711  332.00   52.00    0.00    0.00  384.00     6  java
11:36:25 PM  1000    137711  325.00   58.00    0.00    0.00  383.00     6  java
11:36:26 PM  1000    137711  307.00   70.00    0.00    0.00  377.00     6  java
11:36:27 PM  1000    137711  282.00   85.00    0.00    0.00  367.00     6  java
11:36:28 PM  1000    137711  278.00   90.00    0.00    0.00  368.00     6  java
11:36:29 PM  1000    137711  281.00   86.00    0.00    0.00  367.00     6  java
11:36:30 PM  1000    137711  282.00   87.00    0.00    0.00  369.00     6  java
11:36:31 PM  1000    137711  278.00   90.00    0.00    0.00  368.00     6  java
11:36:32 PM  1000    137711  277.00   89.00    0.00    0.00  366.00     6  java
11:36:33 PM  1000    137711  275.00   91.00    0.00    0.00  366.00     6  java
11:36:34 PM  1000    137711  278.00   89.00    0.00    0.00  367.00     6  java
11:36:35 PM  1000    137711  274.00   93.00    0.00    0.00  367.00     6  java
11:36:36 PM  1000    137711  273.00   93.00    0.00    0.00  366.00     6  java
11:36:37 PM  1000    137711  271.00   95.00    0.00    0.00  366.00     6  java
11:36:38 PM  1000    137711  278.00   89.00    0.00    0.00  367.00     6  java
11:36:39 PM  1000    137711  278.00   88.00    0.00    0.00  366.00     6  java
11:36:40 PM  1000    137711  280.00   90.00    0.00    0.00  370.00     6  java
11:36:41 PM  1000    137711  302.00   75.00    0.00    0.00  377.00     6  java
11:36:42 PM  1000    137711  284.00   90.00    0.00    0.00  374.00     6  java
11:36:43 PM  1000    137711  289.00   85.00    0.00    0.00  374.00     6  java
11:36:44 PM  1000    137711  289.00   88.00    0.00    0.00  377.00     6  java
11:36:45 PM  1000    137711  287.00   88.00    0.00    0.00  375.00     6  java
11:36:46 PM  1000    137711  288.00   88.00    0.00    0.00  376.00     6  java
11:36:47 PM  1000    137711  278.00   92.00    0.00    0.00  370.00     6  java
11:36:48 PM  1000    137711  276.00   94.00    0.00    0.00  370.00     6  java
11:36:49 PM  1000    137711  284.00   89.00    0.00    0.00  373.00     6  java
11:36:50 PM  1000    137711  283.00   89.00    0.00    0.00  372.00     6  java
11:36:51 PM  1000    137711  278.00   89.00    0.00    0.00  367.00     6  java
11:36:52 PM  1000    137711  275.00   93.00    0.00    0.00  368.00     6  java
11:36:53 PM  1000    137711  278.00   90.00    0.00    0.00  368.00     6  java
11:36:54 PM  1000    137711  273.00   93.00    0.00    0.00  366.00     6  java
11:36:55 PM  1000    137711  272.00   93.00    0.00    0.00  365.00     6  java
11:36:56 PM  1000    137711  282.00   87.00    0.00    0.00  369.00     6  java
11:36:57 PM  1000    137711  273.00   94.00    0.00    0.00  367.00     6  java
11:36:58 PM  1000    137711  267.00   96.00    0.00    0.00  363.00     6  java
11:36:59 PM  1000    137711  268.00   99.00    0.00    0.00  367.00     6  java
11:37:00 PM  1000    137711  270.00   94.00    0.00    0.00  364.00     6  java
11:37:01 PM  1000    137711  266.00   98.00    0.00    0.00  364.00     6  java
11:37:02 PM  1000    137711  273.00   92.00    0.00    0.00  365.00     6  java
11:37:03 PM  1000    137711  268.00   98.00    0.00    0.00  366.00     6  java
11:37:04 PM  1000    137711  270.00   96.00    0.00    0.00  366.00     6  java
11:37:05 PM  1000    137711  271.00   96.00    0.00    0.00  367.00     6  java
11:37:06 PM  1000    137711  277.00   92.00    0.00    0.00  369.00     6  java
11:37:07 PM  1000    137711  273.00   95.00    0.00    0.00  368.00     6  java
