Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

03:52:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:52:12 AM  all    0.28    0.00    0.47    0.28    0.03    0.03    0.00    0.00    0.00   98.91
03:52:12 AM    0    0.00    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   98.02
03:52:12 AM    1    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
03:52:12 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM    3    0.98    0.00    0.98    0.00    0.98    0.00    0.00    0.00    0.00   97.06
03:52:12 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:52:12 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM   10    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:52:12 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM   13    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:52:12 AM   14    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:52:12 AM   15    0.00    0.00    2.00    0.00    1.00    0.00    0.00    0.00    0.00   97.00
03:52:12 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM   17    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:52:12 AM   18    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:52:12 AM   19    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
03:52:12 AM   20    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:52:12 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM   22    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:52:12 AM   23    2.97    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   94.06
03:52:12 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:52:12 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
