procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2440 388965952      0 1050528    0    0     2     2    0    0  0  0 100  0  0
 3  0   2440 388848224      0 1114576    0    0 63912   932 10841 12683  5  0 94  1  0
 3  0   2440 388779776      0 1120596    0    0  6132     0 14185 11259  5  1 94  0  0
 3  0   2440 388760544      0 1122364    0    0  1456     8 7964 5896  4  0 96  0  0
 2  0   2440 388740224      0 1122424    0    0    24   132 11215 5610  3  1 96  0  0
 6  0   2440 388633664      0 1147220    0    0 26820    32 5649 7506  3  0 97  0  0
 2  0   2440 388595392      0 1171568    0    0 24252     4 5322 8044  2  0 97  0  0
 0  0   2440 388526880      0 1177868    0    0  6976   944 4029 5035  2  0 98  0  0
 6  0   2440 388499456      0 1179180    0    0  1204    20 2052 4065  1  0 99  0  0
 8  0   2440 388450848      0 1179976    0    0  1488     4 10593 23761  7  1 93  0  0
 8  0   2440 388431232      0 1183804    0    0  3624    12 9782 23391  7  1 93  0  0
 8  0   2440 388409856      0 1184176    0    0   264    44 10919 30096  8  1 92  0  0
 8  0   2440 388361216      0 1184392    0    0   208     4 13335 50315  7  1 92  0  0
 7  0   2440 388309984      0 1184900    0    0   296     0 13286 58252  7  1 92  0  0
 7  0   2440 388290208      0 1185168    0    0    52   624 13800 58945  7  1 92  0  0
 6  0   2440 388265824      0 1186536    0    0   940    16 15118 68147  7  1 92  0  0
 6  0   2440 388230080      0 1186752    0    0     0     4 14427 67368  6  1 93  0  0
 6  0   2440 388171808      0 1187040    0    0    32    48 14928 64310  6  1 93  0  0
 6  0   2440 388089312      0 1187248    0    0     0    16 14271 61632  7  1 92  0  0
10  0   2440 388083648      0 1187872    0    0     0     8 16950 83093  6  1 92  0  0
 7  1   2440 388063776      0 1189816    0    0   524    24 17560 88351  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   2440 388057536      0 1190388    0    0   108     8 17274 88605  6  1 92  0  0
 7  0   2440 388054656      0 1190912    0    0   228    12 16590 88553  6  1 92  0  0
 7  0   2440 388058208      0 1191648    0    0   368    40 20499 115275  6  2 92  0  0
 8  0   2440 388021056      0 1192360    0    0     4   132 21215 118559  7  2 91  0  0
 7  0   2440 388007168      0 1193420    0    0   228    28 22193 124998  7  2 91  0  0
 7  0   2440 387983520      0 1194504    0    0   284    68 23216 131709  7  2 92  0  0
 6  0   2440 387985504      0 1195048    0    0    60 10368 25894 158579  7  2 91  0  0
 8  0   2440 387903136      0 1196512    0    0   164    32 30286 197223  7  3 90  0  0
 6  0   2440 387902336      0 1197780    0    0     0    56 29271 184677  7  3 90  0  0
 8  0   2440 387883712      0 1199040    0    0   100     4 31537 207485  7  3 90  0  0
 6  0   2440 387849760      0 1202244    0    0   364     8 33033 209425  7  3 90  0  0
 5  0   2440 387849536      0 1203908    0    0     0    28 28084 179642  6  3 91  0  0
 8  0   2440 387853600      0 1204776    0    0     4   140 31281 214969  7  3 90  0  0
 6  0   2440 387841120      0 1206224    0    0   168   128 30437 214124  7  3 89  0  0
15  0   2440 387769504      0 1206232    0    0    84    40 31047 214678  7  3 90  0  0
 5  0   2440 387772096      0 1209304    0    0   636    12 32072 216934  8  3 89  0  0
 5  0   2440 387755680      0 1211560    0    0    36    44 32105 216168  7  3 90  0  0
 5  0   2440 387744832      0 1213116    0    0    92   332 32042 214911  7  3 90  0  0
 8  0   2440 387735744      0 1214712    0    0   144    20 31280 221600  7  3 89  0  0
 8  0   2440 387735872      0 1214724    0    0     0     4 31477 219215  7  3 90  0  0
 6  0   2440 387730560      0 1223268    0    0   104     4 32352 216413  7  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2440 387731392      0 1224144    0    0     0    12 32710 214185  7  3 90  0  0
 7  0   2440 387734976      0 1225524    0    0   144    28 32227 212384  7  3 90  0  0
 8  0   2440 387730816      0 1226400    0    0     0   124 29159 209990  7  3 90  0  0
 9  0   2440 387735232      0 1227524    0    0   236    16 31533 220069  7  3 90  0  0
 6  0   2440 387739552      0 1231020    0    0   188     4 32262 217483  8  3 89  0  0
 8  1   2440 387721440      0 1231096    0    0    64 28344 30157 217070  7  3 90  0  0
