procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2440 390583264      0 953524    0    0     2     2    0    0  0  0 100  0  0
 0  0   2440 390539456      0 998124    0    0 45124    32 4944 6723  0  0 99  0  0
 0  0   2440 390512096      0 998996    0    0   988  1184 8356 6474  0  1 99  0  0
 1  0   2440 390512416      0 999012    0    0    24     4 3621 3252  0  0 100  0  0
 0  0   2440 390498880      0 999036    0    0    28    16 9328 5338  0  1 99  0  0
 4  0   2440 390419520      0 1050548    0    0 52892    32 5714 7474  2  0 97  0  0
 3  0   2440 390416000      0 1068392    0    0 19404   128 5119 8367  3  0 97  0  0
 0  0   2440 390340416      0 1077884    0    0  9576   840 4418 5398  2  0 97  0  0
 3  0   2440 390317760      0 1078948    0    0   956     0 1371 2730  1  0 99  0  0
22  0   2440 390151808      0 1090472    0    0 11344    12 24049 94526  8  3 89  0  0
22  0   2440 389999360      0 1091116    0    0   744     4 28695 98032  8  3 89  0  0
19  0   2440 389889312      0 1095320    0    0   452    48 25600 107999  8  3 89  0  0
 2  0   2440 389857696      0 1100184    0    0   852     4 21941 108231  7  3 90  0  0
24  0   2440 389752832      0 1103108    0    0   172     8 24976 107392  6  3 90  0  0
30  0   2440 389755008      0 1105828    0    0    64     8 21621 108976  7  3 90  0  0
14  0   2440 389718688      0 1109392    0    0   400    16 21640 106977  7  3 90  0  0
18  0   2440 389599680      0 1115104    0    0   744     4 24230 107771  8  3 89  0  0
22  0   2440 389591520      0 1119412    0    0    32   164 21681 109583  6  3 90  0  0
22  0   2440 389584704      0 1121856    0    0    56    12 21968 112638  7  3 90  0  0
30  0   2440 389581088      0 1131852    0    0    84     0 22549 109803  7  3 90  0  0
26  0   2440 389582624      0 1135012    0    0   256     8 25004 110719  6  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0   2440 389579008      0 1137908    0    0    32    16 24035 110105  8  3 89  0  0
28  0   2440 389579360      0 1142620    0    0    24 45228 22644 110173  6  3 90  0  0
28  0   2440 389576288      0 1145588    0    0   260    48 24689 113304  7  3 90  0  0
31  0   2440 389555584      0 1148496    0    0    96     4 22535 110464  7  3 90  0  0
12  0   2440 389545440      0 1151560    0    0    72     0 24221 110637  6  3 90  0  0
28  0   2440 389306464      0 1156680    0    0   216   136 25866 109527  8  4 88  0  0
15  0   2440 389289760      0 1161388    0    0    68    16 22317 108986  7  3 90  0  0
17  0   2440 389290240      0 1166884    0    0   144    12 24143 111635  8  3 89  0  0
22  0   2440 389230144      0 1177516    0    0     0    48 22781 109515  8  3 89  0  0
22  0   2440 389230336      0 1180492    0    0   332     4 26543 109959  7  3 90  0  0
 6  0   2440 389227200      0 1185336    0    0   348    96 25498 109751  7  3 89  0  0
 1  0   2440 389225664      0 1188364    0    0    72 48156 23365 112687  7  3 90  0  0
 1  0   2440 389224416      0 1192404    0    0   276    20 24835 111731  7  3 90  0  0
 9  0   2440 389213760      0 1195364    0    0     0     0 24397 110788  7  3 90  0  0
19  0   2440 389207872      0 1198168    0    0     0    52 24342 109296  7  3 89  0  0
23  0   2440 389209280      0 1202588    0    0    16     4 23677 110093  7  3 90  0  0
35  0   2440 389173440      0 1207612    0    0   116 12904 26672 112998  8  4 88  0  0
28  0   2440 389162080      0 1211800    0    0     0     8 22474 111669  6  3 91  0  0
22  0   2440 389147520      0 1222172    0    0   292    24 24620 110238  8  3 89  0  0
22  0   2440 389141888      0 1225092    0    0    32     4 23013 112044  6  3 90  0  0
21  0   2440 389143616      0 1227800    0    0    56   308 26721 111583  7  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0   2440 389113536      0 1232500    0    0     0 53096 23672 113348  7  3 89  0  0
16  0   2440 389113632      0 1235236    0    0     0     0 25108 112100  7  3 90  0  0
17  0   2440 389118240      0 1238260    0    0     0    16 23852 111735  7  3 90  0  0
29  0   2440 389119104      0 1242856    0    0    64     8 23444 110539  8  3 89  0  0
19  0   2440 389118688      0 1245972    0    0    64     8 23488 110263  7  3 90  0  0
14  0   2440 388992544      0 1252200    0    0    20  6916 23480 110427  8  3 89  0  0
26  0   2440 388877824      0 1256232    0    0   232     8 26572 110885  7  3 90  0  0
29  0   2440 388878560      0 1264620    0    0     0    16 25168 110447  7  3 90  0  0
22  0   2440 388879424      0 1267740    0    0     0     0 27418 111606  7  3 89  0  0
29  0   2440 388888960      0 1274184    0    0   108     8 22938 111672  7  3 90  0  0
 5  1   2440 388890112      0 1278512    0    0    24 32260 22782 111537  7  3 89  0  0
21  0   2440 388889376      0 1281276    0    0   220 14852 23754 111936  7  3 90  0  0
12  0   2440 388888448      0 1285956    0    0    64    12 23210 110417  7  3 89  0  0
22  0   2440 388886592      0 1290892    0    0   324     0 25355 111249  7  3 90  0  0
19  0   2440 388886304      0 1293696    0    0     0    16 22571 110903  7  3 90  0  0
29  0   2440 388903392      0 1296544    0    0    52   600 23280 110644  7  3 90  0  0
22  0   2440 388895776      0 1301328    0    0   128 10040 22167 109400  8  3 89  0  0
16  0   2440 388896544      0 1311824    0    0     4     4 22086 109031  8  3 88  0  0
30  0   2440 388893568      0 1316320    0    0    64     4 21269 110801  7  3 90  0  0
27  0   2440 388888832      0 1320896    0    0    60     8 25459 111129  8  3 89  0  0
15  0   2440 388883424      0 1323824    0    0     0   348 24914 110482  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0   2440 388894240      0 1326564    0    0    92 48748 23754 111446  7  3 90  0  0
21  0   2440 388893984      0 1332180    0    0     0     4 23099 110064  8  3 89  0  0
22  0   2440 388885824      0 1335320    0    0   256     0 23616 111689  7  3 90  0  0
19  0   2440 388907072      0 1337404    0    0    64    12 25262 110977  6  3 90  0  0
23  0   2440 388902528      0 1341080    0    0     0   336 24067 111144  7  3 90  0  0
35  0   2440 388903904      0 1343256    0    0    96 10580 22301 111255  7  3 90  0  0
23  0   2440 388904416      0 1351948    0    0    16    20 23016 109604  8  3 88  0  0
28  0   2440 388886304      0 1357280    0    0    36     4 23350 109628  8  3 89  0  0
 4  0   2440 388885664      0 1363604    0    0   128    20 25181 111306  8  3 89  0  0
29  0   2440 388905760      0 1367652    0    0     0     4 25871 114323  7  3 90  0  0
16  0   2440 388930336      0 1370020    0    0     0 48000 22463 115228  6  3 90  0  0
27  0   2440 388933120      0 1373112    0    0     0     0 20959 114507  7  3 90  0  0
24  0   2440 388932032      0 1375712    0    0     0     8 20910 114335  7  3 90  0  0
18  0   2440 388928160      0 1379060    0    0     0   136 20044 115099  7  3 91  0  0
17  0   2440 388929312      0 1381596    0    0     0     0 20460 114444  7  3 90  0  0
18  0   2440 388924640      0 1384472    0    0     0  8324 23488 110106  8  3 89  0  0
28  0   2440 388770752      0 1396264    0    0   208     4 23616 110015  8  4 88  0  0
19  0   2440 388768064      0 1399508    0    0   112     8 26922 109689  8  3 89  0  0
21  0   2440 388741312      0 1403428    0    0   128    16 25042 109796  9  3 88  0  0
26  0   2440 388678208      0 1408188    0    0     0 49912 23307 109429  8  3 88  0  0
27  0   2440 388666880      0 1412060    0    0  1076     4 24622 110493  8  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0   2440 388624768      0 1400808    0    0   312     4 28316 109125  8  3 88  0  0
31  0   2440 388624480      0 1405908    0    0    48 40972 24008 110833  8  3 89  0  0
 6  0   2440 388624960      0 1410288    0    0     0     8 23352 110988  6  3 90  0  0
 4  0   2440 388647456      0 1412700    0    0     0   144 25308 112108  6  3 90  0  0
37  0   2440 388644800      0 1416844    0    0  1748   144 27006 114385  7  3 89  0  0
24  0   2440 388635424      0 1425252    0    0     0     0 20512 112669  8  3 88  0  0
19  0   2440 388638880      0 1430308    0    0     0  5944 20400 114525  7  3 90  0  0
27  0   2440 388639840      0 1434092    0    0    32    16 23218 113937  9  3 88  0  0
28  0   2440 388606112      0 1440484    0    0     4    96 20655 114831  8  3 89  0  0
31  0   2440 388606688      0 1443292    0    0     0   680 21520 115610  7  3 90  0  0
20  0   2440 388602016      0 1446268    0    0   128    12 23534 115169  7  3 90  0  0
21  1   2440 388600000      0 1449172    0    0     0 36392 22337 115330  7  3 90  0  0
19  0   2440 388596704      0 1452052    0    0     0 12760 21767 116573  7  3 90  0  0
34  0   2440 388596896      0 1456060    0    0     0     4 21906 112171  7  3 90  0  0
35  0   2440 388592992      0 1458996    0    0     0     0 22141 110743  7  3 90  0  0
22  0   2440 388486880      0 1459012    0    0     0     8 23894 109521  9  4 88  0  0
22  0   2440 388342560      0 1339240    0    0    68 56356 31323 111592  8  4 88  0  0
32  0   2440 388340672      0 1335740    0    0     0     4 25151 112289  7  3 90  0  0
 2  0   2440 388340864      0 1338820    0    0     0    20 24568 111476  6  3 90  0  0
15  0   2440 388338720      0 1342312    0    0    32     0 26191 110792  8  3 88  0  0
19  0   2440 388336000      0 1346600    0    0     0     8 25793 111018  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0   2440 388336032      0 1350692    0    0     0    16 24742 110665  7  3 90  0  0
21  0   2440 388404608      0 1353684    0    0     0     4 24924 111389  7  3 90  0  0
18  0   2440 388408000      0 1356308    0    0     0   124 23472 112090  6  3 90  0  0
21  0   2440 388408512      0 1359352    0    0     0    12 22513 111761  7  3 90  0  0
24  0   2440 388404896      0 1368628    0    0    16     4 23010 110252  8  3 89  0  0
27  0   2440 388427328      0 1371544    0    0   188     8 25336 111249  7  3 90  0  0
20  0   2440 388451296      0 1375128    0    0     0 49600 25662 113494  7  3 90  0  0
17  0   2440 388446944      0 1380512    0    0    16     4 24158 110130  9  3 88  0  0
24  0   2440 388437824      0 1383712    0    0   264     0 22566 111479  6  3 91  0  0
16  0   2440 388438464      0 1388232    0    0     0    12 26443 110350  8  3 89  0  0
19  0   2440 388438112      0 1392204    0    0    16     8 24649 108321  8  3 88  0  0
24  0   2440 388438848      0 1397252    0    0   580 43508 22192 110892  6  3 90  0  0
18  0   2440 388433792      0 1401204    0    0     0    20 24144 110347  7  3 90  0  0
30  0   2440 388433248      0 1404968    0    0     0     4 24351 111144  7  3 90  0  0
25  0   2440 388433888      0 1413536    0    0     0   212 24784 110476  7  3 89  0  0
22  0   2440 388466624      0 1416272    0    0     0     4 24656 111243  6  3 90  0  0
 3  0   2440 388482112      0 1419248    0    0     0     8 25180 110670  7  3 89  0  0
 1  0   2440 388483680      0 1424852    0    0    16   224 23947 112360  7  4 89  0  0
25  0   2440 388483392      0 1429144    0    0     0   432 25361 111982  7  3 89  0  0
23  0   2440 388484832      0 1431488    0    0     0    12 23262 111509  6  3 91  0  0
13  0   2440 388484352      0 1435624    0    0     0     0 24741 110552  7  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0   2440 388481920      0 1438588    0    0     0     4 23036 111141  7  3 90  0  0
26  0   2440 388484064      0 1441072    0    0     0 51852 27208 111404  7  3 89  0  0
22  0   2440 388485440      0 1446112    0    0     0     8 24165 109035  8  3 88  0  0
20  0   2440 388496000      0 1456104    0    0    16    12 23428 110322  7  3 90  0  0
29  0   2440 388496256      0 1459772    0    0    76    12 23997 110932  7  3 90  0  0
15  0   2440 388517504      0 1463432    0    0    16     0 25302 110345  8  3 89  0  0
27  0   2440 388498944      0 1468084    0    0     0 45020 25142 110344  8  4 88  0  0
20  0   2440 388491840      0 1472704    0    0    16    20 23883 110314  8  3 89  0  0
14  0   2440 388480256      0 1477688    0    0     4     8 25176 108828  7  3 90  0  0
 0  0   2440 388517888      0 1481628    0    0    80     8 4305 3372  3  0 97  0  0
 0  0   2440 388675104      0 1483464    0    0     8   132 1703 2083  0  0 100  0  0
 0  0   2440 388675360      0 1484408    0    0     0 37124 1057 1947  0  0 100  0  0
 0  0   2440 388675360      0 1484416    0    0     0     4  810 1578  0  0 100  0  0
 0  0   2440 388675360      0 1491064    0    0     0    12 1930 1858  1  0 99  0  0
 1  0   2440 388707616      0 1491068    0    0     0     4 3931 2345  1  0 99  0  0
 0  0   2440 388734848      0 1492968    0    0     0     8 1762 2202  0  0 100  0  0
 0  0   2440 388734848      0 1492984    0    0     0     4  842 1526  0  0 100  0  0
 3  0   2440 388747968      0 1493008    0    0    16     0 2712 2002  1  0 99  0  0
 0  0   2440 388748000      0 1494020    0    0     0     4 1087 1938  0  0 100  0  0
 0  0   2440 388749248      0 1494028    0    0     0     0  992 1772  0  0 100  0  0
 0  0   2440 388748992      0 1494036    0    0     0     4  862 1638  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2440 388749504      0 1494044    0    0     0   132  946 1837  0  0 100  0  0
 0  0   2440 388749760      0 1494052    0    0     0     4  925 1830  0  0 100  0  0
 1  0   2440 388766144      0 1494092    0    0     0     4 3929 1857  2  0 98  0  0
 1  0   2440 388766144      0 1494368    0    0     0     4 2886 2019  2  0 98  0  0
 1  0   2440 388766656      0 1494376    0    0     0   196 3676 2453  2  0 98  0  0
 0  0   2440 388759584      0 1482440    0    0     0   116 1004 1649  0  0 100  0  0
 0  0   2440 388759488      0 1482564    0    0     0 32368  965 1988  0  0 100  0  0
 0  0   2440 388759648      0 1482564    0    0     0     4  932 1705  0  0 100  0  0
 0  0   2440 388758400      0 1482568    0    0     0     0 1096 2126  0  0 100  0  0
 0  0   2440 388758400      0 1482568    0    0     0   132  884 1593  0  0 100  0  0
 0  0   2440 388759168      0 1482568    0    0     0     8  828 1578  0  0 100  0  0
 0  0   2440 388759168      0 1482568    0    0     0  5052  864 1601  0  0 100  0  0
 0  0   2440 388759168      0 1482576    0    0     0     8  927 1787  0  0 100  0  0
 0  0   2440 388759168      0 1482576    0    0     0     4  949 1816  0  0 100  0  0
 0  0   2440 388757440      0 1482688    0    0     0     0 1539 2115  0  0 100  0  0
 0  0   2440 388757696      0 1482688    0    0     0     4  901 1692  0  0 100  0  0
 0  0   2440 388757696      0 1482768    0    0     0     8  956 1823  0  0 100  0  0
 0  0   2440 388758976      0 1482776    0    0     0     0 1312 1941  0  0 100  0  0
 0  0   2440 388758976      0 1482780    0    0     0     8  972 1780  0  0 100  0  0
 4  0   2440 388696768      0 1482820    0    0     0     4 3010 4471  2  0 98  0  0
 1  0   2440 388718944      0 1483340    0    0   604   124 4233 5952  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2440 388666048      0 1483516    0    0     0     4 3039 3064  2  0 98  0  0
15  0   2440 388644032      0 1483624    0    0    16   392 6576 23549  3  1 97  0  0
 2  0   2440 388738048      0 1483768    0    0   152     4 24214 104559  8  3 89  0  0
20  0   2440 388756864      0 1484632    0    0     0     8 24248 107379  8  3 88  0  0
22  0   2440 388764032      0 1487728    0    0     0     8 22402 110616  7  3 90  0  0
16  0   2440 388763040      0 1490640    0    0     0     0 23167 110702  7  3 90  0  0
13  0   2440 388768640      0 1493584    0    0     0    16 23062 110923  7  3 90  0  0
18  0   2440 388768480      0 1496816    0    0     4  9192 23610 109828  7  3 90  0  0
23  0   2440 388774176      0 1499536    0    0     0   628 21685 110867  6  3 91  0  0
24  0   2440 388797920      0 1502340    0    0     0     0 23939 111214  7  3 90  0  0
21  0   2440 388815872      0 1504640    0    0    64     8 21420 110828  6  3 91  0  0
21  0   2440 388807200      0 1514748    0    0    16     8 23212 110817  8  3 89  0  0
16  0   2440 388797024      0 1517568    0    0     0     4 22299 110912  6  3 90  0  0
25  0   2440 388795072      0 1520316    0    0   240   212 26971 110545  7  3 89  0  0
19  0   2440 388794944      0 1525104    0    0    32   104 22708 110245  7  3 90  0  0
22  0   2440 388794976      0 1529720    0    0     0   444 23475 110651  8  3 89  0  0
26  0   2440 388795616      0 1532460    0    0     0    12 24675 111113  7  3 90  0  0
14  0   2440 388777888      0 1536332    0    0     0     0 24526 110525  8  3 89  0  0
29  0   2440 388758880      0 1540192    0    0    16 48492 24169 110255  7  3 89  0  0
12  0   2440 388713824      0 1544604    0    0     0   140 23019 110849  7  3 89  0  0
 2  0   2440 388714592      0 1548496    0    0     0     8 25914 112583  6  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0   2440 388694368      0 1558768    0    0     0    12 26394 110837  8  3 88  0  0
23  0   2440 388631840      0 1563052    0    0     0     4 25776 110630  7  3 89  0  0
20  0   2440 388652352      0 1565724    0    0     0 48408 24280 112065  7  3 90  0  0
24  0   2440 388681888      0 1568620    0    0     0     4 26228 109827  8  3 89  0  0
28  0   2440 388659040      0 1574232    0    0    16     0 22429 110465  7  4 89  0  0
22  0   2440 388628768      0 1578652    0    0    16     4 22712 110150  7  3 89  0  0
30  0   2440 388629056      0 1581424    0    0     0     8 25256 111118  7  3 90  0  0
23  0   2440 388622208      0 1586092    0    0     0 31368 22295 110043  7  3 89  0  0
24  0   2440 388616800      0 1590584    0    0    16     0 23673 110464  7  3 90  0  0
12  0   2440 388617248      0 1594312    0    0    32    12 22765 110918  7  3 90  0  0
23  0   2440 388617408      0 1603580    0    0    16   312 24864 110639  8  3 89  0  0
18  0   2440 388617600      0 1606500    0    0   100     0 21998 111038  6  3 90  0  0
 9  0   2440 388616928      0 1609240    0    0    16     8 24404 111828  7  3 90  0  0
26  0   2440 388616320      0 1613288    0    0     0     4 26498 110551  7  3 90  0  0
 8  0   2440 388615552      0 1617112    0    0     0    28 24090 110655  7  3 90  0  0
26  0   2440 388617248      0 1620104    0    0     0    12 23014 112555  7  3 90  0  0
 1  0   2440 388622528      0 1622952    0    0    20     0 21519 85749  6  3 91  0  0
 1  0   2440 388692608      0 1625696    0    0     4   140 4138 2355  2  0 98  0  0
 0  0   2440 388691584      0 1630124    0    0     0 51440 2547 2592  1  0 98  0  0
 0  0   2440 388690592      0 1630132    0    0    52    64 1441 1992  0  0 100  0  0
