procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   1988 389928032      0 949216    0    0     2     2    0    0  0  0 100  0  0
 0  0   1988 389907392      0 998136    0    0 49328     0 6461 7169  2  0 97  0  0
 1  0   1988 389902400      0 999420    0    0  1516   916 9645 7364  1  1 99  0  0
 1  0   1988 389897920      0 999808    0    0   132     0 3224 4103  0  0 100  0  0
 0  0   1988 389882016      0 999880    0    0    44    16 9522 5714  0  1 99  0  0
 7  0   1988 389763072      0 1022708    0    0 25100    32 5214 7256  3  0 97  0  0
 3  0   1988 389712544      0 1044196    0    0 21372     4 5525 8129  2  0 97  0  0
 0  0   1988 389658112      0 1048844    0    0  4576   880 3634 4403  2  0 98  0  0
 1  0   1988 389628768      0 1050028    0    0  1724   136 2873 8248  2  0 98  0  0
17  0   1988 389565696      0 1055520    0    0  5272    12 8516 22143  6  1 93  0  0
19  0   1988 389459232      0 1056340    0    0   300     4 11638 26049  7  1 92  0  0
13  0   1988 389332704      0 1057116    0    0   704    48 10900 31413  7  1 92  0  0
37  0   1988 389247680      0 1059556    0    0  1000     4 14057 44906  9  1 90  0  0
15  0   1988 389217344      0 1061288    0    0    64     8 13881 62669  7  2 91  0  0
32  0   1988 389204448      0 1062492    0    0    52     8 15772 77410  6  2 91  0  0
21  0   1988 389156160      0 1064252    0    0   164     8 16231 83558  7  2 91  0  0
16  0   1988 389129312      0 1065412    0    0    40     4 16801 85989  7  3 91  0  0
24  0   1988 389033152      0 1068744    0    0   468   172 17675 86472  8  3 90  0  0
16  0   1988 388911040      0 1072568    0    0   284     4 17677 85060  7  3 90  0  0
22  0   1988 388791104      0 1075752    0    0    72     0 21265 84513  7  3 91  0  0
23  0   1988 388741248      0 1085200    0    0   444    16 19378 88197  8  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0   1988 388738816      0 1087892    0    0   444    40 16697 86690  7  2 91  0  0
16  0   1988 388738368      0 1090064    0    0   140 45056 19303 91015  7  3 90  0  0
29  0   1988 388722464      0 1092664    0    0   348    40 18202 91060  8  3 89  0  0
23  0   1988 388609024      0 1098060    0    0   240     4 21432 92242  7  3 90  0  0
23  0   1988 388607680      0 1101644    0    0   268     0 19163 94749  7  3 90  0  0
16  0   1988 388608224      0 1104284    0    0     0    12 21047 99840  7  3 90  0  0
29  0   1988 388609312      0 1107080    0    0     0     8 20617 99567  7  3 90  0  0
27  0   1988 388609600      0 1112584    0    0   164   176 21440 102932  8  3 89  0  0
30  0   1988 388604416      0 1115916    0    0     0    44 20922 101053  7  3 90  0  0
27  0   1988 388590432      0 1125772    0    0   200    16 22587 100017  8  3 89  0  0
22  0   1988 388587424      0 1128756    0    0   348     0 21439 98363  7  3 90  0  0
27  0   1988 388587584      0 1131212    0    0    40 46564 20646 97066  7  3 90  0  0
23  0   1988 388587328      0 1138004    0    0    16     8 20698 100532  7  3 90  0  0
29  0   1988 388586080      0 1140748    0    0     0     4 22354 107952  7  3 90  0  0
17  0   1988 388315968      0 1147028    0    0   112    40 25775 106058  8  3 89  0  0
18  0   1988 388304480      0 1149072    0    0   216     4 23421 109500  6  3 90  0  0
23  0   1988 388305888      0 1151128    0    0     0   620 25056 111521  7  3 90  0  0
24  0   1988 388306912      0 1154108    0    0   124   208 23558 108495  7  3 90  0  0
17  0   1988 388306112      0 1156920    0    0     0    12 24268 111662  7  3 90  0  0
29  0   1988 388305728      0 1166740    0    0    88     4 24362 105588  8  3 88  0  0
25  0   1988 388295040      0 1171108    0    0    64     4 24423 110038  7  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0   1988 388297952      0 1174500    0    0   800     4 26077 110179  7  3 90  0  0
35  0   1988 388299712      0 1177164    0    0    28 49132 24039 112619  7  3 90  0  0
20  0   1988 388298048      0 1181136    0    0   128     8 26647 115760  8  4 88  0  0
25  0   1988 388297632      0 1185660    0    0   220     8 25310 114247  7  3 89  0  0
21  0   1988 388298432      0 1192484    0    0   240    12 26195 112057  9  3 88  0  0
23  0   1988 388298688      0 1195148    0    0     0     0 23433 112176  6  3 90  0  0
29  0   1988 388298592      0 1198136    0    0     4 35528 26268 108776  7  3 90  0  0
25  0   1988 388297824      0 1201820    0    0    16     0 24047 109600  7  3 89  0  0
34  0   1988 388280192      0 1210792    0    0   160     8 25527 108066  7  3 89  0  0
35  0   1988 388280640      0 1213656    0    0    64   348 28400 115786  7  4 90  0  0
17  0   1988 388284096      0 1216736    0    0     0   636 27560 114225  7  3 89  0  0
18  0   1988 388279072      0 1219968    0    0   428     0 26154 118538  7  3 90  0  0
29  0   1988 388256192      0 1223220    0    0     4    12 27989 123146  7  4 89  0  0
19  0   1988 388126688      0 1229960    0    0   112     8 26361 113423  8  4 88  0  0
25  0   1988 388117536      0 1233028    0    0     0     0 30456 125077  8  4 88  0  0
24  0   1988 388119296      0 1238784    0    0   104    16 31179 125942  8  4 88  0  0
25  0   1988 388098624      0 1243952    0    0   124 37804 29081 125959  7  4 89  0  0
31  0   1988 388099168      0 1248692    0    0    16 14144 35526 126836  8  4 88  0  0
27  0   1988 388097664      0 1259464    0    0   132    16 28767 122330  8  4 88  0  0
36  0   1988 388098880      0 1264008    0    0     0     8 33462 129093  8  4 88  0  0
27  0   1988 388099008      0 1267088    0    0    64     8 32353 129831  7  4 89  0  0
