procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   1812 390377408      0 970540    0    0     2     2    0    0  0  0 100  0  0
 0  1   1812 390322912      0 1015076    0    0 44644 20804 4894 6360  0  0 99  0  0
 0  0   1812 390302400      0 1015896    0    0   952 32824 8294 6456  0  1 99  0  0
 1  0   1812 390295200      0 1015936    0    0     4   564 3599 3330  0  0 100  0  0
 0  0   1812 390279232      0 1016184    0    0   244     0 9238 5648  0  1 99  0  0
 2  1   1812 390273728      0 1024480    0    0 11112    36 5387 7391  3  0 97  0  0
 1  1   1812 390199168      0 1047184    0    0 22000     4 5259 7587  3  0 97  0  0
 0  0   1812 390160896      0 1051484    0    0  4260  3136 3511 4136  2  0 98  0  0
 2  0   1812 390140224      0 1053304    0    0  2288     4 3750 5682  2  0 98  0  0
 8  0   1812 389994368      0 1059284    0    0  5176    12 10166 18243  6  1 93  0  0
 9  0   1812 389893472      0 1059792    0    0   144     8 9373 23175  7  1 93  0  0
10  0   1812 389732544      0 1060396    0    0   264    48 10899 38129  7  1 92  0  0
 7  0   1812 389719744      0 1060424    0    0    24     4 14396 64404  8  1 91  0  0
 7  0   1812 389709888      0 1060492    0    0    52   128 14462 71907  7  1 92  0  0
10  0   1812 389707968      0 1060544    0    0    48     8 14791 79715  6  1 92  0  0
 9  0   1812 389700928      0 1060552    0    0     0     8 15562 87162  6  1 92  0  0
 6  0   1812 389681888      0 1061292    0    0   464     4 17034 83809  6  1 92  0  0
 7  0   1812 389629664      0 1061580    0    0     0    76 15468 83070  6  1 93  0  0
 7  0   1812 389626752      0 1061720    0    0     0     4 19900 109266  7  2 92  0  0
 8  0   1812 389622816      0 1061952    0    0     0     8 19037 113046  6  2 92  0  0
 9  0   1812 389621920      0 1062088    0    0   396     0 20822 131360  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   1812 389622048      0 1062492    0    0    20     8 29333 159142  6  2 92  0  0
 7  0   1812 389606688      0 1062492    0    0     0     4 32570 166819  6  2 92  0  0
12  0   1812 389610816      0 1062692    0    0   248   164 42166 204992  6  3 91  0  0
 7  0   1812 389616096      0 1062828    0    0    96     4 48769 248802  6  3 90  0  0
10  0   1812 389622592      0 1062832    0    0     0     0 54137 279172  6  4 89  0  0
10  0   1812 389624096      0 1062896    0    0    64     4 54816 279429  6  4 89  0  0
 8  0   1812 389621984      0 1062896    0    0     0     8 58817 291488  6  4 89  0  0
 5  0   1812 389627040      0 1058004    0    0   232    52 59728 288068  6  5 89  0  0
 6  0   1812 389628544      0 1058004    0    0     0    44 59537 290863  6  5 89  0  0
 9  0   1812 389634496      0 1058016    0    0     0   432 60743 296657  6  4 89  0  0
 6  0   1812 389632320      0 1058308    0    0   344   288 60114 296384  6  4 89  0  0
 7  0   1812 389636224      0 1058264    0    0     0     8 60013 293879  6  5 89  0  0
 7  0   1812 389636640      0 1058268    0    0     0   136 61061 302671  6  4 89  0  0
10  0   1812 389638976      0 1058284    0    0     0     4 56852 287538  6  4 90  0  0
12  0   1812 389638528      0 1058288    0    0    60    40 61975 305531  6  4 89  0  0
 8  0   1812 389636384      0 1058360    0    0     0     4 60978 300146  6  4 90  0  0
 9  0   1812 389637248      0 1058576    0    0   212     0 61452 303106  6  4 89  0  0
 8  0   1812 389640928      0 1058584    0    0    64   344 61519 299277  6  5 89  0  0
15  0   1812 389636000      0 1058720    0    0   128    12 57858 287110  6  4 90  0  0
12  0   1812 389493888      0 1059624    0    0  1036     4 47797 191355 10  3 87  0  0
 9  0   1812 389353280      0 1060480    0    0   704     0 58625 212001 11  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   1812 389039104      0 1061232    0    0   760     4 67533 259920 11  4 85  0  0
17  0   1812 388856544      0 1066692    0    0   280   132 63007 262095 11  4 85  0  0
15  0   1812 388827200      0 1067236    0    0   304     0 59773 267593 11  4 85  0  0
12  0   1812 388812224      0 1073872    0    0   132     8 57763 256991 11  4 85  0  0
14  0   1812 388545600      0 1078360    0    0   436     4 60808 270060 11  4 85  0  0
17  0   1812 388406496      0 1081392    0    0    92 20456 56870 263837 11  4 85  0  0
13  0   1812 388301632      0 1050232    0    0    64     8 59822 271135 11  4 85  0  0
11  0 140820 388294208      0 984484 13224 93240 19572 107036 92765 274321  9  5 85  1  0
16  5 257812 388295776      0 988564 16348 140460 23020 140512 68811 279065  9  5 85  1  0
11  2 443924 388292832      0 995820 62880 207956 73036 208508 106369 280133  8  5 85  2  0
 8  8 555028 388292224      0 996904 102540 158720 104556 163456 99918 296746  7  5 85  3  0
 8  6 636692 388294848      0 1000660 107012 124016 108472 130488 93508 309994  7  5 85  3  0
 9  3 663060 388295168      0 993256 101864 102888 103436 102996 92619 301640  7  5 85  3  0
 9  3 726036 388293792      0 994564 81480 109296 83120 109380 96122 296782  7  5 85  3  0
 7  5 763924 388297472      0 995504 97820 122584 98752 122584 89507 295141  7  5 85  3  0
13  1 839700 388292128      0 993044 75900 140652 78716 140652 97088 289835  8  5 85  2  0
12  1 1018388 388294592      0 989444 41428 211436 43836 211436 97477 277187  8  5 85  2  0
11  4 1124372 388292128      0 989700 62900 170220 65428 170220 91205 269781  7  5 85  2  0
 8  7 1144852 388291456      0 987184 111360 131588 113072 132360 93909 279346  7  5 85  3  0
14  1 1187092 388290464      0 988988 107248 144784 109212 145128 91880 289966  7  5 85  3  0
12  6 1274900 388284192      0 990780 84192 172320 88180 172320 98474 282767  7  5 85  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  4 1380372 388285440      0 989448 75580 179260 76840 179260 109744 288658  7  5 85  3  0
 8  6 1436948 388283200      0 991068 99820 148256 101372 148256 94850 288863  6  5 85  3  0
 7  9 1525780 388288800      0 990712 85048 168740 86288 168836 99843 295159  7  5 85  3  0
 8  6 1615636 388291040      0 998364 97664 184800 104924 184800 93255 304554  6  5 85  3  0
11  6 1668628 388283232      0 996544 106952 150916 107048 150916 87660 288548  6  5 85  3  0
 7  7 1733908 388277920      0 997308 105192 164376 105628 164376 90790 289469  7  5 85  3  0
 9  6 1794324 388274112      0 998868 107968 157476 109200 157476 87757 281171  6  5 86  3  0
 9  4 1848852 388271872      0 996944 118304 153000 119548 153000 91991 293458  6  5 85  3  0
 8  3 1868308 388267104      0 997956 116896 119588 117708 119604 80573 285267  6  5 85  3  0
 6  4 1865492 388270144      0 995208 115276 100424 116504 100432 82544 295580  6  5 85  4  0
 8  5 1871124 388268064      0 996036 117988 110436 119488 110436 82700 296530  6  5 85  4  0
 7  5 1873940 388266944      0 997748 128096 118828 129536 118952 88380 302178  6  5 85  3  0
 5  4 1875732 388264896      0 998648 123828 117508 124564 117508 84522 299659  6  5 85  4  0
 9  3 1898004 388266880      0 993952 118852 133548 120252 133548 84961 289134  6  5 85  4  0
10  4 2097720 388276448      0 989944 51404 243928 61376 244080 102609 289791  6  5 85  3  0
 8  1 1125384 389279296      0 989652 89272 2848 91532  3212 73757 292845  7  5 87  2  0
 7  1 1083400 389244832      0 989852 49032    0 49224     0 69619 296404  6  4 88  1  0
 9  2 1040392 389201056      0 992952 58420    0 61512     0 63918 283043  6  4 88  1  0
 5  1 1003016 389145024      0 997884 65516    0 70440     0 65963 285933  6  4 88  2  0
 6  0 988936 389064576      0 997896 23484    0 23484     0 61621 279585  7  4 89  1  0
 6  0 985864 388946496      0 998212 16652    0 16960  1420 60948 269909  7  4 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 984328 388828672      0 998236 5604    0  5704     0 58706 272140  7  4 89  0  0
 7  0 984328 388723136      0 998244  516    0   516     0 58245 276644  7  4 89  0  0
 8  2 983560 388589312      0 998388 58948    0 59084     0 68806 280437  7  4 86  2  0
 8  2 983304 388428928      0 998508 111564    0 111668     0 68838 275856  7  4 85  3  0
 7  2 1015048 388271936      0 998624 109872 34800 109872 34800 75049 276857  7  5 85  3  0
 9  3 1097480 388267072      0 998444 73324 130600 73380 130632 86536 291851  7  5 85  3  0
10  2 1147144 388263616      0 995384 65384 110272 65444 110544 88249 284237  7  5 85  3  0
 7  3 1149076 388260288      0 995400 74676 44836 74680 44972 86875 291898  7  5 85  3  0
 7  3 1206404 388264544      0 995672 58348 111176 58616 111336 83117 281682  7  5 85  4  0
 9  0 1222036 388262624      0 995680 65792 75368 65792 75368 81776 292825  6  5 86  3  0
 9  0 1215488 388260576      0 989724 38316 25996 38384 25996 70594 292531  6  4 88  1  0
 6  4 1218780 388257856      0 990344 49656 43860 50448 43860 72829 281722  6  5 87  2  0
 7  0 1226580 388263232      0 997048 51760 51100 58456 51100 72945 294934  6  5 87  2  0
10  0 1221452 388264224      0 997048 42292 29356 42292 29444 65641 283630  6  5 88  1  0
 8  0 1220152 388260544      0 997528 44988 35580 45348 35632 71874 291173  6  4 87  2  0
 9  1 1224036 388257440      0 997600 46180 43896 46244 44076 71004 290880  6  5 88  1  0
 8  1 1217724 388257728      0 997844 49828 34384 50080 34384 69296 288499  6  4 88  1  0
 7  1 1227836 388254496      0 997852 52260 52220 52260 52220 68407 279823  6  5 88  1  0
 9  1 1231492 388253152      0 997980 33060 33784 33176 33784 64423 278060  6  4 88  1  0
 8  0 1233036 388252352      0 997988 35508 34884 35508 34884 67462 289696  6  4 88  1  0
