procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2440 389044992      0 1061276    0    0     2     2    0    0  0  0 100  0  0
 4  0   2440 388924576      0 1124740    0    0 63164    24 10431 11779  5  0 94  1  0
 3  0   2440 388849984      0 1131752    0    0  6740  1172 15001 14111  6  1 93  0  0
 3  0   2440 388831328      0 1133504    0    0  1492     0 7930 6105  4  0 96  0  0
 2  0   2440 388819680      0 1133552    0    0    16    12 11013 5633  3  1 96  0  0
 3  1   2440 388692512      0 1164028    0    0 33532    32 6337 7909  3  0 97  0  0
 3  0   2440 388677952      0 1182676    0    0 17748     4 4916 7965  2  0 97  0  0
 0  0   2440 388595328      0 1189204    0    0  7024   884 4029 5223  2  0 98  0  0
 7  0   2440 388562976      0 1190584    0    0  1192   152 1979 3994  1  0 99  0  0
 7  0   2440 388523424      0 1192056    0    0  1332    12 10080 25578  6  0 94  0  0
 9  0   2440 388490752      0 1195708    0    0  3548     4 9457 24115  7  1 93  0  0
 8  0   2440 388438848      0 1196168    0    0   368    44 11286 33901  8  1 92  0  0
 8  0   2440 388418016      0 1197248    0    0   748     4 14795 55019  8  1 91  0  0
 7  0   2440 388406080      0 1197572    0    0   132     8 14051 57464  7  1 92  0  0
 6  0   2440 388378112      0 1198044    0    0   276    36 13771 55796  7  1 92  0  0
 8  0   2440 388371520      0 1198260    0    0     0     8 13652 62988  6  1 93  0  0
 7  0   2440 388342720      0 1199324    0    0   588 49896 14039 61687  7  1 92  0  0
 6  0   2440 388330784      0 1199532    0    0     0   168 13807 64856  6  1 92  0  0
 6  0   2440 388262048      0 1200500    0    0   480    12 14332 63473  6  1 92  0  0
 7  0   2440 388256384      0 1200724    0    0     0    28 14371 68441  6  1 92  0  0
 9  0   2440 388246144      0 1201656    0    0   920     0 15811 86851  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2440 388242880      0 1203144    0    0    84  3312 16503 84936  6  2 92  0  0
 8  0   2440 388213472      0 1201264    0    0    16     4 19033 99651  7  2 91  0  0
 8  0   2440 388161376      0 1202552    0    0   268    48 19175 103487  7  2 92  0  0
11  0   2440 388080736      0 1202964    0    0   104     4 19324 105817  7  2 91  0  0
 7  0   2440 388084032      0 1204416    0    0   316     0 20271 117998  6  2 92  0  0
 9  0   2440 388075968      0 1205252    0    0    16    32 21179 123451  7  2 91  0  0
 9  0   2440 388010528      0 1205764    0    0    80     8 29233 181770  7  3 90  0  0
10  0   2440 387955200      0 1206876    0    0    32   176 30033 180563  7  4 90  0  0
 7  0   2440 387948032      0 1207576    0    0     0    44 32310 197596  7  4 90  0  0
 9  0   2440 387944416      0 1208904    0    0    16     4 33011 199084  7  4 89  0  0
10  0   2440 387945504      0 1213008    0    0   408   156 31894 198766  7  4 90  0  0
11  0   2440 387940448      0 1214072    0    0     0   360 32926 197737  7  4 90  0  0
 8  0   2440 387936736      0 1215196    0    0    72   132 31066 215153  7  3 90  0  0
 6  0   2440 387923072      0 1216680    0    0    68     4 31261 219391  7  3 90  0  0
 7  0   2440 387913472      0 1217668    0    0    36    48 31629 223824  7  3 90  0  0
 9  0   2440 387904128      0 1219772    0    0   404     4 32698 225651  7  3 90  0  0
 9  0   2440 387889568      0 1221320    0    0   104   136 31792 224908  7  3 90  0  0
15  0   2440 387868704      0 1222196    0    0    28   332 32717 223243  7  3 90  0  0
11  0   2440 387806592      0 1223732    0    0    60    20 32087 225743  7  3 90  0  0
12  0   2440 387804096      0 1225560    0    0   396     4 32792 209546  7  4 89  0  0
 9  0   2440 387772480      0 1233444    0    0    96     4 34551 203171  8  4 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   2440 387773376      0 1237224    0    0   132    12 36165 203770  7  4 89  0  0
 8  0   2440 387743520      0 1240328    0    0    80    28 35758 200591  8  4 88  0  0
 6  0   2440 387741760      0 1241200    0    0     0     0 36401 194491  6  4 90  0  0
 7  0   2440 387739648      0 1242168    0    0     0     8 31385 198088  7  4 90  0  0
 7  0   2440 387700608      0 1244432    0    0    16    12 32370 191818  7  4 89  0  0
 8  0   2440 387599424      0 1245392    0    0     0 42276 31978 200924  6  4 90  0  0
 6  0   2440 387566688      0 1246708    0    0     0   600 31993 201756  7  4 89  0  0
 8  0   2440 387566656      0 1247660    0    0     0     8 33695 204047  6  4 90  0  0
 7  0   2440 387564576      0 1248748    0    0   128    24 33370 199381  7  4 89  0  0
 9  0   2440 387565760      0 1254968    0    0    80    20 33908 198732  8  4 88  0  0
 7  0   2440 387564480      0 1255900    0    0    16     8 32536 205424  6  4 90  0  0
 7  0   2440 387531520      0 1258304    0    0   172     0 35406 205361  7  4 89  0  0
 7  0   2440 387533984      0 1259960    0    0    16     4 33863 203422  7  4 89  0  0
 7  0   2440 387530912      0 1263984    0    0  3160    44 32835 209314  7  4 89  0  0
 9  0   2440 387530304      0 1264940    0    0     0    28 32750 199303  6  4 90  0  0
10  0   2440 387528160      0 1266440    0    0     0   132 35233 204908  7  4 89  0  0
 6  0   2440 387525472      0 1267396    0    0     0     8 32024 224403  6  3 91  0  0
 8  0   2440 387526080      0 1268268    0    0     0    20 31591 223052  7  3 90  0  0
 8  0   2440 387505920      0 1270564    0    0     0   236 31266 204674  8  3 89  0  0
 7  0   2440 387496736      0 1278100    0    0     0   404 32266 221212  7  3 90  0  0
 7  0   2440 387496704      0 1279088    0    0     0   504 32661 221825  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   2440 387493600      0 1280512    0    0    52     8 33366 221970  7  3 90  0  0
 6  0   2440 387512896      0 1282004    0    0    20    24 33201 225479  7  3 90  0  0
 6  0   2440 387511904      0 1282872    0    0     0     0 32922 224697  7  3 90  0  0
 2  0   2440 387514304      0 1285480    0    0  1124    12 34693 226460  7  3 89  0  0
 8  0   2440 387515616      0 1287696    0    0    88   200 32493 230500  7  3 89  0  0
 8  0   2440 387514592      0 1288732    0    0     4 41212 31157 228987  7  3 90  0  0
 8  0   2440 387510816      0 1289680    0    0    64    20 32649 216736  7  3 90  0  0
 8  0   2440 387503840      0 1291980    0    0    16    12 31978 224083  8  3 89  0  0
 5  0   2440 387502304      0 1297216    0    0    64     4 31082 220454  7  3 90  0  0
 8  0   2440 387501728      0 1298196    0    0     0    12 31338 227405  7  3 90  0  0
 7  0   2440 387553472      0 1299924    0    0    24     0 36682 225083  7  3 89  0  0
 6  0   2440 387548800      0 1301696    0    0    80     8 31565 224212  7  3 90  0  0
11  0   2440 387550432      0 1302648    0    0     0     8 32893 224864  7  3 90  0  0
 5  0   2440 387548800      0 1304216    0    0     0    12 32069 227361  7  3 90  0  0
 9  0   2440 387531040      0 1305180    0    0     0   128 30938 227234  6  3 90  0  0
 7  0   2440 387526816      0 1306048    0    0     0    12 31978 225003  7  3 90  0  0
11  0   2440 387529408      0 1307092    0    0     0     0 33181 225317  7  3 90  0  0
 8  0   2440 387526208      0 1309648    0    0    16     8 32255 219365  8  3 89  0  0
10  0   2440 387479136      0 1318876    0    0   140    12 34820 224386  9  3 87  0  0
 8  0   2440 387471328      0 1320368    0    0     0     4 36446 223518  9  3 88  0  0
 9  0   2440 387471616      0 1321580    0    0   176 37484 33988 227953  8  3 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   2440 387451552      0 1322460    0    0     0     4 32838 220723  9  3 88  0  0
 4  0   2440 387452160      0 1313316    0    0   388     8 30913 226981  7  3 90  0  0
 8  0   2440 387389088      0 1314280    0    0     0     8 30772 227346  6  3 90  0  0
10  0   2440 387343904      0 1315948    0    0     0   264 32962 225703  8  3 89  0  0
 9  0   2440 387338368      0 1317720    0    0     0     4 31293 211609  7  4 90  0  0
 7  0   2440 387335424      0 1318680    0    0     0 27076 32665 201912  6  4 90  0  0
11  0   2440 387335744      0 1319636    0    0     0    32 32262 203950  7  4 89  0  0
 9  0   2440 387335904      0 1324988    0    0     0     0 33859 202124  8  4 89  0  0
 8  0   2440 387334464      0 1326624    0    0    48   104 34089 197881  7  4 89  0  0
 7  0   2440 387331680      0 1327584    0    0     0   524 35611 202527  7  4 90  0  0
