Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

02:35:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:35:55 AM  1000    257767  317.00    9.00    0.00    0.00  326.00     2  java
02:35:56 AM  1000    257767  303.00    5.00    0.00    0.00  308.00     2  java
02:35:57 AM  1000    257767  316.00    6.00    0.00    0.00  322.00     2  java
02:35:58 AM  1000    257767  276.00    3.00    0.00    0.00  279.00     2  java
02:35:59 AM  1000    257767  215.00    0.00    0.00    0.00  215.00     2  java
02:36:00 AM  1000    257767   72.00    1.00    0.00    0.00   73.00     2  java
02:36:01 AM  1000    257767    0.00    0.00    0.00    0.00    0.00     2  java
02:36:02 AM  1000    257767    0.00    0.00    0.00    0.00    0.00     2  java
02:36:03 AM  1000    257767    0.00    0.00    0.00    0.00    0.00     2  java
02:36:04 AM  1000    257767  179.00    8.00    0.00    0.00  187.00     2  java
02:36:05 AM  1000    257767  382.00   12.00    0.00    0.00  394.00     2  java
02:36:06 AM  1000    257767  378.00   11.00    0.00    0.00  389.00     2  java
02:36:07 AM  1000    257767  369.00   22.00    0.00    0.00  391.00     2  java
02:36:08 AM  1000    257767  368.00   23.00    0.00    0.00  391.00     2  java
02:36:09 AM  1000    257767  364.00   25.00    0.00    0.00  389.00     2  java
02:36:10 AM  1000    257767  361.00   25.00    0.00    0.00  386.00     2  java
02:36:11 AM  1000    257767  358.00   30.00    0.00    0.00  388.00     2  java
02:36:12 AM  1000    257767  358.00   32.00    0.00    0.00  390.00     2  java
02:36:13 AM  1000    257767  360.00   28.00    0.00    0.00  388.00     2  java
02:36:14 AM  1000    257767  350.00   34.00    0.00    0.00  384.00     2  java
02:36:15 AM  1000    257767  355.00   33.00    0.00    0.00  388.00     2  java
02:36:16 AM  1000    257767  353.00   33.00    0.00    0.00  386.00     2  java
02:36:17 AM  1000    257767  349.00   36.00    0.00    0.00  385.00     2  java
02:36:18 AM  1000    257767  346.00   39.00    0.00    0.00  385.00     2  java
