Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

04:20:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:20:49 AM  1000    314315  271.00    7.00    0.00    0.00  278.00     2  java
04:20:50 AM  1000    314315  291.00    8.00    0.00    0.00  299.00     2  java
04:20:51 AM  1000    314315  306.00    4.00    0.00    0.00  310.00     2  java
04:20:52 AM  1000    314315  294.00    6.00    0.00    0.00  300.00     2  java
04:20:53 AM  1000    314315  253.00    5.00    0.00    0.00  258.00     2  java
04:20:54 AM  1000    314315  225.00    4.00    0.00    0.00  229.00     2  java
04:20:55 AM  1000    314315  316.00    2.00    0.00    0.00  318.00     2  java
04:20:56 AM  1000    314315  147.00    2.00    0.00    0.00  149.00     2  java
04:20:57 AM  1000    314315   11.00    0.00    0.00    0.00   11.00     2  java
04:20:58 AM  1000    314315    0.00    0.00    0.00    0.00    0.00     2  java
04:20:59 AM  1000    314315    0.00    0.00    0.00    0.00    0.00     2  java
04:21:00 AM  1000    314315  355.00   20.00    0.00    0.00  375.00     2  java
04:21:01 AM  1000    314315  385.00   11.00    0.00    0.00  396.00     2  java
04:21:02 AM  1000    314315  373.00   22.00    0.00    0.00  395.00     2  java
04:21:03 AM  1000    314315  373.00   22.00    0.00    0.00  395.00     2  java
04:21:04 AM  1000    314315  370.00   25.00    0.00    0.00  395.00     2  java
04:21:05 AM  1000    314315  380.00   17.00    0.00    0.00  397.00     2  java
04:21:06 AM  1000    314315  370.00   24.00    0.00    0.00  394.00     2  java
04:21:07 AM  1000    314315  375.00   19.00    0.00    0.00  394.00     2  java
04:21:08 AM  1000    314315  364.00   31.00    0.00    0.00  395.00     2  java
04:21:09 AM  1000    314315  334.00   60.00    0.00    0.00  394.00     2  java
04:21:10 AM  1000    314315  360.00   35.00    0.00    0.00  395.00     2  java
04:21:11 AM  1000    314315  350.00   45.00    0.00    0.00  395.00     2  java
04:21:12 AM  1000    314315  355.00   39.00    0.00    0.00  394.00     2  java
04:21:13 AM  1000    314315  352.00   41.00    0.00    0.00  393.00     2  java
04:21:14 AM  1000    314315  350.00   43.00    0.00    0.00  393.00     2  java
04:21:15 AM  1000    314315  352.00   40.00    0.00    0.00  392.00     2  java
04:21:16 AM  1000    314315  365.00   29.00    0.00    0.00  394.00     2  java
04:21:17 AM  1000    314315  339.00   55.00    0.00    0.00  394.00     2  java
04:21:18 AM  1000    314315  328.00   65.00    0.00    0.00  393.00     2  java
04:21:19 AM  1000    314315  352.00   41.00    0.00    0.00  393.00     2  java
04:21:20 AM  1000    314315  335.00   57.00    0.00    0.00  392.00     2  java
04:21:21 AM  1000    314315  358.00   36.00    0.00    0.00  394.00     2  java
04:21:22 AM  1000    314315  361.00   29.00    0.00    0.00  390.00     2  java
04:21:23 AM  1000    314315  341.00   51.00    0.00    0.00  392.00     2  java
04:21:24 AM  1000    314315  364.00   30.00    0.00    0.00  394.00     2  java
04:21:25 AM  1000    314315  364.00   29.00    0.00    0.00  393.00     2  java
04:21:26 AM  1000    314315  365.00   27.00    0.00    0.00  392.00     2  java
04:21:27 AM  1000    314315  366.00   28.00    0.00    0.00  394.00     2  java
04:21:28 AM  1000    314315  361.00   31.00    0.00    0.00  392.00     2  java
04:21:29 AM  1000    314315  350.00   43.00    0.00    0.00  393.00     2  java
04:21:30 AM  1000    314315  356.00   36.00    0.00    0.00  392.00     2  java
04:21:31 AM  1000    314315  307.00   83.00    0.00    0.00  390.00     2  java
04:21:32 AM  1000    314315  288.00  103.00    0.00    0.00  391.00     2  java
04:21:33 AM  1000    314315  286.00  105.00    0.00    0.00  391.00     2  java
04:21:34 AM  1000    314315  333.00   59.00    0.00    0.00  392.00     2  java
04:21:35 AM  1000    314315  332.00   61.00    0.00    0.00  393.00     2  java
04:21:36 AM  1000    314315  340.00   51.00    0.00    0.00  391.00     2  java
04:21:37 AM  1000    314315  323.00   69.00    0.00    0.00  392.00     2  java
04:21:38 AM  1000    314315  297.00   93.00    0.00    0.00  390.00     2  java
04:21:39 AM  1000    314315  283.00  107.00    0.00    0.00  390.00     2  java
04:21:40 AM  1000    314315  314.00   78.00    0.00    0.00  392.00     2  java
04:21:41 AM  1000    314315  296.00   95.00    0.00    0.00  391.00     2  java
04:21:42 AM  1000    314315  328.00   62.00    0.00    0.00  390.00     2  java
04:21:43 AM  1000    314315  341.00   50.00    0.00    0.00  391.00     2  java
04:21:44 AM  1000    314315  341.00   48.00    0.00    0.00  389.00     2  java
04:21:45 AM  1000    314315  337.00   53.00    0.00    0.00  390.00     2  java
04:21:46 AM  1000    314315  336.00   54.00    0.00    0.00  390.00     2  java
04:21:47 AM  1000    314315  342.00   48.00    0.00    0.00  390.00     2  java
04:21:48 AM  1000    314315  329.00   60.00    0.00    0.00  389.00     2  java
04:21:49 AM  1000    314315  341.00   49.00    0.00    0.00  390.00     2  java
04:21:50 AM  1000    314315  346.00   43.00    0.00    0.00  389.00     2  java
04:21:51 AM  1000    314315  344.00   46.00    0.00    0.00  390.00     2  java
04:21:52 AM  1000    314315  344.00   46.00    0.00    0.00  390.00     2  java
04:21:53 AM  1000    314315  344.00   46.00    0.00    0.00  390.00     2  java
04:21:54 AM  1000    314315  338.00   52.00    0.00    0.00  390.00     2  java
04:21:55 AM  1000    314315  336.00   53.00    0.00    0.00  389.00     2  java
04:21:56 AM  1000    314315  344.00   47.00    0.00    0.00  391.00     2  java
04:21:57 AM  1000    314315  342.00   47.00    0.00    0.00  389.00     2  java
04:21:58 AM  1000    314315  336.00   54.00    0.00    0.00  390.00     2  java
04:21:59 AM  1000    314315  339.00   51.00    0.00    0.00  390.00     2  java
04:22:00 AM  1000    314315  345.00   45.00    0.00    0.00  390.00     2  java
04:22:01 AM  1000    314315  349.00   40.00    0.00    0.00  389.00     2  java
04:22:02 AM  1000    314315  340.00   50.00    0.00    0.00  390.00     2  java
04:22:03 AM  1000    314315  343.00   45.00    0.00    0.00  388.00     2  java
04:22:04 AM  1000    314315  307.00   83.00    0.00    0.00  390.00     2  java
04:22:05 AM  1000    314315  312.00   74.00    0.00    0.00  386.00     2  java
04:22:06 AM  1000    314315  294.00   94.00    0.00    0.00  388.00     2  java
04:22:07 AM  1000    314315  299.00   88.00    0.00    0.00  387.00     2  java
04:22:08 AM  1000    314315  316.00   72.00    0.00    0.00  388.00     2  java
04:22:09 AM  1000    314315  293.00   96.00    0.00    0.00  389.00     2  java
04:22:10 AM  1000    314315  298.00   90.00    0.00    0.00  388.00     2  java
04:22:11 AM  1000    314315  309.00   78.00    0.00    0.00  387.00     2  java
04:22:12 AM  1000    314315  313.00   76.00    0.00    0.00  389.00     2  java
04:22:13 AM  1000    314315  309.00   78.00    0.00    0.00  387.00     2  java
04:22:14 AM  1000    314315  306.00   82.00    0.00    0.00  388.00     2  java
