Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

12:52:51 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:52:52 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:52:53 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:52:54 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:52:55 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:52:56 AM  1000    179078    2.00    2.00    0.00    0.00    4.00     6  quarkus3-runner
12:52:57 AM  1000    179078    1.00    0.00    0.00    0.00    1.00     6  quarkus3-runner
12:52:58 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:52:59 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:53:00 AM  1000    179078    0.00    0.00    0.00    0.00    0.00     6  quarkus3-runner
12:53:01 AM  1000    179078  119.00   53.00    0.00    0.00  172.00     6  quarkus3-runner
12:53:02 AM  1000    179078  249.00  106.00    0.00    0.00  355.00     6  quarkus3-runner
12:53:03 AM  1000    179078  246.00  113.00    0.00    0.00  359.00     6  quarkus3-runner
12:53:04 AM  1000    179078  248.00  110.00    0.00    0.00  358.00     6  quarkus3-runner
12:53:05 AM  1000    179078  254.00  110.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:06 AM  1000    179078  246.00  114.00    0.00    0.00  360.00     6  quarkus3-runner
12:53:07 AM  1000    179078  248.00  113.00    0.00    0.00  361.00     6  quarkus3-runner
12:53:08 AM  1000    179078  247.00  118.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:09 AM  1000    179078  248.00  115.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:10 AM  1000    179078  254.00  117.00    0.00    0.00  371.00     6  quarkus3-runner
12:53:11 AM  1000    179078  251.00  113.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:12 AM  1000    179078  249.00  114.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:13 AM  1000    179078  250.00  115.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:14 AM  1000    179078  248.00  117.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:15 AM  1000    179078  253.00  117.00    0.00    0.00  370.00     6  quarkus3-runner
12:53:16 AM  1000    179078  250.00  116.00    0.00    0.00  366.00     6  quarkus3-runner
12:53:17 AM  1000    179078  249.00  113.00    0.00    0.00  362.00     6  quarkus3-runner
12:53:18 AM  1000    179078  251.00  113.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:19 AM  1000    179078  251.00  120.00    0.00    0.00  371.00     6  quarkus3-runner
12:53:20 AM  1000    179078  250.00  113.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:21 AM  1000    179078  245.00  117.00    0.00    0.00  362.00     6  quarkus3-runner
12:53:22 AM  1000    179078  251.00  112.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:23 AM  1000    179078  251.00  113.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:24 AM  1000    179078  255.00  114.00    0.00    0.00  369.00     6  quarkus3-runner
12:53:25 AM  1000    179078  249.00  113.00    0.00    0.00  362.00     6  quarkus3-runner
12:53:26 AM  1000    179078  250.00  114.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:27 AM  1000    179078  251.00  113.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:28 AM  1000    179078  252.00  112.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:29 AM  1000    179078  255.00  114.00    0.00    0.00  369.00     6  quarkus3-runner
12:53:30 AM  1000    179078  254.00  110.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:31 AM  1000    179078  265.00  102.00    0.00    0.00  367.00     6  quarkus3-runner
12:53:32 AM  1000    179078  263.00  105.00    0.00    0.00  368.00     6  quarkus3-runner
12:53:33 AM  1000    179078  264.00  104.00    0.00    0.00  368.00     6  quarkus3-runner
12:53:34 AM  1000    179078  271.00  103.00    0.00    0.00  374.00     6  quarkus3-runner
12:53:35 AM  1000    179078  265.00  100.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:36 AM  1000    179078  266.00   99.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:37 AM  1000    179078  255.00  110.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:38 AM  1000    179078  251.00  116.00    0.00    0.00  367.00     6  quarkus3-runner
12:53:39 AM  1000    179078  253.00  112.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:40 AM  1000    179078  254.00  109.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:41 AM  1000    179078  255.00  108.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:42 AM  1000    179078  248.00  116.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:43 AM  1000    179078  251.00  113.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:44 AM  1000    179078  242.00  122.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:45 AM  1000    179078  252.00  113.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:46 AM  1000    179078  246.00  117.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:47 AM  1000    179078  248.00  116.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:48 AM  1000    179078  255.00  110.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:49 AM  1000    179078  247.00  117.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:50 AM  1000    179078  250.00  114.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:51 AM  1000    179078  252.00  111.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:52 AM  1000    179078  251.00  113.00    0.00    0.00  364.00     6  quarkus3-runner
12:53:53 AM  1000    179078  247.00  116.00    0.00    0.00  363.00     6  quarkus3-runner
12:53:54 AM  1000    179078  254.00  111.00    0.00    0.00  365.00     6  quarkus3-runner
12:53:55 AM  1000    179078  250.00  115.00    0.00    0.00  365.00     6  quarkus3-runner
