Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/27/2026 	_x86_64_	(64 CPU)

11:15:42 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:15:43 PM  1000    122542  254.00    6.00    0.00    0.00  260.00     2  java
11:15:44 PM  1000    122542  225.00    7.00    0.00    0.00  232.00     2  java
11:15:45 PM  1000    122542    2.00    0.00    0.00    0.00    2.00     2  java
11:15:46 PM  1000    122542    0.00    0.00    0.00    0.00    0.00     2  java
11:15:47 PM  1000    122542    0.00    0.00    0.00    0.00    0.00     2  java
11:15:48 PM  1000    122542    0.00    0.00    0.00    0.00    0.00     2  java
11:15:49 PM  1000    122542    0.00    0.00    0.00    0.00    0.00     2  java
11:15:50 PM  1000    122542    0.00    0.00    0.00    0.00    0.00     2  java
11:15:51 PM  1000    122542    0.00    0.00    0.00    0.00    0.00     2  java
11:15:52 PM  1000    122542  194.00   12.00    0.00    0.00  206.00     2  java
11:15:53 PM  1000    122542  372.00   23.00    0.00    0.00  395.00     2  java
11:15:54 PM  1000    122542  356.00   36.00    0.00    0.00  392.00     2  java
11:15:55 PM  1000    122542  346.00   45.00    0.00    0.00  391.00     2  java
11:15:56 PM  1000    122542  324.00   65.00    0.00    0.00  389.00     2  java
11:15:57 PM  1000    122542  307.00   78.00    0.00    0.00  385.00     2  java
11:15:58 PM  1000    122542  308.00   78.00    0.00    0.00  386.00     2  java
11:15:59 PM  1000    122542  299.00   88.00    0.00    0.00  387.00     2  java
11:16:00 PM  1000    122542  306.00   80.00    0.00    0.00  386.00     2  java
11:16:01 PM  1000    122542  303.00   85.00    0.00    0.00  388.00     2  java
11:16:02 PM  1000    122542  296.00   90.00    0.00    0.00  386.00     2  java
11:16:03 PM  1000    122542  293.00   93.00    0.00    0.00  386.00     2  java
11:16:04 PM  1000    122542  287.00   99.00    0.00    0.00  386.00     2  java
11:16:05 PM  1000    122542  292.00   93.00    0.00    0.00  385.00     2  java
11:16:06 PM  1000    122542  283.00  102.00    0.00    0.00  385.00     2  java
11:16:07 PM  1000    122542  293.00   93.00    0.00    0.00  386.00     2  java
11:16:08 PM  1000    122542  292.00   91.00    0.00    0.00  383.00     2  java
11:16:09 PM  1000    122542  292.00   94.00    0.00    0.00  386.00     2  java
11:16:10 PM  1000    122542  292.00   94.00    0.00    0.00  386.00     2  java
11:16:11 PM  1000    122542  283.00  102.00    0.00    0.00  385.00     2  java
11:16:12 PM  1000    122542  292.00   93.00    0.00    0.00  385.00     2  java
11:16:13 PM  1000    122542  278.00  105.00    0.00    0.00  383.00     2  java
11:16:14 PM  1000    122542  277.00  108.00    0.00    0.00  385.00     2  java
11:16:15 PM  1000    122542  285.00   99.00    0.00    0.00  384.00     2  java
11:16:16 PM  1000    122542  277.00  106.00    0.00    0.00  383.00     2  java
11:16:17 PM  1000    122542  275.00  108.00    0.00    0.00  383.00     2  java
11:16:18 PM  1000    122542  271.00  114.00    0.00    0.00  385.00     2  java
11:16:19 PM  1000    122542  275.00  108.00    0.00    0.00  383.00     2  java
11:16:20 PM  1000    122542  280.00  103.00    0.00    0.00  383.00     2  java
11:16:21 PM  1000    122542  270.00  115.00    0.00    0.00  385.00     2  java
11:16:22 PM  1000    122542  279.00  104.00    0.00    0.00  383.00     2  java
11:16:23 PM  1000    122542  277.00  107.00    0.00    0.00  384.00     2  java
11:16:24 PM  1000    122542  272.00  110.00    0.00    0.00  382.00     2  java
11:16:25 PM  1000    122542  271.00  112.00    0.00    0.00  383.00     2  java
11:16:26 PM  1000    122542  261.00  122.00    0.00    0.00  383.00     2  java
11:16:27 PM  1000    122542  256.00  126.00    0.00    0.00  382.00     2  java
11:16:28 PM  1000    122542  269.00  113.00    0.00    0.00  382.00     2  java
11:16:29 PM  1000    122542  252.00  128.00    0.00    0.00  380.00     2  java
11:16:30 PM  1000    122542  247.00  135.00    0.00    0.00  382.00     2  java
11:16:31 PM  1000    122542  241.00  140.00    0.00    0.00  381.00     2  java
11:16:32 PM  1000    122542  255.00  127.00    0.00    0.00  382.00     2  java
11:16:33 PM  1000    122542  269.00  114.00    0.00    0.00  383.00     2  java
11:16:34 PM  1000    122542  268.00  114.00    0.00    0.00  382.00     2  java
11:16:35 PM  1000    122542  246.00  135.00    0.00    0.00  381.00     2  java
11:16:36 PM  1000    122542  246.00  135.00    0.00    0.00  381.00     2  java
11:16:37 PM  1000    122542  247.00  134.00    0.00    0.00  381.00     2  java
11:16:38 PM  1000    122542  237.00  142.00    0.00    0.00  379.00     2  java
11:16:39 PM  1000    122542  235.00  143.00    0.00    0.00  378.00     2  java
11:16:40 PM  1000    122542  231.00  147.00    0.00    0.00  378.00     2  java
11:16:41 PM  1000    122542  222.00  154.00    0.00    0.00  376.00     2  java
11:16:42 PM  1000    122542  213.00  165.00    0.00    0.00  378.00     2  java
11:16:43 PM  1000    122542  215.00  162.00    0.00    0.00  377.00     2  java
11:16:44 PM  1000    122542  226.00  153.00    0.00    0.00  379.00     2  java
11:16:45 PM  1000    122542  219.00  159.00    0.00    0.00  378.00     2  java
11:16:46 PM  1000    122542  224.00  154.00    0.00    0.00  378.00     2  java
11:16:47 PM  1000    122542  206.00  172.00    0.00    0.00  378.00     2  java
11:16:48 PM  1000    122542  205.00  172.00    0.00    0.00  377.00     2  java
11:16:49 PM  1000    122542  214.00  164.00    0.00    0.00  378.00     2  java
11:16:50 PM  1000    122542  202.00  175.00    0.00    0.00  377.00     2  java
11:16:51 PM  1000    122542  189.00  186.00    0.00    0.00  375.00     2  java
11:16:52 PM  1000    122542  200.00  181.00    0.00    0.00  381.00     2  java
11:16:53 PM  1000    122542  197.00  183.00    0.00    0.00  380.00     2  java
11:16:54 PM  1000    122542  195.00  184.00    0.00    0.00  379.00     2  java
11:16:55 PM  1000    122542  180.00  195.00    0.00    0.00  375.00     2  java
11:16:56 PM  1000    122542  198.00  179.00    0.00    0.00  377.00     2  java
11:16:57 PM  1000    122542  208.00  168.00    0.00    0.00  376.00     2  java
11:16:58 PM  1000    122542  199.00  177.00    0.00    0.00  376.00     2  java
11:16:59 PM  1000    122542  191.00  183.00    0.00    0.00  374.00     2  java
11:17:00 PM  1000    122542  185.00  190.00    0.00    0.00  375.00     2  java
11:17:01 PM  1000    122542  183.00  191.00    0.00    0.00  374.00     2  java
11:17:02 PM  1000    122542  186.00  185.00    0.00    0.00  371.00     2  java
11:17:03 PM  1000    122542  188.00  186.00    0.00    0.00  374.00     2  java
