Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

04:11:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:11:52 AM  all    4.84    0.00    0.72    0.37    0.09    0.03    0.00    0.00    0.00   93.94
04:11:52 AM    0    0.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   97.00
04:11:52 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM    2   84.85    0.00    7.07    2.02    0.00    0.00    0.00    0.00    0.00    6.06
04:11:52 AM    3    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   99.00
04:11:52 AM    4   89.11    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00    8.91
04:11:52 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM    6   36.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   61.00
04:11:52 AM    7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:11:52 AM    8   81.00    0.00    2.00    1.00    1.00    0.00    0.00    0.00    0.00   15.00
04:11:52 AM    9    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:11:52 AM   10    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
04:11:52 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   16    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
04:11:52 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   19    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
04:11:52 AM   20    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:11:52 AM   21    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:11:52 AM   22    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
04:11:52 AM   23    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:11:52 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:11:52 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
