procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2440 389677248      0 979416    0    0     2     2    0    0  0  0 100  0  0
 4  0   2440 389587552      0 1034860    0    0 56420 58500 9039 8381  5  0 94  1  0
 3  0   2440 389397024      0 1045392    0    0  9524  1000 13402 10737  4  1 95  0  0
 5  0   2440 389337824      0 1049304    0    0  3708    12 8270 7192  4  0 95  0  0
 2  0   2440 389298656      0 1053112    0    0  3664     4 12892 7990  5  1 94  0  0
 1  0   2440 389288672      0 1062248    0    0 10592    32 6726 8422  4  0 96  0  0
 1  0   2440 389184384      0 1083480    0    0 21548     4 5362 7567  3  0 97  0  0
 0  0   2440 389127680      0 1087464    0    0  4712  3060 3495 4414  2  0 98  0  0
 3  0   2440 389080000      0 1088812    0    0  1436   140 2831 9443  2  0 98  0  0
69  0   2440 389049888      0 1090284    0    0  1216    12 8748 95100  7  1 93  0  0
99  0   2440 389047392      0 1090296    0    0     0     0 8378 205421  6  1 93  0  0
104  0   2440 389024224      0 1090632    0    0   124    48 9114 135261  7  1 93  0  0
107  0   2440 389006112      0 1094648    0    0  4088    40 10505 349570  7  1 92  0  0
61  0   2440 388998976      0 1097732    0    0   184   224 9945 121081  7  1 92  0  0
63  0   2440 388987904      0 1097928    0    0    64    28 9266 215102  6  1 93  0  0
94  0   2440 388962016      0 1097956    0    0    16     8 9020 34567  6  1 93  0  0
106  0   2440 388953984      0 1098220    0    0   136     4 10127 297612  6  1 93  0  0
105  0   2440 388952512      0 1098280    0    0    64    40 9833 297788  6  1 93  0  0
52  0   2440 388910752      0 1099868    0    0  1248   600 10200 232462  6  1 93  0  0
33  0   2440 388830144      0 1100560    0    0    16     0 10008 167735  6  1 93  0  0
62  0   2440 388820608      0 1100684    0    0     0    24 10123 111574  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
100  0   2440 388733664      0 1101708    0    0   620    16 12386 1124957  5  2 93  0  0
55  0   2440 388707968      0 1102716    0    0    64     4 11874 775562  5  2 93  0  0
65  0   2440 388706176      0 1103256    0    0   452    40 11565 667747  6  1 93  0  0
103  0   2440 388705824      0 1103340    0    0     0     4 11856 1002281  5  2 93  0  0
106  0   2440 388704000      0 1103460    0    0     0    20 12209 1044291  5  2 93  0  0
103  0   2440 388703936      0 1103576    0    0     4     8 12358 1050049  5  2 93  0  0
105  0   2440 388683328      0 1104556    0    0   244    24 11436 596313  6  1 93  0  0
104  0   2440 388681472      0 1104700    0    0    44   176 10598 217506  6  1 93  0  0
106  0   2440 388681120      0 1104824    0    0     0    44 10189 36676  6  1 93  0  0
104  0   2440 388678464      0 1105028    0    0     0    12 10550 36983  6  1 93  0  0
47  0   2440 388675040      0 1106044    0    0   456     0 10924 38687  6  1 93  0  0
78  0   2440 388674496      0 1107124    0    0    40    36 11073 38526  6  1 93  0  0
92  0   2440 388606784      0 1096740    0    0    16     8 11373 42970  6  1 93  0  0
103  0   2440 388602752      0 1096956    0    0     0    12 11055 257353  6  1 93  0  0
33  0   2440 388601568      0 1097164    0    0     0    40 10973 46417  6  1 93  0  0
59  0   2440 388600576      0 1097600    0    0   324    12 11473 44484  6  1 93  0  0
91  0   2440 388600416      0 1098512    0    0    20     0 14082 1145200  5  2 93  0  0
103  0   2440 388599904      0 1098728    0    0   136   644 14653 1601496  4  3 93  0  0
84  0   2440 388599712      0 1099216    0    0   276    20 11962 567243  5  2 93  0  0
104  0   2440 388594176      0 1099756    0    0     0     4 12148 92585  6  1 92  0  0
104  0   2440 388594016      0 1099888    0    0     0     0 11280 150549  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
101  0   2440 388569920      0 1101632    0    0    16   388 14218 623830  6  2 93  0  0
85  0   2440 388568960      0 1102512    0    0   252   560 12700 176231  6  1 92  0  0
71  0   2440 388565504      0 1103032    0    0    16    28 12091 98947  6  1 93  0  0
103  0   2440 388565568      0 1103560    0    0   128     8 13886 879933  5  2 93  0  0
78  0   2440 388523104      0 1104304    0    0     4    12 14112 677558  5  2 93  0  0
77  0   2440 388519264      0 1105104    0    0   504     0 12287 65007  6  1 93  0  0
 6  0   2440 388516000      0 1105320    0    0     0   140 12239 62813  6  1 93  0  0
12  0   2440 388507456      0 1105944    0    0     0    24 13335 65520  6  1 92  0  0
50  0   2440 388506304      0 1106232    0    0    16     0 12051 61915  6  1 93  0  0
38  0   2440 388501760      0 1106988    0    0   104     8 13189 63406  6  1 92  0  0
30  0   2440 388451456      0 1109436    0    0     0    20 13384 63117  6  2 92  0  0
56  0   2440 388433152      0 1110024    0    0   228  2656 13051 64594  6  1 93  0  0
14  0   2440 388434688      0 1110380    0    0    64    12 12967 67563  6  2 93  0  0
59  0   2440 388437504      0 1110676    0    0     0     0 13106 66562  6  1 93  0  0
46  0   2440 388434176      0 1110960    0    0     0    28 13482 67594  6  2 92  0  0
52  0   2440 388415520      0 1112464    0    0   144     8 13921 66146  6  2 92  0  0
30  0   2440 388412224      0 1112884    0    0   148  1088 13226 67435  6  2 92  0  0
16  0   2440 388411936      0 1113172    0    0     0    24 12375 64477  6  1 93  0  0
34  0   2440 388410752      0 1113468    0    0     0     4 12030 59940  6  1 93  0  0
31  0   2440 388409600      0 1114144    0    0    16     8 15466 66680  6  2 92  0  0
28  0   2440 388323712      0 1117420    0    0    28    24 14044 66131  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
80  0   2440 388321504      0 1117796    0    0    92  2928 13417 67379  6  1 93  0  0
35  0   2440 388321024      0 1118812    0    0     0     4 14475 70852  6  2 92  0  0
65  0   2440 388320416      0 1119520    0    0    84     0 13990 109962  6  2 92  0  0
23  0   2440 388320512      0 1120044    0    0    64    12 13683 70226  6  2 93  0  0
47  0   2440 388320128      0 1120328    0    0     0   224 13202 71956  6  2 93  0  0
 9  0   2440 388336640      0 1120768    0    0   160  1360 13970 80970  6  2 92  0  0
23  0   2440 388336960      0 1121064    0    0     0    28 12629 66971  6  1 93  0  0
25  0   2440 388336320      0 1121812    0    0    16    12 13588 68938  6  2 92  0  0
24  0   2440 388336448      0 1122512    0    0     0     0 13206 68610  6  1 93  0  0
63  0   2440 388321504      0 1126392    0    0   128   128 13754 66814  7  2 92  0  0
19  0   2440 388323840      0 1127232    0    0     0  3228 12826 70566  6  2 92  0  0
38  0   2440 388323168      0 1127516    0    0     0     8 13423 70502  6  2 93  0  0
57  0   2440 388318144      0 1128216    0    0    16     8 14951 81992  6  2 92  0  0
73  0   2440 388318784      0 1128892    0    0     0    12 16611 659309  5  2 92  0  0
33  0   2440 388318304      0 1129268    0    0     0     0 15879 680322  5  3 93  0  0
12  0   2440 388315712      0 1129560    0    0     0   596 14521 98067  5  2 92  0  0
77  0   2440 388303488      0 1129848    0    0     0  1860 16137 360457  5  2 92  0  0
74  0   2440 388303008      0 1130648    0    0    16     0 17274 864304  5  3 92  0  0
97  0   2440 388302848      0 1131348    0    0     0     8 17804 563889  5  3 92  0  0
68  0   2440 388301728      0 1134472    0    0   128    16 18806 984174  6  3 91  0  0
85  0   2440 388288448      0 1131084    0    0   176     0 19468 665007  6  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
72  0   2440 388289408      0 1131376    0    0     0  2192 17506 312390  5  3 92  0  0
10  0   2440 388291808      0 1132168    0    0     0     8 16497 289557  6  3 92  0  0
86  0   2440 388291040      0 1133644    0    0     0     0 18170 753487  5  3 92  0  0
54  0   2440 388290528      0 1133944    0    0     0     8 14882 167136  5  2 92  0  0
23  0   2440 388291456      0 1134660    0    0    76   136 16458 363884  5  3 92  0  0
 8  0   2440 388295488      0 1134956    0    0     4  2412 16752 590618  5  3 92  0  0
72  0   2440 388295744      0 1135708    0    0    32     8 17065 507238  5  3 92  0  0
86  0   2440 388295200      0 1136352    0    0    16     0 17104 720908  5  3 92  0  0
62  0   2440 388294976      0 1139584    0    0   112     8 19148 959415  5  3 91  0  0
22  0   2440 388295008      0 1139960    0    0     0     8 16448 748133  5  3 92  0  0
77  0   2440 388295232      0 1140696    0    0     0  3460 17251 444943  5  3 92  0  0
81  0   2440 388295488      0 1142064    0    0  1152     0 17150 667693  5  3 92  0  0
68  0   2440 388312960      0 1142892    0    0    64    12 18414 756004  5  3 92  0  0
83  0   2440 388312800      0 1143180    0    0     0     0 18040 1493934  4  3 93  0  0
79  0   2440 388304960      0 1143552    0    0     0   136 17466 502716  5  3 92  0  0
32  0   2440 388300288      0 1144252    0    0     8   920 19179 918067  5  3 92  0  0
75  0   2440 388299840      0 1144620    0    0     0    32 16763 345786  5  3 92  0  0
92  0   2440 388280800      0 1144900    0    0     0     8 17344 604391  5  3 92  0  0
26  0   2440 388279808      0 1148564    0    0     0    88 18078 494835  6  3 91  0  0
59  0   2440 388276992      0 1149252    0    0     0   528 16406 225833  6  2 92  0  0
85  0   2440 388266592      0 1150056    0    0     0  3936 17895 1110955  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0   2440 388249120      0 1151144    0    0    16     8 18437 1231474  5  3 92  0  0
