Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

02:27:00 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:27:01 AM  1000    252272  319.00    9.00    0.00    0.00  328.00     2  java
02:27:02 AM  1000    252272  303.00    5.00    0.00    0.00  308.00     2  java
02:27:03 AM  1000    252272  315.00    7.00    0.00    0.00  322.00     2  java
02:27:04 AM  1000    252272  277.00    3.00    0.00    0.00  280.00     2  java
02:27:05 AM  1000    252272  215.00    1.00    0.00    0.00  216.00     2  java
02:27:06 AM  1000    252272  110.00    0.00    0.00    0.00  110.00     2  java
02:27:07 AM  1000    252272    0.00    0.00    0.00    0.00    0.00     2  java
02:27:08 AM  1000    252272    0.00    0.00    0.00    0.00    0.00     2  java
02:27:09 AM  1000    252272    0.00    0.00    0.00    0.00    0.00     2  java
02:27:10 AM  1000    252272  187.00    7.00    0.00    0.00  194.00     2  java
02:27:11 AM  1000    252272  379.00   11.00    0.00    0.00  390.00     2  java
02:27:12 AM  1000    252272  383.00   12.00    0.00    0.00  395.00     2  java
02:27:13 AM  1000    252272  371.00   20.00    0.00    0.00  391.00     2  java
02:27:14 AM  1000    252272  367.00   24.00    0.00    0.00  391.00     2  java
02:27:15 AM  1000    252272  362.00   28.00    0.00    0.00  390.00     2  java
02:27:16 AM  1000    252272  362.00   27.00    0.00    0.00  389.00     2  java
02:27:17 AM  1000    252272  364.00   26.00    0.00    0.00  390.00     2  java
02:27:18 AM  1000    252272  365.00   25.00    0.00    0.00  390.00     2  java
02:27:19 AM  1000    252272  365.00   25.00    0.00    0.00  390.00     2  java
02:27:20 AM  1000    252272  358.00   31.00    0.00    0.00  389.00     2  java
02:27:21 AM  1000    252272  351.00   37.00    0.00    0.00  388.00     2  java
02:27:22 AM  1000    252272  354.00   34.00    0.00    0.00  388.00     2  java
02:27:23 AM  1000    252272  358.00   31.00    0.00    0.00  389.00     2  java
02:27:24 AM  1000    252272  350.00   37.00    0.00    0.00  387.00     2  java
02:27:25 AM  1000    252272  347.00   39.00    0.00    0.00  386.00     2  java
02:27:26 AM  1000    252272  345.00   40.00    0.00    0.00  385.00     2  java
02:27:27 AM  1000    252272  340.00   46.00    0.00    0.00  386.00     2  java
02:27:28 AM  1000    252272  334.00   50.00    0.00    0.00  384.00     2  java
02:27:29 AM  1000    252272  313.00   68.00    0.00    0.00  381.00     2  java
02:27:30 AM  1000    252272  314.00   65.00    0.00    0.00  379.00     2  java
02:27:31 AM  1000    252272  299.00   76.00    0.00    0.00  375.00     2  java
02:27:32 AM  1000    252272  302.00   74.00    0.00    0.00  376.00     2  java
02:27:33 AM  1000    252272  312.00   66.00    0.00    0.00  378.00     2  java
02:27:34 AM  1000    252272  315.00   65.00    0.00    0.00  380.00     2  java
02:27:35 AM  1000    252272  302.00   75.00    0.00    0.00  377.00     2  java
02:27:36 AM  1000    252272  304.00   73.00    0.00    0.00  377.00     2  java
02:27:37 AM  1000    252272  302.00   76.00    0.00    0.00  378.00     2  java
02:27:38 AM  1000    252272  300.00   76.00    0.00    0.00  376.00     2  java
02:27:39 AM  1000    252272  305.00   73.00    0.00    0.00  378.00     2  java
02:27:40 AM  1000    252272  298.00   78.00    0.00    0.00  376.00     2  java
02:27:41 AM  1000    252272  303.00   74.00    0.00    0.00  377.00     2  java
02:27:42 AM  1000    252272  297.00   80.00    0.00    0.00  377.00     2  java
02:27:43 AM  1000    252272  298.00   79.00    0.00    0.00  377.00     2  java
02:27:44 AM  1000    252272  304.00   73.00    0.00    0.00  377.00     2  java
02:27:45 AM  1000    252272  300.00   76.00    0.00    0.00  376.00     2  java
02:27:46 AM  1000    252272  301.00   76.00    0.00    0.00  377.00     2  java
02:27:47 AM  1000    252272  299.00   78.00    0.00    0.00  377.00     2  java
02:27:48 AM  1000    252272  303.00   73.00    0.00    0.00  376.00     2  java
02:27:49 AM  1000    252272  300.00   76.00    0.00    0.00  376.00     2  java
02:27:50 AM  1000    252272  300.00   77.00    0.00    0.00  377.00     2  java
02:27:51 AM  1000    252272  298.00   78.00    0.00    0.00  376.00     2  java
02:27:52 AM  1000    252272  296.00   81.00    0.00    0.00  377.00     2  java
02:27:53 AM  1000    252272  303.00   74.00    0.00    0.00  377.00     2  java
02:27:54 AM  1000    252272  297.00   79.00    0.00    0.00  376.00     2  java
02:27:55 AM  1000    252272  301.00   76.00    0.00    0.00  377.00     2  java
02:27:56 AM  1000    252272  303.00   74.00    0.00    0.00  377.00     2  java
02:27:57 AM  1000    252272  305.00   71.00    0.00    0.00  376.00     2  java
02:27:58 AM  1000    252272  303.00   75.00    0.00    0.00  378.00     2  java
02:27:59 AM  1000    252272  304.00   72.00    0.00    0.00  376.00     2  java
02:28:00 AM  1000    252272  297.00   79.00    0.00    0.00  376.00     2  java
02:28:01 AM  1000    252272  304.00   74.00    0.00    0.00  378.00     2  java
02:28:02 AM  1000    252272  316.00   64.00    0.00    0.00  380.00     2  java
02:28:03 AM  1000    252272  297.00   80.00    0.00    0.00  377.00     2  java
02:28:04 AM  1000    252272  301.00   75.00    0.00    0.00  376.00     2  java
02:28:05 AM  1000    252272  306.00   70.00    0.00    0.00  376.00     2  java
02:28:06 AM  1000    252272  300.00   77.00    0.00    0.00  377.00     2  java
02:28:07 AM  1000    252272  300.00   74.00    0.00    0.00  374.00     2  java
