procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2440 390199232      0 957944    0    0     2     2    0    0  0  0 100  0  0
 3  0   2440 390097184      0 1008044    0    0 50892     0 8665 7404  5  0 95  0  0
 2  0   2440 390041024      0 1024828    0    0 15824  1000 13425 9868  5  1 94  0  0
 3  0   2440 389977312      0 1030000    0    0  5324    12 8094 7581  3  0 96  0  0
 4  0   2440 389914304      0 1033336    0    0  3660     4 14156 7687  6  1 94  0  0
 8  0   2440 389796704      0 1042228    0    0 10688    32 9251 9624  5  0 94  0  0
 0  1   2440 389754112      0 1063304    0    0 20580     4 5373 7991  3  0 97  0  0
 0  0   2440 389700256      0 1068356    0    0  5620   800 3824 5014  2  0 98  0  0
 6  0   2440 389678400      0 1069840    0    0  1344     0 2265 4399  1  0 99  0  0
 7  0   2440 389636352      0 1071164    0    0  1188     4 8102 15530  6  0 93  0  0
 7  0   2440 389615680      0 1071272    0    0   188   140 8394 18320  7  0 93  0  0
 8  0   2440 389584960      0 1075680    0    0  4212    80 10393 26110  7  0 92  0  0
 7  0   2440 389553664      0 1076280    0    0   476   224 11573 33276  7  1 92  0  0
 6  0   2440 389502080      0 1077368    0    0   668     0 13349 50403  7  1 92  0  0
 9  0   2440 389404224      0 1078452    0    0   672    28 14052 59160  7  1 92  0  0
 6  0   2440 389387520      0 1079212    0    0   180     8 15154 60255  7  1 92  0  0
 7  0   2440 389369344      0 1079508    0    0     0     4 13708 62616  6  1 93  0  0
 8  0   2440 389333216      0 1079732    0    0   120 49644 14492 64342  6  1 93  0  0
 7  0   2440 389292608      0 1080300    0    0     0     4 13847 59137  7  1 92  0  0
 7  0   2440 389280352      0 1080500    0    0    16     8 14355 73670  6  1 93  0  0
 7  0   2440 389278368      0 1081040    0    0     0   136 14770 71409  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2440 389265696      0 1082552    0    0   364    16 14892 69124  7  1 92  0  0
 7  0   2440 389262048      0 1082848    0    0     4  1456 16272 80293  6  1 93  0  0
 6  0   2440 389256832      0 1083368    0    0   316    48 17210 86173  6  1 92  0  0
 8  0   2440 389259520      0 1083700    0    0     4     4 19006 88709  6  1 92  0  0
 6  0   2440 389263648      0 1084072    0    0    16    12 21444 107291  7  2 92  0  0
 7  0   2440 389205376      0 1084984    0    0   164     8 21331 104592  7  2 92  0  0
 7  0   2440 389184768      0 1085652    0    0   212    20 22385 127252  6  2 92  0  0
 9  0   2440 389168320      0 1087480    0    0   364    36 25869 145529  7  2 90  0  0
 7  0   2440 389168640      0 1088016    0    0     0   184 26449 145167  6  2 91  0  0
10  0   2440 389152416      0 1088560    0    0     0     4 33639 190909  7  4 90  0  0
 8  0   2440 389066688      0 1092488    0    0   476     8 37121 216913  7  4 89  0  0
 6  0   2440 389074880      0 1093444    0    0     0    12 35010 216285  7  4 89  0  0
 7  0   2440 389075616      0 1094520    0    0   124     8 35004 202071  7  4 90  0  0
10  0   2440 389074336      0 1095600    0    0     0     4 35748 221660  7  4 89  0  0
10  0   2440 389032544      0 1099548    0    0    80    48 36480 211739  8  4 88  0  0
 6  0   2440 389026368      0 1101412    0    0   320     4 35952 220376  7  4 90  0  0
 8  0   2440 388903296      0 1103716    0    0    72     8 39432 216012  8  4 88  0  0
10  0   2440 388885600      0 1104760    0    0    60   440 35996 223503  6  4 90  0  0
 4  0   2440 388775424      0 1106364    0    0   124    20 37715 220044  7  4 89  0  0
 6  0   2440 388775776      0 1108068    0    0   256   600 36646 209834  7  4 89  0  0
 7  0   2440 388771456      0 1115836    0    0   220   340 36487 218840  7  4 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2440 388778080      0 1116936    0    0    76   460 36288 223037  7  4 89  0  0
 6  0   2440 388774016      0 1118792    0    0    84     0 37159 220341  7  4 89  0  0
 6  0   2440 388775296      0 1120584    0    0     0    12 37394 219403  7  4 89  0  0
 4  0   2440 388774944      0 1122492    0    0    32    16 38901 217469  7  4 89  0  0
 5  0   2440 388772544      0 1123532    0    0     0     4 35898 236686  7  4 90  0  0
 4  0   2440 388769376      0 1124564    0    0     8 39268 35740 246211  7  3 90  0  0
 5  0   2440 388766784      0 1125512    0    0     0     8 35343 247097  7  3 90  0  0
 7  0   2440 388766592      0 1126628    0    0    16    20 34458 248759  7  3 90  0  0
 6  0   2440 388770784      0 1128932    0    0    20   128 35205 246183  8  3 88  0  0
 7  0   2440 388695168      0 1136372    0    0    64    20 34637 243831  8  3 88  0  0
 8  0   2440 388675264      0 1138208    0    0     0     8 35517 241427  7  3 90  0  0
 5  0   2440 388675072      0 1139460    0    0   216     8 35882 245085  7  3 90  0  0
 7  0   2440 388676896      0 1140584    0    0     0     4 38840 236850  7  4 89  0  0
10  0   2440 388677888      0 1141620    0    0     0     8 37317 223617  7  4 89  0  0
 6  0   2440 388680640      0 1143768    0    0   200    12 35498 220975  7  4 89  0  0
12  0   2440 388659616      0 1144816    0    0     0     8 36870 234039  7  4 89  0  0
