Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

05:01:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:01:44 AM  1000    346964  281.00    6.00    0.00    0.00  287.00     2  java
05:01:45 AM  1000    346964  291.00    7.00    0.00    0.00  298.00     2  java
05:01:46 AM  1000    346964  299.00    4.00    0.00    0.00  303.00     2  java
05:01:47 AM  1000    346964  284.00    4.00    0.00    0.00  288.00     2  java
05:01:48 AM  1000    346964  235.00    5.00    0.00    0.00  240.00     2  java
05:01:49 AM  1000    346964  262.00    3.00    0.00    0.00  265.00     2  java
05:01:50 AM  1000    346964  317.00    3.00    0.00    0.00  320.00     2  java
05:01:51 AM  1000    346964  174.00    1.00    0.00    0.00  175.00     2  java
05:01:52 AM  1000    346964    1.00    0.00    0.00    0.00    1.00     2  java
05:01:53 AM  1000    346964    0.00    0.00    0.00    0.00    0.00     2  java
05:01:54 AM  1000    346964   65.00    3.00    0.00    0.00   68.00     2  java
05:01:55 AM  1000    346964  380.00    6.00    0.00    0.00  386.00     2  java
05:01:56 AM  1000    346964  386.00    8.00    0.00    0.00  394.00     2  java
05:01:57 AM  1000    346964  378.00   14.00    0.00    0.00  392.00     2  java
05:01:58 AM  1000    346964  379.00   15.00    0.00    0.00  394.00     2  java
05:01:59 AM  1000    346964  369.00   20.00    0.00    0.00  389.00     2  java
05:02:00 AM  1000    346964  368.00   22.00    0.00    0.00  390.00     2  java
05:02:01 AM  1000    346964  369.00   22.00    0.00    0.00  391.00     2  java
05:02:02 AM  1000    346964  367.00   24.00    0.00    0.00  391.00     2  java
05:02:03 AM  1000    346964  367.00   21.00    0.00    0.00  388.00     2  java
05:02:04 AM  1000    346964  366.00   24.00    0.00    0.00  390.00     2  java
05:02:05 AM  1000    346964  363.00   26.00    0.00    0.00  389.00     2  java
05:02:06 AM  1000    346964  365.00   25.00    0.00    0.00  390.00     2  java
05:02:07 AM  1000    346964  359.00   29.00    0.00    0.00  388.00     2  java
05:02:08 AM  1000    346964  359.00   31.00    0.00    0.00  390.00     2  java
05:02:09 AM  1000    346964  360.00   27.00    0.00    0.00  387.00     2  java
05:02:10 AM  1000    346964  358.00   30.00    0.00    0.00  388.00     2  java
05:02:11 AM  1000    346964  356.00   32.00    0.00    0.00  388.00     2  java
05:02:12 AM  1000    346964  349.00   39.00    0.00    0.00  388.00     2  java
05:02:13 AM  1000    346964  352.00   36.00    0.00    0.00  388.00     2  java
05:02:14 AM  1000    346964  351.00   37.00    0.00    0.00  388.00     2  java
05:02:15 AM  1000    346964  339.00   46.00    0.00    0.00  385.00     2  java
05:02:16 AM  1000    346964  341.00   45.00    0.00    0.00  386.00     2  java
05:02:17 AM  1000    346964  317.00   64.00    0.00    0.00  381.00     2  java
05:02:18 AM  1000    346964  308.00   71.00    0.00    0.00  379.00     2  java
05:02:19 AM  1000    346964  313.00   67.00    0.00    0.00  380.00     2  java
05:02:20 AM  1000    346964  309.00   69.00    0.00    0.00  378.00     2  java
05:02:21 AM  1000    346964  307.00   73.00    0.00    0.00  380.00     2  java
05:02:22 AM  1000    346964  309.00   70.00    0.00    0.00  379.00     2  java
05:02:23 AM  1000    346964  307.00   72.00    0.00    0.00  379.00     2  java
05:02:24 AM  1000    346964  312.00   67.00    0.00    0.00  379.00     2  java
05:02:25 AM  1000    346964  306.00   73.00    0.00    0.00  379.00     2  java
05:02:26 AM  1000    346964  307.00   72.00    0.00    0.00  379.00     2  java
05:02:27 AM  1000    346964  306.00   74.00    0.00    0.00  380.00     2  java
05:02:28 AM  1000    346964  311.00   68.00    0.00    0.00  379.00     2  java
05:02:29 AM  1000    346964  307.00   72.00    0.00    0.00  379.00     2  java
05:02:30 AM  1000    346964  308.00   71.00    0.00    0.00  379.00     2  java
05:02:31 AM  1000    346964  307.00   72.00    0.00    0.00  379.00     2  java
