procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2440 389464416      0 973860    0    0     2     2    0    0  0  0 100  0  0
 3  0   2440 389352960      0 1030220    0    0 56768   944 9258 8223  5  0 94  0  0
 2  0   2440 389224896      0 1039956    0    0  9500     0 13380 9781  4  1 95  0  0
 6  0   2440 389191904      0 1043476    0    0  3456     0 7831 6258  4  0 95  0  0
 0  0   2440 389152128      0 1047040    0    0  3564    16 13229 8395  5  1 94  0  0
 1  0   2440 389123328      0 1055800    0    0 10412   156 6077 8178  3  0 97  0  0
 1  0   2440 389019840      0 1077584    0    0 21816     4 5118 7547  3  0 97  0  0
 0  0   2440 388965888      0 1081356    0    0  5008   964 3705 4682  2  0 98  0  0
 6  0   2440 388921888      0 1082824    0    0  1428   304 2866 9842  2  0 98  0  0
58  0   2440 388898368      0 1084308    0    0  1168    12 8718 106252  7  1 93  0  0
91  0   2440 388895616      0 1084456    0    0    64     4 9224 45076  7  1 92  0  0
104  0   2440 388886560      0 1084556    0    0     0    44 9483 213005  7  1 92  0  0
104  0   2440 388870688      0 1087616    0    0  3088     4 10175 256919  7  1 93  0  0
93  0   2440 388852544      0 1088656    0    0   648     0 9631 297243  6  1 93  0  0
41  0   2440 388843488      0 1089300    0    0   368    28 9495 192624  6  1 93  0  0
63  0   2440 388748800      0 1090264    0    0   412   144 10270 544817  6  1 93  0  0
18  0   2440 388735968      0 1090384    0    0     0     4 9901 232404  6  1 93  0  0
103  0   2440 388731424      0 1090504    0    0     0    40 9723 212314  6  1 93  0  0
98  0   2440 388730688      0 1090608    0    0   104     4 9755 309471  6  1 93  0  0
53  0   2440 388728416      0 1091036    0    0   224    20 9581 219771  6  1 93  0  0
85  0   2440 388725504      0 1091152    0    0     0     0 12393 739803  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
103  0   2440 388722176      0 1091612    0    0   344     8 10725 367850  6  1 93  0  0
85  0   2440 388722560      0 1092344    0    0     0     4 10484 195389  6  1 93  0  0
103  0   2440 388720768      0 1092688    0    0   244    40 11897 832988  5  2 93  0  0
104  0   2440 388721184      0 1092800    0    0     4    12 12070 917697  5  2 93  0  0
98  0   2440 388699488      0 1093196    0    0    76   124 12027 763933  5  2 93  0  0
79  0   2440 388660704      0 1094088    0    0    48    28 11771 781010  5  2 93  0  0
67  0   2440 388617088      0 1094952    0    0   480 25928 11435 439752  6  1 93  0  0
17  0   2440 388615296      0 1095132    0    0    88    56 10466 91374  6  1 93  0  0
97  0   2440 388614368      0 1095652    0    0     0    44 10042 36653  6  1 93  0  0
76  0   2440 388611072      0 1092356    0    0    16     4 10810 38257  6  1 93  0  0
103  0   2440 388595936      0 1093328    0    0   256     8 11239 278308  6  1 93  0  0
103  0   2440 388570496      0 1094624    0    0    16    28 10492 38055  6  1 93  0  0
104  0   2440 388557728      0 1095140    0    0    16    16 10340 48422  6  1 93  0  0
36  0   2440 388550784      0 1095820    0    0   184     4 10612 40780  6  1 93  0  0
103  0   2440 388542528      0 1096336    0    0    16   164 10943 261721  6  1 93  0  0
103  0   2440 388537088      0 1096464    0    0     0    12 11355 193860  6  1 93  0  0
105  0   2440 388536416      0 1096668    0    0     0   380 11509 423816  5  1 93  0  0
103  0   2440 388531808      0 1096880    0    0    32   960 11390 295885  5  1 93  0  0
94  0   2440 388531584      0 1097096    0    0     0    12 12482 739612  5  2 93  0  0
103  0   2440 388518048      0 1100408    0    0     0    12 13615 708098  6  2 92  0  0
95  0   2440 388518368      0 1100528    0    0     0     0 12303 370466  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0   2440 388490272      0 1102496    0    0     0    16 12077 168775  6  2 92  0  0
103  0   2440 388490112      0 1102780    0    0    64    24 11302 63810  6  1 93  0  0
95  0   2440 388466432      0 1103368    0    0    80     8 13485 589246  5  2 93  0  0
94  0   2440 388457728      0 1103664    0    0     0   608 13361 787340  5  2 93  0  0
101  0   2440 388440736      0 1104180    0    0     0     4 14213 936523  5  2 93  0  0
102  0   2440 388426464      0 1105312    0    0   324     8 14268 1078861  5  3 93  0  0
97  0   2440 388423872      0 1105532    0    0     0   912 14022 948604  5  2 93  0  0
32  0   2440 388422080      0 1106184    0    0   136     8 13081 608535  5  2 93  0  0
42  0   2440 388419104      0 1106596    0    0    24    20 13181 497977  5  2 93  0  0
46  0   2440 388417824      0 1106808    0    0     0     8 12089 60701  6  2 93  0  0
40  0   2440 388413376      0 1109056    0    0     0    20 12460 59929  6  2 92  0  0
91  0   2440 388413440      0 1109960    0    0   308 16428 12552 63651  6  2 92  0  0
95  0   2440 388413216      0 1110588    0    0     0     4 12083 132769  6  2 93  0  0
32  0   2440 388412544      0 1110796    0    0     0   140 11951 81106  6  2 93  0  0
73  0   2440 388382368      0 1111420    0    0    16    20 12067 61898  6  2 92  0  0
25  0   2440 388382336      0 1112396    0    0     4     8 12904 64087  6  2 92  0  0
42  0   2440 388381280      0 1113504    0    0   128     4 12704 62658  6  2 92  0  0
69  0   2440 388381280      0 1113704    0    0     0    16 11833 62385  6  2 93  0  0
54  0   2440 388382208      0 1113980    0    0     0    12 12869 63646  6  2 92  0  0
19  0   2440 388379808      0 1114268    0    0    16    20 12109 62971  6  2 93  0  0
42  0   2440 388335424      0 1117092    0    0     0    12 12396 62945  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  0   2440 388333376      0 1117716    0    0    20     8 12366 62147  6  2 93  0  0
26  0   2440 388331808      0 1118272    0    0    16    12 12559 65192  6  2 92  0  0
77  0   2440 388328448      0 1119012    0    0    76   124 12316 63719  6  2 92  0  0
46  0   2440 388328128      0 1119356    0    0    64   204 12915 67528  6  2 93  0  0
69  0   2440 388328192      0 1120224    0    0     0   128 12338 64081  6  1 92  0  0
75  0   2440 388326976      0 1120884    0    0     0 12004 12239 64215  6  2 92  0  0
78  0   2440 388327232      0 1121172    0    0     0   656 12080 64175  6  1 93  0  0
36  0   2440 388328224      0 1121580    0    0     0    12 12921 65462  6  2 92  0  0
10  0   2440 388325216      0 1122208    0    0     0     0 12204 63893  6  2 92  0  0
53  0   2440 388319936      0 1124936    0    0    64    16 12396 66350  6  2 92  0  0
29  0   2440 388310944      0 1125228    0    0     0     0 12268 68743  6  2 93  0  0
33  0   2440 388301600      0 1125908    0    0     0    20 12444 68257  6  2 92  0  0
47  0   2440 388255072      0 1126880    0    0    16   136 12658 67001  6  2 92  0  0
24  0   2440 388255744      0 1127168    0    0     0     4 12874 71894  6  2 93  0  0
47  0   2440 388255968      0 1128472    0    0  1028     8 12371 72559  6  2 93  0  0
22  0   2440 388253280      0 1128848    0    0     0     4 12654 72115  6  2 92  0  0
22  0   2440 388249536      0 1129888    0    0     0     0 12983 75993  6  2 92  0  0
58  0   2440 388250944      0 1130292    0    0     0     8 14144 78877  6  2 92  0  0
43  0   2440 388250304      0 1130668    0    0     0     8 13759 80103  6  2 92  0  0
63  0   2440 388161344      0 1134464    0    0   128     8 14986 78601  7  2 91  0  0
29  0   2440 388159200      0 1130768    0    0    88 16396 14429 75637  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0   2440 388143488      0 1131140    0    0     0     8 13466 82818  6  2 92  0  0
19  0   2440 388143744      0 1131896    0    0     0   124 14770 811088  5  2 93  0  0
39  0   2440 388140128      0 1132628    0    0     0     0 12991 79506  6  2 92  0  0
87  0   2440 388147072      0 1133440    0    0   104    16 15116 155877  6  2 92  0  0
84  0   2440 388146560      0 1134168    0    0    16     4 14680 426651  6  2 92  0  0
85  0   2440 388147968      0 1134532    0    0     0    16 16904 506587  5  3 92  0  0
29  0   2440 388150016      0 1134928    0    0     0    16 17116 639458  5  3 92  0  0
15  0   2440 388149728      0 1135688    0    0     0     4 17991 1180690  5  3 92  0  0
78  0   2440 388152512      0 1138928    0    0     0     0 17453 626178  5  3 92  0  0
68  0   2440 388156288      0 1140352    0    0     0    16 18556 414706  6  3 91  0  0
79  0   2440 388155648      0 1140716    0    0     0     4 16832 515227  5  3 92  0  0
63  0   2440 388156704      0 1140996    0    0     0   140 17768 908853  5  3 92  0  0
48  0   2440 388172192      0 1141776    0    0     0     4 19911 573807  5  3 92  0  0
98  0   2440 388172448      0 1142144    0    0     0     0 18328 1118872  4  3 92  0  0
37  0   2440 388172544      0 1142412    0    0     0   328 17353 903977  5  3 92  0  0
81  0   2440 388166048      0 1143524    0    0     0 14816 19560 845817  5  3 92  0  0
72  0   2440 388167168      0 1144836    0    0     0    24 19384 920557  6  3 91  0  0
27  0   2440 388167808      0 1145276    0    0    72     0 17091 286084  5  3 92  0  0
87  0   2440 388158784      0 1149388    0    0     0     8 18660 731253  6  3 91  0  0
14  0   2440 388159040      0 1149772    0    0     0     0 17327 702127  5  3 92  0  0
87  0   2440 388148864      0 1150056    0    0     0     8 17892 873108  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   2440 388129952      0 1151312    0    0   124   704 18957 478151  5  3 91  0  0
31  0   2440 388129024      0 1151684    0    0     0     4 17006 363756  5  3 92  0  0
41  0   2440 388129280      0 1152048    0    0     0     8 17357 476484  5  3 92  0  0
60  0   2440 388128768      0 1152344    0    0     0     4 18293 543108  5  3 92  0  0
25  0   2440 388127936      0 1153296    0    0    92 11472 18263 620195  5  3 92  0  0
85  0   2440 388126112      0 1153776    0    0     0     0 20392 642962  5  3 92  0  0
40  0   2440 388124128      0 1154632    0    0     0    16 19932 798287  5  3 92  0  0
64  0   2440 388124640      0 1157956    0    0     0     8 17937 133022  6  3 91  0  0
23  0   2440 388125984      0 1158672    0    0     0     8 18936 321853  5  3 92  0  0
84  0   2440 388124928      0 1159480    0    0     0     4 18641 910118  5  3 92  0  0
25  0   2440 388124992      0 1161224    0    0   556   128 19419 792584  5  3 92  0  0
70  0   2440 388125440      0 1161584    0    0     0     8 17673 176067  5  3 92  0  0
50  0   2440 388126208      0 1161956    0    0     0     8 20130 869715  5  3 92  0  0
48  0   2440 388126752      0 1162404    0    0     0    12 18189 493495  5  3 92  0  0
35  0   2440 388108032      0 1163240    0    0     0     0 21300 759025  5  4 91  0  0
15  0   2440 388078656      0 1164912    0    0   100    24 21171 271961  6  3 91  0  0
88  0   2440 388043360      0 1165836    0    0     0     0 18160 182200  5  3 91  0  0
43  0   2440 388042944      0 1169840    0    0     0     4 18737 402994  5  3 92  0  0
50  0   2440 388041920      0 1170292    0    0     0    16 18626 1099090  4  3 92  0  0
83  0   2440 388083456      0 1170748    0    0     0     4 20444 1324287  4  4 92  0  0
28  0   2440 388083744      0 1171200    0    0    92 19324 18305 265389  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
89  0   2440 388083424      0 1172040    0    0    16     8 19964 1052889  5  4 92  0  0
26  0   2440 388092224      0 1172508    0    0     0     0 19995 1327309  4  4 92  0  0
93  0   2440 388112832      0 1172888    0    0     0   220 19272 1044055  4  4 92  0  0
58  0   2440 388113024      0 1173644    0    0     0   500 20583 909035  5  4 92  0  0
46  0   2440 388112288      0 1174524    0    0     0    16 20866 653168  6  3 91  0  0
100  0   2440 388112704      0 1175476    0    0     0     0 20555 969726  5  4 92  0  0
15  0   2440 388112928      0 1180036    0    0     0    12 20378 331819  6  3 91  0  0
18  0   2440 388113024      0 1181800    0    0     0     8 22843 963389  5  4 91  0  0
 6  0   2440 388111360      0 1182352    0    0    40     0 18829 947334  5  3 92  0  0
 2  0   2440 388259136      0 1183284    0    0    20   140 4803 2673  4  0 96  0  0
 2  0   2440 388258624      0 1183568    0    0     0    16 3384 2184  3  0 97  0  0
 2  0   2440 388243520      0 1184016    0    0     0    88 4141 1940  3  0 96  0  0
 2  0   2440 388244032      0 1184356    0    0     0     4 3199 1953  3  0 97  0  0
 0  0   2440 388220864      0 1184848    0    0     0     0 2595 2402  1  0 99  0  0
 0  0   2440 388220640      0 1184972    0    0     0     4 2061 2936  0  0 99  0  0
 0  0   2440 388220352      0 1185056    0    0     0 16116 1049 2065  0  0 100  0  0
 1  0   2440 388220352      0 1188016    0    0    16     8 4577 1985  2  0 98  0  0
 2  0   2440 388221088      0 1188016    0    0    16     0 2319 1956  2  0 98  0  0
 0  0   2440 388181536      0 1181636    0    0     0     4 1144 2061  0  0 100  0  0
 0  0   2440 388181792      0 1181636    0    0     0   128  913 1854  0  0 100  0  0
 0  0   2440 388181792      0 1181636    0    0     0     0  916 1818  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2440 388181792      0 1181644    0    0     0     8  871 1709  0  0 100  0  0
 0  0   2440 388182048      0 1181644    0    0     0     4  966 1854  0  0 100  0  0
 0  0   2440 388182560      0 1181644    0    0     0     0  834 1681  0  0 100  0  0
 0  0   2440 388184096      0 1181756    0    0     0     4 1769 2430  0  0 100  0  0
 0  0   2440 388184608      0 1181756    0    0     0    16  942 1809  0  0 100  0  0
 0  0   2440 388185120      0 1181980    0    0     0     0  923 1752  0  0 100  0  0
 0  0   2440 388185376      0 1181992    0    0     0     8  925 1797  0  0 100  0  0
 0  0   2440 388185376      0 1182000    0    0     0     8  918 1785  0  0 100  0  0
 0  0   2440 388185376      0 1182096    0    0    88   124  983 1931  0  0 100  0  0
 0  0   2440 388186368      0 1182108    0    0     0     4 1040 1976  0  0 100  0  0
 0  0   2440 388186912      0 1182120    0    0     0  8840  891 1744  0  0 100  0  0
 0  0   2440 388187168      0 1182132    0    0     0    32  912 1682  0  0 100  0  0
 0  0   2440 388187168      0 1182140    0    0     0   440  980 1878  0  0 100  0  0
 0  0   2440 388188736      0 1182564    0    0     0   200 2033 2712  0  0 99  0  0
 0  0   2440 388189248      0 1182568    0    0     0     0  909 1716  0  0 100  0  0
 0  0   2440 388189248      0 1182592    0    0     0  4380  976 1840  0  0 100  0  0
 0  0   2440 388189024      0 1182680    0    0     0     0  847 1623  0  0 100  0  0
