procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2440 389813248      0 954584    0    0     2     2    0    0  0  0 100  0  0
 4  0   2440 389707744      0 1004520    0    0 50576     0 8479 7075  5  0 95  0  0
 3  0   2440 389645856      0 1019660    0    0 15412  1004 13586 9347  5  1 94  0  0
 3  0   2440 389590208      0 1025140    0    0  5340     8 8209 7027  4  0 96  0  0
 4  0   2440 389564096      0 1029032    0    0  3624     4 13271 7881  5  1 94  0  0
 6  1   2440 389450720      0 1039396    0    0 12372   156 8334 9336  5  0 94  0  0
 3  0   2440 389430336      0 1058532    0    0 18980     4 5410 8122  3  0 97  0  0
 0  0   2440 389354752      0 1063804    0    0  5856   820 4050 5070  2  0 98  0  0
 5  0   2440 389322848      0 1064848    0    0  1344     8 2130 3853  1  0 99  0  0
 8  0   2440 389287072      0 1066960    0    0  1012     4 7900 15292  6  0 93  0  0
 7  0   2440 389278848      0 1067148    0    0    64     0 8896 18684  7  0 93  0  0
 7  0   2440 389249120      0 1071672    0    0  4616    48 9449 22800  7  1 93  0  0
 9  0   2440 389238784      0 1072132    0    0   328     4 11239 31613  7  1 92  0  0
 9  0   2440 389214944      0 1072448    0    0   120     0 12260 45805  7  1 92  0  0
 7  0   2440 389192288      0 1072772    0    0   136    20 12976 46485  7  1 92  0  0
 7  0   2440 389184288      0 1073052    0    0   156   136 12917 54159  7  1 92  0  0
 6  0   2440 389162240      0 1074064    0    0   548    12 12072 52189  6  1 93  0  0
 6  0   2440 389140544      0 1074268    0    0     0    40 12599 57621  6  1 93  0  0
 7  0   2440 389092800      0 1074472    0    0     0    12 12363 55056  6  1 93  0  0
 8  0   2440 389064160      0 1074760    0    0     0    92 12885 53155  6  1 93  0  0
 6  0   2440 389007008      0 1075620    0    0   568   100 14689 65703  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   2440 388992544      0 1078032    0    0   556   312 14468 71702  7  1 92  0  0
 6  0   2440 388946048      0 1078552    0    0    60 25280 15783 78674  6  1 92  0  0
 7  0   2440 388935872      0 1078880    0    0   236    60 15655 79648  6  1 92  0  0
 7  0   2440 388937312      0 1079256    0    0     0     4 17915 94840  6  2 92  0  0
 7  0   2440 388926464      0 1079936    0    0    16   140 18122 91930  7  1 92  0  0
 7  0   2440 388921760      0 1080440    0    0    96     8 19623 105498  6  2 92  0  0
 7  0   2440 388920704      0 1081156    0    0   356    20 20770 117720  6  2 92  0  0
10  0   2440 388922048      0 1081532    0    0    24    36 23443 127929  6  2 92  0  0
 8  0   2440 388925344      0 1082116    0    0   128    52 24651 138297  7  2 91  0  0
 7  0   2440 388873920      0 1083476    0    0     0     8 32503 221553  7  3 90  0  0
 6  0   2440 388824544      0 1086940    0    0   348    24 36343 226770  7  3 90  0  0
 6  0   2440 388790656      0 1088424    0    0   140     0 32048 214158  7  3 90  0  0
 7  0   2440 388743904      0 1089808    0    0    72    16 32746 218148  7  3 90  0  0
 8  0   2440 388732768      0 1091128    0    0     0     4 33856 225444  7  3 90  0  0
 8  0   2440 388723552      0 1092000    0    0    60   172 32091 215088  6  3 90  0  0
 8  0   2440 388718688      0 1093084    0    0    64     4 33681 226039  7  3 90  0  0
 6  0   2440 388718624      0 1094048    0    0     0     0 33094 223593  7  3 90  0  0
 8  0   2440 388687744      0 1096096    0    0  1144   344 32906 225423  7  3 90  0  0
 6  0   2440 388605536      0 1098616    0    0   284    20 33365 229063  7  3 90  0  0
 9  0   2440 388597504      0 1103032    0    0    80     4 34696 228331  8  3 89  0  0
 6  0   2440 388566112      0 1105416    0    0   540     0 32303 229402  7  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
