procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1   2440 389739648      0 1046332    0    0     2     2    0    0  0  0 100  0  0
 3  0   2440 389660448      0 1109828    0    0 63920   896 10624 12373  5  0 94  1  0
 5  0   2440 389594368      0 1115292    0    0  5728     8 13435 12015  5  1 94  0  0
 3  0   2440 389572544      0 1117068    0    0  1612    12 8168 6597  4  0 96  0  0
 0  0   2440 389563488      0 1117596    0    0   196    52 9690 6115  1  1 98  0  0
 4  0   2440 389491776      0 1150464    0    0 34016   268 6026 7960  3  0 97  0  0
 1  0   2440 389490496      0 1168652    0    0 17708     8 4808 8020  2  0 97  0  0
 0  0   2440 389412128      0 1174924    0    0  6720   892 4024 5081  2  0 98  0  0
 9  0   2440 389372224      0 1176084    0    0  1204    28 2414 11398  1  0 99  0  0
90  0   2440 389316896      0 1177684    0    0  1392     4 8587 82090  6  1 93  0  0
20  0   2440 389317152      0 1177572    0    0     0   136 9111 139421  7  1 93  0  0
78  0   2440 389298304      0 1181804    0    0  4180    44 10103 51062  7  1 92  0  0
19  0   2440 389249216      0 1182308    0    0   396     4 10279 213551  6  1 93  0  0
103  0   2440 389242688      0 1182712    0    0   280     0 10433 471126  6  1 93  0  0
29  0   2440 389235968      0 1183600    0    0   728    44 11349 346602  7  1 92  0  0
98  0   2440 389228448      0 1183732    0    0     0     8 10537 307147  6  1 93  0  0
66  0   2440 389221920      0 1183936    0    0    40    12 10710 439519  6  1 93  0  0
76  0   2440 389211488      0 1184056    0    0     0    40 11784 803228  5  2 93  0  0
103  0   2440 389210144      0 1184460    0    0   288    12 11923 900553  5  2 93  0  0
104  0   2440 389201376      0 1185356    0    0   484   136 11775 655609  6  1 93  0  0
12  0   2440 389184704      0 1185804    0    0   320    36 12120 722423  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
102  0   2440 389131456      0 1186848    0    0   128     8 12127 653320  5  1 93  0  0
17  0   2440 389114016      0 1187344    0    0     0    12 11464 155961  6  1 93  0  0
86  0   2440 389108160      0 1187704    0    0   248    40 12421 828980  5  2 93  0  0
43  0   2440 389099392      0 1188012    0    0    68    16 11100 101112  6  1 93  0  0
104  0   2440 389055840      0 1188216    0    0     0    24 10939 53595  6  1 93  0  0
103  0   2440 389048480      0 1188744    0    0    96     0 13279 1241277  5  2 93  0  0
99  0   2440 389025920      0 1189268    0    0   112 15988 11955 260672  6  1 93  0  0
103  0   2440 389024160      0 1189376    0    0     4    36 11430 81087  6  1 93  0  0
103  0   2440 389023424      0 1189648    0    0    72    52 14184 936132  5  2 93  0  0
97  0   2440 388996736      0 1190600    0    0    92   128 15556 1327483  5  3 93  0  0
93  0   2440 388981120      0 1192664    0    0   412     8 15542 920610  5  2 92  0  0
106  0   2440 388976704      0 1193144    0    0     0    36 14306 473400  5  2 93  0  0
39  0   2440 388968480      0 1193340    0    0     0   140 12290 62809  6  1 93  0  0
47  0   2440 388923776      0 1197808    0    0    80    12 15350 74776  7  2 91  0  0
38  0   2440 388919808      0 1198428    0    0   252   252 13548 74855  6  2 93  0  0
11  0   2440 388917120      0 1198848    0    0   140   440 14079 76306  6  2 92  0  0
41  0   2440 388907904      0 1199612    0    0     0    40 13845 72741  6  2 92  0  0
20  0   2440 388889120      0 1199992    0    0    44   332 14284 76174  6  2 92  0  0
38  0   2440 388884512      0 1200372    0    0     0   608 13327 74787  6  2 93  0  0
22  0   2440 388884288      0 1200660    0    0     0    12 14612 79217  6  2 92  0  0
24  0   2440 388882720      0 1203532    0    0   472     4 14646 79937  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0   2440 388876768      0 1203900    0    0     0 14428 13782 74398  6  2 92  0  0
30  0   2440 388866688      0 1204200    0    0     0    28 13732 75028  6  2 93  0  0
52  0   2440 388853952      0 1204680    0    0     0     8 14686 75279  6  2 92  0  0
49  0   2440 388851008      0 1204976    0    0     0     8 13689 76663  6  2 93  0  0
45  0   2440 388803520      0 1205736    0    0     0    12 14589 77439  6  2 92  0  0
39  0   2440 388751840      0 1206788    0    0    56     0 14421 77241  6  2 92  0  0
97  0   2440 388752800      0 1207576    0    0     0    16 15621 514932  5  2 92  0  0
90  0   2440 388752608      0 1207948    0    0     0     0 14545 198271  5  2 92  0  0
15  0   2440 388748928      0 1209336    0    0  1096   156 15601 382467  5  2 92  0  0
98  0   2440 388729504      0 1212984    0    0     0    12 17256 620894  6  3 92  0  0
84  0   2440 388726816      0 1213772    0    0    76     8 18258 1093515  5  3 92  0  0
67  0   2440 388724000      0 1214804    0    0   356     8 17070 791773  5  3 92  0  0
76  0   2440 388724416      0 1210540    0    0    80     4 16652 658703  5  3 92  0  0
51  0   2440 388714272      0 1211644    0    0    88     0 15243 175155  6  2 92  0  0
94  0   2440 388712960      0 1212408    0    0   128    28 17831 831386  5  3 92  0  0
100  0   2440 388653728      0 1213536    0    0     0    16 17228 1000983  5  3 92  0  0
21  0   2440 388649600      0 1214216    0    0    64     4 15867 613874  5  3 92  0  0
65  0   2440 388648896      0 1214504    0    0     0 15164 14679 134911  5  2 92  0  0
85  0   2440 388651232      0 1215352    0    0   188     4 15801 242585  6  2 92  0  0
29  0   2440 388650848      0 1218512    0    0    16     4 16113 778776  5  3 92  0  0
70  0   2440 388651392      0 1218804    0    0     0     0 16789 849365  5  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0   2440 388638304      0 1219104    0    0    20    16 15298 566084  5  3 92  0  0
66  0   2440 388634432      0 1219516    0    0    16    16 15338 129192  6  2 92  0  0
70  0   2440 388634496      0 1219836    0    0    52   368 15374 539383  5  2 93  0  0
50  0   2440 388637568      0 1220400    0    0     0   660 16722 267144  6  2 92  0  0
89  0   2440 388638816      0 1221236    0    0   136     8 19418 1228904  5  3 92  0  0
102  0   2440 388638944      0 1221532    0    0     0     0 15922 719991  5  3 92  0  0
89  0   2440 388639840      0 1221816    0    0     4   156 15898 592591  5  3 92  0  0
85  0   2440 388640064      0 1222228    0    0   128     4 16207 917928  5  3 93  0  0
66  0   2440 388608640      0 1226060    0    0   128     4 16948 694815  6  3 92  0  0
26  0   2440 388608224      0 1226340    0    0     0     4 15667 223706  5  2 92  0  0
48  0   2440 388607552      0 1226704    0    0    16     8 17124 1027568  4  3 93  0  0
86  0   2440 388608160      0 1227100    0    0     0     0 18137 954668  5  3 92  0  0
97  0   2440 388608384      0 1228892    0    0    72 12936 18251 693610  5  3 92  0  0
40  0   2440 388609024      0 1229168    0    0     0    12 17231 777335  5  3 93  0  0
79  0   2440 388609536      0 1230248    0    0     0     0 17727 617860  5  3 92  0  0
54  0   2440 388620160      0 1230868    0    0     0     4 16749 792490  5  3 92  0  0
83  0   2440 388602976      0 1231144    0    0     0   136 16498 568136  5  3 92  0  0
35  0   2440 388587744      0 1232164    0    0   220     0 16422 404190  5  3 92  0  0
23  0   2440 388554208      0 1235556    0    0   144    12 17446 911400  5  3 92  0  0
77  0   2440 388554304      0 1235904    0    0   136     4 18290 402968  7  3 90  0  0
26  0   2440 388520896      0 1231768    0    0   224     8 18328 833078  6  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
93  0   2440 388520000      0 1232176    0    0     0     4 16227 391275  5  2 92  0  0
100  0   2440 388521472      0 1233232    0    0     0     8 19580 744208  5  3 92  0  0
101  0   2440 388521344      0 1233752    0    0   212     0 16322 625841  5  3 92  0  0
49  0   2440 388522816      0 1234040    0    0     0   144 16358 502689  5  3 93  0  0
89  0   2440 388522432      0 1234412    0    0     0     4 15920 603486  5  3 93  0  0
79  0   2440 388524480      0 1235096    0    0     0   144 18158 924783  5  3 92  0  0
63  0   2440 388525440      0 1235384    0    0     4 20252 15448 239272  5  2 92  0  0
39  0   2440 388524288      0 1238296    0    0     0     0 17888 864385  5  3 92  0  0
79  0   2440 388556576      0 1238668    0    0     0     8 16177 533457  5  3 92  0  0
85  0   2440 388555904      0 1239372    0    0    16     8 16921 647823  5  3 92  0  0
85  0   2440 388558848      0 1240316    0    0     0    12 18217 841616  5  3 92  0  0
83  0   2440 388558912      0 1240736    0    0   128   140 17191 619356  5  3 92  0  0
83  0   2440 388559968      0 1241800    0    0     0   512 17978 779446  5  3 92  0  0
83  0   2440 388544096      0 1243356    0    0    16     0 17691 635461  5  3 92  0  0
33  0   2440 388546496      0 1243652    0    0     0   196 16669 670678  5  3 92  0  0
85  0   2440 388545344      0 1243944    0    0     0   596 17984 821302  5  3 92  0  0
49  0   2440 388546560      0 1244592    0    0    16    28 16576 349463  5  3 92  0  0
63  0   2440 388546432      0 1247848    0    0     0     8 17446 496188  5  3 92  0  0
22  0   2440 388546848      0 1248140    0    0     0     4 17036 959926  5  3 92  0  0
36  0   2440 388546208      0 1248628    0    0   112     8 16847 1063685  4  3 93  0  0
78  0   2440 388546400      0 1249344    0    0    16     0 17326 389242  6  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
72  0   2440 388546752      0 1249716    0    0     0    16 17915 886147  4  3 92  0  0
22  0   2440 388582432      0 1250428    0    0    16 15376 18485 815652  5  3 92  0  0
82  0   2440 388555936      0 1251168    0    0     0     0 16719 317466  5  3 92  0  0
14  0   2440 388557728      0 1251452    0    0     0    12 16498 524957  5  3 92  0  0
35  0   2440 388557824      0 1251836    0    0     0   136 14867 261667  5  2 92  0  0
82  0   2440 388547840      0 1253312    0    0    16     0 18292 598711  6  3 91  0  0
43  0   2440 388534752      0 1256480    0    0     0    12 17448 444246  6  3 92  0  0
91  0   2440 388535232      0 1256760    0    0     0     4 17245 856542  5  3 93  0  0
91  0   2440 388534432      0 1257348    0    0   244     8 17723 1253637  4  3 93  0  0
71  0   2440 388535424      0 1258160    0    0    16     4 18770 814402  5  3 92  0  0
93  0   2440 388535200      0 1258568    0    0   128     8 16032 556568  5  3 92  0  0
33  0   2440 388534176      0 1258944    0    0    92     0 16040 325971  5  3 92  0  0
49  0   2440 388558080      0 1259756    0    0     0    16 18022 675726  5  3 92  0  0
24  0   2440 388522560      0 1260124    0    0     0     4 17854 1324553  4  3 92  0  0
56  0   2440 388491328      0 1261120    0    0    16   252 16279 90547  6  3 92  0  0
61  0   2440 388490816      0 1262256    0    0     0    20 17403 803466  5  3 92  0  0
69  0   2440 388487040      0 1265572    0    0     0     4 16788 343013  5  3 92  0  0
64  0   2440 388474112      0 1265964    0    0     0 16648 17024 678809  5  3 92  0  0
65  0   2440 388475648      0 1266344    0    0     0     8 18732 1236112  4  3 92  0  0
32  0   2440 388475296      0 1267168    0    0    16     4 19271 721361  5  3 92  0  0
87  0   2440 388437856      0 1267956    0    0     0    52 19397 869459  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0   2440 388436704      0 1268248    0    0     0   400 18077 984041  4  3 92  0  0
85  0   2440 388437536      0 1269036    0    0     0     8 19953 1460555  4  4 92  0  0
50  0   2440 388436416      0 1269768    0    0    16   200 18227 683187  5  3 92  0  0
76  0   2440 388436224      0 1270500    0    0     0   136 18365 853034  4  3 92  0  0
69  0   2440 388447328      0 1270876    0    0     0    36 19527 541108  5  3 92  0  0
78  0   2440 388432064      0 1275056    0    0    16     4 19234 342884  6  3 91  0  0
97  0   2440 388433056      0 1275432    0    0     0    16 17980 636247  5  3 92  0  0
62  0   2440 388420768      0 1276320    0    0     4     0 18368 204699  5  3 92  0  0
 5  0   2440 388416064      0 1276908    0    0    28     0 19584 867539  5  3 92  0  0
 0  0   2440 388598048      0 1277400    0    0    24    16 2207 2950  1  0 99  0  0
 0  0   2440 388612160      0 1277964    0    0     0     4 1375 2019  0  0 100  0  0
 0  0   2440 388625024      0 1277964    0    0     0     0  992 1794  0  0 100  0  0
