procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2440 390099584      0 961500    0    0     2     2    0    0  0  0 100  0  0
 4  0   2440 390022240      0 1011632    0    0 50680     0 7987 7224  4  0 95  0  0
 3  0   2440 389966336      0 1023320    0    0 12144  1024 13088 8778  5  1 94  0  0
 4  0   2440 389883008      0 1032256    0    0  8904     0 8939 7278  4  0 96  0  0
 3  0   2440 389803008      0 1037840    0    0  4544   140 13645 8317  4  1 95  0  0
 3  0   2440 389789408      0 1041956    0    0  4264    32 5242 4007  5  0 95  0  0
 4  0   2440 389748640      0 1052612    0    0 10344     4 6904 6837  5  0 95  0  0
 1  0   2440 389714144      0 1066496    0    0 15572    16 6428 9117  4  0 96  0  0
 5  0   2440 389648896      0 1075892    0    0 10480   824 4802 6538  3  0 97  0  0
 0  0   2440 389625280      0 1077156    0    0  1104    12 2244 2626  1  0 99  0  0
28  0   2440 389558816      0 1079692    0    0  2348     4 6007 20038  5  0 95  0  0
80  0   2440 389555104      0 1079708    0    0    20    44 8231 24535  7  1 93  0  0
103  0   2440 389554080      0 1079712    0    0     0     4 8586 35883  6  1 93  0  0
95  0   2440 389546784      0 1083388    0    0  3668     0 9008 21392  7  1 93  0  0
78  0   2440 389501952      0 1085208    0    0  1468   132 9245 20388  7  1 92  0  0
73  0   2440 389498368      0 1085480    0    0   260    16 9309 21324  7  1 93  0  0
24  0   2440 389498368      0 1085672    0    0     0     4 11082 180506  6  1 93  0  0
86  0   2440 389491840      0 1085768    0    0     0    40 9216 23154  6  1 93  0  0
92  0   2440 389472192      0 1085876    0    0     0     4 9323 23620  6  1 93  0  0
104  0   2440 389468544      0 1088812    0    0     0    48 11061 83255  6  1 93  0  0
101  0   2440 389457632      0 1088988    0    0    72   388 12086 64692  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
101  0   2440 389437696      0 1089776    0    0   728     8 10539 201745  6  1 93  0  0
52  0   2440 389361248      0 1090068    0    0    16     4 10899 169481  6  1 93  0  0
103  0   2440 389360160      0 1090724    0    0   328    40 11464 679436  5  1 93  0  0
61  0   2440 389350848      0 1091568    0    0   184   612 11435 142582  6  1 93  0  0
104  0   2440 389348224      0 1091668    0    0    32     8 12504 306418  6  1 93  0  0
97  0   2440 389347520      0 1091864    0    0    92     4 13232 443384  6  1 93  0  0
104  0   2440 389344928      0 1092376    0    0   152 17320 14386 606394  5  1 93  0  0
104  0   2440 389347456      0 1093100    0    0   352    36 11046 169296  6  1 93  0  0
11  0   2440 389343744      0 1093560    0    0    20    52 15723 652760  6  1 93  0  0
41  0   2440 389341440      0 1093744    0    0    84     4 10898 229062  6  1 93  0  0
34  0   2440 389340864      0 1094212    0    0   364    16 13568 282822  6  1 93  0  0
101  0   2440 389343488      0 1094384    0    0     0     0 11210 351302  6  1 93  0  0
36  0   2440 389327360      0 1095720    0    0    84    32 10308 73915  6  1 93  0  0
106  0   2440 389328320      0 1095964    0    0     0   132 9826 110625  6  1 93  0  0
 5  0   2440 389327296      0 1096128    0    0    16    40 9914 33200  6  1 93  0  0
103  0   2440 389249760      0 1097196    0    0    32    12 11645 197410  6  1 93  0  0
85  0   2440 389250176      0 1097532    0    0     0    12 9996 34386  6  1 93  0  0
100  0   2440 389250304      0 1097708    0    0    44   340 10398 109473  6  1 93  0  0
96  0   2440 389250240      0 1097984    0    0     0    20 12481 141494  6  1 93  0  0
26  0   2440 389249920      0 1098280    0    0   128     4 11440 177209  6  1 93  0  0
69  0   2440 389248480      0 1098440    0    0     0     8 10590 258317  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
98  0   2440 389183424      0 1099264    0    0   320     4 11946 271935  6  1 93  0  0
97  0   2440 389178432      0 1101700    0    0   636   112 15127 1235706  5  2 93  0  0
104  0   2440 389178336      0 1102576    0    0    68   132 16060 1042519  5  2 93  0  0
103  0   2440 389177760      0 1103484    0    0   436     8 16107 709712  5  2 93  0  0
106  0   2440 389177504      0 1103584    0    0     0    12 10498 57658  6  1 93  0  0
103  0   2440 389177664      0 1104428    0    0     0   332 13011 774975  5  2 93  0  0
106  0   2440 389168576      0 1104692    0    0     0     8 12355 353054  6  2 93  0  0
90  0   2440 389147232      0 1105144    0    0   180   416 13043 279681  6  2 93  0  0
75  0   2440 389136704      0 1105884    0    0   136   500 14927 856520  5  2 93  0  0
54  0   2440 389128032      0 1106388    0    0     0    16 12863 100669  6  1 93  0  0
78  0   2440 389123392      0 1106560    0    0     0   380 11252 52682  6  1 93  0  0
81  0   2440 389124288      0 1109260    0    0   508    12 13331 53721  6  1 92  0  0
46  0   2440 389125120      0 1109492    0    0     0   132 11195 48360  6  1 93  0  0
23  0   2440 389119136      0 1110052    0    0     0    16 11187 49736  6  1 93  0  0
79  0   2440 389118336      0 1110280    0    0    16     0 13075 252040  6  2 93  0  0
20  0   2440 389117888      0 1110976    0    0    80    16 12063 52350  6  1 92  0  0
66  0   2440 389118112      0 1111636    0    0     0  1476 11554 53771  6  1 93  0  0
50  0   2440 389118592      0 1112308    0    0    48    16 13341 236684  6  2 92  0  0
63  0   2440 389114112      0 1112932    0    0     0    12 12903 584555  6  2 93  0  0
67  0   2440 389113920      0 1113164    0    0     0     0 11636 105554  6  1 93  0  0
54  0   2440 389111744      0 1114408    0    0  1020    16 11812 56238  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  0   2440 389110848      0 1116760    0    0     4   984 12237 56715  6  1 92  0  0
31  0   2440 389106080      0 1117756    0    0    20   128 12558 225516  6  2 92  0  0
34  0   2440 389104032      0 1118392    0    0    32     0 13178 828004  5  2 93  0  0
53  0   2440 389103200      0 1118980    0    0    64    12 11910 54840  6  1 93  0  0
 5  0   2440 389103584      0 1119280    0    0     0   204 12135 55905  6  1 93  0  0
27  0   2440 389102080      0 1119512    0    0     4  3020 13621 635941  5  2 93  0  0
102  0   2440 389099616      0 1119732    0    0     0    32 13386 501840  6  2 93  0  0
48  0   2440 389099680      0 1120024    0    0     0     4 12037 374416  6  2 93  0  0
22  0   2440 389099392      0 1120248    0    0     0     0 12450 74611  6  1 93  0  0
 8  0   2440 389097536      0 1120824    0    0    16    12 11881 54708  6  1 93  0  0
41  0   2440 389095264      0 1123760    0    0   144  1264 13032 54958  6  1 92  0  0
39  0   2440 389095712      0 1124052    0    0     0   140 12201 306068  6  2 93  0  0
78  0   2440 389041792      0 1124484    0    0     0    16 11919 54674  6  1 93  0  0
62  0   2440 389041792      0 1124904    0    0     0     4 12563 386908  6  2 93  0  0
27  0   2440 389041152      0 1125468    0    0     0     0 12497 55637  6  1 93  0  0
41  0   2440 389041856      0 1126476    0    0    20  4224 12446 57098  6  1 92  0  0
83  0   2440 389047872      0 1127484    0    0     0     0 13115 59241  6  1 92  0  0
58  0   2440 389047968      0 1128156    0    0    16   152 11693 53547  6  1 93  0  0
51  0   2440 389047808      0 1128868    0    0     0   624 12801 58664  6  1 92  0  0
75  0   2440 389048064      0 1129476    0    0     0     4 12441 213713  6  1 93  0  0
29  0   2440 389024032      0 1132544    0    0   208  2080 12931 55908  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0   2440 389002624      0 1129484    0    0   192   604 13486 232194  7  2 91  0  0
83  0   2440 388988896      0 1130420    0    0     0     0 11997 57717  6  2 93  0  0
63  0   2440 388989856      0 1130720    0    0     0    16 12595 132239  6  2 93  0  0
99  0   2440 388989056      0 1131024    0    0     0     8 11878 62591  6  1 93  0  0
46  0   2440 388989376      0 1131320    0    0     0  2360 11948 59576  6  1 93  0  0
60  0   2440 388992608      0 1132072    0    0     0    16 12794 88047  6  1 92  0  0
22  0   2440 388992032      0 1132364    0    0     0    16 12147 57275  6  1 93  0  0
23  0   2440 388994496      0 1132864    0    0    16     8 13375 225249  6  2 92  0  0
39  0   2440 388995008      0 1133548    0    0     0     8 13314 487010  6  2 93  0  0
 7  0   2440 388994656      0 1136648    0    0     0  1436 13413 60302  7  1 92  0  0
62  0   2440 388993760      0 1136944    0    0     0   132 12118 60218  6  1 93  0  0
22  0   2440 388994048      0 1137240    0    0     0     8 13706 536986  5  2 93  0  0
74  0   2440 389011744      0 1137556    0    0    84     4 12539 64419  6  1 93  0  0
35  0   2440 389014080      0 1138656    0    0     0    12 12935 64904  6  2 92  0  0
32  0   2440 389014624      0 1139280    0    0     0  3056 12646 64163  6  2 92  0  0
99  0   2440 389014304      0 1139752    0    0     0    16 13612 245198  6  2 92  0  0
44  0   2440 389014592      0 1140056    0    0    16    20 13647 461863  6  2 93  0  0
78  0   2440 388983264      0 1140880    0    0     0     0 13932 68399  6  2 92  0  0
44  0   2440 388981920      0 1141232    0    0     0    12 12097 71590  6  2 93  0  0
19  0   2440 388974784      0 1144092    0    0     0     8 13061 66682  6  2 92  0  0
77  0   2440 388974624      0 1144380    0    0     0  1588 12338 67549  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  0   2440 388952640      0 1145168    0    0     0    20 12511 79187  6  1 92  0  0
52  0   2440 388952736      0 1145456    0    0     0     4 11992 67027  6  1 93  0  0
40  0   2440 388952544      0 1146104    0    0     0     8 13743 69073  6  2 92  0  0
34  0   2440 388952608      0 1146776    0    0     0     4 13642 73848  6  2 92  0  0
51  0   2440 388951424      0 1147128    0    0     0  2864 13453 71893  6  2 92  0  0
39  0   2440 388950592      0 1148152    0    0    16    28 13919 75890  6  2 92  0  0
27  0   2440 388950880      0 1148704    0    0     0   676 13523 74629  6  2 93  0  0
14  0   2440 388943424      0 1149464    0    0     0     4 13397 77474  6  2 92  0  0
21  0   2440 388934720      0 1152580    0    0     0     4 13212 75523  6  2 92  0  0
39  0   2440 388933824      0 1153280    0    0     0  3436 13148 79069  6  2 92  0  0
19  0   2440 388933216      0 1154008    0    0     0     8 14420 138060  6  2 92  0  0
15  0   2440 388925472      0 1155336    0    0   524     8 13227 77115  6  2 92  0  0
42  0   2440 388925568      0 1156192    0    0    64     8 13672 79666  6  2 92  0  0
11  0   2440 388924768      0 1157056    0    0     0    12 12647 78064  6  2 92  0  0
60  0   2440 388921536      0 1157472    0    0     0  8968 14515 83405  6  2 92  0  0
39  0   2440 388920000      0 1157888    0    0     0    28 13890 81574  6  2 92  0  0
46  0   2440 388919616      0 1158256    0    0     0     0 13316 81295  6  2 92  0  0
39  0   2440 388919552      0 1158676    0    0     0    12 13159 83165  6  2 92  0  0
28  0   2440 388915776      0 1162772    0    0     0    12 17376 87993  7  2 91  0  0
 4  0   2440 388913856      0 1163196    0    0     0  5424 13985 83758  6  2 92  0  0
44  0   2440 388911328      0 1164008    0    0     0     0 14458 157909  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0   2440 388889664      0 1164808    0    0    16    12 15074 100412  6  2 92  0  0
12  0   2440 388882144      0 1165716    0    0     0     0 19117 363871  5  3 92  0  0
94  0   2440 388881600      0 1166484    0    0     0    16 18456 671357  5  3 92  0  0
98  0   2440 388881664      0 1167564    0    0   104  2484 20353 863805  5  3 92  0  0
86  0   2440 388880704      0 1168376    0    0     0   212 24561 662152  5  3 92  0  0
36  0   2440 388880736      0 1168736    0    0     0     8 17683 353828  5  3 92  0  0
52  0   2440 388882304      0 1169100    0    0     0     8 19313 364516  5  3 92  0  0
98  0   2440 388886496      0 1173248    0    0     0    12 23501 561898  5  4 91  0  0
42  0   2440 388886976      0 1173540    0    0     0  4632 20416 592400  5  3 92  0  0
82  0   2440 388887776      0 1174016    0    0     0    24 20720 937494  5  3 92  0  0
 5  0   2440 388832032      0 1175172    0    0   116     4 12753 308405  5  2 93  0  0
 2  0   2440 388994368      0 1175892    0    0    32     8 3710 2258  3  0 97  0  0
 2  0   2440 388994368      0 1175988    0    0     0     4 3247 1847  3  0 97  0  0
 2  0   2440 389001728      0 1176492    0    0     0  2660 4195 2784  4  0 96  0  0
 0  0   2440 389001728      0 1177076    0    0   104    36 2375 2292  1  0 98  0  0
 0  0   2440 389002240      0 1177080    0    0     0   680 1327 2641  0  0 100  0  0
 0  0   2440 389002240      0 1177532    0    0     0     4 1048 1797  0  0 100  0  0
 3  0   2440 389002976      0 1180576    0    0     0     4 3406 2023  1  0 99  0  0
 1  0   2440 388983584      0 1181316    0    0     0   596 3277 2152  2  0 98  0  0
 0  0   2440 388887072      0 1175696    0    0    92  5700 1484 2223  0  0 99  0  0
 0  0   2440 388887072      0 1175704    0    0     0     4  941 1819  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2440 388887552      0 1175716    0    0     0     8  951 1774  0  0 100  0  0
 0  0   2440 388888064      0 1175732    0    0     0     4  946 1764  0  0 100  0  0
 0  0   2440 388889376      0 1175852    0    0     0     0 1725 2318  0  0 100  0  0
 0  0   2440 388889632      0 1175864    0    0     0  4072  960 1911  0  0 100  0  0
 0  0   2440 388889632      0 1175876    0    0     0    16 1000 1909  0  0 100  0  0
 0  0   2440 388889632      0 1175880    0    0     0     8  896 1712  0  0 100  0  0
 0  0   2440 388889152      0 1175924    0    0     0     8  909 1636  0  0 100  0  0
 0  0   2440 388889664      0 1175932    0    0     0   136  891 1651  0  0 100  0  0
 0  0   2440 388889664      0 1175944    0    0     0  1228  999 1868  0  0 100  0  0
 0  0   2440 388889152      0 1175952    0    0     0     4 1116 2151  0  0 100  0  0
 0  0   2440 388889472      0 1175960    0    0    16    24  889 1719  0  0 100  0  0
 0  0   2440 388889728      0 1175968    0    0     0     0  912 1734  0  0 100  0  0
 0  0   2440 388889472      0 1176092    0    0     0     8 1730 2458  0  0 100  0  0
 0  0   2440 388889728      0 1176100    0    0     0  6616  971 1871  0  0 100  0  0
 0  0   2440 388889728      0 1176104    0    0     0     0  924 1805  0  0 100  0  0
 0  0   2440 388890208      0 1176116    0    0     0     4 1055 1834  0  0 100  0  0
 0  0   2440 388890208      0 1176128    0    0     0     8  989 1904  0  0 100  0  0
 0  0   2440 388890208      0 1176136    0    0     0   128  884 1646  0  0 100  0  0
 0  0   2440 388890048      0 1176140    0    0     0     8  892 1739  0  0 100  0  0
 0  0   2440 388889792      0 1176152    0    0     4   428  956 1835  0  0 100  0  0
 1  0   2440 388869920      0 1176160    0    0     0     0 1433 2670  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2440 388871936      0 1176228    0    0   308     4 4381 6175  4  0 96  0  0
 2  0   2440 388778944      0 1176620    0    0    16     0 4703 5051  3  0 96  0  0
 2  0   2440 388776960      0 1176764    0    0   136  3364 1369 2266  0  0 100  0  0
59  0   2440 388754272      0 1176880    0    0     0   596 18263 544178  6  3 91  0  0
15  0   2440 388752736      0 1177016    0    0   128     4 22786 302619  7  3 90  0  0
40  0   2440 388808672      0 1177504    0    0     0     4 23612 212370  6  4 90  0  0
36  0   2440 388966528      0 1178180    0    0   116   132 24761 986071  4  4 92  0  0
79  0   2440 388968512      0 1178712    0    0     0 14440 24184 286364  5  4 91  0  0
18  0   2440 388968416      0 1179268    0    0     0    16 23145 1039619  4  4 92  0  0
14  0   2440 388968416      0 1179756    0    0     0     8 22045 121378  5  4 91  0  0
79  0   2440 388965248      0 1181104    0    0     0    12 24853 1155324  5  4 91  0  0
57  0   2440 388963968      0 1181780    0    0     0     0 24115 252614  5  4 91  0  0
84  0   2440 388956864      0 1182272    0    0     0   296 28622 659500  5  4 92  0  0
38  0   2440 388962336      0 1182752    0    0     0    32 23190 756846  5  4 91  0  0
22  0   2440 388962304      0 1183248    0    0     0     0 22868 447022  5  4 92  0  0
34  0   2440 388962208      0 1187264    0    0   128    16 24745 653377  5  4 91  0  0
96  0   2440 388962368      0 1187752    0    0     0   132 22846 662786  4  4 92  0  0
60  0   2440 388963520      0 1188824    0    0     0     8 26543 782442  5  4 91  0  0
10  0   2440 388962656      0 1189444    0    0   128    36 22749 201284  5  4 92  0  0
92  0   2440 388950944      0 1190340    0    0     0     8 24932 999802  4  4 92  0  0
21  0   2440 388949632      0 1191340    0    0     0     8 23801 509178  5  4 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0   2440 388938528      0 1192476    0    0     0    12 25003 675588  5  4 91  0  0
49  0   2440 388937664      0 1192960    0    0     0     4 23837 589031  4  4 92  0  0
32  0   2440 388901984      0 1194312    0    0   280    40 23188 153462  5  4 91  0  0
63  0   2440 388902624      0 1194860    0    0     0   200 23648 362274  5  4 92  0  0
61  0   2440 388893792      0 1200820    0    0   212    12 25847 775209  5  4 91  0  0
63  0   2440 388893600      0 1202404    0    0     0   128 25018 560680  5  4 91  0  0
79  0   2440 388896896      0 1202828    0    0     0     0 24364 545722  5  4 91  0  0
39  0   2440 388897152      0 1203924    0    0     0    16 23747 198284  5  4 91  0  0
82  0   2440 388898624      0 1205256    0    0     0     0 24209 390953  5  4 91  0  0
23  0   2440 388898880      0 1206380    0    0     0    12 23746 488130  5  4 91  0  0
85  0   2440 388898816      0 1207984    0    0     0     8 24686 854944  5  4 91  0  0
74  0   2440 388900544      0 1208600    0    0     0   208 23016 506642  4  4 92  0  0
25  0   2440 388902208      0 1209092    0    0     0   400 24231 1051209  4  4 92  0  0
18  0   2440 388937056      0 1209576    0    0     0   316 22362 153609  5  4 91  0  0
50  0   2440 388941888      0 1214180    0    0     0     4 25051 521104  6  4 90  0  0
44  0   2440 388810496      0 1215216    0    0     0   620 24643 296122  7  4 89  0  0
42  0   2440 388786912      0 1211628    0    0     0     0 24488 191029  5  4 91  0  0
68  0   2440 388786432      0 1213196    0    0     0     8 24441 354586  5  4 91  0  0
 0  0   2440 388784512      0 1214452    0    0     4    12 9475 555769  2  1 97  0  0
 0  0   2440 388786304      0 1215272    0    0     4    12 1876 2626  1  0 99  0  0
 0  0   2440 388860064      0 1215264    0    0     0    24 2057 2433  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2440 388860320      0 1215272    0    0     0     4 1331 2104  0  0 100  0  0
 1  0   2440 388861344      0 1215276    0    0    36  1848 1409 2163  0  0 100  0  0
