procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2440 389858176      0 917296    0    0     2     2    0    0  0  0 100  0  0
 3  0   2440 389777760      0 969468    0    0 52684     0 8398 6847  5  0 95  0  0
 2  0   2440 389681888      0 977624    0    0  8796   924 13273 9409  5  1 94  0  0
 5  0   2440 389619008      0 986760    0    0  8668    12 8356 6757  4  0 95  0  0
 5  0   2440 389586688      0 990500    0    0  3444   128 12389 7445  4  1 95  0  0
 4  1   2440 389564800      0 994748    0    0  4760    32 5315 3841  5  0 95  0  0
 4  0   2440 389476704      0 1006340    0    0 12040     4 7739 8363  5  0 95  0  0
 2  0   2440 389420288      0 1023576    0    0 17880   824 5490 8661  3  0 97  0  0
 1  0   2440 389365632      0 1029228    0    0  7140    12 5006 5620  3  0 97  0  0
 7  0   2440 389334528      0 1033448    0    0   976     4 1851 2971  1  0 99  0  0
72  0   2440 389262944      0 1034996    0    0  1244    12 7823 29431  6  0 93  0  0
41  0   2440 389238528      0 1038648    0    0  3532    44 8638 30474  6  0 93  0  0
40  0   2440 389236288      0 1038816    0    0   128     4 8273 17734  6  0 93  0  0
36  0   2440 389235808      0 1038840    0    0    24     0 11890 92302  7  1 93  0  0
48  0   2440 389227040      0 1039464    0    0   616   600 10276 114586  7  1 93  0  0
46  0   2440 389206144      0 1039468    0    0     0    16 13265 76614  6  1 93  0  0
99  0   2440 389190400      0 1040788    0    0   984     4 11893 271586  6  1 93  0  0
89  0   2440 389181248      0 1041060    0    0   268 16400 9869 110685  6  1 93  0  0
103  0   2440 389097056      0 1041544    0    0   112    12 12122 274794  6  1 93  0  0
105  0   2440 389094784      0 1041624    0    0     0     0 11273 309717  6  1 93  0  0
52  1   2440 389081696      0 1042152    0    0   820    16 14504 243813  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
104  0   2440 389060224      0 1043404    0    0    68     8 15329 364797  6  1 93  0  0
104  0   2440 389056832      0 1043580    0    0    64    64 13916 340122  6  1 93  0  0
102  0   2440 389055264      0 1044076    0    0   428   344 14366 393998  6  1 93  0  0
95  0   2440 389053248      0 1044452    0    0   208   144 11233 305560  6  1 93  0  0
45  0   2440 389006144      0 1045208    0    0    96    12 12721 252617  6  1 93  0  0
104  0   2440 389002848      0 1045500    0    0    96     8 14073 599370  5  1 93  0  0
45  0   2440 389002560      0 1045572    0    0     0     8 13470 473179  6  1 93  0  0
63  0   2440 388999680      0 1045768    0    0    84    44 13021 64833  6  1 93  0  0
105  0   2440 388996576      0 1046296    0    0     0    44 15501 750274  5  1 93  0  0
84  0   2440 388977280      0 1046744    0    0     0     4 9920 31893  6  1 93  0  0
89  0   2440 388974560      0 1048084    0    0   412    16 9811 43696  6  1 93  0  0
100  0   2440 388972288      0 1048324    0    0     8  4692 10197 47007  6  1 93  0  0
98  0   2440 388967008      0 1048812    0    0    40    20 10483 33903  6  1 93  0  0
64  0   2440 388961792      0 1048920    0    0     0   128 9953 39497  6  1 93  0  0
106  0   2440 388907840      0 1049440    0    0    64    48 11056 288536  6  1 93  0  0
47  0   2440 388906496      0 1050416    0    0   144     4 14341 316539  6  1 93  0  0
90  0   2440 388905632      0 1050716    0    0   128     0 10392 134439  6  1 93  0  0
105  0   2440 388901792      0 1050880    0    0    20   356 14597 380957  6  1 93  0  0
104  0   2440 388888128      0 1051460    0    0     4    12 10542 105989  6  1 93  0  0
43  0   2440 388887712      0 1051620    0    0     0    12 10625 130961  6  1 93  0  0
88  0   2440 388885664      0 1053304    0    0     0     4 12426 457897  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
104  0   2440 388876224      0 1053776    0    0    16     4 13898 1171959  5  2 93  0  0
77  0   2440 388873760      0 1053976    0    0    96  6228 11162 155350  6  1 93  0  0
70  0   2440 388873088      0 1054132    0    0     0   148 12060 210396  6  1 93  0  0
64  0   2440 388856928      0 1054620    0    0    16     8 11714 82263  6  1 93  0  0
84  0   2440 388850432      0 1055776    0    0   392    12 15818 645800  5  2 93  0  0
95  0   2440 388850272      0 1056196    0    0     0     0 14623 1029794  5  2 93  0  0
107  0   2440 388828000      0 1056752    0    0   104    16 12680 186187  6  2 92  0  0
38  0   2440 388824608      0 1057384    0    0     0    12 13272 516168  6  2 93  0  0
88  0   2440 388815776      0 1057908    0    0   288     0 14145 793365  5  2 93  0  0
