procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   2440 389428544      0 1033916    0    0     2     2    0    0  0  0 100  0  0
 3  0   2440 389322976      0 1096948    0    0 63300     0 10972 12324  5  0 94  1  0
 3  0   2440 389261760      0 1102832    0    0  5872  1028 13696 12406  5  1 94  0  0
 3  0   2440 389237312      0 1104232    0    0  1252   124 7975 6264  4  0 96  0  0
 0  0   2440 389227840      0 1104300    0    0    24    12 9297 5704  0  1 99  0  0
 3  0   2440 389126304      0 1130572    0    0 28352    32 5484 7508  2  0 97  0  0
 2  0   2440 389096576      0 1153592    0    0 22860     4 5492 8437  2  0 97  0  0
 0  0   2440 389011392      0 1159844    0    0  6716   832 3955 4949  2  0 98  0  0
10  0   2440 388976544      0 1161068    0    0  1144     0 3171 11424  1  0 98  0  0
80  0   2440 388930880      0 1162764    0    0  1484    16 8455 72830  7  1 93  0  0
81  0   2440 388928896      0 1162776    0    0     0     4 8459 78917  7  1 93  0  0
100  0   2440 388911040      0 1166924    0    0  4132    44 9777 184873  7  1 93  0  0
93  0   2440 388894688      0 1167484    0    0   392     4 9917 80035  7  1 92  0  0
99  0   2440 388839328      0 1167748    0    0    56   124 9391 119673  6  1 93  0  0
23  0   2440 388814944      0 1168764    0    0   640    44 10111 147405  7  1 93  0  0
104  0   2440 388798144      0 1168960    0    0    64     8 9527 36681  6  1 93  0  0
72  0   2440 388782528      0 1169088    0    0     4    12 10114 279968  6  1 93  0  0
97  0   2440 388771520      0 1169408    0    0   196    40 10536 437908  6  1 93  0  0
103  0   2440 388695008      0 1169928    0    0    20    12 12155 368396  6  1 93  0  0
103  0   2440 388691232      0 1170428    0    0   212     0 11624 742362  5  2 93  0  0
48  0   2440 388688480      0 1170840    0    0    16    28 11299 658632  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0   2440 388683712      0 1175020    0    0  3780    56 12914 720184  5  2 93  0  0
93  0   2440 388683744      0 1175232    0    0    40  2904 11762 699629  5  2 93  0  0
103  0   2440 388680736      0 1175508    0    0   200   168 10925 373146  6  1 93  0  0
58  0   2440 388636480      0 1175904    0    0    20    12 10670 64774  6  1 93  0  0
102  0   2440 388618880      0 1176428    0    0    16   392 10602 37424  6  1 93  0  0
94  0   2440 388618432      0 1177084    0    0   488   396 10821 188388  6  1 93  0  0
24  0   2440 388612640      0 1177612    0    0     0    16 10982 185632  6  1 93  0  0
44  0   2440 388616160      0 1180712    0    0     4    36 11671 151673  6  1 93  0  0
67  0   2440 388602336      0 1180908    0    0    72    52 10329 41340  6  1 93  0  0
105  0   2440 388598304      0 1181200    0    0    16     4 10853 43919  6  1 93  0  0
88  0   2440 388599488      0 1182776    0    0   476    32 11945 379664  6  2 93  0  0
91  0   2440 388561024      0 1183568    0    0    16     8 12133 303888  6  2 92  0  0
16  0   2440 388560096      0 1183772    0    0     0   140 11069 57801  6  1 93  0  0
104  0   2440 388544480      0 1184376    0    0    76   600 12013 216320  6  2 93  0  0
108  0   2440 388523872      0 1185368    0    0   100    48 12692 157161  6  1 92  0  0
38  0   2440 388525632      0 1185980    0    0    88     4 13391 696060  5  2 93  0  0
41  0   2440 388518624      0 1186608    0    0    64     8 12958 571036  5  2 93  0  0
32  0   2440 388520992      0 1187012    0    0    20  7716 13858 155413  6  2 92  0  0
61  0   2440 388519040      0 1187560    0    0     0    12 13444 232303  6  2 93  0  0
54  0   2440 388520352      0 1187856    0    0     0    12 15467 1442658  4  3 93  0  0
60  0   2440 388518624      0 1189768    0    0    16     4 14428 71492  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0   2440 388498368      0 1190056    0    0     0    12 13601 125228  6  2 93  0  0
 9  0   2440 388496384      0 1190812    0    0    68   228 14173 74045  6  2 92  0  0
52  0   2440 388496160      0 1191100    0    0     0    28 14307 76933  6  2 92  0  0
15  0   2440 388495200      0 1191752    0    0    16    16 14177 332234  6  2 92  0  0
29  0   2440 388497280      0 1192124    0    0    64     4 13955 71825  6  2 92  0  0
53  0   2440 388499392      0 1192840    0    0     0     0 14074 73999  6  2 92  0  0
50  0   2440 388501824      0 1193404    0    0    64    16 15764 624422  5  2 92  0  0
12  0   2440 388455520      0 1194084    0    0     0    24 13503 70662  6  2 92  0  0
21  0   2440 388447136      0 1195156    0    0    68     8 13949 71755  7  2 92  0  0
19  0   2440 388420992      0 1198460    0    0    68    12 13731 71716  6  2 92  0  0
28  0   2440 388386880      0 1198964    0    0   128    16 14171 74069  6  2 93  0  0
