procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2440 389970432      0 963440    0    0     2     2    0    0  0  0 100  0  0
 0  0   2440 389927168      0 1006660    0    0 43980   936 4197 5759  0  0 100  0  0
 0  0   2440 389921568      0 1007792    0    0  1228    16 7676 5683  0  1 99  0  0
 2  0   2440 389906496      0 1007872    0    0    56    16 3811 3341  0  0 100  0  0
 0  0   2440 389886656      0 1008648    0    0   756     4 8850 5068  0  1 99  0  0
 4  0   2440 389739104      0 1060184    0    0 52944    32 6673 8079  3  0 97  0  0
 4  0   2440 389690464      0 1079932    0    0 20752     4 5113 8126  3  0 97  0  0
 0  0   2440 389622464      0 1086488    0    0  6940   908 4069 4983  2  0 97  0  0
 4  0   2440 389606496      0 1091144    0    0  3700     4 1982 5511  1  0 99  0  0
18  0   2440 389401088      0 1100640    0    0  8800     4 28512 95910  8  3 89  0  0
26  0   2440 389243616      0 1102276    0    0   844    12 25614 98902  8  3 89  0  0
24  0   2440 389157056      0 1107176    0    0   532   176 29371 108838  8  3 89  0  0
23  0   2440 389106304      0 1111028    0    0   836     4 23059 108426  7  3 90  0  0
18  0   2440 389099712      0 1113812    0    0    88     8 24172 110934  7  3 90  0  0
22  0   2440 389097088      0 1116708    0    0   172     8 21351 107682  6  3 90  0  0
17  0   2440 389058688      0 1119816    0    0    64     8 23811 109740  8  3 89  0  0
25  0   2440 388978240      0 1124392    0    0     0     4 23219 110559  7  3 90  0  0
24  0   2440 388933024      0 1127920    0    0   756    48 25286 113287  7  3 89  0  0
16  0   2440 388882304      0 1132720    0    0   272     4 22948 109642  7  3 90  0  0
19  0   2440 388866976      0 1143364    0    0   160     8 23065 109854  7  3 89  0  0
29  0   2440 388866656      0 1148684    0    0   820     8 23565 109838  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0   2440 388866560      0 1151036    0    0   200   132 24415 110488  7  3 90  0  0
20  0   2440 388849376      0 1153324    0    0    92 51128 23802 113769  6  3 90  0  0
33  0   2440 388747744      0 1158948    0    0   828   164 23194 109212  8  3 89  0  0
14  0   2440 388747392      0 1163796    0    0   220     4 23686 109746  7  3 90  0  0
16  0   2440 388745664      0 1166516    0    0   244    12 23710 112050  6  3 90  0  0
22  0   2440 388746464      0 1169168    0    0     0     0 24333 111023  7  3 90  0  0
31  0   2440 388746656      0 1172244    0    0     0  9380 23659 112744  7  3 90  0  0
29  0   2440 388746816      0 1176068    0    0   112     0 22801 111327  7  3 90  0  0
25  0   2440 388672512      0 1185360    0    0   116    60 24112 108360  9  3 88  0  0
 4  0   2440 388671808      0 1190632    0    0   640     4 23398 111174  7  3 90  0  0
 2  0   2440 388659360      0 1196136    0    0   100   132 24925 112720  7  3 89  0  0
26  0   2440 388662080      0 1200668    0    0   132 50140 24920 112786  7  3 89  0  0
25  0   2440 388682560      0 1205300    0    0    32     8 26008 110356  8  3 89  0  0
