Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

02:51:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:51:30 AM  1000    269484  247.00    4.00    0.00    0.00  251.00     2  java
02:51:31 AM  1000    269484  303.00    4.00    0.00    0.00  307.00     2  java
02:51:32 AM  1000    269484  309.00    9.00    0.00    0.00  318.00     2  java
02:51:33 AM  1000    269484  213.00    6.00    0.00    0.00  219.00     2  java
02:51:34 AM  1000    269484  310.00    3.00    0.00    0.00  313.00     2  java
02:51:35 AM  1000    269484  142.00    2.00    0.00    0.00  144.00     2  java
02:51:36 AM  1000    269484    0.00    0.00    0.00    0.00    0.00     2  java
02:51:37 AM  1000    269484    0.00    0.00    0.00    0.00    0.00     2  java
02:51:38 AM  1000    269484    0.00    0.00    0.00    0.00    0.00     2  java
02:51:39 AM  1000    269484  251.00   15.00    0.00    0.00  266.00     2  java
02:51:40 AM  1000    269484  376.00   19.00    0.00    0.00  395.00     2  java
02:51:41 AM  1000    269484  371.00   24.00    0.00    0.00  395.00     2  java
02:51:42 AM  1000    269484  362.00   34.00    0.00    0.00  396.00     2  java
02:51:43 AM  1000    269484  354.00   41.00    0.00    0.00  395.00     2  java
02:51:44 AM  1000    269484  365.00   29.00    0.00    0.00  394.00     2  java
02:51:45 AM  1000    269484  336.00   59.00    0.00    0.00  395.00     2  java
02:51:46 AM  1000    269484  347.00   47.00    0.00    0.00  394.00     2  java
02:51:47 AM  1000    269484  372.00   22.00    0.00    0.00  394.00     2  java
02:51:48 AM  1000    269484  347.00   48.00    0.00    0.00  395.00     2  java
02:51:49 AM  1000    269484  362.00   31.00    0.00    0.00  393.00     2  java
02:51:50 AM  1000    269484  355.00   40.00    0.00    0.00  395.00     2  java
02:51:51 AM  1000    269484  298.00   96.00    0.00    0.00  394.00     2  java
02:51:52 AM  1000    269484  361.00   31.00    0.00    0.00  392.00     2  java
02:51:53 AM  1000    269484  330.00   65.00    0.00    0.00  395.00     2  java
02:51:54 AM  1000    269484  312.00   81.00    0.00    0.00  393.00     2  java
02:51:55 AM  1000    269484  318.00   76.00    0.00    0.00  394.00     2  java
02:51:56 AM  1000    269484  312.00   81.00    0.00    0.00  393.00     2  java
02:51:57 AM  1000    269484  339.00   54.00    0.00    0.00  393.00     2  java
02:51:58 AM  1000    269484  338.00   54.00    0.00    0.00  392.00     2  java
02:51:59 AM  1000    269484  359.00   33.00    0.00    0.00  392.00     2  java
02:52:00 AM  1000    269484  363.00   29.00    0.00    0.00  392.00     2  java
02:52:01 AM  1000    269484  345.00   47.00    0.00    0.00  392.00     2  java
02:52:02 AM  1000    269484  360.00   30.00    0.00    0.00  390.00     2  java
02:52:03 AM  1000    269484  360.00   31.00    0.00    0.00  391.00     2  java
02:52:04 AM  1000    269484  356.00   34.00    0.00    0.00  390.00     2  java
02:52:05 AM  1000    269484  353.00   37.00    0.00    0.00  390.00     2  java
02:52:06 AM  1000    269484  340.00   51.00    0.00    0.00  391.00     2  java
02:52:07 AM  1000    269484  313.00   77.00    0.00    0.00  390.00     2  java
02:52:08 AM  1000    269484  354.00   36.00    0.00    0.00  390.00     2  java
02:52:09 AM  1000    269484  299.00   92.00    0.00    0.00  391.00     2  java
02:52:10 AM  1000    269484  293.00   98.00    0.00    0.00  391.00     2  java
02:52:11 AM  1000    269484  314.00   75.00    0.00    0.00  389.00     2  java
02:52:12 AM  1000    269484  328.00   60.00    0.00    0.00  388.00     2  java
02:52:13 AM  1000    269484  334.00   53.00    0.00    0.00  387.00     2  java
02:52:14 AM  1000    269484  333.00   54.00    0.00    0.00  387.00     2  java
02:52:15 AM  1000    269484  266.00  124.00    0.00    0.00  390.00     2  java
02:52:16 AM  1000    269484  305.00   81.00    0.00    0.00  386.00     2  java
02:52:17 AM  1000    269484  264.00  126.00    0.00    0.00  390.00     2  java
02:52:18 AM  1000    269484  282.00  107.00    0.00    0.00  389.00     2  java
02:52:19 AM  1000    269484  266.00  124.00    0.00    0.00  390.00     2  java
02:52:20 AM  1000    269484  301.00   87.00    0.00    0.00  388.00     2  java
02:52:21 AM  1000    269484  335.00   52.00    0.00    0.00  387.00     2  java
02:52:22 AM  1000    269484  332.00   54.00    0.00    0.00  386.00     2  java
02:52:23 AM  1000    269484  327.00   60.00    0.00    0.00  387.00     2  java
02:52:24 AM  1000    269484  332.00   52.00    0.00    0.00  384.00     2  java
02:52:25 AM  1000    269484  323.00   63.00    0.00    0.00  386.00     2  java
02:52:26 AM  1000    269484  331.00   56.00    0.00    0.00  387.00     2  java
02:52:27 AM  1000    269484  332.00   53.00    0.00    0.00  385.00     2  java
02:52:28 AM  1000    269484  323.00   62.00    0.00    0.00  385.00     2  java
02:52:29 AM  1000    269484  324.00   61.00    0.00    0.00  385.00     2  java
