Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/27/2026 	_x86_64_	(64 CPU)

11:20:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:10 PM  1000    125361  282.00    7.00    0.00    0.00  289.00     2  java
11:20:11 PM  1000    125361  256.00    8.00    0.00    0.00  264.00     2  java
11:20:12 PM  1000    125361    1.00    0.00    0.00    0.00    1.00     2  java
11:20:13 PM  1000    125361    0.00    0.00    0.00    0.00    0.00     2  java
11:20:14 PM  1000    125361    0.00    0.00    0.00    0.00    0.00     2  java
11:20:15 PM  1000    125361    0.00    0.00    0.00    0.00    0.00     2  java
11:20:16 PM  1000    125361    0.00    0.00    0.00    0.00    0.00     2  java
11:20:17 PM  1000    125361    0.00    0.00    0.00    0.00    0.00     2  java
11:20:18 PM  1000    125361    0.00    0.00    0.00    0.00    0.00     2  java
11:20:19 PM  1000    125361  207.00   13.00    0.00    0.00  220.00     2  java
11:20:20 PM  1000    125361  375.00   21.00    0.00    0.00  396.00     2  java
11:20:21 PM  1000    125361  363.00   32.00    0.00    0.00  395.00     2  java
11:20:22 PM  1000    125361  355.00   38.00    0.00    0.00  393.00     2  java
11:20:23 PM  1000    125361  344.00   49.00    0.00    0.00  393.00     2  java
11:20:24 PM  1000    125361  323.00   67.00    0.00    0.00  390.00     2  java
11:20:25 PM  1000    125361  317.00   72.00    0.00    0.00  389.00     2  java
11:20:26 PM  1000    125361  316.00   74.00    0.00    0.00  390.00     2  java
11:20:27 PM  1000    125361  311.00   78.00    0.00    0.00  389.00     2  java
11:20:28 PM  1000    125361  310.00   79.00    0.00    0.00  389.00     2  java
11:20:29 PM  1000    125361  308.00   83.00    0.00    0.00  391.00     2  java
11:20:30 PM  1000    125361  303.00   85.00    0.00    0.00  388.00     2  java
11:20:31 PM  1000    125361  295.00   90.00    0.00    0.00  385.00     2  java
11:20:32 PM  1000    125361  304.00   83.00    0.00    0.00  387.00     2  java
11:20:33 PM  1000    125361  293.00   93.00    0.00    0.00  386.00     2  java
11:20:34 PM  1000    125361  291.00   94.00    0.00    0.00  385.00     2  java
11:20:35 PM  1000    125361  298.00   87.00    0.00    0.00  385.00     2  java
11:20:36 PM  1000    125361  283.00  102.00    0.00    0.00  385.00     2  java
11:20:37 PM  1000    125361  293.00   92.00    0.00    0.00  385.00     2  java
11:20:38 PM  1000    125361  279.00  105.00    0.00    0.00  384.00     2  java
11:20:39 PM  1000    125361  283.00  102.00    0.00    0.00  385.00     2  java
11:20:40 PM  1000    125361  292.00   93.00    0.00    0.00  385.00     2  java
11:20:41 PM  1000    125361  290.00   95.00    0.00    0.00  385.00     2  java
11:20:42 PM  1000    125361  287.00   98.00    0.00    0.00  385.00     2  java
11:20:43 PM  1000    125361  279.00  105.00    0.00    0.00  384.00     2  java
11:20:44 PM  1000    125361  280.00  104.00    0.00    0.00  384.00     2  java
11:20:45 PM  1000    125361  277.00  106.00    0.00    0.00  383.00     2  java
11:20:46 PM  1000    125361  278.00  106.00    0.00    0.00  384.00     2  java
11:20:47 PM  1000    125361  272.00  113.00    0.00    0.00  385.00     2  java
11:20:48 PM  1000    125361  274.00  108.00    0.00    0.00  382.00     2  java
11:20:49 PM  1000    125361  275.00  109.00    0.00    0.00  384.00     2  java
11:20:50 PM  1000    125361  282.00  102.00    0.00    0.00  384.00     2  java
