Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

03:00:23 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:00:24 AM  1000    275946  283.00    5.00    0.00    0.00  288.00     2  java
03:00:25 AM  1000    275946  302.00    4.00    0.00    0.00  306.00     2  java
03:00:26 AM  1000    275946  287.00    8.00    0.00    0.00  295.00     2  java
03:00:26 AM  1000    275946  211.00    5.00    0.00    0.00  216.00     2  java
03:00:27 AM  1000    275946  309.00    3.00    0.00    0.00  312.00     2  java
03:00:28 AM  1000    275946  193.00    2.00    0.00    0.00  195.00     2  java
03:00:30 AM  1000    275946    0.00    0.00    0.00    0.00    0.00     2  java
03:00:31 AM  1000    275946    0.00    0.00    0.00    0.00    0.00     2  java
03:00:32 AM  1000    275946    1.00    0.00    0.00    0.00    1.00     2  java
03:00:33 AM  1000    275946  234.00   13.00    0.00    0.00  247.00     2  java
03:00:34 AM  1000    275946  373.00   23.00    0.00    0.00  396.00     2  java
03:00:35 AM  1000    275946  371.00   24.00    0.00    0.00  395.00     2  java
03:00:36 AM  1000    275946  362.00   34.00    0.00    0.00  396.00     2  java
03:00:37 AM  1000    275946  374.00   21.00    0.00    0.00  395.00     2  java
03:00:38 AM  1000    275946  366.00   29.00    0.00    0.00  395.00     2  java
03:00:39 AM  1000    275946  348.00   47.00    0.00    0.00  395.00     2  java
03:00:40 AM  1000    275946  355.00   39.00    0.00    0.00  394.00     2  java
03:00:41 AM  1000    275946  363.00   31.00    0.00    0.00  394.00     2  java
03:00:42 AM  1000    275946  351.00   44.00    0.00    0.00  395.00     2  java
03:00:43 AM  1000    275946  356.00   36.00    0.00    0.00  392.00     2  java
03:00:44 AM  1000    275946  362.00   32.00    0.00    0.00  394.00     2  java
03:00:45 AM  1000    275946  329.00   65.00    0.00    0.00  394.00     2  java
03:00:46 AM  1000    275946  334.00   60.00    0.00    0.00  394.00     2  java
03:00:47 AM  1000    275946  310.00   84.00    0.00    0.00  394.00     2  java
03:00:48 AM  1000    275946  306.00   87.00    0.00    0.00  393.00     2  java
03:00:49 AM  1000    275946  320.00   72.00    0.00    0.00  392.00     2  java
03:00:50 AM  1000    275946  333.00   60.00    0.00    0.00  393.00     2  java
03:00:51 AM  1000    275946  364.00   27.00    0.00    0.00  391.00     2  java
03:00:52 AM  1000    275946  363.00   29.00    0.00    0.00  392.00     2  java
03:00:53 AM  1000    275946  355.00   37.00    0.00    0.00  392.00     2  java
03:00:54 AM  1000    275946  336.00   55.00    0.00    0.00  391.00     2  java
03:00:55 AM  1000    275946  349.00   43.00    0.00    0.00  392.00     2  java
03:00:56 AM  1000    275946  359.00   31.00    0.00    0.00  390.00     2  java
03:00:57 AM  1000    275946  351.00   39.00    0.00    0.00  390.00     2  java
03:00:58 AM  1000    275946  328.00   64.00    0.00    0.00  392.00     2  java
03:00:59 AM  1000    275946  341.00   50.00    0.00    0.00  391.00     2  java
03:01:00 AM  1000    275946  326.00   65.00    0.00    0.00  391.00     2  java
03:01:01 AM  1000    275946  317.00   74.00    0.00    0.00  391.00     2  java
03:01:02 AM  1000    275946  287.00  104.00    0.00    0.00  391.00     2  java
03:01:03 AM  1000    275946  301.00   91.00    0.00    0.00  392.00     2  java
03:01:04 AM  1000    275946  308.00   82.00    0.00    0.00  390.00     2  java
03:01:05 AM  1000    275946  297.00   93.00    0.00    0.00  390.00     2  java
03:01:06 AM  1000    275946  283.00  108.00    0.00    0.00  391.00     2  java
03:01:07 AM  1000    275946  233.00  159.00    0.00    0.00  392.00     2  java
03:01:08 AM  1000    275946  279.00  111.00    0.00    0.00  390.00     2  java
03:01:09 AM  1000    275946  310.00   79.00    0.00    0.00  389.00     2  java
03:01:10 AM  1000    275946  319.00   69.00    0.00    0.00  388.00     2  java
03:01:11 AM  1000    275946  298.00   91.00    0.00    0.00  389.00     2  java
03:01:12 AM  1000    275946  320.00   68.00    0.00    0.00  388.00     2  java
03:01:13 AM  1000    275946  338.00   50.00    0.00    0.00  388.00     2  java
03:01:14 AM  1000    275946  330.00   57.00    0.00    0.00  387.00     2  java
03:01:15 AM  1000    275946  332.00   55.00    0.00    0.00  387.00     2  java
03:01:16 AM  1000    275946  328.00   59.00    0.00    0.00  387.00     2  java
03:01:17 AM  1000    275946  329.00   58.00    0.00    0.00  387.00     2  java
03:01:18 AM  1000    275946  326.00   61.00    0.00    0.00  387.00     2  java
03:01:19 AM  1000    275946  329.00   58.00    0.00    0.00  387.00     2  java
03:01:20 AM  1000    275946  324.00   63.00    0.00    0.00  387.00     2  java
03:01:21 AM  1000    275946  334.00   52.00    0.00    0.00  386.00     2  java
03:01:22 AM  1000    275946  313.00   75.00    0.00    0.00  388.00     2  java
03:01:23 AM  1000    275946  313.00   75.00    0.00    0.00  388.00     2  java
03:01:24 AM  1000    275946  333.00   54.00    0.00    0.00  387.00     2  java
03:01:25 AM  1000    275946  331.00   55.00    0.00    0.00  386.00     2  java
03:01:26 AM  1000    275946  310.00   77.00    0.00    0.00  387.00     2  java
03:01:27 AM  1000    275946  335.00   52.00    0.00    0.00  387.00     2  java
03:01:28 AM  1000    275946  339.00   49.00    0.00    0.00  388.00     2  java
03:01:29 AM  1000    275946  331.00   55.00    0.00    0.00  386.00     2  java
03:01:30 AM  1000    275946  338.00   48.00    0.00    0.00  386.00     2  java
03:01:31 AM  1000    275946  329.00   58.00    0.00    0.00  387.00     2  java
03:01:32 AM  1000    275946  333.00   53.00    0.00    0.00  386.00     2  java
03:01:33 AM  1000    275946  338.00   48.00    0.00    0.00  386.00     2  java
03:01:34 AM  1000    275946  264.00  125.00    0.00    0.00  389.00     2  java
03:01:35 AM  1000    275946  333.00   54.00    0.00    0.00  387.00     2  java
03:01:36 AM  1000    275946  333.00   53.00    0.00    0.00  386.00     2  java
03:01:37 AM  1000    275946  327.00   58.00    0.00    0.00  385.00     2  java
03:01:38 AM  1000    275946  332.00   54.00    0.00    0.00  386.00     2  java
03:01:39 AM  1000    275946  332.00   55.00    0.00    0.00  387.00     2  java
03:01:40 AM  1000    275946  332.00   54.00    0.00    0.00  386.00     2  java
03:01:41 AM  1000    275946  325.00   61.00    0.00    0.00  386.00     2  java
03:01:42 AM  1000    275946  298.00   89.00    0.00    0.00  387.00     2  java
03:01:43 AM  1000    275946  331.00   56.00    0.00    0.00  387.00     2  java
03:01:44 AM  1000    275946  326.00   59.00    0.00    0.00  385.00     2  java
03:01:45 AM  1000    275946  326.00   59.00    0.00    0.00  385.00     2  java
03:01:46 AM  1000    275946  316.00   71.00    0.00    0.00  387.00     2  java
03:01:47 AM  1000    275946  328.00   58.00    0.00    0.00  386.00     2  java
03:01:48 AM  1000    275946  332.00   54.00    0.00    0.00  386.00     2  java
03:01:49 AM  1000    275946  325.00   61.00    0.00    0.00  386.00     2  java
03:01:50 AM  1000    275946  323.00   62.00    0.00    0.00  385.00     2  java
03:01:51 AM  1000    275946  307.00   80.00    0.00    0.00  387.00     2  java
03:01:52 AM  1000    275946  327.00   59.00    0.00    0.00  386.00     2  java
03:01:53 AM  1000    275946  330.00   57.00    0.00    0.00  387.00     2  java
03:01:54 AM  1000    275946  331.00   56.00    0.00    0.00  387.00     2  java
03:01:55 AM  1000    275946  323.00   63.00    0.00    0.00  386.00     2  java
03:01:56 AM  1000    275946  323.00   63.00    0.00    0.00  386.00     2  java
03:01:57 AM  1000    275946  315.00   71.00    0.00    0.00  386.00     2  java
03:01:58 AM  1000    275946  323.00   63.00    0.00    0.00  386.00     2  java
03:01:59 AM  1000    275946  321.00   64.00    0.00    0.00  385.00     2  java
03:02:00 AM  1000    275946  268.00  120.00    0.00    0.00  388.00     2  java
03:02:01 AM  1000    275946  314.00   72.00    0.00    0.00  386.00     2  java
03:02:02 AM  1000    275946  324.00   63.00    0.00    0.00  387.00     2  java
03:02:03 AM  1000    275946  313.00   73.00    0.00    0.00  386.00     2  java
03:02:04 AM  1000    275946  325.00   61.00    0.00    0.00  386.00     2  java
03:02:05 AM  1000    275946  318.00   68.00    0.00    0.00  386.00     2  java
03:02:06 AM  1000    275946  306.00   77.00    0.00    0.00  383.00     2  java
03:02:07 AM  1000    275946  319.00   67.00    0.00    0.00  386.00     2  java
03:02:08 AM  1000    275946  308.00   76.00    0.00    0.00  384.00     2  java
03:02:09 AM  1000    275946  314.00   71.00    0.00    0.00  385.00     2  java
03:02:10 AM  1000    275946  317.00   68.00    0.00    0.00  385.00     2  java
03:02:11 AM  1000    275946  304.00   80.00    0.00    0.00  384.00     2  java
03:02:12 AM  1000    275946  222.00  165.00    0.00    0.00  387.00     2  java
03:02:13 AM  1000    275946  228.00  157.00    0.00    0.00  385.00     2  java
03:02:14 AM  1000    275946  260.00  124.00    0.00    0.00  384.00     2  java
03:02:15 AM  1000    275946  275.00  107.00    0.00    0.00  382.00     2  java
03:02:16 AM  1000    275946  259.00  123.00    0.00    0.00  382.00     2  java
03:02:17 AM  1000    275946  230.00  156.00    0.00    0.00  386.00     2  java
03:02:18 AM  1000    275946  230.00  153.00    0.00    0.00  383.00     2  java
03:02:19 AM  1000    275946  232.00  153.00    0.00    0.00  385.00     2  java
03:02:20 AM  1000    275946  282.00  100.00    0.00    0.00  382.00     2  java
03:02:21 AM  1000    275946  237.00  147.00    0.00    0.00  384.00     2  java
03:02:22 AM  1000    275946  219.00  165.00    0.00    0.00  384.00     2  java
03:02:23 AM  1000    275946  222.00  163.00    0.00    0.00  385.00     2  java
03:02:24 AM  1000    275946  254.00  127.00    0.00    0.00  381.00     2  java
03:02:25 AM  1000    275946  230.00  152.00    0.00    0.00  382.00     2  java
03:02:26 AM  1000    275946  269.00  111.00    0.00    0.00  380.00     2  java
03:02:27 AM  1000    275946  234.00  150.00    0.00    0.00  384.00     2  java
03:02:28 AM  1000    275946  274.00  107.00    0.00    0.00  381.00     2  java
03:02:29 AM  1000    275946  267.00  112.00    0.00    0.00  379.00     2  java
03:02:30 AM  1000    275946  275.00  106.00    0.00    0.00  381.00     2  java
03:02:31 AM  1000    275946  289.00   93.00    0.00    0.00  382.00     2  java
03:02:32 AM  1000    275946  270.00  114.00    0.00    0.00  384.00     2  java
03:02:33 AM  1000    275946  216.00  168.00    0.00    0.00  384.00     2  java
03:02:34 AM  1000    275946  261.00  118.00    0.00    0.00  379.00     2  java
03:02:35 AM  1000    275946  234.00  147.00    0.00    0.00  381.00     2  java
03:02:36 AM  1000    275946  250.00  132.00    0.00    0.00  382.00     2  java
03:02:37 AM  1000    275946  249.00  132.00    0.00    0.00  381.00     2  java
03:02:38 AM  1000    275946  248.00  132.00    0.00    0.00  380.00     2  java
03:02:39 AM  1000    275946  231.00   49.00    0.00    0.00  280.00     2  java
03:02:40 AM  1000    275946  199.00    0.00    0.00    0.00  199.00     2  java
03:02:41 AM  1000    275946  183.00    1.00    0.00    0.00  184.00     2  java
03:02:42 AM  1000    275946    1.00    0.00    0.00    0.00    1.00     2  java
03:02:43 AM  1000    275946    2.00    0.00    0.00    0.00    2.00     2  java
03:02:44 AM  1000    275946    1.00    0.00    0.00    0.00    1.00     2  java
