Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

02:51:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:51:33 AM 100998    269235    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    269236    0.00    0.00    0.00    0.00    0.00    12  postgres
02:51:33 AM 100998    269238    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    269239    0.00    0.00    0.00    0.00    0.00    12  postgres
02:51:33 AM 100998    270343    0.00    0.00    0.00    0.00    0.00    12  postgres
02:51:33 AM 100998    270349    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270351    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270352    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270353    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270354    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270355    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270357    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270359    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270360    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270362    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270365    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270367    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270371    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270400    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270406    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270427    0.00    0.00    0.00    0.00    0.00    14  postgres
02:51:33 AM 100998    270482    0.00    0.00    0.00    0.00    0.00    10  postgres
02:51:33 AM 100998    270541    0.00    0.00    0.00    0.00    0.00    14  postgres
