Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

12:06:37 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:06:38 AM  1000    158988  262.00    6.00    0.00    0.00  268.00     8  java
12:06:39 AM  1000    158988  192.00    8.00    0.00    0.00  200.00     8  java
12:06:40 AM  1000    158988    0.00    1.00    0.00    0.00    1.00     8  java
12:06:41 AM  1000    158988    0.00    0.00    0.00    0.00    0.00     8  java
12:06:42 AM  1000    158988    1.00    0.00    0.00    0.00    1.00     8  java
12:06:43 AM  1000    158988    0.00    0.00    0.00    0.00    0.00     8  java
12:06:44 AM  1000    158988    0.00    0.00    0.00    0.00    0.00     8  java
12:06:45 AM  1000    158988    0.00    0.00    0.00    0.00    0.00     8  java
12:06:46 AM  1000    158988    0.00    0.00    0.00    0.00    0.00     8  java
12:06:47 AM  1000    158988  198.00    8.00    0.00    0.00  206.00     8  java
12:06:48 AM  1000    158988  379.00   14.00    0.00    0.00  393.00     8  java
12:06:49 AM  1000    158988  370.00   23.00    0.00    0.00  393.00     8  java
12:06:50 AM  1000    158988  360.00   28.00    0.00    0.00  388.00     8  java
12:06:51 AM  1000    158988  355.00   33.00    0.00    0.00  388.00     8  java
12:06:52 AM  1000    158988  358.00   29.00    0.00    0.00  387.00     8  java
12:06:53 AM  1000    158988  352.00   35.00    0.00    0.00  387.00     8  java
12:06:54 AM  1000    158988  354.00   34.00    0.00    0.00  388.00     8  java
12:06:55 AM  1000    158988  351.00   36.00    0.00    0.00  387.00     8  java
12:06:56 AM  1000    158988  344.00   38.00    0.00    0.00  382.00     8  java
12:06:57 AM  1000    158988  344.00   43.00    0.00    0.00  387.00     8  java
12:06:58 AM  1000    158988  339.00   45.00    0.00    0.00  384.00     8  java
12:06:59 AM  1000    158988  341.00   42.00    0.00    0.00  383.00     8  java
12:07:00 AM  1000    158988  331.00   50.00    0.00    0.00  381.00     8  java
12:07:01 AM  1000    158988  337.00   45.00    0.00    0.00  382.00     8  java
12:07:02 AM  1000    158988  337.00   47.00    0.00    0.00  384.00     8  java
12:07:03 AM  1000    158988  330.00   52.00    0.00    0.00  382.00     8  java
12:07:04 AM  1000    158988  327.00   53.00    0.00    0.00  380.00     8  java
12:07:05 AM  1000    158988  310.00   70.00    0.00    0.00  380.00     8  java
12:07:06 AM  1000    158988  293.00   81.00    0.00    0.00  374.00     8  java
12:07:07 AM  1000    158988  287.00   83.00    0.00    0.00  370.00     8  java
12:07:08 AM  1000    158988  298.00   76.00    0.00    0.00  374.00     8  java
12:07:09 AM  1000    158988  286.00   82.00    0.00    0.00  368.00     8  java
12:07:10 AM  1000    158988  286.00   83.00    0.00    0.00  369.00     8  java
12:07:11 AM  1000    158988  285.00   83.00    0.00    0.00  368.00     8  java
12:07:12 AM  1000    158988  284.00   85.00    0.00    0.00  369.00     8  java
12:07:13 AM  1000    158988  278.00   90.00    0.00    0.00  368.00     8  java
12:07:14 AM  1000    158988  283.00   87.00    0.00    0.00  370.00     8  java
12:07:15 AM  1000    158988  282.00   85.00    0.00    0.00  367.00     8  java
12:07:16 AM  1000    158988  281.00   86.00    0.00    0.00  367.00     8  java
12:07:17 AM  1000    158988  279.00   88.00    0.00    0.00  367.00     8  java
12:07:18 AM  1000    158988  279.00   90.00    0.00    0.00  369.00     8  java
12:07:19 AM  1000    158988  278.00   88.00    0.00    0.00  366.00     8  java
12:07:20 AM  1000    158988  272.00   90.00    0.00    0.00  362.00     8  java
12:07:21 AM  1000    158988  275.00   90.00    0.00    0.00  365.00     8  java
12:07:22 AM  1000    158988  273.00   91.00    0.00    0.00  364.00     8  java
12:07:23 AM  1000    158988  263.00  100.00    0.00    0.00  363.00     8  java
12:07:24 AM  1000    158988  275.00   88.00    0.00    0.00  363.00     8  java
12:07:25 AM  1000    158988  271.00   91.00    0.00    0.00  362.00     8  java
12:07:26 AM  1000    158988  280.00   87.00    0.00    0.00  367.00     8  java
12:07:27 AM  1000    158988  292.00   78.00    0.00    0.00  370.00     8  java
12:07:28 AM  1000    158988  270.00   95.00    0.00    0.00  365.00     8  java
12:07:29 AM  1000    158988  271.00   92.00    0.00    0.00  363.00     8  java
12:07:30 AM  1000    158988  272.00   93.00    0.00    0.00  365.00     8  java
12:07:31 AM  1000    158988  274.00   93.00    0.00    0.00  367.00     8  java
12:07:32 AM  1000    158988  278.00   91.00    0.00    0.00  369.00     8  java
12:07:33 AM  1000    158988  280.00   88.00    0.00    0.00  368.00     8  java
12:07:34 AM  1000    158988  279.00   94.00    0.00    0.00  373.00     8  java
12:07:35 AM  1000    158988  284.00   88.00    0.00    0.00  372.00     8  java
