procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2440 389112704      0 1034412    0    0     2     2    0    0  0  0 100  0  0
 5  0   2440 389028640      0 1090476    0    0 56188     0 9269 10469  5  0 94  0  0
 3  0   2440 388969376      0 1106100    0    0 15272    24 14020 11770  5  1 94  0  0
 5  0   2440 388913088      0 1111652    0    0  5556    12 8824 8274  5  0 94  0  0
 2  0   2440 388891360      0 1112868    0    0  1144   128 12359 8599  4  1 95  0  0
 4  0   2440 388848320      0 1138824    0    0 28244    36 6715 7990  4  0 96  0  0
 2  0   2440 388820960      0 1162668    0    0 23348     4 5413 8429  2  0 97  0  0
 0  0   2440 388739872      0 1168900    0    0  7596  1264 4289 5860  2  0 97  0  0
 6  0   2440 388712288      0 1170168    0    0  1236    24 2146 4431  1  0 99  0  0
 8  0   2440 388664960      0 1172804    0    0  2168    12 9884 21842  6  0 94  0  0
 8  0   2440 388640768      0 1177516    0    0  4684     4 8705 19557  7  0 93  0  0
 8  0   2440 388619136      0 1178388    0    0   776    44 11097 31493  7  1 93  0  0
 7  0   2440 388582400      0 1178512    0    0    20     4 13932 49099  8  1 91  0  0
 8  0   2440 388547616      0 1179208    0    0   488     8 14387 51178  7  1 92  0  0
 7  0   2440 388506848      0 1180428    0    0   736   216 14999 60871  7  1 92  0  0
 6  0   2440 388471200      0 1180776    0    0   140   440 15297 70762  6  1 93  0  0
 6  0   2440 388433152      0 1181076    0    0    16     4 16094 70754  7  1 92  0  0
 7  0   2440 388398432      0 1180900    0    0     0    40 15867 70799  6  1 93  0  0
10  0   2440 388352448      0 1182248    0    0   332     4 16598 76690  7  1 92  0  0
 8  0   2440 388349888      0 1170048    0    0    16    32 16928 71848  7  1 92  0  0
11  0   2440 388347328      0 1170616    0    0   264     0 16172 80917  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   2440 388291008      0 1172736    0    0   584    16 18047 88997  7  1 92  0  0
 6  0   2440 388262752      0 1173688    0    0   324 33048 17727 86303  6  1 92  0  0
 9  0   2440 388232000      0 1174348    0    0   672    40 17595 88055  6  1 92  0  0
 7  0   2440 388232256      0 1175132    0    0   144   128 20776 110137  6  2 92  0  0
 9  0   2440 388227040      0 1175288    0    0   104     8 19380 99426  6  2 92  0  0
 5  0   2440 388196544      0 1176196    0    0   124    20 23814 125661  7  2 91  0  0
 5  0   2440 388179488      0 1177132    0    0     0     8 25723 145893  6  3 91  0  0
 6  0   2440 388173696      0 1177760    0    0   192    36 27667 165765  6  3 90  0  0
 8  0   2440 388163680      0 1178496    0    0     0    56 29033 163832  7  3 90  0  0
 8  0   2440 388158400      0 1180632    0    0   176     4 27280 163599  7  3 90  0  0
 6  0   2440 388155296      0 1184568    0    0   348     4 27444 161655  7  3 90  0  0
10  0   2440 388155648      0 1185516    0    0   192    20 27316 165549  6  3 90  0  0
 9  0   2440 388127872      0 1186740    0    0    96    28 27844 168324  6  3 90  0  0
 6  0   2440 388078208      0 1187884    0    0     0   132 28154 168548  6  3 90  0  0
14  0   2440 388076864      0 1188636    0    0     0    40 27767 168051  7  3 90  0  0
 8  0   2440 388077184      0 1189864    0    0    20    12 28476 168064  7  3 90  0  0
 5  0   2440 388062592      0 1191156    0    0    16     0 28202 167080  7  3 90  0  0
10  0   2440 388021024      0 1191976    0    0    36   456 28402 163234  7  3 90  0  0
11  0   2440 388016992      0 1196144    0    0    16    20 28215 164332  7  3 90  0  0
 7  0   2440 388010560      0 1196896    0    0     0     4 28092 168291  7  3 90  0  0
 5  0   2440 387999872      0 1205232    0    0   660    12 28781 161283  8  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   2440 387994592      0 1207440    0    0     0     4 29441 166539  7  3 90  0  0
 8  0   2440 387993152      0 1208196    0    0     4 29812 28083 164362  6  3 91  0  0
 6  0   2440 387991392      0 1208948    0    0     0  1004 28279 166934  6  3 90  0  0
 8  0   2440 387992064      0 1210204    0    0   488   600 28703 159535  6  3 90  0  0
 8  0   2440 387989408      0 1212384    0    0   216    12 28368 158314  7  3 89  0  0
 7  0   2440 387968896      0 1213800    0    0    16     0 27088 161828  7  3 90  0  0
 8  0   2440 387960608      0 1214616    0    0     0    16 28488 167595  7  3 90  0  0
 7  0   2440 387960032      0 1216148    0    0    16     0 29178 169373  7  3 90  0  0
12  0   2440 387960096      0 1216896    0    0     0    24 28622 166618  7  3 90  0  0
 6  0   2440 387959360      0 1221476    0    0   100    12 28521 166549  7  3 90  0  0
 8  0   2440 387958592      0 1222920    0    0    16    16 28626 166330  7  3 90  0  0
 7  0   2440 387958656      0 1223952    0    0   284     0 27532 169298  6  3 91  0  0
11  0   2440 387960256      0 1225248    0    0     0   128 29124 167250  7  3 90  0  0
 8  0   2440 387958880      0 1226008    0    0     0     8 28055 166325  6  3 90  0  0
10  0   2440 387960928      0 1226760    0    0     0    20 27870 161246  6  3 90  0  0
 8  0   2440 387961568      0 1227508    0    0     4    16 27563 168016  6  3 91  0  0
 8  0   2440 387960352      0 1228320    0    0     0     4 27117 157403  7  3 90  0  0
