Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

06:31:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:31:48 PM  1000   3076177  264.00    6.00    0.00    0.00  270.00     2  java
06:31:49 PM  1000   3076177  301.00    4.00    0.00    0.00  305.00     2  java
06:31:50 PM  1000   3076177  309.00    6.00    0.00    0.00  315.00     2  java
06:31:51 PM  1000   3076177  313.00    6.00    0.00    0.00  319.00     2  java
06:31:52 PM  1000   3076177  239.00    6.00    0.00    0.00  245.00     2  java
06:31:53 PM  1000   3076177  292.00    3.00    0.00    0.00  295.00     2  java
06:31:54 PM  1000   3076177  292.00    3.00    0.00    0.00  295.00     2  java
06:31:55 PM  1000   3076177   48.00    0.00    0.00    0.00   48.00     2  java
06:31:56 PM  1000   3076177    0.00    0.00    0.00    0.00    0.00     2  java
06:31:57 PM  1000   3076177    0.00    0.00    0.00    0.00    0.00     2  java
06:31:58 PM  1000   3076177  151.00    9.00    0.00    0.00  160.00     2  java
06:31:59 PM  1000   3076177  374.00   21.00    0.00    0.00  395.00     2  java
06:32:00 PM  1000   3076177  383.00   13.00    0.00    0.00  396.00     2  java
06:32:01 PM  1000   3076177  376.00   19.00    0.00    0.00  395.00     2  java
06:32:02 PM  1000   3076177  373.00   23.00    0.00    0.00  396.00     2  java
06:32:03 PM  1000   3076177  374.00   21.00    0.00    0.00  395.00     2  java
06:32:04 PM  1000   3076177  381.00   14.00    0.00    0.00  395.00     2  java
06:32:05 PM  1000   3076177  363.00   33.00    0.00    0.00  396.00     2  java
06:32:06 PM  1000   3076177  341.00   53.00    0.00    0.00  394.00     2  java
06:32:07 PM  1000   3076177  369.00   26.00    0.00    0.00  395.00     2  java
06:32:08 PM  1000   3076177  367.00   27.00    0.00    0.00  394.00     2  java
06:32:09 PM  1000   3076177  363.00   31.00    0.00    0.00  394.00     2  java
06:32:10 PM  1000   3076177  327.00   67.00    0.00    0.00  394.00     2  java
06:32:11 PM  1000   3076177  340.00   55.00    0.00    0.00  395.00     2  java
06:32:12 PM  1000   3076177  354.00   39.00    0.00    0.00  393.00     2  java
06:32:13 PM  1000   3076177  343.00   52.00    0.00    0.00  395.00     2  java
06:32:14 PM  1000   3076177  329.00   64.00    0.00    0.00  393.00     2  java
06:32:15 PM  1000   3076177  327.00   65.00    0.00    0.00  392.00     2  java
06:32:16 PM  1000   3076177  342.00   51.00    0.00    0.00  393.00     2  java
06:32:17 PM  1000   3076177  320.00   73.00    0.00    0.00  393.00     2  java
