Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

05:00:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:00:54 PM  1000   3015133  257.00    4.00    0.00    0.00  261.00     2  java
05:00:55 PM  1000   3015133  286.00    5.00    0.00    0.00  291.00     2  java
05:00:56 PM  1000   3015133  297.00   10.00    0.00    0.00  307.00     2  java
05:00:57 PM  1000   3015133  207.00    5.00    0.00    0.00  212.00     2  java
05:00:58 PM  1000   3015133  311.88    1.98    0.00    0.00  313.86     2  java
05:00:59 PM  1000   3015133  171.00    2.00    0.00    0.00  173.00     2  java
05:01:00 PM  1000   3015133    1.00    0.00    0.00    0.00    1.00     2  java
05:01:01 PM  1000   3015133    0.00    0.00    0.00    0.00    0.00     2  java
05:01:02 PM  1000   3015133    0.00    0.00    0.00    0.00    0.00     2  java
05:01:03 PM  1000   3015133  257.00   13.00    0.00    0.00  270.00     2  java
05:01:04 PM  1000   3015133  376.00   20.00    0.00    0.00  396.00     2  java
05:01:05 PM  1000   3015133  377.00   18.00    0.00    0.00  395.00     2  java
05:01:06 PM  1000   3015133  370.00   25.00    0.00    0.00  395.00     2  java
05:01:07 PM  1000   3015133  351.00   44.00    0.00    0.00  395.00     2  java
05:01:08 PM  1000   3015133  379.00   17.00    0.00    0.00  396.00     2  java
05:01:09 PM  1000   3015133  368.00   25.00    0.00    0.00  393.00     2  java
05:01:10 PM  1000   3015133  363.00   32.00    0.00    0.00  395.00     2  java
05:01:11 PM  1000   3015133  367.00   27.00    0.00    0.00  394.00     2  java
05:01:12 PM  1000   3015133  372.00   21.00    0.00    0.00  393.00     2  java
05:01:13 PM  1000   3015133  362.00   31.00    0.00    0.00  393.00     2  java
05:01:14 PM  1000   3015133  337.00   58.00    0.00    0.00  395.00     2  java
05:01:15 PM  1000   3015133  294.00  101.00    0.00    0.00  395.00     2  java
05:01:16 PM  1000   3015133  318.00   75.00    0.00    0.00  393.00     2  java
05:01:17 PM  1000   3015133  309.00   86.00    0.00    0.00  395.00     2  java
05:01:18 PM  1000   3015133  316.00   77.00    0.00    0.00  393.00     2  java
05:01:19 PM  1000   3015133  299.00   95.00    0.00    0.00  394.00     2  java
05:01:20 PM  1000   3015133  316.00   77.00    0.00    0.00  393.00     2  java
05:01:21 PM  1000   3015133  328.00   66.00    0.00    0.00  394.00     2  java
05:01:22 PM  1000   3015133  332.00   60.00    0.00    0.00  392.00     2  java
05:01:23 PM  1000   3015133  364.00   29.00    0.00    0.00  393.00     2  java
05:01:24 PM  1000   3015133  364.00   27.00    0.00    0.00  391.00     2  java
05:01:25 PM  1000   3015133  359.00   33.00    0.00    0.00  392.00     2  java
05:01:26 PM  1000   3015133  357.00   35.00    0.00    0.00  392.00     2  java
05:01:27 PM  1000   3015133  361.00   30.00    0.00    0.00  391.00     2  java
05:01:28 PM  1000   3015133  357.00   34.00    0.00    0.00  391.00     2  java
05:01:29 PM  1000   3015133  315.00   77.00    0.00    0.00  392.00     2  java
05:01:30 PM  1000   3015133  265.00  128.00    0.00    0.00  393.00     2  java
