procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   1768 390461312      0 933624    0    0     2     1    0    0  0  0 100  0  0
 3  0   1768 390371200      0 984564    0    0 51536     0 8444 7229  5  0 95  0  0
 4  0   1768 390298880      0 1000692    0    0 16072   840 13969 10460  5  1 94  0  0
 4  0   1768 390219616      0 1008332    0    0  5128     0 8220 8482  3  0 96  0  0
 2  1   1768 390149536      0 1012384    0    0  3688    12 13399 7558  5  1 94  0  0
 4  2   1768 390043520      0 1028020    0    0 17692    32 9476 10141  6  0 94  0  0
 2  0   1768 389982592      0 1043572    0    0 15112     4 4774 7428  3  0 97  0  0
 0  0   1768 389937024      0 1049240    0    0  6876   816 4051 5292  2  0 97  0  0
 2  0   1768 389925056      0 1050576    0    0  1244   588 1861 3732  1  0 99  0  0
 7  0   1768 389880704      0 1051872    0    0   960    12 7998 16421  6  0 93  0  0
 7  0   1768 389860032      0 1051884    0    0   188     4 8281 18799  6  0 93  0  0
 9  0   1768 389838176      0 1056536    0    0  4636    44 10007 26328  7  1 92  0  0
 8  0   1768 389798400      0 1057180    0    0   320     4 12450 33358  8  1 92  0  0
 7  0   1768 389777792      0 1057156    0    0    48     0 13251 47320  7  1 92  0  0
 8  0   1768 389765472      0 1057364    0    0    16    12 13636 51614  7  1 92  0  0
 9  0   1768 389750080      0 1057492    0    0    32     8 13264 56404  6  1 93  0  0
 8  0   1768 389725824      0 1057660    0    0     4    12 13112 64514  6  1 93  0  0
 8  0   1768 389688992      0 1058692    0    0   456    52 13775 60176  6  1 92  0  0
 9  0   1768 389667808      0 1058916    0    0     0   128 13424 56389  6  1 93  0  0
 6  0   1768 389618592      0 1059116    0    0    32    20 12489 58565  6  1 93  0  0
11  0   1768 389525024      0 1060448    0    0   828    32 15448 73597  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   1768 389520096      0 1062012    0    0   268   276 15568 77547  6  1 92  0  0
 8  0   1768 389518560      0 1062872    0    0   204     0 17476 82076  6  1 92  0  0
 7  0   1768 389523392      0 1063372    0    0   184    44 16033 85823  6  2 92  0  0
 6  0   1768 389422720      0 1064420    0    0    88     4 17482 98701  6  2 92  0  0
 6  0   1768 389420128      0 1065596    0    0    76     8 17178 80654  7  1 92  0  0
 6  0   1768 389423840      0 1066236    0    0   228    12 20821 116041  6  2 92  0  0
 7  0   1768 389432384      0 1066524    0    0     0 23640 21151 131078  6  2 91  0  0
 6  0   1768 389421248      0 1067196    0    0   248   176 24529 133191  7  2 91  0  0
 7  0   1768 389430272      0 1067664    0    0     0    44 28125 151035  6  3 91  0  0
 9  1   1768 389439424      0 1068204    0    0   412    12 34575 193089  7  4 90  0  0
 6  0   1768 389325216      0 1071976    0    0    48     8 34090 190554  7  4 89  0  0
 8  0   1768 389294400      0 1073052    0    0   168    12 37741 208273  7  4 89  0  0
 7  0   1768 389293792      0 1074720    0    0   224    16 35010 203591  7  4 89  0  0
 5  0   1768 389300480      0 1075672    0    0     0     4 34664 207273  7  4 90  0  0
 5  0   1768 389305824      0 1077324    0    0   364    40 33727 207400  7  4 89  0  0
 9  0   1768 389238528      0 1079120    0    0    48     4 33687 208648  7  4 89  0  0
 7  0   1768 389232064      0 1081308    0    0    72    52 35447 204759  7  4 89  0  0
 5  0   1768 389232032      0 1082180    0    0    32   460 32889 209821  6  4 90  0  0
 7  0   1768 389209984      0 1083220    0    0     0    20 33735 201948  7  4 89  0  0
 8  0   1768 389161600      0 1085540    0    0    80     8 34283 206209  7  4 89  0  0
 6  0   1768 389052160      0 1093620    0    0   604    56 37084 220647  8  4 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   1768 389047840      0 1094616    0    0     4 32916 34415 232052  7  3 90  0  0
 5  0   1768 389041536      0 1095652    0    0    24   116 36780 233763  7  3 90  0  0
 6  0   1768 389041568      0 1096716    0    0   108     0 35416 232824  7  3 90  0  0
 5  0   1768 388988608      0 1099364    0    0    84    16 36835 229715  8  4 88  0  0
10  0   1768 388989536      0 1100240    0    0     0     4 34322 231997  6  3 90  0  0
 5  0   1768 388987200      0 1101260    0    0    64     8 34383 232880  7  3 90  0  0
 7  0   1768 388985536      0 1102440    0    0   128   132 32991 230715  7  3 90  0  0
 6  0   1768 388985312      0 1104664    0    0    88     0 33903 228260  8  3 89  0  0
 4  0   1768 388986112      0 1105944    0    0   320   356 33368 234906  7  3 90  0  0
 6  0   1768 388983488      0 1111608    0    0    60   572 32549 221917  8  3 89  0  0
 5  0   1768 388980256      0 1114176    0    0    16     8 36753 233503  8  3 89  0  0
 6  0   1768 388975360      0 1115632    0    0   344     8 33717 232909  7  3 90  0  0
 7  0   1768 388975552      0 1117896    0    0     0     4 33474 238870  8  3 89  0  0
 7  0   1768 388948704      0 1119668    0    0    64     0 34724 233032  7  3 90  0  0
 6  0   1768 388949440      0 1120628    0    0     0    20 33391 233722  6  3 90  0  0
 7  0   1768 388947776      0 1121780    0    0   100     8 33719 234130  7  3 90  0  0
 7  0   1768 388950880      0 1122736    0    0     0   144 32410 229097  6  3 90  0  0
 6  0   1768 388952576      0 1124768    0    0     0     8 34281 226491  8  3 89  0  0
14  0   1768 388950912      0 1125792    0    0    68     4 33242 232962  7  3 89  0  0
 7  0   1768 388952864      0 1134036    0    0     0    16 32186 212717  8  3 89  0  0
 9  0   1768 388950240      0 1134988    0    0     0     8 33503 220230  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0   1768 388956608      0 1136724    0    0     0 44100 37039 202569  7  4 89  0  0
 7  0   1768 388955744      0 1138456    0    0     4     8 37308 207930  7  4 89  0  0
 5  0   1768 388952352      0 1139408    0    0     0     0 34964 222026  7  3 90  0  0
 6  0   1768 388951360      0 1140584    0    0   128     4 35867 235567  7  3 90  0  0
 8  0   1768 388954464      0 1142224    0    0     0     0 35484 228807  7  3 89  0  0
 5  0   1768 388956288      0 1143184    0    0     0   684 34226 230406  7  3 90  0  0
 9  0   1768 388952960      0 1143984    0    0     0    32 36053 217694  8  3 89  0  0
 6  0   1768 388948864      0 1145724    0    0     0    12 32544 229667  6  3 90  0  0
 5  0   1768 388944928      0 1152716    0    0    64     4 35085 229992  9  3 88  0  0
 9  0   1768 388856608      0 1153956    0    0     0     4 34056 231211  7  3 90  0  0
