procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   1768 388858112      0 998000    0    0     2     1    0    0  0  0 100  0  0
 0  0   1768 388837760      0 1041960    0    0 44300     0 3957 4811  0  0 100  0  0
 0  0   1768 388826240      0 1042300    0    0   432     0 8120 5887  0  1 99  0  0
 1  0   1768 388829280      0 1042316    0    0     0     0 3709 3405  0  0 100  0  0
 0  0   1768 388829344      0 1042376    0    0    52   140 8361 5184  0  1 99  0  0
 3  0   1768 388762336      0 1094896    0    0 54196    32 6116 8122  2  0 97  0  0
 2  0   1768 388744448      0 1114356    0    0 19812     4 4822 7958  2  0 97  0  0
 0  0   1768 388690304      0 1121596    0    0  8876     0 4210 5589  2  0 97  0  0
 3  0   1768 388684000      0 1122760    0    0  1052    24 1267 2363  0  0 99  0  0
16  0   1768 388631680      0 1131644    0    0  8412    48 16728 133500  7  2 91  0  0
22  0   1768 388616160      0 1132428    0    0   696   172 16546 90682  7  2 90  0  0
10  0   1768 388606144      0 1133060    0    0   284    44 15270 86941  6  2 92  0  0
18  0   1768 388595136      0 1133824    0    0   436     4 15128 90739  6  2 92  0  0
18  0   1768 388578208      0 1134372    0    0   212    40 15869 87666  6  2 92  0  0
11  0   1768 388561632      0 1134756    0    0   112   128 15564 91331  6  2 92  0  0
33  0   1768 388560320      0 1135180    0    0    60    16 15923 92045  6  2 92  0  0
15  0   1768 388550176      0 1136328    0    0   444     4 15435 88984  6  2 92  0  0
16  0   1768 388473696      0 1137908    0    0   440    40 15637 195574  6  2 92  0  0
19  0   1768 388452736      0 1138420    0    0    72    12 13969 88053  5  2 93  0  0
11  0   1768 388429952      0 1140652    0    0    24    32 16747 92600  6  2 92  0  0
57  0   1768 388423424      0 1141636    0    0   624     8 14087 92930  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   1768 388340608      0 1142964    0    0   128     8 14645 88919  6  2 92  0  0
59  0   1768 388334080      0 1143332    0    0     0     4 14169 91929  5  2 93  0  0
52  0   1768 388332448      0 1144064    0    0   308    48 14093 88668  5  2 93  0  0
41  0   1768 388277184      0 1144684    0    0   248   132 15172 90784  6  2 92  0  0
62  0   1768 388276608      0 1146144    0    0   124     0 14761 91666  6  2 92  0  0
36  0   1768 388277760      0 1147124    0    0   280    40 14815 88496  6  2 92  0  0
10  0   1768 388224960      0 1147924    0    0    64  9232 14909 92754  6  2 92  0  0
16  0   1768 388224768      0 1148316    0    0     4    16 14101 88385  5  2 93  0  0
28  0   1768 388200224      0 1155772    0    0    20   180 18130 90718  7  2 91  0  0
42  0   1768 388202624      0 1156224    0    0     0     4 13752 89347  5  2 93  0  0
33  0   1768 388205440      0 1156884    0    0   348     0 14499 92557  6  2 92  0  0
26  0   1768 388207360      0 1157652    0    0    28    60 15765 91985  6  2 92  0  0
 5  0   1768 388201376      0 1158516    0    0     0     8 14392 88359  6  2 92  0  0
23  0   1768 388196288      0 1159380    0    0   116     4 14606 91072  6  2 92  0  0
37  0   1768 388193472      0 1159816    0    0     0    48 14270 89569  5  2 93  0  0
 9  0   1768 388185248      0 1160604    0    0     0     4 15622 90427  6  2 92  0  0
29  0   1768 388193056      0 1161112    0    0    68    40 14143 90085  5  2 93  0  0
43  0   1768 388178496      0 1161480    0    0     0     4 13836 90352  5  2 93  0  0
32  0   1768 388138752      0 1166528    0    0   600   636 15208 87856  7  2 92  0  0
17  0   1768 388132384      0 1166972    0    0     0   492 15080 91572  6  2 92  0  0
24  0   1768 388130912      0 1167880    0    0   164     4 15143 89172  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0   1768 388132320      0 1168244    0    0     0     4 14610 91525  5  2 93  0  0
10  0   1768 388133088      0 1169152    0    0    56     8 14146 87626  6  2 92  0  0
14  0   1768 388137984      0 1170412    0    0     0    32 15894 91135  6  2 92  0  0
15  0   1768 388150912      0 1170864    0    0     0    16 13426 88634  5  2 93  0  0
19  0   1768 388152864      0 1171580    0    0     0     8 14344 91137  6  2 92  0  0
32  0   1768 388150272      0 1171940    0    0     0   404 13544 87540  6  2 92  0  0
34  0   1768 388146560      0 1172812    0    0     0     8 14431 91106  6  2 92  0  0
20  0   1768 388089440      0 1177240    0    0     0    12 15750 87332  7  2 91  0  0
