Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

04:34:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:34:14 PM  all    4.84    0.00    0.55    0.37    0.06    0.06    0.00    0.00    0.00   94.11
04:34:14 PM    0    0.00    0.00    0.00    1.00    0.00    2.00    0.00    0.00    0.00   97.00
04:34:14 PM    1    0.99    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   96.04
04:34:14 PM    2   83.50    0.00    0.97    0.00    0.97    0.97    0.00    0.00    0.00   13.59
04:34:14 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM    4   84.85    0.00    5.05    4.04    0.00    0.00    0.00    0.00    0.00    6.06
04:34:14 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM    6   42.16    0.00    1.96    0.98    0.00    0.00    0.00    0.00    0.00   54.90
04:34:14 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM    8   79.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   20.20
04:34:14 PM    9    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:34:14 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM   13    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
04:34:14 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:34:14 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:14 PM   17    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:34:14 PM   18    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
