Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

06:18:00 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:18:01 PM  1000   3065237  293.00    8.00    0.00    0.00  301.00     2  java
06:18:02 PM  1000   3065237  307.00    8.00    0.00    0.00  315.00     2  java
06:18:03 PM  1000   3065237  300.00    4.00    0.00    0.00  304.00     2  java
06:18:04 PM  1000   3065237  297.00    4.00    0.00    0.00  301.00     2  java
06:18:05 PM  1000   3065237  253.00    6.00    0.00    0.00  259.00     2  java
06:18:06 PM  1000   3065237  197.00    3.00    0.00    0.00  200.00     2  java
06:18:07 PM  1000   3065237  311.00    3.00    0.00    0.00  314.00     2  java
06:18:08 PM  1000   3065237  248.00    1.00    0.00    0.00  249.00     2  java
06:18:09 PM  1000   3065237   86.00    0.00    0.00    0.00   86.00     2  java
06:18:10 PM  1000   3065237    0.00    1.00    0.00    0.00    1.00     2  java
06:18:11 PM  1000   3065237    0.00    0.00    0.00    0.00    0.00     2  java
06:18:12 PM  1000   3065237  330.00    6.00    0.00    0.00  336.00     2  java
06:18:13 PM  1000   3065237  387.00    8.00    0.00    0.00  395.00     2  java
06:18:14 PM  1000   3065237  387.00    9.00    0.00    0.00  396.00     2  java
06:18:15 PM  1000   3065237  384.00   11.00    0.00    0.00  395.00     2  java
06:18:16 PM  1000   3065237  379.00   15.00    0.00    0.00  394.00     2  java
06:18:17 PM  1000   3065237  373.00   19.00    0.00    0.00  392.00     2  java
06:18:18 PM  1000   3065237  369.00   22.00    0.00    0.00  391.00     2  java
06:18:19 PM  1000   3065237  371.00   21.00    0.00    0.00  392.00     2  java
06:18:20 PM  1000   3065237  370.00   21.00    0.00    0.00  391.00     2  java
06:18:21 PM  1000   3065237  367.00   23.00    0.00    0.00  390.00     2  java
06:18:22 PM  1000   3065237  371.00   21.00    0.00    0.00  392.00     2  java
06:18:23 PM  1000   3065237  365.00   26.00    0.00    0.00  391.00     2  java
06:18:24 PM  1000   3065237  369.00   23.00    0.00    0.00  392.00     2  java
06:18:25 PM  1000   3065237  367.00   23.00    0.00    0.00  390.00     2  java
06:18:26 PM  1000   3065237  366.00   25.00    0.00    0.00  391.00     2  java
06:18:27 PM  1000   3065237  361.00   30.00    0.00    0.00  391.00     2  java
06:18:28 PM  1000   3065237  354.00   32.00    0.00    0.00  386.00     2  java
06:18:29 PM  1000   3065237  352.00   36.00    0.00    0.00  388.00     2  java
06:18:30 PM  1000   3065237  353.00   34.00    0.00    0.00  387.00     2  java
06:18:31 PM  1000   3065237  348.00   38.00    0.00    0.00  386.00     2  java
06:18:32 PM  1000   3065237  343.00   42.00    0.00    0.00  385.00     2  java
06:18:33 PM  1000   3065237  339.00   43.00    0.00    0.00  382.00     2  java
06:18:34 PM  1000   3065237  331.00   51.00    0.00    0.00  382.00     2  java
06:18:35 PM  1000   3065237  320.00   59.00    0.00    0.00  379.00     2  java
06:18:36 PM  1000   3065237  305.00   71.00    0.00    0.00  376.00     2  java
06:18:37 PM  1000   3065237  317.00   61.00    0.00    0.00  378.00     2  java
06:18:38 PM  1000   3065237  302.00   73.00    0.00    0.00  375.00     2  java
