Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

03:24:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:24:27 PM  all    2.32    0.00    0.49    0.44    0.05    0.02    0.00    0.00    0.00   96.70
03:24:27 PM    0    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
03:24:27 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM    2   46.53    0.00    2.97    3.96    0.00    0.00    0.00    0.00    0.00   46.53
03:24:27 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM    4   31.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00   67.00
03:24:27 PM    5    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
03:24:27 PM    6   20.41    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   78.57
03:24:27 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM    8   32.65    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   62.24
03:24:27 PM    9    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:24:27 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM   12    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:24:27 PM   13    1.98    0.00    3.96   17.82    0.00    0.00    0.00    0.00    0.00   76.24
03:24:27 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM   15    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:24:27 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:24:27 PM   18    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:24:27 PM   19    1.98    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   96.04
