procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   1768 390086272      0 963980    0    0     2     1    0    0  0  0 100  0  0
 3  0   1768 389957536      0 1019276    0    0 56388     0 9383 7936  5  0 94  0  0
 2  0   1768 389817696      0 1029204    0    0  9916   848 13209 10325  4  1 95  0  0
 7  0   1768 389772192      0 1032784    0    0  3160     0 7895 6310  4  0 95  0  0
 2  0   1768 389724736      0 1036264    0    0  3500    16 14285 9177  5  1 94  0  0
 2  0   1768 389712736      0 1050396    0    0 15340    32 6920 8722  3  0 96  0  0
 1  0   1768 389628096      0 1066636    0    0 16184     8 4619 7312  3  0 97  0  0
 0  0   1768 389584800      0 1071064    0    0  5900   828 3861 5007  2  0 98  0  0
17  0   1768 389549920      0 1072320    0    0  1408    16 2417 7836  1  0 98  0  0
77  0   1768 389512288      0 1073900    0    0  1196   140 8511 45591  6  1 93  0  0
101  0   1768 389509248      0 1074204    0    0   292     4 8673 143572  7  1 93  0  0
86  0   1768 389491904      0 1074420    0    0    68    44 8748 83557  7  1 93  0  0
103  0   1768 389474784      0 1078540    0    0  4132     4 10675 269376  7  1 92  0  0
104  0   1768 389470816      0 1078984    0    0   316     0 9233 211007  6  1 93  0  0
26  0   1768 389444896      0 1080016    0    0   796    20 9637 50903  7  1 93  0  0
104  0   1768 389441376      0 1080144    0    0    32    16 10127 300488  6  1 93  0  0
84  0   1768 389431840      0 1080160    0    0     0     4 9847 177388  6  1 93  0  0
103  0   1768 389413152      0 1080368    0    0    32    40 9736 26187  6  1 93  0  0
99  0   1768 389411072      0 1080376    0    0     0     4 9642 199964  6  1 93  0  0
95  0   1768 389406048      0 1081220    0    0   352   144 9611 30648  6  1 93  0  0
68  0   1768 389392864      0 1081904    0    0   560     0 11347 735926  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
103  0   1768 389389760      0 1082028    0    0    16    16 11232 815248  5  2 93  0  0
97  0   1768 389387264      0 1082616    0    0    12     0 12204 1177517  5  2 93  0  0
103  0   1768 389318048      0 1083260    0    0   264    52 12042 921765  5  2 93  0  0
98  0   1768 389302208      0 1083732    0    0    68    40 14028 967937  6  2 93  0  0
82  0   1768 389285632      0 1084200    0    0    72   336 11869 674698  5  2 93  0  0
91  0   1768 389286144      0 1084440    0    0     0    20 11509 733153  5  2 93  0  0
103  0   1768 389217568      0 1085936    0    0   728 40040 11799 614420  5  2 93  0  0
63  0   1768 389211616      0 1086056    0    0    40    64 10155 54145  6  1 93  0  0
30  0   1768 389210112      0 1086460    0    0    92   168 10198 36670  6  1 93  0  0
104  0   1768 389210080      0 1086676    0    0     0    12 10076 38559  6  1 93  0  0
35  0   1768 389176672      0 1087556    0    0   412     0 10706 77146  6  1 93  0  0
106  0   1768 389174592      0 1088636    0    0     4    28 10502 47796  6  1 93  0  0
 5  0   1768 389172928      0 1089436    0    0    28    16 11003 42737  6  1 93  0  0
105  0   1768 389171488      0 1077388    0    0    12     4 12459 355467  6  1 92  0  0
50  0   1768 389170848      0 1077716    0    0   124    48 13291 834118  5  2 93  0  0
105  0   1768 389167168      0 1078256    0    0     0     4 13443 1103404  5  2 93  0  0
47  0   1768 389166048      0 1078368    0    0    12    56 12253 608144  5  2 93  0  0
101  0   1768 389134752      0 1078884    0    0     8   344 13475 887596  5  2 93  0  0
103  0   1768 389134560      0 1079080    0    0     0   140 12796 737133  5  2 93  0  0
102  0   1768 389107776      0 1079744    0    0   236    12 12804 492283  6  2 93  0  0
104  0   1768 389101888      0 1080364    0    0     0     0 12417 388954  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
100  0   1768 389098144      0 1081940    0    0     0     8 14095 1194159  5  2 93  0  0
97  0   1768 389094912      0 1082224    0    0    24   108 13722 1021274  5  2 93  0  0
26  0   1768 389075872      0 1082848    0    0    16    24 14314 466298  6  2 92  0  0
81  0   1768 389073120      0 1083040    0    0     0    16 12775 66947  6  2 93  0  0
34  0   1768 388992064      0 1083948    0    0     4     4 12427 63502  6  1 92  0  0
27  0   1768 388985888      0 1085036    0    0   360     0 12866 67154  6  1 93  0  0
32  0   1768 388984640      0 1085672    0    0     0    16 14177 514610  6  2 92  0  0
79  0   1768 388982976      0 1085960    0    0     0   124 13173 69975  6  2 93  0  0
27  0   1768 388983552      0 1087464    0    0  1216    28 13554 69649  6  1 93  0  0
51  0   1768 388980768      0 1088472    0    0    64     8 13184 67114  6  1 92  0  0
64  0   1768 388980800      0 1090720    0    0    16 18256 14265 69520  6  1 92  0  0
43  0   1768 388980608      0 1091404    0    0   396     0 13231 68473  6  2 93  0  0
85  0   1768 388984928      0 1094172    0    0    64   416 13732 69451  6  2 92  0  0
33  0   1768 388979008      0 1094464    0    0     0   560 13635 227084  6  1 93  0  0
26  0   1768 388953440      0 1095152    0    0    96    20 13951 69668  6  1 93  0  0
64  0   1768 388932704      0 1096588    0    0   216    16 13689 70773  6  2 92  0  0
37  0   1768 388933312      0 1096940    0    0    64    20 12755 66527  6  1 93  0  0
84  0   1768 388933088      0 1097228    0    0     4   600 13678 69937  6  1 93  0  0
30  0   1768 388930688      0 1098120    0    0   216     4 12775 67468  6  1 92  0  0
73  0   1768 388921056      0 1098980    0    0    64    20 13495 71965  6  2 92  0  0
102  0   1768 388920352      0 1102276    0    0     0     4 15832 608156  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
103  0   1768 388920320      0 1102572    0    0    20     8 16289 863004  5  3 93  0  0
96  0   1768 388917440      0 1103316    0    0     0    12 17356 1208490  5  3 92  0  0
53  0   1768 388915264      0 1103636    0    0     0     0 14301 392798  5  2 93  0  0
56  0   1768 388914496      0 1104228    0    0     0     4 15476 259987  6  2 92  0  0
50  0   1768 388913696      0 1104876    0    0     0   208 16434 1076162  5  3 92  0  0
29  0   1768 388912736      0 1105164    0    0     0    20 15266 624484  5  2 93  0  0
73  0   1768 388913088      0 1105520    0    0    72   164 15575 661234  5  3 93  0  0
73  0   1768 388913600      0 1105804    0    0     0     4 15861 759098  5  3 93  0  0
92  0   1768 388902080      0 1106080    0    0     0     8 16333 1314051  5  3 93  0  0
76  0   1768 388883968      0 1109732    0    0    64     8 19931 939928  5  3 92  0  0
19  0   1768 388884032      0 1110268    0    0     0     0 16075 671230  5  3 92  0  0
86  0   1768 388887424      0 1111012    0    0     0    28 16603 426803  6  2 92  0  0
100  0   1768 388887968      0 1111296    0    0     0     8 16271 911429  5  3 93  0  0
53  0   1768 388887808      0 1112288    0    0    16    12 17706 840648  5  3 92  0  0
91  0   1768 388887584      0 1113300    0    0     0    72 18223 844835  5  3 92  0  0
101  0   1768 388887680      0 1114072    0    0     0     4 16756 654858  5  3 92  0  0
103  0   1768 388887808      0 1114276    0    0     0   132 16648 874345  5  3 93  0  0
72  0   1768 388886752      0 1114660    0    0     0     0 17306 1192429  4  3 93  0  0
24  0   1768 388869856      0 1115308    0    0     0     8 17954 875201  5  3 92  0  0
71  0   1768 388865152      0 1118176    0    0    84    16 18444 786838  6  3 91  0  0
97  0   1768 388820544      0 1114836    0    0   196 24068 18595 1078818  6  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0   1768 388817952      0 1115156    0    0     0   160 17508 862636  5  3 92  0  0
93  0   1768 388815264      0 1115508    0    0    64   644 16811 836916  5  3 92  0  0
65  0   1768 388809120      0 1116164    0    0     0     0 15960 404880  5  2 92  0  0
85  0   1768 388809344      0 1116800    0    0     0    16 15475 185716  5  2 92  0  0
71  0   1768 388808736      0 1117084    0    0     0     4 17580 994748  5  3 92  0  0
37  0   1768 388783968      0 1118228    0    0     0   140 18081 972580  5  3 92  0  0
88  0   1768 388763712      0 1118872    0    0     0    16 17985 1064773  5  3 92  0  0
43  0   1768 388763456      0 1119508    0    0     0     4 16813 716010  5  3 92  0  0
32  0   1768 388764256      0 1122260    0    0     0     0 16771 567855  5  3 92  0  0
19  0   1768 388764032      0 1122640    0    0     0     8 17483 978318  5  3 92  0  0
83  0   1768 388764416      0 1123608    0    0    64     4 19051 817701  5  3 92  0  0
84  0   1768 388765440      0 1123808    0    0     0     8 17654 857503  5  3 92  0  0
87  0   1768 388757152      0 1124188    0    0     0     4 17820 1375529  4  3 92  0  0
35  0   1768 388757152      0 1124896    0    0    96     0 17252 850737  5  3 92  0  0
88  0   1768 388740992      0 1125528    0    0     0     0 16640 249693  5  3 92  0  0
69  0   1768 388743456      0 1126292    0    0     0   168 19039 1411783  4  3 93  0  0
67  0   1768 388743712      0 1126668    0    0     0     8 17233 841074  5  3 92  0  0
96  0   1768 388744192      0 1126956    0    0     0     0 17972 805756  5  3 92  0  0
25  0   1768 388743904      0 1130432    0    0     0    20 17634 445092  6  3 91  0  0
89  0   1768 388737536      0 1131224    0    0     0     0 18089 1020572  5  3 92  0  0
29  0   1768 388754528      0 1132440    0    0   192     0 17469 383753  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0   1768 388754528      0 1133288    0    0    76   104 16435 517263  5  3 92  0  0
42  0   1768 388754560      0 1134020    0    0     0     4 14303 88886  6  2 92  0  0
22  0   1768 388754816      0 1134436    0    0   128     0 14802 95164  6  2 92  0  0
10  0   1768 388754880      0 1134888    0    0     0    12 14628 96554  6  2 92  0  0
34  0   1768 388754432      0 1135352    0    0     0 29900 14496 97326  6  2 92  0  0
24  0   1768 388754208      0 1136228    0    0     0     4 15325 146121  6  2 92  0  0
41  0   1768 388751872      0 1137004    0    0     0     8 15148 109459  6  2 92  0  0
48  0   1768 388718272      0 1140964    0    0     0    16 14442 97654  6  2 91  0  0
42  0   1768 388718848      0 1141416    0    0     0     0 14325 100144  5  2 92  0  0
54  0   1768 388727072      0 1142392    0    0    16     4 16297 109328  6  2 92  0  0
32  0   1768 388727104      0 1142840    0    0     0     4 15029 102888  6  2 92  0  0
25  0   1768 388725984      0 1144452    0    0   720   452 14697 96726  6  2 92  0  0
13  0   1768 388712000      0 1145748    0    0     0     8 16753 124133  6  3 92  0  0
13  0   1768 388680384      0 1146684    0    0     0    12 15562 103536  6  2 92  0  0
13  0   1768 388681216      0 1147604    0    0     8   540 15410 110830  6  2 92  0  0
22  0   1768 388682112      0 1148556    0    0     0    20 15215 113054  6  2 92  0  0
24  0   1768 388682368      0 1149020    0    0     0     8 16835 121082  6  3 91  0  0
