procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2084 389734272      0 927112    0    0     2     1    0    0  0  0 100  0  0
 0  0   2084 389677824      0 972476    0    0 45268     0 4493 5952  0  0 99  0  0
 0  0   2084 389652480      0 972916    0    0   548   900 8493 6957  0  1 99  0  0
 1  0   2084 389644576      0 973036    0    0    72     8 3635 3257  0  0 100  0  0
 0  0   2084 389628800      0 973060    0    0    12   128 8812 5282  0  1 99  0  0
 2  0   2084 389534368      0 987016    0    0 14384    32 5456 7084  3  0 97  0  0
 2  0   2084 389549248      0 998392    0    0 13068    40 4345 6392  2  0 98  0  0
 2  0   2084 389464832      0 1009452    0    0 12932    16 4518 6674  2  0 97  0  0
 0  0   2084 389451488      0 1012356    0    0  2204     4 2085 2493  1  0 99  0  0
13  1   2084 389367616      0 1014932    0    0  2564     4 5653 43533  4  0 96  0  0
14  0   2084 389244672      0 1020728    0    0  5424    12 9951 19243  7  1 93  0  0
13  0   2084 389111808      0 1021544    0    0   560    44 11165 25517  7  1 92  0  0
16  0   2084 388981952      0 1022628    0    0   152     4 10625 29888  8  1 92  0  0
23  0   2084 388920960      0 1023792    0    0   244     0 11561 41912  8  1 91  0  0
15  0   2084 388857728      0 1025216    0    0   268     8 13598 53891  7  1 91  0  0
21  0   2084 388787040      0 1027124    0    0   252   136 15390 66282  7  2 91  0  0
11  0   2084 388658528      0 1028460    0    0    80     4 14840 66852  7  2 91  0  0
20  0   2084 388602208      0 1030424    0    0    28   312 13875 64586  7  2 91  0  0
19  0   2084 388552128      0 1034152    0    0   400   296 14662 63229  8  2 91  0  0
18  0   2084 388472384      0 1037460    0    0   516   808 16310 65700  8  2 90  0  0
15  0   2084 388382976      0 1040600    0    0   488     8 14177 63951  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2084 388383680      0 1048240    0    0     4    16 14909 69753  7  2 91  0  0
17  0   2084 388383584      0 1050628    0    0   280     4 15301 70886  7  2 91  0  0
20  0   2084 388348608      0 1053912    0    0   480    40 14295 71099  7  2 91  0  0
14  0   2084 388349376      0 1057304    0    0   128   136 14988 73878  7  2 90  0  0
17  0   2084 388348704      0 1059732    0    0    96     4 16490 77639  7  2 91  0  0
26  0   2084 388346144      0 1062308    0    0     0     0 14781 76487  7  2 91  0  0
18  0   2084 388344672      0 1064936    0    0    60 39640 15396 78765  7  2 91  0  0
13  0   2084 388346592      0 1067588    0    0   100    40 16570 85016  7  3 90  0  0
24  0   2084 388278528      0 1068460    0    0    32    44 17503 88882  8  3 89  0  0
12  0   2084 388074688      0 1076940    0    0   256     4 20080 85880  9  3 88  0  0
17  0   2084 388064544      0 1087272    0    0   408    12 22153 91336  8  3 89  0  0
17  0   2084 388062752      0 1089424    0    0   128     8 19339 91694  7  3 90  0  0
21  0   2084 388064736      0 1090364    0    0    24 37140 18852 94490  7  3 90  0  0
12  0   2084 388065472      0 1098992    0    0     8     4 19698 100055  8  3 89  0  0
23  0   2084 388050592      0 1102392    0    0   300   172 22567 109543  7  3 89  0  0
21  0   2084 388050496      0 1107032    0    0   292     4 24639 111352  7  3 89  0  0
13  0   2084 388053856      0 1110312    0    0   276     8 24233 115081  7  4 89  0  0
15  0   2084 388064704      0 1110320    0    0     4   216 23136 116545  7  3 90  0  0
14  0   2084 388061280      0 1118928    0    0    80 32276 25602 121722  7  4 89  0  0
14  0   2084 387923168      0 1122000    0    0   288     4 25557 116913  9  4 87  0  0
15  0   2084 387922240      0 1134156    0    0     0    12 26593 121921  7  4 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0   2084 387925760      0 1134160    0    0     0     4 29095 122112  8  4 89  0  0
23  0   2084 387927520      0 1139028    0    0    24   116 28746 128577  8  4 88  0  0
21  0   2084 387927872      0 1142984    0    0     4   604 31447 138230  7  4 89  0  0
24  0   2084 387932576      0 1145792    0    0     0 46764 35200 146014  8  4 88  0  0
30  0   2084 387884224      0 1154756    0    0     0     4 32420 139044  8  4 88  0  0
21  0   2084 387885952      0 1155088    0    0     0   804 38177 149694  7  5 88  0  0
23  0   2084 387783616      0 1157636    0    0     0  1052 36123 147493  9  5 87  0  0
23  0   2084 387768256      0 1164724    0    0   100     4 37598 151980  7  5 88  0  0
28  0   2084 387770048      0 1167816    0    0   216     0 41935 155925  7  5 88  0  0
37  0   2084 387774944      0 1176408    0    0     0 52840 36575 151075  7  5 88  0  0
28  0   2084 387776576      0 1179336    0    0     0     8 38595 153722  8  5 87  0  0
26  0   2084 387799680      0 1184192    0    0   328     8 43959 161586  7  5 88  0  0
37  0   2084 387851616      0 1191036    0    0    48    12 42885 159166  7  5 88  0  0
28  0   2084 387848128      0 1196088    0    0   128   124 40505 157155  7  5 88  0  0
31  0   2084 387898624      0 1198612    0    0     0    16 45921 160066  7  5 88  0  0
36  0   2084 387909184      0 1199940    0    0     0 36236 38440 152767  7  5 88  0  0
30  0   2084 387780640      0 1206292    0    0     0     4 39740 154257  8  5 86  0  0
19  0   2084 387776416      0 1210532    0    0    36    16 42790 153993  8  5 88  0  0
