Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

03:02:03 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:02:04 PM  1000   2933657  232.00    5.00    0.00    0.00  237.00     2  java
03:02:05 PM  1000   2933657  115.00    4.00    0.00    0.00  119.00     2  java
03:02:06 PM  1000   2933657    1.00    0.00    0.00    0.00    1.00     2  java
03:02:07 PM  1000   2933657    0.00    0.00    0.00    0.00    0.00     2  java
03:02:08 PM  1000   2933657    0.00    0.00    0.00    0.00    0.00     2  java
03:02:09 PM  1000   2933657    0.00    0.00    0.00    0.00    0.00     2  java
03:02:10 PM  1000   2933657    0.00    0.00    0.00    0.00    0.00     2  java
03:02:11 PM  1000   2933657    1.00    0.00    0.00    0.00    1.00     2  java
03:02:12 PM  1000   2933657    0.00    0.00    0.00    0.00    0.00     2  java
03:02:13 PM  1000   2933657  234.00   18.00    0.00    0.00  252.00     2  java
03:02:14 PM  1000   2933657  373.00   23.00    0.00    0.00  396.00     2  java
03:02:15 PM  1000   2933657  366.00   28.00    0.00    0.00  394.00     2  java
03:02:16 PM  1000   2933657  358.00   34.00    0.00    0.00  392.00     2  java
03:02:17 PM  1000   2933657  346.00   46.00    0.00    0.00  392.00     2  java
03:02:18 PM  1000   2933657  336.00   54.00    0.00    0.00  390.00     2  java
03:02:19 PM  1000   2933657  330.00   58.00    0.00    0.00  388.00     2  java
03:02:20 PM  1000   2933657  328.00   61.00    0.00    0.00  389.00     2  java
03:02:21 PM  1000   2933657  326.00   63.00    0.00    0.00  389.00     2  java
03:02:22 PM  1000   2933657  323.00   66.00    0.00    0.00  389.00     2  java
03:02:23 PM  1000   2933657  326.00   63.00    0.00    0.00  389.00     2  java
03:02:24 PM  1000   2933657  325.00   63.00    0.00    0.00  388.00     2  java
03:02:25 PM  1000   2933657  321.00   67.00    0.00    0.00  388.00     2  java
03:02:26 PM  1000   2933657  312.00   76.00    0.00    0.00  388.00     2  java
03:02:27 PM  1000   2933657  311.00   77.00    0.00    0.00  388.00     2  java
03:02:28 PM  1000   2933657  317.00   71.00    0.00    0.00  388.00     2  java
03:02:29 PM  1000   2933657  310.00   77.00    0.00    0.00  387.00     2  java
03:02:30 PM  1000   2933657  302.00   85.00    0.00    0.00  387.00     2  java
03:02:31 PM  1000   2933657  311.00   76.00    0.00    0.00  387.00     2  java
03:02:32 PM  1000   2933657  314.00   74.00    0.00    0.00  388.00     2  java
03:02:33 PM  1000   2933657  308.00   78.00    0.00    0.00  386.00     2  java
03:02:34 PM  1000   2933657  305.00   81.00    0.00    0.00  386.00     2  java
03:02:35 PM  1000   2933657  303.00   83.00    0.00    0.00  386.00     2  java
03:02:36 PM  1000   2933657  304.00   83.00    0.00    0.00  387.00     2  java
03:02:37 PM  1000   2933657  302.00   84.00    0.00    0.00  386.00     2  java
03:02:38 PM  1000   2933657  291.00   94.00    0.00    0.00  385.00     2  java
03:02:39 PM  1000   2933657  292.00   93.00    0.00    0.00  385.00     2  java
03:02:40 PM  1000   2933657  290.00   95.00    0.00    0.00  385.00     2  java
03:02:41 PM  1000   2933657  285.00  100.00    0.00    0.00  385.00     2  java
03:02:42 PM  1000   2933657  294.00   91.00    0.00    0.00  385.00     2  java
03:02:43 PM  1000   2933657  290.00   95.00    0.00    0.00  385.00     2  java
03:02:44 PM  1000   2933657  274.00  112.00    0.00    0.00  386.00     2  java
03:02:45 PM  1000   2933657  276.00  106.00    0.00    0.00  382.00     2  java
03:02:46 PM  1000   2933657  271.00  112.00    0.00    0.00  383.00     2  java
03:02:47 PM  1000   2933657  264.00  117.00    0.00    0.00  381.00     2  java
