Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/24/2026 	_x86_64_	(64 CPU)

04:12:31 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:12:32 PM  1000   2980700  293.00    5.00    0.00    0.00  298.00     6  java
04:12:33 PM  1000   2980700  301.00    9.00    0.00    0.00  310.00     6  java
04:12:34 PM  1000   2980700  289.00    4.00    0.00    0.00  293.00     6  java
04:12:35 PM  1000   2980700  228.00    7.00    0.00    0.00  235.00     6  java
04:12:36 PM  1000   2980700  245.00    4.00    0.00    0.00  249.00     6  java
04:12:37 PM  1000   2980700  270.00    3.00    0.00    0.00  273.00     6  java
04:12:38 PM  1000   2980700   32.00    0.00    0.00    0.00   32.00     6  java
04:12:39 PM  1000   2980700    5.00    0.00    0.00    0.00    5.00     6  java
04:12:40 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:12:41 PM  1000   2980700  208.00   13.00    0.00    0.00  221.00     6  java
04:12:42 PM  1000   2980700  375.00   20.00    0.00    0.00  395.00     6  java
04:12:43 PM  1000   2980700  376.00   19.00    0.00    0.00  395.00     6  java
04:12:44 PM  1000   2980700  366.00   30.00    0.00    0.00  396.00     6  java
04:12:45 PM  1000   2980700  373.00   21.00    0.00    0.00  394.00     6  java
04:12:46 PM  1000   2980700  367.00   29.00    0.00    0.00  396.00     6  java
04:12:47 PM  1000   2980700  368.00   23.00    0.00    0.00  391.00     6  java
04:12:48 PM  1000   2980700  349.00   45.00    0.00    0.00  394.00     6  java
04:12:49 PM  1000   2980700  342.00   53.00    0.00    0.00  395.00     6  java
04:12:50 PM  1000   2980700  337.00   58.00    0.00    0.00  395.00     6  java
04:12:51 PM  1000   2980700  341.00   53.00    0.00    0.00  394.00     6  java
04:12:52 PM  1000   2980700  365.00   29.00    0.00    0.00  394.00     6  java
04:12:53 PM  1000   2980700  343.00   51.00    0.00    0.00  394.00     6  java
04:12:54 PM  1000   2980700  315.00   80.00    0.00    0.00  395.00     6  java
04:12:55 PM  1000   2980700  326.00   67.00    0.00    0.00  393.00     6  java
04:12:56 PM  1000   2980700  324.00   69.00    0.00    0.00  393.00     6  java
04:12:57 PM  1000   2980700  296.00   98.00    0.00    0.00  394.00     6  java
04:12:58 PM  1000   2980700  331.00   62.00    0.00    0.00  393.00     6  java
04:12:59 PM  1000   2980700  293.00  101.00    0.00    0.00  394.00     6  java
04:13:00 PM  1000   2980700  362.00   30.00    0.00    0.00  392.00     6  java
04:13:01 PM  1000   2980700  366.00   26.00    0.00    0.00  392.00     6  java
04:13:02 PM  1000   2980700  346.00   46.00    0.00    0.00  392.00     6  java
04:13:03 PM  1000   2980700  360.00   32.00    0.00    0.00  392.00     6  java
04:13:04 PM  1000   2980700  359.00   32.00    0.00    0.00  391.00     6  java
04:13:05 PM  1000   2980700  361.00   30.00    0.00    0.00  391.00     6  java
04:13:06 PM  1000   2980700  348.00   43.00    0.00    0.00  391.00     6  java
04:13:07 PM  1000   2980700  339.00   52.00    0.00    0.00  391.00     6  java
04:13:08 PM  1000   2980700  263.00  130.00    0.00    0.00  393.00     6  java
04:13:09 PM  1000   2980700  333.00   58.00    0.00    0.00  391.00     6  java
04:13:10 PM  1000   2980700  342.00   48.00    0.00    0.00  390.00     6  java
04:13:11 PM  1000   2980700  320.00   69.00    0.00    0.00  389.00     6  java
04:13:12 PM  1000   2980700  291.00  100.00    0.00    0.00  391.00     6  java
04:13:13 PM  1000   2980700  337.00   52.00    0.00    0.00  389.00     6  java
04:13:14 PM  1000   2980700  338.00   50.00    0.00    0.00  388.00     6  java
04:13:15 PM  1000   2980700  337.00   52.00    0.00    0.00  389.00     6  java
04:13:16 PM  1000   2980700  337.00   51.00    0.00    0.00  388.00     6  java
04:13:17 PM  1000   2980700  325.00   62.00    0.00    0.00  387.00     6  java
04:13:18 PM  1000   2980700  336.00   51.00    0.00    0.00  387.00     6  java
04:13:19 PM  1000   2980700  335.00   51.00    0.00    0.00  386.00     6  java
04:13:20 PM  1000   2980700  329.00   58.00    0.00    0.00  387.00     6  java
04:13:21 PM  1000   2980700  336.00   52.00    0.00    0.00  388.00     6  java
04:13:22 PM  1000   2980700  331.00   55.00    0.00    0.00  386.00     6  java
04:13:23 PM  1000   2980700  329.00   58.00    0.00    0.00  387.00     6  java
04:13:24 PM  1000   2980700  332.00   55.00    0.00    0.00  387.00     6  java
04:13:25 PM  1000   2980700  336.00   52.00    0.00    0.00  388.00     6  java
04:13:26 PM  1000   2980700  337.00   50.00    0.00    0.00  387.00     6  java
04:13:27 PM  1000   2980700  324.00   64.00    0.00    0.00  388.00     6  java
04:13:28 PM  1000   2980700  328.00   59.00    0.00    0.00  387.00     6  java
04:13:29 PM  1000   2980700  333.00   55.00    0.00    0.00  388.00     6  java
04:13:30 PM  1000   2980700  334.00   53.00    0.00    0.00  387.00     6  java
04:13:31 PM  1000   2980700  338.00   49.00    0.00    0.00  387.00     6  java
04:13:32 PM  1000   2980700  330.00   57.00    0.00    0.00  387.00     6  java
04:13:33 PM  1000   2980700  333.00   54.00    0.00    0.00  387.00     6  java
04:13:34 PM  1000   2980700  335.00   53.00    0.00    0.00  388.00     6  java
04:13:35 PM  1000   2980700  338.00   49.00    0.00    0.00  387.00     6  java
04:13:36 PM  1000   2980700  338.00   50.00    0.00    0.00  388.00     6  java
04:13:37 PM  1000   2980700  335.00   52.00    0.00    0.00  387.00     6  java
04:13:38 PM  1000   2980700  332.00   55.00    0.00    0.00  387.00     6  java
04:13:39 PM  1000   2980700  334.00   53.00    0.00    0.00  387.00     6  java
04:13:40 PM  1000   2980700  333.00   53.00    0.00    0.00  386.00     6  java
04:13:41 PM  1000   2980700  322.00   65.00    0.00    0.00  387.00     6  java
04:13:42 PM  1000   2980700  330.00   56.00    0.00    0.00  386.00     6  java
04:13:43 PM  1000   2980700  336.00   51.00    0.00    0.00  387.00     6  java
04:13:44 PM  1000   2980700  314.00   74.00    0.00    0.00  388.00     6  java
04:13:45 PM  1000   2980700  331.00   55.00    0.00    0.00  386.00     6  java
04:13:46 PM  1000   2980700  331.00   55.00    0.00    0.00  386.00     6  java
04:13:47 PM  1000   2980700  337.00   51.00    0.00    0.00  388.00     6  java
04:13:48 PM  1000   2980700  310.00   77.00    0.00    0.00  387.00     6  java
04:13:49 PM  1000   2980700  332.00   54.00    0.00    0.00  386.00     6  java
04:13:50 PM  1000   2980700  326.00   61.00    0.00    0.00  387.00     6  java
04:13:51 PM  1000   2980700  332.00   55.00    0.00    0.00  387.00     6  java
04:13:52 PM  1000   2980700  331.00   55.00    0.00    0.00  386.00     6  java
04:13:53 PM  1000   2980700  329.00   58.00    0.00    0.00  387.00     6  java
04:13:54 PM  1000   2980700  330.00   57.00    0.00    0.00  387.00     6  java
04:13:55 PM  1000   2980700  301.00   85.00    0.00    0.00  386.00     6  java
04:13:56 PM  1000   2980700  273.00  112.00    0.00    0.00  385.00     6  java
04:13:57 PM  1000   2980700  288.00   97.00    0.00    0.00  385.00     6  java
04:13:58 PM  1000   2980700  291.00   93.00    0.00    0.00  384.00     6  java
04:13:59 PM  1000   2980700  278.00  108.00    0.00    0.00  386.00     6  java
04:14:00 PM  1000   2980700  267.00  119.00    0.00    0.00  386.00     6  java
04:14:01 PM  1000   2980700  304.00   81.00    0.00    0.00  385.00     6  java
04:14:02 PM  1000   2980700  275.00  111.00    0.00    0.00  386.00     6  java
04:14:03 PM  1000   2980700  284.00  100.00    0.00    0.00  384.00     6  java
04:14:04 PM  1000   2980700  264.00  122.00    0.00    0.00  386.00     6  java
04:14:05 PM  1000   2980700  277.00  109.00    0.00    0.00  386.00     6  java
04:14:06 PM  1000   2980700  264.00  121.00    0.00    0.00  385.00     6  java
04:14:07 PM  1000   2980700  248.00  138.00    0.00    0.00  386.00     6  java
04:14:08 PM  1000   2980700  260.00  125.00    0.00    0.00  385.00     6  java
04:14:09 PM  1000   2980700  266.00  119.00    0.00    0.00  385.00     6  java
04:14:10 PM  1000   2980700  272.00  114.00    0.00    0.00  386.00     6  java
04:14:11 PM  1000   2980700  222.00  165.00    0.00    0.00  387.00     6  java
04:14:12 PM  1000   2980700  263.00  123.00    0.00    0.00  386.00     6  java
04:14:13 PM  1000   2980700  262.00  123.00    0.00    0.00  385.00     6  java
04:14:14 PM  1000   2980700  274.00  111.00    0.00    0.00  385.00     6  java
04:14:15 PM  1000   2980700  262.00  121.00    0.00    0.00  383.00     6  java
04:14:16 PM  1000   2980700  264.00  120.00    0.00    0.00  384.00     6  java
04:14:17 PM  1000   2980700  271.00  113.00    0.00    0.00  384.00     6  java
04:14:18 PM  1000   2980700  254.00  133.00    0.00    0.00  387.00     6  java
04:14:19 PM  1000   2980700  245.00  140.00    0.00    0.00  385.00     6  java
04:14:20 PM  1000   2980700  261.00  125.00    0.00    0.00  386.00     6  java
04:14:21 PM  1000   2980700  261.00  123.00    0.00    0.00  384.00     6  java
04:14:22 PM  1000   2980700  246.00  140.00    0.00    0.00  386.00     6  java
04:14:23 PM  1000   2980700  256.00  129.00    0.00    0.00  385.00     6  java
04:14:24 PM  1000   2980700  264.00  121.00    0.00    0.00  385.00     6  java
04:14:25 PM  1000   2980700  255.00  130.00    0.00    0.00  385.00     6  java
04:14:26 PM  1000   2980700  242.00  143.00    0.00    0.00  385.00     6  java
04:14:27 PM  1000   2980700  273.00  111.00    0.00    0.00  384.00     6  java
04:14:28 PM  1000   2980700  292.00   90.00    0.00    0.00  382.00     6  java
04:14:29 PM  1000   2980700  248.00  136.00    0.00    0.00  384.00     6  java
04:14:30 PM  1000   2980700  268.00  117.00    0.00    0.00  385.00     6  java
04:14:31 PM  1000   2980700  263.00  121.00    0.00    0.00  384.00     6  java
04:14:32 PM  1000   2980700  249.00  135.00    0.00    0.00  384.00     6  java
04:14:33 PM  1000   2980700  195.00  194.00    0.00    0.00  389.00     6  java
04:14:34 PM  1000   2980700  271.00  113.00    0.00    0.00  384.00     6  java
04:14:35 PM  1000   2980700  267.00  117.00    0.00    0.00  384.00     6  java
04:14:36 PM  1000   2980700  274.00  108.00    0.00    0.00  382.00     6  java
04:14:37 PM  1000   2980700  265.00  119.00    0.00    0.00  384.00     6  java
04:14:38 PM  1000   2980700  249.00  135.00    0.00    0.00  384.00     6  java
04:14:39 PM  1000   2980700  265.00  118.00    0.00    0.00  383.00     6  java
04:14:40 PM  1000   2980700  262.00  122.00    0.00    0.00  384.00     6  java
04:14:41 PM  1000   2980700  237.00  149.00    0.00    0.00  386.00     6  java
04:14:42 PM  1000   2980700  257.00  126.00    0.00    0.00  383.00     6  java
04:14:43 PM  1000   2980700  247.00  138.00    0.00    0.00  385.00     6  java
04:14:44 PM  1000   2980700  247.00  138.00    0.00    0.00  385.00     6  java
04:14:45 PM  1000   2980700  237.00  149.00    0.00    0.00  386.00     6  java
04:14:46 PM  1000   2980700  231.00  153.00    0.00    0.00  384.00     6  java
04:14:47 PM  1000   2980700  222.00   65.00    0.00    0.00  287.00     6  java
04:14:48 PM  1000   2980700  199.00    0.00    0.00    0.00  199.00     6  java
04:14:49 PM  1000   2980700  199.00    0.00    0.00    0.00  199.00     6  java
04:14:50 PM  1000   2980700  199.00    1.00    0.00    0.00  200.00     6  java
04:14:51 PM  1000   2980700  199.00    0.00    0.00    0.00  199.00     6  java
04:14:52 PM  1000   2980700   83.00    0.00    0.00    0.00   83.00     6  java
04:14:53 PM  1000   2980700    1.00    0.00    0.00    0.00    1.00     6  java
04:14:54 PM  1000   2980700    1.00    0.00    0.00    0.00    1.00     6  java
04:14:55 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:14:56 PM  1000   2980700    1.00    0.00    0.00    0.00    1.00     6  java
04:14:57 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:14:58 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:14:59 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:00 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:01 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:02 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:03 PM  1000   2980700    1.00    0.00    0.00    0.00    1.00     6  java
04:15:04 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:05 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:06 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:07 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:08 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:09 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:10 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:11 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:12 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:13 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:14 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:15 PM  1000   2980700    1.00    0.00    0.00    0.00    1.00     6  java
04:15:16 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:17 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:18 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:19 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:20 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:21 PM  1000   2980700    0.00    0.00    0.00    0.00    0.00     6  java
04:15:22 PM  1000   2980700  168.00  126.00    0.00    0.00  294.00     6  java
04:15:23 PM  1000   2980700  240.00  141.00    0.00    0.00  381.00     6  java
04:15:24 PM  1000   2980700  235.00  146.00    0.00    0.00  381.00     6  java
04:15:25 PM  1000   2980700  243.00  138.00    0.00    0.00  381.00     6  java
04:15:26 PM  1000   2980700  229.00  152.00    0.00    0.00  381.00     6  java
04:15:27 PM  1000   2980700  225.00  153.00    0.00    0.00  378.00     6  java
04:15:28 PM  1000   2980700  215.00  160.00    0.00    0.00  375.00     6  java
04:15:29 PM  1000   2980700  236.00  140.00    0.00    0.00  376.00     6  java
04:15:30 PM  1000   2980700  224.00  154.00    0.00    0.00  378.00     6  java
04:15:31 PM  1000   2980700  200.00  181.00    0.00    0.00  381.00     6  java
04:15:32 PM  1000   2980700  211.00  169.00    0.00    0.00  380.00     6  java
04:15:33 PM  1000   2980700  222.00  156.00    0.00    0.00  378.00     6  java
04:15:34 PM  1000   2980700  208.00  174.00    0.00    0.00  382.00     6  java
04:15:35 PM  1000   2980700  226.00  154.00    0.00    0.00  380.00     6  java
04:15:36 PM  1000   2980700  213.00  167.00    0.00    0.00  380.00     6  java
04:15:37 PM  1000   2980700  222.00  156.00    0.00    0.00  378.00     6  java
04:15:38 PM  1000   2980700  230.00  147.00    0.00    0.00  377.00     6  java
04:15:39 PM  1000   2980700  229.00  145.00    0.00    0.00  374.00     6  java
04:15:40 PM  1000   2980700  213.00  166.00    0.00    0.00  379.00     6  java
04:15:41 PM  1000   2980700  211.00  168.00    0.00    0.00  379.00     6  java
04:15:42 PM  1000   2980700  221.00  158.00    0.00    0.00  379.00     6  java
04:15:43 PM  1000   2980700  203.00  177.00    0.00    0.00  380.00     6  java
04:15:44 PM  1000   2980700  217.00  162.00    0.00    0.00  379.00     6  java
04:15:45 PM  1000   2980700  222.00  156.00    0.00    0.00  378.00     6  java
04:15:46 PM  1000   2980700  202.00  175.00    0.00    0.00  377.00     6  java
04:15:47 PM  1000   2980700  221.00  155.00    0.00    0.00  376.00     6  java
04:15:48 PM  1000   2980700  215.00  164.00    0.00    0.00  379.00     6  java
04:15:49 PM  1000   2980700  216.00  164.00    0.00    0.00  380.00     6  java
04:15:50 PM  1000   2980700  202.00  178.00    0.00    0.00  380.00     6  java
