procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390044128      0 330348    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 389987456      0 375868    0    0 45876     0 3262 3626  0  0 99  0  0
 1  0      0 389981664      0 375960    0    0    52  1024 6809 4057  0  1 99  0  0
 3  0      0 389968032      0 377884    0    0  2068     0 6936 5044  2  1 98  0  0
 3  0      0 389974592      0 394396    0    0 18264    12 5003 7093  3  0 97  0  0
 3  0      0 389915424      0 404172    0    0 10364    36 3887 4237  2  0 97  0  0
 0  0      0 389911392      0 405248    0    0   724     4  766  636  1  0 99  0  0
 9  0      0 389864416      0 408972    0    0  3428   700 6282 8845  4  0 95  0  0
10  0      0 389758240      0 409012    0    0     8   112 10207 22645  7  1 93  0  0
11  0      0 389646176      0 409020    0    0     0     0 11771 41026  7  1 92  0  0
 6  0      0 389559616      0 409036    0    0     8     4 16207 68396  7  1 91  0  0
10  0      0 389517088      0 409068    0    0    24    44 18964 84974  7  2 92  0  0
 6  0      0 389511648      0 409124    0    0    52     4 20192 92141  6  2 92  0  0
 8  0      0 389482656      0 409288    0    0    72    12 21055 94359  6  2 92  0  0
 8  0      0 389477408      0 409292    0    0     0     0 22142 93513  6  2 92  0  0
 9  0      0 389475552      0 409300    0    0     0     0 29239 122022  6  2 92  0  0
 8  0      0 389476992      0 409308    0    0     0     4 28849 120856  6  2 92  0  0
11  0      0 389478592      0 409312    0    0     0    40 42628 158217  6  3 91  0  0
 8  0      0 389479104      0 409324    0    0     0     4 49274 166966  6  3 91  0  0
 7  0      0 389474240      0 409328    0    0     0    76 71795 238928  6  4 90  0  0
 7  0      0 389473312      0 409336    0    0     0     8 82688 294077  6  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 389468608      0 409340    0    0     0     0 96256 311937  6  6 89  0  0
12  0      0 389473248      0 409348    0    0     0     4 92409 308405  6  6 89  0  0
 9  0      0 389481248      0 409352    0    0     0    40 79765 290444  6  6 89  0  0
 8  0      0 389484416      0 409360    0    0     0     4 81973 317954  6  6 89  0  0
12  0      0 389484256      0 409368    0    0     0     0 86867 313465  6  6 89  0  0
 9  0      0 389478432      0 409448    0    0     0     4 83469 306391  6  6 89  0  0
 7  0      0 389477920      0 409456    0    0     0     0 84849 310296  6  6 89  0  0
 7  0      0 389478880      0 409460    0    0    36   124 82783 309795  6  6 89  0  0
 7  0      0 389479168      0 409468    0    0     0    44 82941 310578  6  6 89  0  0
 8  0      0 389479200      0 409472    0    0     0     4 91311 314554  5  6 89  0  0
 7  0      0 389480000      0 409480    0    0     0     8 88585 307111  6  6 89  0  0
