procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 390636512      0 294708    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 390554496      0 351652    0    0 57764     0 9166 7811  5  0 94  0  0
 3  0      0 390441920      0 361404    0    0  9188     0 11677 6075  4  1 95  0  0
 4  0      0 390414688      0 365952    0    0  4324     4 7990 4309  3  1 97  0  0
 2  0      0 390374432      0 369760    0    0  3916    12 4607 3806  5  0 95  0  0
 2  0      0 390381216      0 382856    0    0 14760    32 5173 6583  3  0 96  0  0
 1  0      0 390339136      0 394144    0    0 12084     4 4011 4945  2  0 97  0  0
 0  0      0 390303136      0 395888    0    0  1588     0 1417 1058  1  0 99  0  0
 4  0      0 390266464      0 398188    0    0  2408    20 4236 9915  3  0 97  0  0
38  0      0 390255680      0 398768    0    0    88     0 9585 37186  7  1 93  0  0
50  0      0 390254656      0 398768    0    0     0     8 10174 26079  7  1 92  0  0
16  0      0 390253664      0 398768    0    0     0    44 11345 26917  7  1 92  0  0
51  0      0 390252384      0 398804    0    0    24     4 11229 30672  7  1 92  0  0
48  0      0 390237760      0 398860    0    0    56    16 11207 31475  6  1 93  0  0
38  0      0 390237536      0 398860    0    0     0     4 12050 44643  6  1 93  0  0
49  0      0 390237536      0 398860    0    0     0     0 12533 35888  6  1 93  0  0
66  0      0 390236512      0 398860    0    0     0     4 12558 35940  6  1 93  0  0
57  0      0 390236512      0 398860    0    0     0    40 12601 37632  6  1 93  0  0
66  0      0 390236032      0 398860    0    0     0     4 13054 39345  6  1 93  0  0
49  0      0 390236832      0 398928    0    0     0     0 13752 40912  6  1 93  0  0
51  0      0 390237312      0 399020    0    0     0    16 13194 42266  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 390237088      0 399024    0    0     0     0 13447 43213  6  1 93  0  0
59  0      0 390236832      0 399036    0    0     0     4 14429 45909  6  1 93  0  0
43  0      0 390236832      0 399040    0    0     0    40 14500 46806  6  1 93  0  0
50  0      0 390236832      0 399052    0    0     0     4 14677 47339  6  1 93  0  0
80  0      0 390235904      0 399060    0    0     0     0 15211 50323  6  1 93  0  0
47  0      0 390235392      0 399068    0    0     0    56 15142 86626  6  1 93  0  0
55  0      0 390234912      0 399076    0    0    32  1060 15067 50741  6  1 93  0  0
47  0      0 390234656      0 399084    0    0    32    44 15183 51714  6  1 93  0  0
66  0      0 390233984      0 401592    0    0     4    44 15250 95586  6  1 93  0  0
54  0      0 390233248      0 401692    0    0     0   676 15242 52976  6  1 93  0  0
56  0      0 390232992      0 401704    0    0     0    20 16116 113999  5  2 93  0  0
58  0      0 390226720      0 401712    0    0     0     0 15919 55998  5  2 93  0  0
51  0      0 390223680      0 401720    0    0     0     4 15621 60644  6  2 93  0  0
71  0      0 390222944      0 401728    0    0     0     4 16464 58902  6  2 93  0  0
78  0      0 390217632      0 401736    0    0     0    40 16186 58516  6  1 93  0  0
38  0      0 390216128      0 401744    0    0     0     4 16222 60029  6  2 93  0  0
70  0      0 390215104      0 401752    0    0     0     0 16143 61213  6  2 93  0  0
46  0      0 390213120      0 401760    0    0     4   316 16951 63929  6  2 93  0  0
47  0      0 390212320      0 401840    0    0     0     0 17179 65125  5  2 93  0  0
68  0      0 390212384      0 401848    0    0     0     8 17557 67349  5  2 93  0  0
58  0      0 390211936      0 401752    0    0     0    44 17309 68404  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 390211424      0 401752    0    0     0     4 17458 117700  5  2 93  0  0
78  0      0 390210944      0 401752    0    0     0     0 17933 71566  5  2 93  0  0
65  0      0 390210688      0 401752    0    0     0    16 17818 73922  5  2 93  0  0
99  0      0 390210176      0 401752    0    0     0     0 18349 81944  5  2 93  0  0
55  0      0 390210208      0 401752    0    0     0     4 18837 219210  5  2 93  0  0
44  0      0 390208704      0 401752    0    0     0    40 19332 214611  5  2 93  0  0
81  0      0 390203648      0 401752    0    0     0     8 18373 767410  4  3 93  0  0
77  0      0 390186592      0 401788    0    0     0     0 19087 703771  5  3 93  0  0
25  0      0 390185856      0 401788    0    0     0    16 19047 421050  5  2 93  0  0
15  0      0 390185344      0 401888    0    0     0     0 19358 213025  5  2 93  0  0
48  0      0 390185696      0 401896    0    0     0     8 18805 139656  5  2 93  0  0
18  0      0 390185216      0 401904    0    0     0    40 18839 622595  5  3 93  0  0
61  0      0 390184704      0 401912    0    0     0     4 19369 379760  5  3 93  0  0
48  0      0 390184224      0 401924    0    0     0    16 18991 510713  5  3 93  0  0
52  0      0 390183488      0 401932    0    0     0   268 21842 212375  5  2 92  0  0
100  0      0 390182720      0 401940    0    0     0   220 21958 203054  5  3 92  0  0
67  0      0 390181728      0 401948    0    0     0     4 22668 363885  5  3 93  0  0
73  0      0 390183008      0 402024    0    0     0    60 21005 510657  5  3 93  0  0
62  0      0 390181792      0 402032    0    0     0     4 20144 536911  5  3 93  0  0
60  0      0 390180832      0 402040    0    0     4    52 16965 638708  5  3 93  0  0
82  0      0 390180928      0 402252    0    0   264    16 23480 247547  5  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 390180416      0 402188    0    0     0     0 21723 345571  5  3 92  0  0
35  0      0 390177184      0 402188    0    0     0     4 19974 486070  5  3 93  0  0
89  0      0 390173184      0 402188    0    0     0    40 22709 438119  5  3 92  0  0
77  0      0 390172160      0 402188    0    0     0     4 20102 132208  5  2 93  0  0
49  0      0 390166400      0 402188    0    0     0     0 21789 392862  5  3 93  0  0
