Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

07:32:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:32:14 PM  all    4.62    0.00    0.55    0.44    0.08    0.03    0.00    0.00    0.00   94.29
07:32:14 PM    0   89.80    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00    9.18
07:32:14 PM    1   74.75    0.00    5.05    8.08    1.01    0.00    0.00    0.00    0.00   11.11
07:32:14 PM    2   83.67    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   14.29
07:32:14 PM    3   40.40    0.00    1.01    1.01    1.01    0.00    0.00    0.00    0.00   56.57
07:32:14 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:32:14 PM    5    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:32:14 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:32:14 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:32:14 PM    8    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:32:14 PM    9    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:32:14 PM   10    1.00    0.00    2.00   13.00    0.00    0.00    0.00    0.00    0.00   84.00
07:32:14 PM   11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:32:14 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:32:14 PM   13    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:32:14 PM   14    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:32:14 PM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
