procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 390605952      0 299608    0    0     1     1    0    0  0  0 100  0  0
 1  1      0 390556704      0 355924    0    0 57296     0 8614 6966  5  0 94  1  0
 5  0      0 390428864      0 365780    0    0  9296     0 10445 6065  4  1 96  0  0
 3  0      0 390387264      0 370216    0    0  4076    80 8414 4477  3  0 96  0  0
 3  0      0 390309504      0 376240    0    0  7884    20 5197 5271  4  0 96  0  0
 1  0      0 390286112      0 391620    0    0 15456    32 4218 6102  3  0 97  0  0
 0  0      0 390252448      0 398104    0    0  7008     4 3603 4148  2  0 97  0  0
 1  0      0 390246912      0 398804    0    0   528     0  746  689  0  0 100  0  0
 7  0      0 390216064      0 400812    0    0  1964    12 7275 13444  6  0 94  0  0
 7  0      0 390210016      0 400824    0    0     4     8 9419 25226  6  1 93  0  0
 8  0      0 390203456      0 400832    0    0     0     8 11720 33284  7  1 92  0  0
 9  0      0 390196896      0 400864    0    0    24    44 13653 45938  7  1 92  0  0
 6  0      0 390175744      0 401060    0    0     0     4 16744 68851  6  1 92  0  0
 6  0      0 390171040      0 401116    0    0    48     0 16519 71124  6  1 92  0  0
 8  0      0 390164736      0 401188    0    0    60    16 17099 73907  6  1 92  0  0
 8  0      0 390161504      0 401196    0    0     0     0 15169 74569  6  1 93  0  0
 6  0      0 390132800      0 401208    0    0     0     4 13972 69615  6  1 93  0  0
 7  0      0 390137216      0 401284    0    0     0    40 15709 82520  6  2 93  0  0
 7  0      0 390138240      0 401296    0    0     0     4 18850 92313  6  2 93  0  0
 6  0      0 390137760      0 401300    0    0     0     0 19971 97712  6  2 92  0  0
 8  0      0 390137280      0 401312    0    0     0    16 21432 106691  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390138304      0 401316    0    0     0     0 22950 116891  6  2 92  0  0
 8  0      0 390138656      0 401328    0    0     0     4 23707 123718  6  2 92  0  0
 9  0      0 390139104      0 401332    0    0     0    40 24051 137334  6  2 92  0  0
 4  0      0 390142304      0 401344    0    0     0     4 25390 139393  6  2 92  0  0
 6  0      0 390142016      0 401352    0    0     0    16 28295 154180  6  3 92  0  0
 9  0      0 390141664      0 401360    0    0     0     0 27953 160814  6  3 92  0  0
 9  0      0 390127424      0 401436    0    0    16   920 32400 180353  6  3 91  0  0
 7  0      0 390126080      0 401436    0    0    32   736 37788 237149  5  5 90  0  0
 7  0      0 390130976      0 401436    0    0     0    44 40105 230245  5  4 90  0  0
 6  0      0 390129632      0 401436    0    0     0     4 45456 227322  5  5 90  0  0
 7  0      0 390132672      0 401436    0    0     0     0 42429 237848  5  5 90  0  0
11  0      0 390138176      0 401436    0    0     0    20 40447 244424  5  5 90  0  0
 8  0      0 390137088      0 401436    0    0     0     0 41178 237715  5  5 90  0  0
 5  0      0 390139232      0 401436    0    0     0   164 38500 254114  5  5 90  0  0
 6  0      0 390147776      0 401436    0    0     0   248 43311 245688  5  5 90  0  0
 6  0      0 390146976      0 401436    0    0     0     8 42815 246664  5  5 90  0  0
 7  0      0 390151840      0 401504    0    0     0     0 41577 239638  5  5 90  0  0
 6  0      0 390159744      0 401596    0    0    16   336 43968 238598  5  5 90  0  0
 8  0      0 390163904      0 401604    0    0     0     0 45361 241848  5  5 90  0  0
 7  0      0 390164448      0 401612    0    0     0     4 40537 243428  5  5 90  0  0
 8  0      0 390168576      0 401624    0    0     0    44 43412 240865  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390170048      0 401628    0    0     0     4 40359 248667  5  5 90  0  0
