procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 390795520      0 296756    0    0     1     1    0    0  0  0 100  0  0
 1  0      0 390753088      0 352220    0    0 56056     0 8809 7195  5  0 95  0  0
 1  0      0 390628288      0 361556    0    0  9256     0 10848 5883  4  1 96  0  0
 3  0      0 390597920      0 366256    0    0  3760    20 8314 4587  3  0 96  0  0
 3  1      0 390531968      0 370088    0    0  3836     4 4624 4299  4  0 95  0  0
 0  1      0 390464224      0 385792    0    0 17396    32 4938 6827  3  0 97  0  0
 1  1      0 390401472      0 394720    0    0 10232     4 4033 4265  3  0 97  0  0
 2  0      0 390400544      0 395224    0    0   528     0  476  438  0  0 100  0  0
28  0      0 390327008      0 397988    0    0  2160    12 7357 18201  5  0 95  0  0
48  0      0 390324224      0 398004    0    0     4     8 9672 32380  6  1 93  0  0
67  0      0 390324224      0 398012    0    0     0     8 10300 28320  7  1 92  0  0
55  0      0 390321696      0 398020    0    0     0    44 10279 29900  7  1 93  0  0
28  0      0 390321440      0 398052    0    0    24     4 10449 31948  6  1 93  0  0
63  0      0 390304832      0 398316    0    0    56     0 10242 31450  6  1 93  0  0
58  0      0 390304832      0 398320    0    0     0    16 11874 43237  6  1 93  0  0
70  0      0 390304832      0 398320    0    0     0     0 12609 39201  6  1 93  0  0
54  0      0 390304352      0 398320    0    0     0     4 12722 36545  6  1 93  0  0
42  0      0 390299552      0 398320    0    0     0    80 12534 36718  6  1 93  0  0
54  0      0 390301408      0 401008    0    0     4    28 13735 40182  6  1 93  0  0
48  0      0 390301184      0 401008    0    0     0     0 12899 39646  6  1 93  0  0
54  0      0 390300448      0 401008    0    0     0    16 13286 40986  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  0      0 390300192      0 401008    0    0     0     0 13539 42798  6  1 93  0  0
55  0      0 390300192      0 401008    0    0     0     4 13644 43520  6  1 93  0  0
51  0      0 390300224      0 401008    0    0     0    40 13946 44737  6  1 93  0  0
60  0      0 390299296      0 401096    0    0     0     4 13906 46142  6  1 93  0  0
60  0      0 390299552      0 401104    0    0     0    16 14116 48306  6  1 93  0  0
105  0      0 390299552      0 401112    0    0     0     0 14541 49770  6  1 93  0  0
65  0      0 390298048      0 401120    0    0     4   892 14594 399335  5  2 93  0  0
41  0      0 390292544      0 401196    0    0    16    52 15020 50782  6  1 93  0  0
50  0      0 390292800      0 401208    0    0     0   720 15198 51746  6  1 93  0  0
45  0      0 390290784      0 401212    0    0     0     4 14798 53871  6  2 93  0  0
58  0      0 390290048      0 401224    0    0     0     0 15611 54216  6  1 93  0  0
43  0      0 390286240      0 401232    0    0     0    20 15684 55933  6  2 93  0  0
57  0      0 390278944      0 401240    0    0     0     0 15608 54702  6  2 93  0  0
73  0      0 390279648      0 401248    0    0     0     4 16110 57578  5  2 93  0  0
87  0      0 390279904      0 401248    0    0     0    40 16244 107872  5  2 93  0  0
83  0      0 390279648      0 401248    0    0     0     4 16216 82619  5  2 93  0  0
97  0      0 390279392      0 401248    0    0     0     0 17380 334118  5  2 93  0  0
63  0      0 390279072      0 401316    0    0    16   360 17688 64889  5  2 93  0  0
47  0      0 390277344      0 401316    0    0     0     0 18185 68624  5  2 93  0  0
62  0      0 390277600      0 401316    0    0     0     4 18189 69252  5  2 93  0  0
73  0      0 390276576      0 401316    0    0     0    44 17894 72278  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
55  0      0 390271040      0 401316    0    0     0     4 17987 84138  5  2 93  0  0
72  0      0 390271296      0 401316    0    0     0    16 18780 103983  5  2 93  0  0
61  0      0 390267264      0 401316    0    0     0     0 18851 751185  5  3 93  0  0
58  0      0 390268032      0 401380    0    0     0     0 19176 533797  5  3 93  0  0
104  0      0 390265792      0 401384    0    0     0     4 19424 1305966  4  3 93  0  0
54  0      0 390260768      0 401396    0    0     0   460 20595 596811  5  3 93  0  0
84  0      0 390261792      0 401480    0    0     0   348 22265 411766  5  3 92  0  0
15  0      0 390245920      0 401488    0    0     0     0 18014 757117  5  3 93  0  0
64  0      0 390245440      0 401496    0    0     4    68 20291 540961  5  3 93  0  0
48  0      0 390241408      0 401504    0    0     0     0 22563 511219  5  3 93  0  0
75  0      0 390240896      0 401512    0    0    16     8 21345 624291  5  3 93  0  0
49  0      0 390241408      0 401520    0    0     0    40 17846 787560  5  3 93  0  0
59  0      0 390241440      0 401528    0    0     0     4 20458 923951  4  3 93  0  0
63  0      0 390241184      0 401408    0    0     0     0 21483 810363  4  3 93  0  0
53  0      0 390241216      0 401408    0    0     0    16 21671 372934  5  3 93  0  0
77  0      0 390241696      0 401408    0    0     0     0 21813 545896  5  3 93  0  0
65  0      0 390242688      0 401476    0    0     0    20 21843 507791  5  3 92  0  0
84  0      0 390242720      0 401476    0    0     0    44 18996 278259  5  3 92  0  0
49  0      0 390242720      0 401476    0    0     0     4 19263 784130  4  3 93  0  0
64  0      0 390242720      0 401476    0    0     0     0 19428 556186  5  3 93  0  0
94  0      0 390242752      0 401480    0    0     4    16 19818 311831  5  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
